Gene = Mesd
Position 8871: 0.03542427592802768
Position 1622: 0.033305536732596674
Position 6577: 0.0317411641776521
Position 394: 0.030901038294461208
Position 6591: 0.03062714995303534
Position 2310: 0.02569911877664315
Position 6114: 0.025037296534985296
Position 3504: 0.023467332638334646
Position 1192: 0.0208987249163182
Position 6359: 0.020561902843144252
Position 7563: 0.020406196243732983
Position 8629: 0.01855349514357789
Position 4143: 0.017593573913259303
Position 621: 0.017383071889465355
Position 6535: 0.015519391940642748
Position 2896: 0.015340052388826174
Position 7962: 0.014910622951403614
Position 3057: 0.01372539996847909
Position 418: 0.010953760610232968
Position 4479: 0.010174052887477207
Position 4580: 0.009975618591402693
Position 8663: 0.009552129533355306
Position 4621: 0.009489992496485076
Position 421: 0.009069062057641722
Position 4747: 0.008647718267956985
Position 1649: 0.008381391399030182
Position 7010: 0.008297283279261141
Position 3533: 0.00820589638706511
Position 2485: 0.008138823020588522
Position 1034: 0.008108345947575575
Position 6493: 0.007542755279586057
Position 4794: 0.0075419106899822334
Position 7230: 0.007393993543758745
Position 3080: 0.0073358081104310385
Position 3900: 0.0065500587906174015
Position 4742: 0.0063178838794819905
Position 5534: 0.006000948164290694
Position 2518: 0.00577199999709312
Position 2634: 0.005720549195110493
Position 7521: 0.005536562061135703
Position 2531: 0.005413966170540828
Position 1411: 0.005075480093849551
Position 1120: 0.0050254739585843125
Position 5592: 0.0038553871060874275
Position 2761: 0.00356013575664933
Position 267: 0.003266927892926416
Position 3601: 0.00318999417231052
Position 3468: 0.0029545812073698886
Position 6451: 0.0026609005666031003
Position 4818: 0.002415233362367472
Position 2833: 0.002243624585064495
Position 6278: 0.00216964677456993
Position 7283: 0.002122876442256153
Position 665: 0.002097968380993422
Position 3832: 0.0019849586546076626
Position 4802: 0.0018375212067551316
Position 280: 0.0017729765005913215
Position 5235: 0.0017068195164955942
Position 4828: 0.0016794343159092999
Position 897: 0.0015750706999936393
Position 3431: 0.0015493984303372806
Position 2445: 0.0015009217310028914
Position 8077: 0.0013984654023468158
Position 1260: 0.0013402476578429118
Position 1669: 0.0013074980559748767
Position 4667: 0.0012252602496188318
Position 6618: 0.0012113642713154102
Position 4791: 0.0010705762964020415
Position 2702: 0.0009517975650008318
Position 1158: 0.0008124044132134137
Position 5477: 0.0007674109675360845
Position 3700: 0.0006911966835292881
Position 4175: 0.0006494946662060988
Position 1248: 0.0006261043915099868
Position 1003: 0.000561456755141832
Position 3428: 0.000558159647343463
Position 157: 0.0005534950864703622
Position 2720: 0.000509528306618511
Position 4211: 0.0004903986427875841
Position 6151: 0.00048558041088772266
Position 5589: 0.00042617720158761126
Position 1236: 0.00040099364704114987
Position 168: 0.0003214940262442229
Position 4343: 0.0003196563947792295
Position 206: 0.0002512872045916662
Position 3281: 0.00024548960608891624
Position 1128: 0.0002335067033512994
Position 704: 0.00022893045750110698
Position 147: 0.0002177675321022514
Position 1074: 6.324064111176369e-05
Position 1148: 6.219799748873937e-05
Position 6184: 6.196820033152771e-05
Position 1055: 3.984433141018533e-05
Position 1667: 3.833385884458798e-05
Position 5555: 3.676683570526973e-05
Position 1317: 2.3764950159768398e-05
Position 183: 2.129504691788838e-05
Position 2000: 1.5283105774576824e-05
Position 2085: 1.5017717783123727e-05
Position 6180: 1.404065915632665e-05
Position 1414: 1.3002042293331884e-05
Position 735: 1.2284931105674948e-05
Position 807: 1.1311928433378203e-05
Position 1675: 1.1193241919444373e-05
Position 678: 1.0880103579487646e-05
Position 1376: 8.453438345111818e-06
Position 469: 8.122818308230697e-06
Position 1250: 7.771189760143709e-06
Position 597: 6.119746906978363e-06
Position 2322: 2.5071039096181153e-06
Position 1072: 2.190933102319738e-06
Position 4164: 1.513081389907594e-06
Position 515: 8.518388296545599e-07
Position 797: 6.391643452444136e-07
Position 1458: 4.704532764371232e-07
Position 713: 4.191025934480807e-07
Position 740: 2.510331416755652e-07
Position 466: 6.214826793740882e-08
Position 135: 3.617959255418378e-08
Position 95: 3.694177235726307e-10
Position 110: 1.7700639624665965e-10
Position 475: 1.6631362163847829e-10
Position 118: 9.1510892469064e-16
