Gene = Dkkl1
Position 3748: 7.910517514009909e-05
Position 98: 7.056452872459983e-05
Position 2759: 6.436167917729004e-05
Position 171: 6.428715896764271e-05
Position 1278: 5.958689174302326e-05
Position 984: 5.825534562429907e-05
Position 2664: 5.726350624783693e-05
Position 1984: 5.33123980640003e-05
Position 497: 5.27792875075149e-05
Position 1039: 5.125213368226037e-05
Position 1887: 4.792844215248649e-05
Position 891: 4.7102035421398735e-05
Position 2601: 4.258601926297622e-05
Position 2480: 3.964557430557088e-05
Position 1165: 3.60001514074988e-05
Position 195: 3.545994389818674e-05
Position 367: 2.8575248174358078e-05
Position 443: 2.533075586497469e-05
Position 904: 2.2966990217383174e-05
Position 981: 2.0550714247329028e-05
Position 150: 2.042211183971024e-05
Position 2529: 1.9257576304942718e-05
Position 782: 1.7408566658549792e-05
Position 2435: 1.58355561218521e-05
Position 1968: 1.2998853091895836e-05
Position 1959: 1.2828426874651643e-05
Position 2633: 1.167853585031627e-05
Position 2605: 1.1165112957529097e-05
Position 2648: 9.367210013225974e-06
Position 121: 6.536161211578728e-06
Position 406: 4.4789590929943e-06
Position 111: 3.5879675710555565e-06
Position 2472: 2.6519731426971436e-06
Position 361: 2.0880464848697726e-06
Position 206: 1.908703075135634e-06
Position 2509: 1.6588859811541507e-06
Position 2275: 1.3766238151926123e-06
Position 390: 1.3281285810723636e-06
Position 372: 1.2973281124606616e-06
Position 1813: 7.584777067347311e-07
Position 1614: 6.892120878026998e-07
Position 688: 6.725946467318268e-07
Position 473: 5.175137153446556e-07
Position 516: 3.8405763835631904e-07
Position 810: 3.7207198611918153e-07
Position 386: 3.6853595034600694e-07
Position 423: 8.066587274178426e-08
Position 164: 3.496636919696786e-08
Position 506: 4.629838875329326e-09
Position 95: 5.287243901892273e-10
Position 508: 1.131784184066329e-12
