Gene = Ppp1r13l
Position 7595: 0.0026874583348952623
Position 9474: 0.002214910366903609
Position 10130: 0.0021953805737941414
Position 10464: 0.0021032509788178923
Position 16420: 0.002012962974334021
Position 7730: 0.0018781350506527714
Position 8888: 0.0016879910070551377
Position 14436: 0.0016372712652233095
Position 804: 0.0015459931366739335
Position 16977: 0.0014874094600029995
Position 14574: 0.00145225082460886
Position 8075: 0.0014474793750274802
Position 9027: 0.0014461741092424438
Position 8684: 0.0013736332883487845
Position 9758: 0.0009978674168188144
Position 4381: 0.0009319523103873574
Position 9053: 0.0008750485154146961
Position 7580: 0.0007358584661080104
Position 7589: 0.0006924024312876599
Position 495: 0.0006753210261044804
Position 569: 0.0006626280397114966
Position 7847: 0.0005810439903376582
Position 14416: 0.0004530785318244434
Position 868: 0.00044623804484040386
Position 79: 0.00036589321851073165
Position 503: 0.0003437336581147966
Position 590: 0.0002622477856486637
Position 9080: 0.00025509210597528687
Position 633: 0.0001663494269450964
Position 14424: 0.0001515820166121497
Position 244: 0.0001277596848806249
Position 8729: 0.00012415579165432636
Position 9229: 0.00012090443914007038
Position 14173: 0.00011540199832544984
Position 123: 0.00011151776535399562
Position 275: 0.00010341897491233431
Position 9498: 9.851564258786619e-05
Position 819: 9.790641801780991e-05
Position 187: 9.604854190386137e-05
Position 11456: 7.702021978262648e-05
Position 14455: 7.552728177635474e-05
Position 9481: 7.492355880415345e-05
Position 10030: 7.360470921930523e-05
Position 105: 7.282358129183802e-05
Position 14377: 7.128631971726842e-05
Position 297: 6.651460577432089e-05
Position 9276: 6.197282901921601e-05
Position 14973: 6.180019271595886e-05
Position 9246: 5.3757035640586626e-05
Position 202: 5.0605102738790485e-05
Position 549: 3.9814401331176986e-05
Position 393: 3.680464853548375e-05
Position 10751: 3.485536205679822e-05
Position 9789: 3.3722456045583384e-05
Position 9059: 3.3323275294204634e-05
Position 8850: 3.1662498624418396e-05
Position 447: 3.059873480450642e-05
Position 588: 3.0025770898709032e-05
Position 807: 2.8462634739504036e-05
Position 382: 2.7242799570701472e-05
Position 767: 2.6118699135166094e-05
Position 313: 2.1748430824909672e-05
Position 10459: 1.8147453550346654e-05
Position 14330: 1.7397952744675708e-05
Position 9494: 1.6524478818180702e-05
Position 294: 1.4141746471199773e-05
Position 7782: 1.3668740795454353e-05
Position 612: 1.221321479782799e-05
Position 7632: 1.0174521104054074e-05
Position 573: 9.925971268708475e-06
Position 15811: 9.292214860934088e-06
Position 536: 9.227649831796383e-06
Position 7713: 9.028526169870692e-06
Position 7916: 8.559477375630015e-06
Position 14463: 8.098148661221551e-06
Position 1051: 6.666842967988755e-06
Position 922: 6.407524528446759e-06
Position 9504: 5.758328487044126e-06
Position 2278: 5.742432638316262e-06
Position 459: 4.8061548009731885e-06
Position 705: 4.535832943122733e-06
Position 990: 3.7018459609703323e-06
Position 14347: 3.334319785755015e-06
Position 9502: 1.3216835657640737e-06
Position 11863: 1.2834593167486686e-06
Position 9838: 9.338741736242166e-07
Position 14689: 8.527607403125936e-07
Position 14523: 5.196821553875901e-07
Position 9785: 3.867953518206279e-07
Position 200: 8.401178335121467e-08
Position 323: 5.685767560374226e-08
Position 151: 3.7540746121149935e-08
Position 14601: 2.5339703324233874e-08
Position 372: 2.029777583461818e-08
Position 14730: 1.997225905839163e-08
Position 14692: 1.115577370217169e-08
Position 400: 5.185768424625212e-09
Position 387: 3.828917327456663e-09
Position 374: 2.035383125700457e-09
Position 14212: 1.1425449240246455e-09
Position 406: 6.912002582046192e-10
Position 24: 6.521238052038076e-10
Position 9719: 9.922042922525567e-12
Position 421: 7.920649046531124e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14268: 0.998376961452618
Position 14033: 0.9934262495404983
Position 9172: 0.9835923684745819
Position 7500: 0.9371675414040114
Position 14508: 0.8541229903904656
Position 9349: 0.8456483466202784
Position 16271: 0.7598622971102464
Position 7325: 0.7448432426015539
Position 8763: 0.598596239376139
Position 909: 0.3465915078379189
Position 10360: 0.26742051043253784
Position 8961: 0.23467334837335166
Position 8724: 0.23193506324353594
Position 8980: 0.23155436573569266
Position 9007: 0.1858935069884734
Position 14558: 0.13989976592447664
Position 10324: 0.12431702180974115
Position 9988: 0.11753225898703587
Position 15735: 0.11679800319699389
Position 12109: 0.10474490681864146
Position 983: 0.10315055708049536
Position 16750: 0.10156341318547313
Position 7329: 0.07923536008805429
Position 3356: 0.07844464577850828
Position 17161: 0.07797339644272248
Position 9390: 0.07448652961094021
Position 5709: 0.07404725494042681
Position 8708: 0.0682161372719095
Position 12127: 0.05869039684488472
Position 8577: 0.05777386176750505
Position 10330: 0.05534281265475054
Position 10094: 0.04850350726954648
Position 10222: 0.045262757429426745
Position 8976: 0.03875371919806417
Position 4300: 0.03768978868875534
Position 10300: 0.035392282976171995
Position 6253: 0.03422978549781437
Position 10119: 0.03293609075350426
Position 3430: 0.032276701265466036
Position 16761: 0.030761031927888326
Position 11707: 0.029139294318463106
Position 10158: 0.027591369490612035
Position 11973: 0.02658870017802209
Position 7532: 0.025839229100518234
Position 15779: 0.025535252308652702
Position 8947: 0.023941755620550738
Position 10312: 0.023413687984338554
Position 14853: 0.018754186116501856
Position 16332: 0.01764900242837062
Position 10286: 0.017126509175431105
Position 17304: 0.016965097342089213
Position 697: 0.016890235376904175
Position 11819: 0.016355459931598492
Position 15559: 0.0159346433363613
Position 10203: 0.015380166233110195
Position 7221: 0.014835602880456189
Position 7176: 0.014484860462723088
Position 11988: 0.013916904342072583
Position 9816: 0.013555045304663792
Position 17164: 0.013456257676709552
Position 3401: 0.012811710561457804
Position 8777: 0.012525195063259132
Position 4276: 0.012390405467973343
Position 14793: 0.010860968749983328
Position 13491: 0.010298218961579344
Position 15928: 0.009778565166547853
Position 11924: 0.009380533906489009
Position 6335: 0.009281455515181298
Position 15501: 0.007960981473204955
Position 2239: 0.007859439115680683
Position 9194: 0.00781847347020259
Position 7514: 0.007654171409944022
Position 9019: 0.007545373699099142
Position 13689: 0.007007372524287989
Position 8939: 0.0067475790859923826
Position 16697: 0.006658816764182312
Position 16890: 0.006399615948287299
Position 4570: 0.006316102397739703
Position 8780: 0.005351319954621347
Position 6436: 0.005320229219897181
Position 16597: 0.0050766674949286475
Position 16862: 0.005075732921589588
Position 1021: 0.004937532766947183
Position 676: 0.00476812400510938
Position 3305: 0.004546403987833462
Position 16145: 0.0044317661512965414
Position 14601: 0.004420791015537022
Position 17003: 0.004371425533157094
Position 15299: 0.004319439460086153
Position 15967: 0.004225544462081814
Position 16661: 0.004147630810295899
Position 12138: 0.004016104976104286
Position 3325: 0.00399962938525595
Position 11367: 0.0035874683810013224
Position 15750: 0.003413341900402537
Position 14982: 0.003298135187137966
Position 17199: 0.0032787364186164904
Position 17183: 0.0032339791334683884
Position 17202: 0.0031957894160877004
Position 10165: 0.0031553724415160126
Position 8923: 0.003081824954203898
Position 10050: 0.0030444316889216257
Position 14972: 0.0029158969650314157
Position 6040: 0.0028523658133773476
Position 946: 0.002656869558275418
Position 418: 0.0024987145678855302
Position 1239: 0.002430038582456564
Position 5933: 0.002412085252363164
Position 4518: 0.0024097669668175603
Position 9204: 0.0023181035491008518
Position 2160: 0.002180698050551312
Position 3978: 0.0019045448600144713
Position 3225: 0.0018509952240202618
Position 6006: 0.001828218723260751
Position 13973: 0.0018103280616116211
Position 10068: 0.0017743353561501059
Position 3352: 0.0016117490778489682
Position 15344: 0.0015336460102681887
Position 11828: 0.0015195083967729055
Position 1178: 0.0014911431832229497
Position 8804: 0.0014809013696337914
Position 14036: 0.001480899229665046
Position 3473: 0.001383962596016751
Position 10366: 0.0013138599614370325
Position 15130: 0.0011654844787921527
Position 5984: 0.001124930890775507
Position 14282: 0.0011054656787305008
Position 8952: 0.0010585818630896903
Position 470: 0.0010079593145858145
Position 1228: 0.0008944281943051912
Position 7847: 0.0008783569719192195
Position 2164: 0.0008707206266496938
Position 929: 0.0007875366679483297
Position 8484: 0.0007525290816196
Position 871: 0.000744440907583944
Position 8621: 0.0007123726380952025
Position 16190: 0.0006873585449808243
Position 16033: 0.000666775646018258
Position 9661: 0.0006228284929515497
Position 11299: 0.0006058053680460822
Position 4459: 0.0006036101306533903
Position 4304: 0.0005837777752431124
Position 3358: 0.0005591044941210702
Position 7797: 0.000516975406787428
Position 8624: 0.0005079332667498166
Position 15649: 0.0005072962073234585
Position 15307: 0.0004966153970211158
Position 2183: 0.0004937584066786484
Position 3488: 0.0004578088859439569
Position 828: 0.00045750029409253706
Position 1000: 0.0004376905109106883
Position 8785: 0.0004370891188048982
Position 8419: 0.0004323415086329908
Position 3276: 0.0004004082420176786
Position 14787: 0.0003987251515848671
Position 4255: 0.00039458950778084497
Position 723: 0.00039174252761168903
Position 8324: 0.0003866958044866154
Position 16540: 0.0003859998619592352
Position 3182: 0.0003793383399426165
Position 856: 0.00037030050918802795
Position 9133: 0.0003660789948396569
Position 14824: 0.00035986246998208257
Position 9518: 0.00034943671075581375
Position 15802: 0.00034305610122511087
Position 9124: 0.0002972571365548181
Position 14989: 0.00026544152303545484
Position 7954: 0.00025665869810551485
Position 10044: 0.00024245699751078897
Position 1377: 0.00022340629961833638
Position 14286: 0.00022205992416935656
Position 8452: 0.00021499927334420616
Position 9232: 0.0002045388111692097
Position 629: 0.00020161736120890924
Position 581: 0.00017136195925682995
Position 16337: 0.00016657365113186614
Position 10186: 0.0001660666302350347
Position 8824: 0.00014085562521065593
Position 10126: 0.00014079540644262569
Position 7692: 0.00012581862759399813
Position 494: 0.00010549620476691577
Position 10027: 0.00010483367374394744
Position 7949: 0.00010124482457760653
Position 294: 0.00010004626946788457
Position 709: 9.640192010347495e-05
Position 13800: 9.140197629596974e-05
Position 742: 9.0769180617348e-05
Position 380: 8.219483408114792e-05
Position 9255: 7.689010818852168e-05
Position 14295: 7.6495050307001e-05
Position 728: 7.208084109167035e-05
Position 15507: 7.125961361416655e-05
Position 755: 6.832330820262415e-05
Position 14298: 6.550747229301868e-05
Position 1071: 6.209401872937313e-05
Position 803: 5.847125709150794e-05
Position 9088: 5.0223392002049104e-05
Position 13654: 4.6541949990358365e-05
Position 14233: 4.4381554833663816e-05
Position 11253: 3.4707844824064734e-05
Position 4352: 3.3830493584547955e-05
Position 8831: 3.1828761098723997e-05
Position 263: 2.9612357142398897e-05
Position 2263: 2.695915849387331e-05
Position 9410: 2.1805557738074606e-05
Position 9404: 1.9871164553823895e-05
Position 10650: 1.9503978774419216e-05
Position 9869: 1.915441701961315e-05
Position 480: 1.9133422483621897e-05
Position 2216: 1.911390328882883e-05
Position 725: 1.7757146156584532e-05
Position 10103: 1.7316784449392164e-05
Position 950: 1.7289397529177965e-05
Position 745: 1.2353186906624304e-05
Position 1252: 1.1736689328975219e-05
Position 584: 1.0861725907530795e-05
Position 442: 1.0794701040573998e-05
Position 14393: 1.0717194365121878e-05
Position 9665: 1.0691573011447571e-05
Position 15012: 1.0642406441903546e-05
Position 10622: 1.0497873202381876e-05
Position 848: 9.980202918598585e-06
Position 9856: 9.825318742771021e-06
Position 15061: 8.924299871637512e-06
Position 911: 8.507564477120035e-06
Position 649: 7.822099696004594e-06
Position 372: 7.704773977634439e-06
Position 10002: 7.3653873042126454e-06
Position 9706: 7.342793279433135e-06
Position 7988: 7.253143837394247e-06
Position 7919: 7.214353030828276e-06
Position 15045: 6.830484347495023e-06
Position 547: 6.513580805244756e-06
Position 633: 5.793464982335755e-06
Position 9736: 5.5290352186788965e-06
Position 392: 5.0029799321330806e-06
Position 10737: 4.853510079997115e-06
Position 432: 3.928113483782608e-06
Position 1267: 3.4461175943737783e-06
Position 526: 3.290607375336999e-06
Position 9640: 3.276791487308988e-06
Position 3104: 3.2759815532066684e-06
Position 9681: 3.1462007803426993e-06
Position 15099: 2.943631583845541e-06
Position 9541: 2.629288935838365e-06
Position 9690: 2.146812659503435e-06
Position 1174: 1.966728518165382e-06
Position 640: 1.4497047186453955e-06
Position 14675: 1.422452134663455e-06
Position 761: 1.2284216832991379e-06
Position 9408: 1.0702992276228644e-06
Position 1078: 6.780906806369117e-07
Position 187: 6.501518620771139e-07
Position 512: 6.280430606317129e-07
Position 235: 6.042517408247036e-07
Position 819: 4.684667771922081e-07
Position 1073: 2.4662659193508366e-07
Position 1314: 2.1707329201147836e-07
Position 14654: 1.7410129455807757e-07
Position 919: 1.5149554698980373e-07
Position 9413: 1.4274367087827607e-07
Position 232: 1.2684202050087966e-07
Position 9434: 1.2541331598483752e-07
Position 840: 1.0861963884821822e-07
Position 192: 1.0490274024612712e-07
Position 835: 7.344733332482291e-08
Position 14626: 4.853154406294959e-08
Position 14644: 1.6969685106153353e-08
Position 9406: 3.882625952880872e-09
Position 14715: 7.344353394647245e-11
