Gene = Tollip
Position 245: 4.024078263120422e-08
Position 270: 3.2787049914798e-08
Position 53: 2.497115272113013e-08
Position 149: 2.11780430769057e-08
Position 529: 1.516020752782436e-08
Position 108: 9.780851365885194e-09
Position 542: 5.194074385615726e-09
Position 13: 3.3199858948570502e-09
Position 563: 2.5085594404593117e-09
Position 359: 1.8627981525203387e-09
Position 597: 1.4424824530075567e-09
Position 653: 2.2136465846486686e-10
Position 621: 1.552059741105681e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12889: 0.9974505936953225
Position 11632: 0.9651289903222938
Position 10320: 0.8630510259049549
Position 17905: 0.7810007201182357
Position 9597: 0.6640452487367945
Position 4826: 0.6384118896805472
Position 16903: 0.5334373346931814
Position 12059: 0.45157930960582604
Position 7897: 0.45081337484351275
Position 3703: 0.42385451475633334
Position 7273: 0.3893931454224271
Position 9621: 0.3214634555076001
Position 5675: 0.21003101572952265
Position 10111: 0.1582971702957984
Position 13904: 0.1378396897623581
Position 9979: 0.13711794878891737
Position 7844: 0.1255832441770951
Position 11281: 0.10659845143091681
Position 13421: 0.10338356476770588
Position 10408: 0.09990046356475737
Position 9901: 0.09006645846352429
Position 11933: 0.0877918413137572
Position 5551: 0.08288689978414437
Position 10007: 0.08107119282991306
Position 5582: 0.07941392557155931
Position 13451: 0.07176878362565278
Position 8262: 0.05607539397943204
Position 11398: 0.05241743978854722
Position 15856: 0.04946057883317419
Position 11465: 0.04367453110484485
Position 18174: 0.03986837284835998
Position 9982: 0.037393519755748325
Position 9934: 0.036904435328237235
Position 17558: 0.0360331920995053
Position 11947: 0.03432709521148762
Position 4881: 0.033754655862331034
Position 15008: 0.0333901118067178
Position 11395: 0.032087822555411656
Position 7302: 0.022937622461378433
Position 11956: 0.02010859071750691
Position 15114: 0.016377589564329414
Position 11000: 0.016278196553992666
Position 18397: 0.015452093790155028
Position 5644: 0.01255646942852868
Position 15037: 0.012329756359423464
Position 604: 0.012046864209703259
Position 4602: 0.011713414987308945
Position 18598: 0.011113042981187435
Position 17585: 0.01099023421599943
Position 536: 0.0106843775375022
Position 13954: 0.010514007227475844
Position 15762: 0.009993130271674143
Position 2792: 0.009961104218958633
Position 3651: 0.009536357442837852
Position 12104: 0.00950360544160647
Position 3196: 0.009408428012054696
Position 15806: 0.009399027982317173
Position 14167: 0.00853319562736483
Position 661: 0.00824476678895859
Position 11426: 0.007782815626685525
Position 14120: 0.007628430645997123
Position 9860: 0.007487222446074046
Position 12513: 0.007226594386151005
Position 17924: 0.007220690522631208
Position 15725: 0.00717258131005863
Position 15139: 0.007093395724766856
Position 13577: 0.006834336939914644
Position 11289: 0.006438171386833351
Position 1613: 0.006115340857587359
Position 16169: 0.0059527806748245074
Position 13863: 0.005497728600237827
Position 15172: 0.005395392607415494
Position 8109: 0.005338091967171548
Position 5440: 0.005097971127142204
Position 6898: 0.0050855049844264625
Position 629: 0.004718810182463066
Position 7210: 0.004352417623376751
Position 11337: 0.004293439677561729
Position 11420: 0.003998000343816606
Position 15126: 0.0038904777805221194
Position 11138: 0.0037376629828242687
Position 15003: 0.003732442248592486
Position 14485: 0.003664014702190375
Position 727: 0.003592820953093166
Position 5767: 0.003574156899937822
Position 10039: 0.003318765587705744
Position 16113: 0.0031974955056866053
Position 3632: 0.003125958921038677
Position 7938: 0.0028354913328395227
Position 15906: 0.002827423131378995
Position 7567: 0.002766431214659283
Position 12072: 0.0027438072520033674
Position 12077: 0.0026779682309362803
Position 2452: 0.002491846457165252
Position 14270: 0.0024408857520981254
Position 4701: 0.0023736805685420155
Position 15430: 0.002320093894778095
Position 16501: 0.002265261016536753
Position 2396: 0.0022510696309629473
Position 2898: 0.0021513577979662617
Position 3676: 0.002127651946108544
Position 3924: 0.002082679885960566
Position 13116: 0.001975086583322824
Position 563: 0.0019539745641086524
Position 3328: 0.0019262521336369373
Position 8182: 0.0018642050865454573
Position 12338: 0.001691328849153919
Position 12371: 0.001617645384369374
Position 14578: 0.0015870286657494116
Position 7004: 0.0015340708688595345
Position 13737: 0.0015303563519225253
Position 12180: 0.0014987525020948224
Position 5420: 0.0014778132247203301
Position 11996: 0.0014728250591340922
Position 10719: 0.001424649814518057
Position 3736: 0.0014124067021613826
Position 3708: 0.0013462120337009802
Position 4625: 0.00129521510797539
Position 15959: 0.001227817248952927
Position 11971: 0.0011910326785477545
Position 1964: 0.001170681535695045
Position 10731: 0.001075319465616443
Position 12576: 0.0010539799906494054
Position 15555: 0.0010533934064864874
Position 15739: 0.001017614539870336
Position 10961: 0.0010168559940446447
Position 2640: 0.000897568911137797
Position 2529: 0.0008269287876708738
Position 16134: 0.000803773413610226
Position 2507: 0.0006286919294483385
Position 4655: 0.000596940212896946
Position 4511: 0.0005894212832347808
Position 13705: 0.0005709238429404275
Position 12230: 0.0005349552284960688
Position 13456: 0.0004940287530187576
Position 2353: 0.0004788391789436097
Position 571: 0.00047450876261312305
Position 3983: 0.0004639326070860379
Position 4478: 0.0004523807243672299
Position 10614: 0.0004511955667166789
Position 1149: 0.0004320261386783011
Position 12922: 0.00042812931723352533
Position 13147: 0.0004016673824769998
Position 761: 0.00040073325654398854
Position 4713: 0.0004002731233396784
Position 2783: 0.0003930219064778714
Position 1030: 0.00037495865692460634
Position 10684: 0.0003733570725155878
Position 2547: 0.00036198742103767394
Position 6923: 0.00032963944252185115
Position 4883: 0.0003194649211399164
Position 12823: 0.00031469295742974664
Position 2419: 0.00030730699236750683
Position 12899: 0.00030469108106685034
Position 792: 0.0002914132023310001
Position 12006: 0.000281283179751714
Position 15687: 0.00027706223152150434
Position 408: 0.00026234033780783787
Position 1687: 0.00024888141004596664
Position 15516: 0.0002428582042534226
Position 7161: 0.00023724121860754864
Position 15335: 0.000224279070887708
Position 1461: 0.00021898188041131965
Position 1708: 0.00020930128899438667
Position 3747: 0.00020290852180794618
Position 7025: 0.00020252776363476044
Position 2872: 0.00019931343658467505
Position 11660: 0.0001870441807473327
Position 1539: 0.0001829123047786347
Position 2580: 0.0001817360723095509
Position 350: 0.00016818186349037948
Position 13741: 0.0001658778223179978
Position 4311: 0.0001603199637648827
Position 1107: 0.00014602343606457449
Position 509: 0.00014248013939764808
Position 2730: 0.00013433290417789927
Position 1124: 0.00011809381111406427
Position 2438: 0.00011539328470671069
Position 13266: 0.0001137325177248823
Position 2094: 0.00011202363217017119
Position 13209: 9.633707271914575e-05
Position 13093: 9.387514016978116e-05
Position 1770: 9.123516698030552e-05
Position 1350: 8.342684097032482e-05
Position 13506: 7.980332593126686e-05
Position 15231: 7.524506485139696e-05
Position 13702: 7.42622153146046e-05
Position 3006: 5.9953304844276904e-05
Position 729: 5.627050195088705e-05
Position 1816: 5.6131139777975126e-05
Position 2185: 5.137309517896421e-05
Position 703: 4.665755718853405e-05
Position 13762: 4.233121649854074e-05
Position 10468: 4.065405628173141e-05
Position 13002: 3.73421631899036e-05
Position 12980: 3.148124087802996e-05
Position 10966: 2.6733203542919284e-05
Position 2647: 2.456246965379924e-05
Position 2172: 2.2784341619614996e-05
Position 1986: 2.2525217309807846e-05
Position 1932: 2.248574093596632e-05
Position 1132: 1.836055741328866e-05
Position 14962: 1.685032073025216e-05
Position 10898: 1.4281817413206007e-05
Position 2009: 1.4208512891794628e-05
Position 1320: 1.4151292195121432e-05
Position 732: 1.0622624777162671e-05
Position 13058: 6.59275211747497e-06
Position 10653: 1.3742758156624678e-06
Position 2550: 4.1200567123216306e-07
Position 3505: 2.8407096805842626e-07
Position 3486: 2.3328696079582248e-07
Position 2192: 8.438176375919531e-08
Position 2142: 7.893305295198806e-08
Position 1767: 6.623455977685774e-08
