Gene = Rita1
Position 1568: 0.015875613371764182
Position 518: 0.015413500952503484
Position 1456: 0.014352297572954847
Position 1166: 0.012634502925515557
Position 1779: 0.012607220277429866
Position 1036: 0.01132689950910403
Position 3150: 0.010522169967617847
Position 1413: 0.010160167786663631
Position 3206: 0.009647572503381887
Position 2897: 0.009367278301696768
Position 1100: 0.009008912024514985
Position 3406: 0.008815369278704606
Position 1803: 0.007639207304857146
Position 410: 0.007197359862433
Position 2755: 0.007116022020895085
Position 2745: 0.007078272464586169
Position 1699: 0.006466719235003313
Position 767: 0.006372826583039105
Position 2779: 0.006214622897340673
Position 3197: 0.005384569953488431
Position 556: 0.004432712875067814
Position 3098: 0.0038408242171039456
Position 3003: 0.003727825779525412
Position 938: 0.003544318406177993
Position 2448: 0.0028627267963825115
Position 184: 0.0028498962648607906
Position 986: 0.002538888183984188
Position 2821: 0.0022396958150880824
Position 980: 0.0022034643185606198
Position 441: 0.0021490750399598773
Position 1924: 0.0019997610288706178
Position 1296: 0.001955498158520803
Position 1114: 0.0019385756389024805
Position 935: 0.0018014503573814962
Position 1241: 0.0017636609987387948
Position 302: 0.001601028271322085
Position 1341: 0.0015868816745331937
Position 2966: 0.0015669233999228518
Position 3299: 0.0015593869189457518
Position 914: 0.0014761318878041612
Position 808: 0.0014435893624740513
Position 1105: 0.0014397677077415245
Position 3048: 0.0013679283273830732
Position 3181: 0.0013659456564215206
Position 2608: 0.0013575539527201277
Position 971: 0.00135293628287566
Position 2001: 0.0011138507078761184
Position 2332: 0.0010492548421843703
Position 2956: 0.0009275171704433662
Position 2949: 0.0008969480113596445
Position 2530: 0.0008875512694988843
Position 2677: 0.00088742957112835
Position 1859: 0.0008854479527000091
Position 568: 0.0008208166353191764
Position 1502: 0.0007965324023172512
Position 263: 0.0007692126121554396
Position 137: 0.0006420917248443917
Position 1125: 0.0005956693803620221
Position 2899: 0.0005701651308501712
Position 114: 0.0005327471140654767
Position 1313: 0.00041553852284917196
Position 830: 0.0004146856664555381
Position 863: 0.0003897425785241407
Position 1102: 0.0003879846245130786
Position 2783: 0.0003413442576172897
Position 1928: 0.0003316406748195638
Position 1390: 0.0003258165365566797
Position 2808: 0.0003078542932796536
Position 1881: 0.00028040670587078746
Position 1344: 0.00025865575535189626
Position 130: 0.0002537168384245592
Position 1040: 0.0002533890470813433
Position 2208: 0.0002440824689194451
Position 1172: 0.0002196751943733158
Position 2227: 0.00021023242851383995
Position 373: 0.00019816118641251469
Position 2072: 0.00019786864962805333
Position 1140: 0.00018557180486971798
Position 1511: 0.00017574735118778675
Position 653: 0.0001011483232184709
Position 429: 9.920223179972318e-05
Position 1419: 7.400674583104528e-05
Position 885: 6.73478185053107e-05
Position 585: 5.952090643047771e-05
Position 643: 4.861573954193696e-05
Position 1193: 4.4664362403438135e-05
Position 588: 4.098984293296805e-05
Position 116: 3.993774784163526e-05
Position 633: 3.648438909641972e-05
Position 276: 2.6604411268402883e-05
Position 232: 2.2514659480617388e-05
Position 226: 1.8846908709799088e-05
Position 315: 1.0196322327407936e-05
Position 110: 9.745192652317175e-06
Position 140: 8.325758921764947e-06
Position 193: 7.597017847401005e-06
Position 993: 7.55194294859912e-06
Position 92: 6.980414401069906e-06
Position 877: 5.3968699241956524e-06
Position 871: 3.816117166294479e-06
Position 771: 2.3095624505831045e-06
Position 582: 1.6098778106919141e-06
Position 319: 1.5590769681910124e-06
Position 152: 1.4999891402497555e-06
Position 146: 1.1922206225897664e-06
Position 160: 1.0659851063598588e-06
Position 609: 8.291724470005806e-07
Position 1017: 8.035308511411387e-07
Position 735: 4.5246727620326016e-07
Position 777: 2.0439890514250927e-07
Position 732: 1.984019357578241e-07
Position 335: 1.0421759377628502e-08
Position 338: 5.861393661310604e-09
Position 695: 3.947694336635918e-09
