Gene = Ubfd1
Position 14294: 0.038254524951457286
Position 11601: 0.03750838509078984
Position 8807: 0.03506089852668961
Position 4463: 0.032877030611139654
Position 1737: 0.029897435208835536
Position 13616: 0.026578709229388982
Position 6240: 0.02639625701828053
Position 8586: 0.025632507327491165
Position 4386: 0.0248369259327769
Position 13390: 0.024686163738862517
Position 3491: 0.02172528509814577
Position 8016: 0.02089008995431736
Position 5034: 0.02062690275930296
Position 12111: 0.02009221476974655
Position 14793: 0.019644815013490045
Position 13103: 0.01868505004445849
Position 6514: 0.017618568188257303
Position 7413: 0.017618396837717588
Position 3293: 0.017162627542586642
Position 12067: 0.015939706546948533
Position 667: 0.015284145232730405
Position 14390: 0.01502044240308243
Position 8345: 0.014241173017725569
Position 10591: 0.013525957428501056
Position 10851: 0.012199487496801519
Position 13175: 0.012194366931988965
Position 9576: 0.011716939600554852
Position 9789: 0.011307949622085653
Position 14009: 0.010465203293857356
Position 1628: 0.009853820679975218
Position 3557: 0.009492270949683456
Position 8221: 0.009344575235620569
Position 1766: 0.009107051024054966
Position 14104: 0.00863229010831333
Position 11408: 0.008090982953067441
Position 13471: 0.007839309773281199
Position 6203: 0.007559886069267958
Position 13907: 0.007333221057175236
Position 3609: 0.007304879698099499
Position 628: 0.007149136703148954
Position 12497: 0.006429695901632719
Position 3030: 0.006202989911311484
Position 2171: 0.005910616421030223
Position 12635: 0.005521319579598986
Position 6187: 0.005125577601906357
Position 1877: 0.005106855599589885
Position 8250: 0.0050903902300036465
Position 818: 0.005025924611306722
Position 7335: 0.0047450335869803715
Position 10456: 0.00473024323005689
Position 1098: 0.004499010720441859
Position 12943: 0.004061979381740441
Position 1656: 0.004061805698059531
Position 12547: 0.003593003088281403
Position 13195: 0.0034200791629456447
Position 1170: 0.0033374695717157494
Position 6099: 0.0030824792592478297
Position 9064: 0.0030210225198519795
Position 9100: 0.002718754977295133
Position 13001: 0.0026757627227298564
Position 1752: 0.002618208052118376
Position 3541: 0.0026119795459902334
Position 1122: 0.00258832037552067
Position 11843: 0.0025603922893795835
Position 643: 0.002434193067887056
Position 10319: 0.0024332849198950074
Position 1167: 0.0023079176816639155
Position 8764: 0.0022220631439735716
Position 13290: 0.0021608450558075623
Position 9082: 0.002115049368429101
Position 617: 0.00201742688087259
Position 568: 0.0019050684974957176
Position 1925: 0.001887313351190884
Position 14588: 0.0018262183446958267
Position 13449: 0.0018204163032486754
Position 941: 0.0016039323330099707
Position 777: 0.0014933772361306547
Position 10994: 0.0014583423342693887
Position 5443: 0.001353306643206778
Position 3261: 0.0013307173623695275
Position 3469: 0.0012905915676446615
Position 11561: 0.001275248667432527
Position 2083: 0.0012113956730594162
Position 1501: 0.0011461687842758343
Position 1661: 0.0009745116476523041
Position 763: 0.0009415637575898258
Position 538: 0.0009390297015802334
Position 4157: 0.0008583092177003761
Position 1449: 0.0008453630022173918
Position 4583: 0.0008314925849463948
Position 2990: 0.0007986923474415065
Position 3466: 0.0007834680713434451
Position 2080: 0.0007756766394871118
Position 712: 0.0007559922655082606
Position 678: 0.0007135324052820635
Position 3392: 0.0006534265927364477
Position 1296: 0.0005749687831646934
Position 5341: 0.0005736413693121306
Position 730: 0.0005513021225150291
Position 6522: 0.0005464742679427386
Position 2013: 0.000526686786346769
Position 9666: 0.0005205060470498147
Position 1763: 0.0005118005873986952
Position 2176: 0.0004785988737538704
Position 402: 0.0004666702123865635
Position 1136: 0.00046013046308394933
Position 745: 0.00045119959138566613
Position 9104: 0.0004438512033200658
Position 5385: 0.0004435174852645242
Position 1807: 0.0004428298086198858
Position 1556: 0.00043884196541498866
Position 9242: 0.000429221194591655
Position 6115: 0.00039010511899627374
Position 523: 0.00033379331348832984
Position 575: 0.00029340807885224103
Position 6588: 0.00028849413891231555
Position 6610: 0.0002799944587205729
Position 869: 0.0002568684537683144
Position 9995: 0.00025648026090261864
Position 9934: 0.0002527099911423645
Position 578: 0.00023972188808209542
Position 399: 0.00023913713237554295
Position 919: 0.00018536846792902562
Position 688: 0.00016458565527927916
Position 5203: 0.0001611306572086999
Position 395: 0.0001383117470585477
Position 5534: 0.00013821228837663092
Position 6029: 0.00012936952756996225
Position 1990: 0.00012461038944806257
Position 2115: 0.00012431621656744832
Position 584: 0.00010730988263138352
Position 5588: 9.654325592328102e-05
Position 715: 8.442523410164182e-05
Position 496: 7.337649485957387e-05
Position 4737: 6.356364951845962e-05
Position 5461: 4.7434434136340525e-05
Position 973: 4.732999180301121e-05
Position 6874: 4.0215216079329065e-05
Position 590: 3.616675977577064e-05
Position 9744: 3.2084410685655005e-05
Position 5301: 2.494799567955698e-05
Position 1362: 1.9130497607738192e-05
Position 517: 1.6155308424453664e-05
Position 1452: 1.3155586219758007e-05
Position 1476: 1.1394433077482282e-05
Position 2912: 1.123330483473602e-05
Position 4669: 8.530509306548388e-06
Position 955: 8.185324008092585e-06
Position 300: 7.354499121339604e-06
Position 230: 7.2684987021177915e-06
Position 186: 4.299211371380308e-06
Position 2042: 2.544376737253401e-06
Position 9114: 1.9055244820648409e-06
Position 348: 1.7984105447977199e-06
Position 1883: 1.3135449578875293e-06
Position 4893: 1.2647326113414648e-06
Position 201: 1.0626191726580384e-06
Position 1855: 7.379530555519901e-07
Position 503: 3.3520852325076017e-07
Position 4940: 3.309898017458588e-07
Position 1922: 2.8427236639466515e-07
Position 799: 2.1429324433709077e-07
Position 327: 1.3249234294253902e-07
Position 499: 1.0982810799990134e-07
Position 796: 8.891429070614357e-08
Position 598: 8.120235169699434e-08
Position 5045: 7.933329637021067e-08
Position 994: 4.175083498221556e-08
Position 802: 4.1559978510276195e-08
Position 1125: 3.805978143446678e-08
Position 790: 2.927042520365764e-08
Position 350: 2.8325872219421834e-08
Position 314: 7.710541531932263e-09
Position 462: 2.9859211783802735e-09
