Gene = Ankdd1a
Position 12130: 0.003313249221096614
Position 1659: 0.003202767417542168
Position 7674: 0.0030914424347928274
Position 15315: 0.003088203060691932
Position 15119: 0.0030631461538709105
Position 7228: 0.0030099303534304542
Position 522: 0.002856183946517341
Position 6591: 0.0027467313692016745
Position 18013: 0.002490443369536451
Position 11845: 0.0024734109739312704
Position 3016: 0.0022107468126680743
Position 5226: 0.0021990699397229606
Position 2085: 0.0020678655078247778
Position 1703: 0.001986315169783449
Position 130: 0.001935350404057919
Position 6081: 0.001911594397549348
Position 3245: 0.001848656172243985
Position 10337: 0.0017869076644162932
Position 9170: 0.0016517877855566872
Position 4998: 0.0016457823647099902
Position 8014: 0.0014562499514046356
Position 5193: 0.0013799911895069628
Position 4117: 0.0013663292424873114
Position 3536: 0.0012881971823388797
Position 2733: 0.001221937621765269
Position 7549: 0.0012146568964446366
Position 1422: 0.0011162196759574748
Position 294: 0.0010765551966525945
Position 1718: 0.001064448923024613
Position 17056: 0.0010505642129515355
Position 1720: 0.0010205134382723145
Position 7661: 0.0010147211813377277
Position 6036: 0.000948736476038587
Position 813: 0.0009415954004949464
Position 10563: 0.0009348240088075758
Position 11029: 0.0008470060288803289
Position 4662: 0.0008443702803316643
Position 5561: 0.0008363358580057837
Position 7000: 0.0007971855575359386
Position 4424: 0.0007868198139554667
Position 1134: 0.0007575096658842596
Position 3964: 0.0007475472219527505
Position 2856: 0.0006854531904510889
Position 17472: 0.0006582352323114562
Position 5213: 0.0006520697674078759
Position 10921: 0.0006075367220893453
Position 11207: 0.0006053214065869604
Position 16271: 0.0005907462889762929
Position 1391: 0.0005831900797733825
Position 11290: 0.0005759775097166805
Position 4061: 0.0005180471962642285
Position 436: 0.0005131596817677899
Position 5930: 0.0004930546019339476
Position 1776: 0.0004900043560832766
Position 4787: 0.0004415750004947818
Position 7905: 0.00041476095735912136
Position 7824: 0.0004004531409087747
Position 8033: 0.0003884346350908701
Position 3278: 0.0003670926215195768
Position 4081: 0.00035434145756423025
Position 12187: 0.0003523967404846153
Position 4629: 0.00034782668076943564
Position 3612: 0.0003420987789107359
Position 236: 0.000330775900677641
Position 10605: 0.00031921879818233475
Position 2348: 0.0003168732954496433
Position 2311: 0.00031386502938737137
Position 10251: 0.00030726753993656124
Position 3644: 0.0003063000836413583
Position 18311: 0.00030393373887980054
Position 4146: 0.0002936577396438361
Position 4667: 0.0002908744904467907
Position 3377: 0.00026411594446131296
Position 17107: 0.0002514208269542919
Position 3439: 0.00024252906451140317
Position 572: 0.00021780611144259525
Position 545: 0.0002171042920162438
Position 1586: 0.00021377062787789161
Position 3930: 0.00021273165009111312
Position 3917: 0.00020626519638254116
Position 3333: 0.00014689825685538092
Position 15066: 0.0001296508901410668
Position 17156: 8.934707370186846e-05
Position 5563: 8.348883389300403e-05
Position 17206: 8.259093588243895e-05
Position 5565: 7.520256142717804e-05
Position 5567: 7.014920857968093e-05
Position 10798: 6.933425423335787e-05
Position 17968: 4.976999576893223e-05
Position 5479: 4.1431564694856404e-05
Position 5569: 2.940390307680261e-05
Position 18102: 2.856368252733531e-05
Position 2609: 2.8399046246012537e-05
Position 5538: 2.730948192075897e-05
Position 11635: 2.5891197330851986e-05
Position 2644: 2.3533469668028945e-05
Position 5571: 1.482050341468308e-05
Position 2475: 1.2808649356347856e-05
Position 5573: 1.0294042077182345e-05
Position 17931: 9.951179994325451e-06
Position 38: 9.077585324412585e-06
Position 170: 8.152213007812175e-06
Position 18112: 6.099325382169878e-06
Position 325: 5.460921313674046e-06
Position 16181: 5.2421019328193426e-06
Position 333: 4.575342551329909e-06
Position 16535: 3.414459387465394e-06
Position 176: 3.085183394300041e-06
Position 270: 2.2143765553920027e-06
Position 327: 2.20412138634222e-06
Position 16360: 1.8496615061486797e-06
Position 12114: 1.7382338844501299e-06
Position 272: 1.368296559119885e-06
Position 246: 1.3256397129767566e-06
Position 185: 9.695869574187746e-07
Position 380: 9.386612002003977e-07
Position 830: 3.9202975937301666e-07
Position 864: 3.614769716996911e-07
Position 499: 1.8818880843872316e-07
Position 355: 9.944817569626605e-08
Position 680: 9.472419158644404e-08
Position 9920: 7.805223868446527e-08
Position 592: 6.59219714579286e-08
Position 362: 5.758773547086031e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17876: 0.9979787259844519
Position 5447: 0.9888702885342295
Position 16004: 0.9804330646650795
Position 11471: 0.9783565760663884
Position 12062: 0.9262195547645494
Position 3197: 0.923248693383506
Position 9760: 0.9078897676000884
Position 12478: 0.8593653542050005
Position 7437: 0.7954478556174112
Position 10448: 0.7397224977720542
Position 16622: 0.7061337069411789
Position 15603: 0.7024730640917005
Position 11703: 0.5281634049093303
Position 18195: 0.43790823512485944
Position 14962: 0.43123776630754923
Position 8887: 0.2557052289431125
Position 18144: 0.1573250620616135
Position 16977: 0.1569301051105346
Position 18294: 0.1256961028056611
Position 5692: 0.12465602517037429
Position 5770: 0.12035570920990499
Position 16639: 0.11087513270994122
Position 7485: 0.10887221587561725
Position 16660: 0.1063798084448015
Position 16214: 0.106156954326416
Position 14965: 0.07987576197764283
Position 16903: 0.0788756541656562
Position 11716: 0.07188135340647132
Position 9793: 0.0690657991271365
Position 18678: 0.06747728100655431
Position 16932: 0.06269212919713273
Position 15239: 0.058810449336782096
Position 3369: 0.05777783905412757
Position 2725: 0.05753208767403927
Position 11830: 0.055527559348983055
Position 14916: 0.053882670871763474
Position 2825: 0.053592667128702996
Position 7828: 0.04688150124192185
Position 18277: 0.04228288688081891
Position 18531: 0.041972561546470194
Position 16956: 0.03981302071897039
Position 10230: 0.03713775123161089
Position 11722: 0.036678583613447543
Position 18588: 0.03604643463038244
Position 16181: 0.035672301211714955
Position 7357: 0.035432145773213616
Position 10157: 0.03374943095715788
Position 9613: 0.03128007070130275
Position 8849: 0.025728189739238162
Position 18392: 0.02222796551599134
Position 10997: 0.021399921270179485
Position 15019: 0.021230520259493176
Position 3443: 0.020209720202151196
Position 7760: 0.020104854903986658
Position 5196: 0.01851425144090159
Position 409: 0.017954969003904746
Position 9284: 0.017846079697488113
Position 12483: 0.017170351774486548
Position 12506: 0.016376930394895357
Position 5290: 0.01582239326419844
Position 4009: 0.015702150382408138
Position 9366: 0.01540334820291345
Position 10396: 0.015274045856546481
Position 18565: 0.014359777048874263
Position 5649: 0.013908952919524802
Position 1922: 0.013807399282282437
Position 9394: 0.013402659496566993
Position 15605: 0.012406113467561411
Position 10418: 0.012029732458085555
Position 8905: 0.011714776236177811
Position 10534: 0.01164800730337036
Position 17022: 0.011315573061797415
Position 18398: 0.011152861702554334
Position 11503: 0.011065302645808612
Position 16683: 0.011025348402675078
Position 8482: 0.010792553350594309
Position 3053: 0.010325525100484963
Position 18336: 0.010077564392884354
Position 5728: 0.00993105110994455
Position 9729: 0.009327783884621754
Position 6999: 0.00910115330409311
Position 10422: 0.008984891591327397
Position 8749: 0.008371786709780572
Position 5367: 0.008288417064720529
Position 2903: 0.00799806138482448
Position 16526: 0.007960514262496499
Position 10826: 0.007805664057785121
Position 11927: 0.007523876483892175
Position 14995: 0.0074235221451310045
Position 12087: 0.007357508859892297
Position 15463: 0.0072822874445498155
Position 16679: 0.007203050014762317
Position 11647: 0.0067214310001915325
Position 1953: 0.006242328762129614
Position 10471: 0.006142925119360662
Position 11666: 0.0059082283902040875
Position 5639: 0.005859429757863803
Position 5478: 0.005779296261739651
Position 16784: 0.005768185581679979
Position 4628: 0.0056624393801107354
Position 2647: 0.005530755475588902
Position 15421: 0.0052432030547417555
Position 18721: 0.005205215108298262
Position 5617: 0.005161851270694674
Position 15029: 0.005133604408957572
Position 5104: 0.004936718336087496
Position 5660: 0.004911061568813728
Position 11901: 0.004781298972977545
Position 9409: 0.0047166871315412005
Position 12293: 0.004602191146117593
Position 11886: 0.0043948425619889835
Position 10461: 0.004384976956229004
Position 11457: 0.004354248215384214
Position 9578: 0.004077053105534059
Position 9663: 0.00395948300021242
Position 7112: 0.00389808778425612
Position 4511: 0.00372598427263087
Position 2411: 0.003702976748536365
Position 10010: 0.0036461664600979373
Position 16747: 0.003582970112105595
Position 3402: 0.0035389180506968545
Position 233: 0.003522051120035113
Position 18495: 0.003478110804181016
Position 7859: 0.0034648727999534285
Position 7741: 0.0034534405537862225
Position 13924: 0.0034185256669646787
Position 6476: 0.003352581877007635
Position 7384: 0.0032769174232882285
Position 12327: 0.00325548180231518
Position 11719: 0.0032282651292629048
Position 9797: 0.0031801482932205735
Position 16285: 0.0031601732821155337
Position 1562: 0.0031297544483666435
Position 2847: 0.002954039587351446
Position 9560: 0.0027677384625730854
Position 12748: 0.002694123198852169
Position 10114: 0.002690080078565419
Position 3854: 0.002642549380653422
Position 6363: 0.0026366057583188073
Position 1581: 0.002462415946711363
Position 6531: 0.0024161529253119594
Position 8654: 0.0024010718346206103
Position 16664: 0.0023990227184984706
Position 11784: 0.0022649178776232032
Position 3244: 0.002237173320684295
Position 12241: 0.002223929352946468
Position 10993: 0.0022078636476443236
Position 645: 0.002196981523982676
Position 119: 0.0021879870570702146
Position 3101: 0.0021639669392868872
Position 16336: 0.0021491984708153656
Position 16854: 0.0021427850572522675
Position 10235: 0.0021030942432458104
Position 18456: 0.0020573818591913644
Position 218: 0.0020485205437183822
Position 11840: 0.002034313450253713
Position 176: 0.002012129367441341
Position 10075: 0.0019894492878640064
Position 10862: 0.0019748523554867304
Position 9406: 0.0018376424075018756
Position 15901: 0.0018238327233597658
Position 1521: 0.0018190738646870154
Position 16648: 0.0018042928177070797
Position 16703: 0.0017076719898640007
Position 11528: 0.0016992513886766299
Position 12201: 0.0016831208865437522
Position 8586: 0.0016735256518099907
Position 10715: 0.0016319943085632567
Position 9699: 0.0015854123300245607
Position 16937: 0.0014946791108588083
Position 11804: 0.001413329827094703
Position 268: 0.0013503383492408374
Position 12778: 0.0013498864017699196
Position 11635: 0.0013309281513927962
Position 333: 0.0013044449047135765
Position 2024: 0.0012874688796090492
Position 7673: 0.0012664103566668897
Position 5730: 0.0012614258736386936
Position 6472: 0.0012493585299982372
Position 12415: 0.0012440063228205944
Position 2472: 0.0012281686184451033
Position 12390: 0.0012235499166640036
Position 4902: 0.001199714651675547
Position 11207: 0.0011790537502701513
Position 3472: 0.0011257309652560749
Position 8620: 0.0011204221858963574
Position 11679: 0.0011101159728065949
Position 16694: 0.0010934307940031667
Position 5788: 0.0010891527840800922
Position 6424: 0.0010792892093875871
Position 221: 0.0010478388286847885
Position 12017: 0.0010477949543703279
Position 17883: 0.0010381347533147838
Position 15877: 0.0010283239324935212
Position 12373: 0.0009585541948312489
Position 16234: 0.0009528132633876398
Position 11683: 0.0009319631669753672
Position 16008: 0.0009291069094915931
Position 2246: 0.0009029978187052247
Position 1188: 0.0008927315442228347
Position 6253: 0.000872019586647375
Position 6521: 0.0008658759333981472
Position 2753: 0.0008557592443813762
Position 10490: 0.0007764695970780772
Position 13740: 0.0007745041650412743
Position 1043: 0.0007587306477235287
Position 16125: 0.0007209119926398484
Position 2502: 0.0007124399404780727
Position 18682: 0.0006945954416744929
Position 6730: 0.0006733213224173686
Position 11395: 0.0006583672031514209
Position 17322: 0.0006582352323114558
Position 18595: 0.0006567425265254976
Position 11676: 0.0006480275861643008
Position 3217: 0.000647506646997431
Position 12901: 0.0006130031790082846
Position 7617: 0.000598972689209718
Position 10834: 0.0005909408917224279
Position 11507: 0.0005848801199933795
Position 7324: 0.0005825669046735579
Position 1461: 0.0005649000117502231
Position 3994: 0.0005449507870545432
Position 16582: 0.0005403629649051416
Position 9966: 0.000534142585590286
Position 3333: 0.000510131751350014
Position 4711: 0.0005028687343537895
Position 18660: 0.00049697945086187
Position 2609: 0.0004817391055967271
Position 11865: 0.00047204474645096
Position 16534: 0.0004615181780954533
Position 3437: 0.00045820812705473207
Position 4899: 0.0004460677130344447
Position 9860: 0.0004405839091911763
Position 16916: 0.00042989681434838563
Position 1234: 0.00042744608699792574
Position 7056: 0.00042354685617880256
Position 6039: 0.0004207092459182669
Position 4260: 0.0004171702360616789
Position 12065: 0.00041620233626989367
Position 2864: 0.00041549802960343097
Position 10036: 0.0004103219043197686
Position 11288: 0.000395530331478471
Position 10766: 0.0003893004484863042
Position 9736: 0.0003780780590851476
Position 1269: 0.00037801114267082566
Position 12334: 0.0003734274269358674
Position 10718: 0.00035984515683325544
Position 9933: 0.000353731596967229
Position 3466: 0.0003364140854438944
Position 13669: 0.0003310746375350463
Position 1801: 0.00032888602440668134
Position 17056: 0.0003165557982954844
Position 10162: 0.00031154680761136147
Position 9076: 0.00031136218134131515
Position 10456: 0.0002992044128245588
Position 5672: 0.0002977304939079696
Position 12029: 0.0002946647691950115
Position 7134: 0.00028803201240399094
Position 11688: 0.0002868096845434682
Position 5614: 0.00027982638356595076
Position 10814: 0.0002739183097404656
Position 10777: 0.00027336084000322887
Position 6782: 0.00027061258025345465
Position 3211: 0.0002671943822983722
Position 8701: 0.00026696100542334924
Position 9115: 0.0002559131332300288
Position 9092: 0.00025277216265715826
Position 3501: 0.0002517388184247884
Position 11445: 0.00024802485753310736
Position 17942: 0.00024224385133004975
Position 10058: 0.00024213793430543585
Position 7307: 0.00024041501880360468
Position 18118: 0.00022796302155336283
Position 10045: 0.00021598970369137493
Position 1924: 0.00021563193374960195
Position 10038: 0.00021277955671408048
Position 16562: 0.0002053089958648963
Position 3452: 0.00019936912660734326
Position 11905: 0.00019254649306723993
Position 15743: 0.0001891210182297597
Position 3967: 0.00018885556001001797
Position 12438: 0.00018859663551523616
Position 10159: 0.00018196017607915673
Position 10735: 0.00017842338887167413
Position 11727: 0.0001584095257012817
Position 15932: 0.00015659662499284435
Position 5970: 0.00015558369658571887
Position 239: 0.0001545179062769718
Position 10208: 0.00015409378430262778
Position 5905: 0.00015358665639002566
Position 10014: 0.0001500788213471757
Position 18097: 0.00014067069143491436
Position 7775: 0.00013230108558235195
Position 10541: 0.00013049498672929732
Position 11232: 0.00012192901852247509
Position 7200: 0.00012057259532668798
Position 9830: 0.00011710289669518157
Position 12161: 0.00011455468502952029
Position 6503: 0.00011451570966477395
Position 6478: 0.00011263228393383327
Position 12251: 0.00010890208595333373
Position 18724: 9.168166825160163e-05
Position 6297: 8.632060772208411e-05
Position 11370: 7.58958006218836e-05
Position 11383: 7.282727593721505e-05
Position 16387: 6.1015116223065065e-05
Position 7518: 5.537473616768941e-05
Position 12096: 4.6322823040393517e-05
Position 7494: 4.2329862416345586e-05
Position 2506: 3.447746335653234e-05
Position 16558: 2.780677785835465e-05
Position 9976: 2.5849523630459213e-05
Position 18153: 2.4524481482562934e-05
Position 7216: 1.7339905019928236e-05
Position 2064: 1.61892454346276e-05
Position 18112: 1.4972911424177856e-05
Position 18124: 1.390282565572051e-05
Position 1821: 1.3562093649951392e-05
Position 5351: 1.1731088505784182e-05
Position 11559: 1.1142043107864312e-05
Position 3456: 7.997931888399112e-06
Position 345: 7.920463932582714e-06
Position 17599: 6.031384521775443e-06
Position 6540: 5.986266287590837e-06
Position 581: 5.3412182820417255e-06
Position 17648: 5.202436042838928e-06
Position 11077: 4.4131814966465e-06
Position 17994: 2.9711345531472055e-06
Position 12547: 2.9213485295518823e-06
Position 3881: 2.6421116811813235e-06
Position 17769: 2.3356553465435698e-06
Position 11625: 2.01133832265231e-06
Position 7922: 1.98763296774795e-06
Position 5736: 1.872657122161721e-06
Position 7631: 1.5200684194692113e-06
Position 11154: 1.1135281529273673e-06
Position 1676: 9.604058948638408e-07
Position 11754: 8.645010223193342e-07
Position 1492: 7.152551735932196e-07
Position 283: 3.9769162672541927e-07
Position 3941: 3.895297479740148e-07
Position 111: 1.8382643141520512e-07
Position 342: 1.778267867968061e-07
Position 5868: 5.1586583601485005e-08
Position 5873: 4.730010278056674e-08
Position 11137: 1.9101571477296726e-08
Position 5812: 6.271958141691372e-09
Position 17665: 3.67895509258175e-10
