Gene = Carf
Position 362: 9.595772082930747e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20575: 1.0000000000000016
Position 10441: 1.000000000000001
Position 30919: 0.9982583975382512
Position 42023: 0.9859227513988106
Position 22644: 0.919458224824865
Position 35990: 0.8647781686673824
Position 40764: 0.7846436540155755
Position 26499: 0.7756569741253226
Position 42205: 0.6554423486550855
Position 2738: 0.6219502662955922
Position 42708: 0.6150842859868999
Position 3982: 0.5794037359035745
Position 38649: 0.5626187119490665
Position 33921: 0.5490474608762426
Position 45236: 0.40283973456143524
Position 39865: 0.31767861794046026
Position 6927: 0.3076944740189775
Position 33855: 0.30196647852475894
Position 43050: 0.2530764004929311
Position 3877: 0.22048565671206652
Position 2714: 0.20577536133669133
Position 26574: 0.20540822445308554
Position 4488: 0.17384535739299584
Position 42376: 0.1418826028329201
Position 9176: 0.13701529764791523
Position 4870: 0.1265102157106617
Position 41444: 0.11072043033009836
Position 806: 0.10521313866702557
Position 4225: 0.10447646890217568
Position 39539: 0.10362362412122918
Position 41210: 0.10334757603270125
Position 35621: 0.10211319104606154
Position 44542: 0.10067325305745463
Position 25673: 0.09337620504548114
Position 3846: 0.0894556479998425
Position 27834: 0.08400841421729083
Position 607: 0.07907956770100694
Position 33894: 0.07624626485045422
Position 24460: 0.06858628689657914
Position 7792: 0.05662069450805283
Position 707: 0.054602471887853964
Position 2951: 0.050563841605387023
Position 4012: 0.04944676051694013
Position 48208: 0.04714695048252342
Position 7119: 0.046543749169424685
Position 40575: 0.046401821971639765
Position 42262: 0.04595124041371558
Position 8686: 0.04224108742920922
Position 47124: 0.03950732605321493
Position 41319: 0.038887767412510724
Position 1205: 0.03794321922479518
Position 42833: 0.03575044760066146
Position 34486: 0.03327392992247197
Position 42594: 0.029838282461491783
Position 8325: 0.02979821912428034
Position 43727: 0.029462996340975905
Position 4514: 0.029318744193769744
Position 25469: 0.027599331842708835
Position 2678: 0.02449373290909535
Position 8304: 0.024386474478892937
Position 8585: 0.023712061980857107
Position 39141: 0.022812107125129433
Position 38221: 0.02268691272313499
Position 42635: 0.022453310740219355
Position 36094: 0.02128369161596002
Position 48087: 0.020752136604720268
Position 7667: 0.02042138070028537
Position 1305: 0.01946832186151105
Position 42421: 0.019328756442381564
Position 39451: 0.017720248682406035
Position 31473: 0.017603262404203093
Position 42654: 0.01648281950452902
Position 31382: 0.016333658492812556
Position 1225: 0.016012483207319163
Position 2753: 0.015680960594233358
Position 44566: 0.015495331642166014
Position 6844: 0.015272032764697172
Position 24378: 0.014350448487782275
Position 22406: 0.013662797930147413
Position 36742: 0.013321655430536514
Position 2232: 0.011755435053888746
Position 42679: 0.011053658469936995
Position 42488: 0.01090096022336746
Position 46633: 0.010885733018397594
Position 44236: 0.01081711781809219
Position 45397: 0.010674389174696958
Position 1174: 0.010388526576627402
Position 777: 0.01024450226130403
Position 425: 0.010094962942009109
Position 3804: 0.009747626415446823
Position 35649: 0.009399971504424091
Position 2195: 0.009329473677850383
Position 45075: 0.008175652534608205
Position 41118: 0.007471795695115705
Position 41867: 0.006020792194108041
Position 44448: 0.005831199459594213
Position 45852: 0.005740221167156871
Position 31316: 0.005731533736414947
Position 2976: 0.005372203807898956
Position 44345: 0.005244171377566389
Position 45560: 0.005114187630629861
Position 41206: 0.004730867697256049
Position 1087: 0.00467117871541915
Position 47550: 0.004662668932419933
Position 47324: 0.0046131684687011325
Position 34210: 0.004352923482155404
Position 1254: 0.004293956398226577
Position 41777: 0.004123568537465541
Position 2930: 0.003989400657895311
Position 1025: 0.003794765161172691
Position 42732: 0.0036021240165090953
Position 36015: 0.003552439526295919
Position 4679: 0.0034435736648366494
Position 994: 0.003443340811759929
Position 582: 0.0031966366206857746
Position 4240: 0.003063654554470407
Position 523: 0.0029403732314140347
Position 1112: 0.0028812217096341208
Position 3004: 0.0028260955039929583
Position 655: 0.0025430041164463363
Position 41622: 0.002475632122924123
Position 1360: 0.0022177704513064046
Position 3815: 0.0021458455430395777
Position 42672: 0.0021240782482688353
Position 2803: 0.002062275386524649
Position 36705: 0.0020355132918396896
Position 9409: 0.002002514197075974
Position 2935: 0.0017461512607361864
Position 1046: 0.0016649339361077685
Position 43782: 0.0016553903192821945
Position 43295: 0.001575658999724854
Position 404: 0.0015079192473980254
Position 43339: 0.0013540283525698509
Position 2722: 0.0012505207681131356
Position 45394: 0.001225588732131105
Position 35683: 0.0012227522985682904
Position 2613: 0.0011270064354743858
Position 566: 0.0010886590926498345
Position 727: 0.001008739455615524
Position 2485: 0.000989243269146295
Position 38621: 0.0009131511930399978
Position 44604: 0.0009074968703286464
Position 1138: 0.0008885557422047596
Position 32452: 0.000712869309764879
Position 32430: 0.0006892856138736215
Position 34459: 0.0006220697710932175
Position 1141: 0.0005640238583472075
Position 2776: 0.0004806878341074797
Position 650: 0.00047808974929568264
Position 710: 0.000449168399630431
Position 1886: 0.00032339901437314215
Position 8986: 0.0002847948768800085
Position 1090: 0.00028265038965542475
Position 1156: 0.00026757102291028107
Position 3817: 0.0002302192890595274
Position 4269: 0.00022233841540993013
Position 41781: 0.0002072495441900136
Position 42447: 0.00018168703247435397
Position 1271: 0.00016055179330861182
Position 41823: 0.00015835899121270305
Position 1229: 0.0001579816966338865
Position 2891: 0.00015635680840679132
Position 4457: 0.00015430317190161426
Position 42568: 0.00015038014502041916
Position 449: 0.00015007258637048833
Position 1853: 0.00014389760078195173
Position 1846: 0.0001338685370389715
Position 4596: 0.00012266357188028227
Position 684: 0.00010345821832562258
Position 1789: 9.323166771353122e-05
Position 659: 8.877558446427594e-05
Position 1180: 8.637300222958419e-05
Position 735: 8.387562797587149e-05
Position 789: 7.836222460649706e-05
Position 1396: 7.799859384609013e-05
Position 668: 7.737833640744092e-05
Position 1312: 7.351040087282579e-05
Position 860: 7.335460363883944e-05
Position 475: 6.65567403748675e-05
Position 375: 5.759995110271818e-05
Position 4720: 3.299014622410659e-05
Position 939: 2.1071922280113095e-05
Position 3337: 1.8743090040265432e-05
Position 42456: 1.5333745909750416e-05
Position 3305: 1.4734985364385542e-05
Position 4180: 1.4330755406212858e-05
Position 816: 1.0408164504199772e-05
Position 36003: 7.312688603727681e-06
Position 42549: 6.615788872818512e-06
Position 42434: 6.149136861823273e-06
Position 934: 4.73884949394327e-06
Position 671: 1.6203487283103672e-06
Position 482: 1.6191202974236083e-06
Position 478: 1.3818961565794236e-06
Position 740: 1.0435651653672142e-06
Position 480: 6.983837915209966e-07
Position 486: 6.629142710453542e-07
Position 356: 6.398242685773361e-07
Position 352: 6.148445343073764e-07
Position 823: 2.4052548430815575e-07
Position 943: 2.2364817504494713e-07
Position 1126: 2.0780976062713674e-07
Position 526: 1.4771957056628708e-07
Position 383: 5.750193679051749e-08
Position 826: 4.04772143022127e-08
Position 977: 3.456788657822348e-08
Position 303: 2.5985931202010942e-08
Position 220: 2.5600427411089234e-08
Position 533: 1.8473664088158113e-08
Position 237: 1.7388510523150432e-08
Position 491: 2.682801266716219e-09
