Gene = Ube2cbp
Position 1232: 7.611288722354237e-06
Position 1237: 6.865855061391281e-06
Position 790: 5.887967796492559e-06
Position 1287: 4.673644305865072e-06
Position 4184: 4.639720231828263e-06
Position 929: 4.413094774982237e-06
Position 1312: 2.6640573763485316e-06
Position 1456: 2.2431172397544613e-06
Position 1496: 2.0952769000727073e-06
Position 1780: 1.7406862933065652e-06
Position 1390: 1.0775199400822147e-06
Position 1867: 5.556722867165586e-07
Position 2350: 8.908068114110927e-08
Position 160: 2.2357546619559028e-08
Position 162: 1.3774808825147905e-08
Position 525: 1.106984461473375e-08
Position 540: 8.905815542530669e-09
Position 383: 8.452687021052196e-09
Position 280: 7.251963451503576e-09
Position 126: 3.813546826443622e-09
Position 557: 2.5028592061696466e-11
Position 550: 1.2006788553665331e-11
Position 286: 1.09163833100821e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1368: 0.9452225680685337
Position 12939: 0.33202030302921454
Position 6425: 0.1716479031275526
Position 13359: 0.16472913798457933
Position 16755: 0.15932565159986614
Position 14449: 0.11770156602151363
Position 6787: 0.10215924215859165
Position 12636: 0.0585381582858724
Position 4465: 0.04401433228146256
Position 3287: 0.0404510187680143
Position 7522: 0.03840102804269412
Position 1866: 0.03788740475967597
Position 2726: 0.03086654157842398
Position 4980: 0.02698245335463783
Position 7854: 0.025420530159301485
Position 7366: 0.022733844220076408
Position 5374: 0.016027732238861687
Position 1904: 0.014240774290554049
Position 1371: 0.01384483865707625
Position 3800: 0.009567729320576656
Position 6476: 0.008644019491522837
Position 3336: 0.008632851561032053
Position 11246: 0.00842983445920539
Position 4212: 0.008166388750397312
Position 2019: 0.007934149246645972
Position 3070: 0.007414247473952547
Position 5068: 0.007358839126938024
Position 7747: 0.007148664392296258
Position 4098: 0.006601083156258965
Position 7626: 0.006585686128651286
Position 2265: 0.005194902798318372
Position 1312: 0.004974153290069726
Position 1718: 0.004495920891427449
Position 1163: 0.004390252929500176
Position 5863: 0.0038779526092718704
Position 3089: 0.0037218560737610974
Position 1389: 0.0036493594427954093
Position 9671: 0.0036182027572009474
Position 9468: 0.003611564780853008
Position 4542: 0.0033148424658462432
Position 1283: 0.002949478035577133
Position 2218: 0.0028448685445697673
Position 4791: 0.002538647969782687
Position 4118: 0.002287502016339863
Position 5179: 0.0021885646057892357
Position 5564: 0.0021266422909663615
Position 2747: 0.002051469949429567
Position 1192: 0.0019184793619203247
Position 3462: 0.0018374813338146037
Position 8266: 0.0017521419916576909
Position 3221: 0.0017053152549738099
Position 1013: 0.0016935188263613242
Position 1690: 0.00149982485865707
Position 2368: 0.0014382269654899422
Position 2646: 0.0012909886544436283
Position 8548: 0.0012897072904374722
Position 5636: 0.001242884951142137
Position 5419: 0.0012044525235184985
Position 1294: 0.0011066045773548672
Position 5246: 0.001074348566130147
Position 7442: 0.0010384832709777838
Position 5202: 0.0009636969262678311
Position 4183: 0.0009595155432370111
Position 4496: 0.0007320955576299575
Position 3982: 0.0007311500923833157
Position 7247: 0.0006946846315212903
Position 627: 0.0006766691577246684
Position 5787: 0.0006462903903207874
Position 3878: 0.0006250277014595643
Position 4861: 0.0005979423636873068
Position 4579: 0.0005751023689516616
Position 3361: 0.0005748319329539714
Position 2423: 0.0005487801274851827
Position 294: 0.0005049113609754757
Position 2815: 0.0004941288827753755
Position 3836: 0.00044136853594622347
Position 6002: 0.0004152590629191876
Position 4445: 0.00041091927685832277
Position 5280: 0.00040958328998301605
Position 1621: 0.000396962586818951
Position 1199: 0.0003912048891235462
Position 2954: 0.0003790197596385502
Position 2185: 0.0003757208092695623
Position 3582: 0.0003751519314978497
Position 2427: 0.00036582074230698887
Position 1625: 0.000358758965092266
Position 4158: 0.00033335056411120805
Position 2162: 0.0003262720885615897
Position 2111: 0.0003197488637457439
Position 4023: 0.00027104150773510144
Position 2705: 0.0002614426496031487
Position 1403: 0.0002311014046482222
Position 2885: 0.00021971414719084692
Position 3710: 0.00016991348950153734
Position 3290: 0.0001671407063692548
Position 3118: 0.00013399677627502307
Position 2150: 0.00012350620505581833
Position 2842: 0.00011010462723605841
Position 3527: 0.000105855040492184
Position 3307: 8.541670644391118e-05
Position 1541: 8.538541040271582e-05
Position 1322: 8.18454941612293e-05
Position 3050: 6.770391037870355e-05
Position 2585: 6.25781126905919e-05
Position 793: 5.8359385473390087e-05
Position 2763: 5.5082862736340103e-05
Position 1671: 5.489656322846175e-05
Position 1111: 5.4733766898585305e-05
Position 745: 5.0706410904303386e-05
Position 725: 4.2569452914572815e-05
Position 2005: 3.5102245605202155e-05
Position 1204: 3.0008771419236474e-05
Position 1444: 2.9049477454090952e-05
Position 550: 2.828320643507854e-05
Position 820: 2.687984604281113e-05
Position 891: 2.3994726068926236e-05
Position 424: 2.2366845618030455e-05
Position 802: 2.0538761811992008e-05
Position 1179: 1.5038334308480273e-05
Position 1216: 1.4983996571626801e-05
Position 1169: 1.4904512524319675e-05
Position 2297: 1.4196115967177924e-05
Position 297: 1.4003479880129252e-05
Position 2618: 1.3799588078093683e-05
Position 1167: 1.3519557300323786e-05
Position 172: 1.2287524130661152e-05
Position 1261: 1.1157530084189203e-05
Position 404: 1.0508800105784373e-05
Position 2279: 8.728307520981179e-06
Position 2873: 8.297644574671989e-06
Position 752: 7.827140745504818e-06
Position 1035: 7.754376760786143e-06
Position 254: 6.683181443519582e-06
Position 1316: 6.411798996420223e-06
Position 576: 6.200157993446578e-06
Position 965: 5.624983249551853e-06
Position 1115: 5.469837224258838e-06
Position 595: 5.292555973757091e-06
Position 1328: 4.662614270889587e-06
Position 2346: 4.548813930093861e-06
Position 1989: 3.913300678549019e-06
Position 2483: 3.495719745505125e-06
Position 659: 3.043897727465467e-06
Position 1250: 2.988359155569018e-06
Position 317: 2.226641387675056e-06
Position 914: 2.0703370380971557e-06
Position 340: 1.3175514505870272e-06
Position 1411: 8.765572345471783e-07
Position 2056: 6.178230370388111e-07
Position 1208: 5.490306491560519e-07
Position 1476: 5.465999173610116e-07
Position 1423: 5.248735969946138e-07
Position 1770: 4.982526394611578e-07
Position 1037: 1.8294793487358735e-07
Position 1125: 1.713335899432307e-07
Position 2033: 7.435452741984519e-08
Position 1018: 1.589469930753162e-09
Position 833: 3.8180528092295847e-10
Position 689: 3.4623300597844553e-10
Position 769: 2.9303007794412677e-10
Position 477: 1.2346385893502943e-10
Position 325: 1.1971075449093242e-10
Position 656: 5.486697355388639e-11
Position 509: 5.327687567205602e-11
Position 321: 2.2226268659848057e-11
