Gene = Topaz1
Position 294: 2.212641011873728e-06
Position 44368: 1.979440792831605e-06
Position 1375: 9.652415887233206e-07
Position 38832: 6.319697963229656e-07
Position 923: 2.2544335679335312e-07
Position 477: 9.966320223508391e-08
Position 325: 7.562831656313867e-08
Position 689: 7.34176903448467e-08
Position 279: 4.6228122771146684e-08
Position 38169: 4.442107984126815e-08
Position 287: 1.2670468442489332e-08
Position 201: 1.206132122670185e-08
Position 290: 1.146810728496463e-08
Position 250: 9.828522601072365e-09
Position 329: 9.319825117636444e-09
Position 204: 7.76149543252187e-09
Position 439: 2.5710244851727775e-09
Position 442: 2.0979833971995156e-09
Position 247: 1.795899820706353e-09
Position 179: 2.3649215377019746e-11
Position 2931: 1.2551592064126967e-19
Position 1052: 1.986018846928237e-20
Position 1361: 1.7357884932159134e-20
Position 1230: 1.4934994676237457e-20
Position 1161: 1.270966830183683e-20
Position 1056: 5.509797194846541e-21
Position 1719: 3.561902042833234e-21
Position 252: 9.499679689426642e-26
Position 133: 2.1305896056795078e-26
Position 197: 8.48917563725751e-27
Position 149: 7.530894111187727e-27
Position 195: 5.899202102830632e-27
Position 154: 5.432697510289109e-27
Position 121: 4.587726588295929e-27
