Gene = Rps3a1
Position 491: 1.3150111819582576e-05
Position 643: 1.2729336231114104e-05
Position 590: 1.2589621379019125e-05
Position 650: 1.2249999483787882e-05
Position 335: 1.1397108477948581e-05
Position 1503: 6.6631307282112825e-06
Position 2064: 5.635454961902479e-06
Position 1538: 2.6734487071855835e-06
Position 1497: 2.4893278068594533e-06
Position 952: 6.454409279234972e-07
Position 7: 4.215024945679353e-07
Position 411: 3.631927359592701e-07
Position 448: 3.053270817962178e-07
Position 522: 2.5719997522988576e-07
Position 545: 1.8215666916740058e-07
Position 383: 1.0285640370179444e-07
Position 401: 7.080884228367413e-08
Position 293: 5.063897576382942e-08
Position 420: 3.4298311954296703e-08
Position 503: 2.6437700024309096e-08
Position 641: 2.440860805362976e-08
Position 268: 1.366801838861182e-08
Position 5: 1.904780338077908e-09
Position 612: 4.975571568428776e-11
Position 462: 1.3497350081166425e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4591: 0.9445100147462251
Position 900: 0.8998584959173564
Position 4109: 0.8671853905342508
Position 3453: 0.4188040123675012
Position 1275: 0.41343621328763747
Position 1334: 0.25084945299383016
Position 3531: 0.24068996473229803
Position 3546: 0.10585688857371237
Position 1298: 0.06945823603624833
Position 4568: 0.04429006621045015
Position 1314: 0.04194787978526214
Position 716: 0.03353321518509187
Position 3570: 0.03214196349106807
Position 3576: 0.025363625253345647
Position 1106: 0.02242305921920952
Position 923: 0.01663679417131211
Position 1040: 0.014584665726271304
Position 4184: 0.014492607344260014
Position 869: 0.014107089738760903
Position 4117: 0.01159954098137347
Position 4093: 0.009491446833417554
Position 1354: 0.009087530028280584
Position 1154: 0.00882373024992062
Position 3988: 0.008523763070198885
Position 1891: 0.006473315743888832
Position 3407: 0.006176988312445021
Position 3246: 0.005641544823793864
Position 3483: 0.0056302007476777185
Position 1149: 0.0048841185660329885
Position 2155: 0.004734459330667827
Position 1385: 0.004598975571922805
Position 963: 0.004546930377009329
Position 733: 0.004312662088459739
Position 491: 0.004200215068071034
Position 3920: 0.004116118784439545
Position 919: 0.0038001566559968253
Position 4415: 0.003771606421768986
Position 1537: 0.0034676231793245335
Position 1111: 0.0029696875105215555
Position 3730: 0.0027195225829045734
Position 3400: 0.002649378497904942
Position 3200: 0.0024127048452331776
Position 1255: 0.002181441525736178
Position 1364: 0.0020981615901078153
Position 1318: 0.002097601069182723
Position 3323: 0.0017941616009858224
Position 4386: 0.0017243087636698246
Position 1584: 0.0015445797075153832
Position 3786: 0.0014471630808812923
Position 3874: 0.0014052663951376338
Position 1852: 0.0014011499832956257
Position 3700: 0.0013720902111792632
Position 4031: 0.0012200789055124078
Position 3436: 0.0011578944769699729
Position 752: 0.0011526051432007715
Position 408: 0.0009974488070376261
Position 1742: 0.0007554388018215181
Position 3294: 0.0006777770579775487
Position 1202: 0.000666917413946379
Position 3733: 0.0005478213317230691
Position 2188: 0.0004883861533690492
Position 721: 0.00047496238920055264
Position 238: 0.0004735093190879989
Position 4121: 0.0004700254574622581
Position 1120: 0.000395220826199427
Position 618: 0.00035651476585615177
Position 1182: 0.00034416685203008394
Position 411: 0.0003435060731767157
Position 775: 0.00031500388290917546
Position 1924: 0.0003134787981888941
Position 1616: 0.00029560516156083426
Position 4540: 0.00026316916193810426
Position 4628: 0.00025362116014016143
Position 4642: 0.0002451128778388492
Position 2117: 0.00024497260683038866
Position 1855: 0.00023478502192564082
Position 3429: 0.00021339102129237358
Position 4400: 0.0002118721801788303
Position 3735: 0.0002035301924300546
Position 770: 0.00020242817012095277
Position 1564: 0.00019984349818699036
Position 3775: 0.0001948948295222742
Position 3306: 0.0001905959787332644
Position 1604: 0.00016262562922674328
Position 1703: 0.00015055730256736317
Position 4545: 0.00014843325194075657
Position 583: 0.000139914779324813
Position 1541: 0.00013465928546965
Position 1648: 0.00012285416462704768
Position 3120: 0.0001195969971026506
Position 941: 0.0001096135085241957
Position 4599: 0.00010296509436794452
Position 1163: 9.52533529004997e-05
Position 580: 8.833222485743726e-05
Position 672: 8.786092190202425e-05
Position 947: 8.452948438201506e-05
Position 1806: 7.941904601766439e-05
Position 606: 7.678094406208398e-05
Position 812: 6.104784064344292e-05
Position 1908: 5.960561948946171e-05
Position 669: 5.622066946848491e-05
Position 2416: 5.5180874130826774e-05
Position 1171: 4.760979431886137e-05
Position 1612: 3.659833174720657e-05
Position 634: 3.402634930373406e-05
Position 2479: 3.3191882086922454e-05
Position 3927: 3.029877911941266e-05
Position 4648: 2.8712702759892785e-05
Position 871: 2.8427298194629607e-05
Position 4621: 2.270449452070392e-05
Position 1191: 2.1946651455028675e-05
Position 650: 1.8407534720501372e-05
Position 561: 1.820061657505518e-05
Position 4731: 1.7275540044883863e-05
Position 1212: 1.647228511991136e-05
Position 880: 1.4925776626805451e-05
Position 4455: 1.4083379758644103e-05
Position 2877: 1.1005500161321865e-05
Position 2483: 9.000514805054741e-06
Position 586: 8.59558630111833e-06
Position 815: 8.396589154111965e-06
Position 639: 7.798289146472542e-06
Position 2399: 6.0399874728680945e-06
Position 2672: 5.611951555721734e-06
Position 2539: 5.239725408439647e-06
Position 458: 3.757530495192789e-06
Position 241: 2.530634924320048e-06
Position 1454: 1.915204745997918e-06
Position 787: 1.8350784235559384e-06
Position 1376: 1.6793057914455085e-06
Position 1510: 7.344733313898749e-07
Position 1230: 3.823108376589424e-07
Position 1248: 3.082712793592593e-07
Position 998: 9.31569626456382e-08
Position 983: 3.122929840095077e-08
Position 1786: 2.972180025384587e-08
Position 284: 1.9755978570881477e-08
