Gene = Prcc
Position 25829: 0.011383080268814957
Position 23568: 0.01072456415644579
Position 979: 0.005427608050907458
Position 25399: 0.005081870060252673
Position 26660: 0.004321472055604495
Position 25270: 0.003300216242002268
Position 25716: 0.001621097951620141
Position 25585: 0.0008615290361329188
Position 25180: 0.0008537046930943615
Position 25553: 0.0007724764763575374
Position 1081: 0.0006429152684225322
Position 26215: 0.00032504019662105783
Position 25945: 0.0002970210207378557
Position 25633: 0.0002568707532415231
Position 26348: 0.00012363656938693793
Position 26519: 0.00011486101379955884
Position 25712: 0.00010087597373710274
Position 26387: 9.696611615394014e-05
Position 26267: 5.5749644496221336e-05
Position 26413: 4.475553931482859e-05
Position 26491: 4.0061646543696505e-05
Position 23977: 2.4502569261216372e-05
Position 25898: 1.8856758263297902e-05
Position 23634: 1.4466032385230951e-05
Position 26695: 1.154842890701461e-05
Position 23950: 1.0290362355468826e-05
Position 24145: 6.7078869452650164e-06
Position 26544: 6.531924582115704e-06
Position 23713: 6.263681525293569e-06
Position 23743: 6.032513647069686e-06
Position 20148: 6.566008612864342e-07
Position 19658: 5.28054286736971e-07
Position 19232: 1.438692840094086e-07
Position 18491: 9.716713927868203e-08
Position 13481: 1.5933895775071154e-08
Position 4665: 5.720005911119309e-09
Position 11176: 4.087512746321592e-09
Position 2875: 2.6497631830538957e-09
Position 5801: 2.195487086538389e-09
Position 2107: 1.811986701540121e-09
Position 8946: 1.604686647385768e-09
Position 554: 9.989980506033767e-10
Position 439: 9.204448543398107e-10
Position 2290: 8.289589694956049e-10
Position 2426: 7.324985346929182e-10
Position 4090: 5.482539975974993e-10
Position 1309: 2.8669731694622284e-10
Position 4528: 1.9818014648142405e-10
Position 638: 1.929467448576595e-10
Position 4423: 1.7861169612691788e-10
Position 4039: 1.7473150319156195e-10
Position 4684: 1.2721739974266571e-10
Position 5250: 1.168612594615414e-10
Position 1795: 1.0754427343174454e-10
Position 1271: 7.69129506348554e-11
Position 676: 7.141216406268762e-11
Position 2199: 6.73740964558915e-11
Position 410: 6.24535201130757e-11
Position 4123: 5.6528050505721285e-11
Position 288: 5.571282759847967e-11
Position 3745: 5.424248490463209e-11
Position 2550: 5.115683596423756e-11
Position 3452: 5.0944190551275976e-11
Position 614: 3.447040985586466e-11
Position 291: 3.4404350287461046e-11
Position 2844: 3.1527782600274947e-11
Position 2015: 2.9998590465446065e-11
Position 2608: 2.922959732042442e-11
Position 1640: 2.5828524558430695e-11
Position 2447: 2.2031307953158842e-11
Position 1530: 2.181921625196352e-11
Position 2251: 2.0628988723769373e-11
Position 491: 1.682057272075271e-11
Position 498: 1.6051230353109084e-11
Position 1707: 1.506656944296864e-11
Position 3058: 1.4715368016454665e-11
Position 2999: 1.0986161159024794e-11
Position 4554: 9.807752333373848e-12
Position 627: 9.38506631298187e-12
Position 452: 8.520088172395997e-12
Position 1557: 8.036323974492433e-12
Position 1276: 7.378685556974075e-12
Position 1872: 6.368656759159321e-12
Position 1087: 4.606089888022319e-12
Position 903: 4.212800751206482e-12
Position 2324: 3.123281712160736e-12
Position 557: 2.6111791563717635e-12
Position 702: 2.531011305361759e-12
Position 841: 2.051691614837164e-12
Position 377: 1.450063481172448e-12
Position 682: 1.3243801047127076e-12
Position 859: 1.2713157680731712e-12
Position 862: 1.059146562695333e-12
Position 365: 9.999496648400742e-13
Position 1128: 8.359707765379548e-13
Position 1102: 8.073597384437958e-13
Position 505: 8.046747871328719e-13
Position 2321: 6.86824091951911e-13
Position 2356: 5.926116916740865e-13
Position 783: 5.064159996987469e-13
Position 1161: 4.4502251514767276e-13
Position 1158: 4.155963443677352e-13
Position 561: 3.668098769494676e-13
Position 813: 2.814454667965043e-13
Position 1235: 2.758429012079918e-13
Position 1311: 2.585137341004886e-13
Position 260: 2.0020396237876007e-13
Position 587: 1.4868697775409403e-13
Position 253: 1.2323689118778348e-13
Position 319: 1.0187226105614452e-13
Position 685: 9.948768631982863e-14
Position 325: 9.699168894471895e-14
Position 1248: 9.610472365774714e-14
Position 300: 7.523358945411724e-14
Position 184: 4.549500826342161e-14
Position 572: 4.090937091422152e-14
Position 707: 2.664201810320082e-14
Position 331: 2.2993276384690613e-14
Position 986: 1.0389717013109973e-14
Position 951: 9.398894795510832e-15
Position 129: 4.697403457363383e-15
Position 106: 1.6922701750111345e-15
Position 724: 6.386949990591819e-16
Position 135: 6.196572789114802e-16
Position 337: 5.692892511352479e-16
Position 343: 4.471448352317883e-17
Position 223: 3.5382109224503776e-17
Position 313: 3.222970365505264e-17
Position 194: 3.0818199894617494e-17
Position 304: 1.7736648555360813e-17
Position 150: 1.5907893206801982e-17
Position 341: 6.965087569074005e-18
Position 147: 5.439117591771081e-18
Position 144: 1.408704403763711e-18
Position 241: 3.744966100689752e-20
Position 220: 2.622120267813368e-20
Position 237: 9.147449349618818e-21
Position 137: 2.517007114033628e-21
