Gene = Ibsp
Position 3212: 3.397423477683845e-06
Position 218: 3.3460415103644696e-06
Position 283: 3.331360238080754e-06
Position 3590: 3.3212860514395175e-06
Position 1380: 3.1378401671186193e-06
Position 547: 3.1185023585756463e-06
Position 328: 2.9850661100292816e-06
Position 3044: 2.87826342868544e-06
Position 789: 1.8380602954746248e-06
Position 755: 1.775972622294908e-06
Position 724: 1.7715563817507297e-06
Position 4438: 1.3837633033784435e-06
Position 3630: 8.601004730150349e-07
Position 3970: 8.431984398014441e-07
Position 226: 4.456957648350813e-07
Position 3567: 3.9904947175913497e-07
Position 3260: 2.6192193443006344e-07
Position 228: 2.016546114614145e-07
Position 6: 1.934602703925848e-07
Position 292: 8.373360177831788e-08
Position 142: 7.993591013213485e-08
Position 276: 6.689273746918526e-08
Position 3317: 2.903774742256039e-08
Position 44: 1.514577895957912e-08
Position 465: 9.794736415234082e-10
Position 471: 2.7463224480915798e-11
Position 484: 7.286390345198e-12
Position 593: 6.639576121409782e-12
Position 543: 6.1280776591252595e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2952: 0.9551699133331969
Position 10850: 0.9538830944183889
Position 3110: 0.9362892716141297
Position 3251: 0.9221854199490079
Position 6809: 0.9040168832291019
Position 9135: 0.49128217164732474
Position 10104: 0.47076230450639095
Position 8417: 0.39594627728234133
Position 11156: 0.37692831952447753
Position 2385: 0.3220156222456451
Position 11178: 0.1329971191968246
Position 10506: 0.07224867242773585
Position 11159: 0.07116839862862885
Position 8686: 0.05732828625406512
Position 1799: 0.05672963224071794
Position 6614: 0.03869080031445224
Position 2711: 0.03860130242240491
Position 2574: 0.03477760041281929
Position 7238: 0.033524341347546505
Position 2652: 0.026684590754705428
Position 7126: 0.024950427997556306
Position 3720: 0.024375350879570837
Position 7074: 0.02386026134383523
Position 11206: 0.020870033510088957
Position 11607: 0.02043944021929895
Position 8289: 0.01991737972204923
Position 12009: 0.01861692713547546
Position 10830: 0.018592042017044674
Position 11573: 0.017452925623828837
Position 10620: 0.017146622606530163
Position 2991: 0.015987598175524944
Position 5554: 0.01585289414580305
Position 8270: 0.015375675582719763
Position 10531: 0.013796127192961234
Position 6983: 0.013452868920439155
Position 318: 0.01221267982828766
Position 8708: 0.011733852831727435
Position 7901: 0.011490001494207026
Position 10207: 0.01091654410654844
Position 4799: 0.010011358671406057
Position 1964: 0.008767447119874696
Position 9906: 0.008610439724217909
Position 3130: 0.007559315670471862
Position 2618: 0.0072564683709439165
Position 6952: 0.007088952192113812
Position 11486: 0.0070749238919496
Position 7295: 0.006822660868502088
Position 2035: 0.006796202411124977
Position 5624: 0.0061870077226199045
Position 7879: 0.006186594905857297
Position 4540: 0.006061162954163846
Position 7904: 0.00596285367352059
Position 6010: 0.005253959067361654
Position 4094: 0.005246880690585231
Position 2955: 0.005142487847479682
Position 10905: 0.005039228086994966
Position 6643: 0.004907820879754565
Position 4758: 0.004713301457451054
Position 2674: 0.004407371564605277
Position 2668: 0.004362556338368488
Position 4696: 0.004321796752767781
Position 2112: 0.004216683008456475
Position 9086: 0.003996411383119381
Position 3809: 0.003967515237781484
Position 2089: 0.003732484108502039
Position 12127: 0.003551198385373583
Position 11837: 0.0034562392682397376
Position 11701: 0.0033390327369339392
Position 4554: 0.003213388777077332
Position 7348: 0.0031975860815741824
Position 7010: 0.0031215242102997395
Position 4854: 0.003119079928884357
Position 8441: 0.0031040727649119713
Position 12188: 0.0030431110570968835
Position 8167: 0.002913417047265596
Position 6730: 0.0028836250623619185
Position 2830: 0.002489101128610628
Position 4430: 0.0024783040792239826
Position 5069: 0.0021583109856513445
Position 3685: 0.0021416927142689874
Position 5106: 0.002022612590915347
Position 386: 0.0018178298700949026
Position 10857: 0.0015717559845778387
Position 7788: 0.0014169734419489505
Position 333: 0.0013920086464529779
Position 7081: 0.0013638786579693854
Position 10068: 0.001352639636178664
Position 8888: 0.001329226231135965
Position 5130: 0.0011971721759403869
Position 5733: 0.0011470809566944244
Position 11277: 0.0011284728409589962
Position 4380: 0.0010906956915270906
Position 7849: 0.0010795531989035766
Position 7834: 0.0010444938626699525
Position 2452: 0.0010174066329076534
Position 7100: 0.0009969640652790575
Position 3052: 0.0009933854514704164
Position 10908: 0.0008595781157296593
Position 1806: 0.0008201218499432691
Position 3287: 0.0008110219294567558
Position 4703: 0.0007992734404081957
Position 5749: 0.0007455638871725016
Position 1801: 0.0007415800764640955
Position 10911: 0.0006850919982711804
Position 1829: 0.0006828013298048412
Position 2834: 0.0006773191008029618
Position 5640: 0.0006679702062476777
Position 346: 0.0006367815634562163
Position 12134: 0.0005768454307678682
Position 3424: 0.0005466551148036594
Position 7258: 0.0004891492174992267
Position 7768: 0.00047109837742214446
Position 1936: 0.00046972080603285246
Position 351: 0.00045818154927571405
Position 276: 0.0004574243566654296
Position 4728: 0.000455135514530943
Position 7131: 0.00036407482848046797
Position 3204: 0.0003449715897134404
Position 7031: 0.00031803118724264075
Position 662: 0.00030188269140827005
Position 4121: 0.00028699261244295016
Position 3324: 0.0002760440115503665
Position 1726: 0.0002708135714119758
Position 3260: 0.0002654226311338164
Position 3090: 0.00024447637806292486
Position 4841: 0.0002350865354268764
Position 2742: 0.00022238431778131705
Position 1740: 0.00020982797558082497
Position 4350: 0.00018502347870060607
Position 1379: 0.00015988704330947682
Position 3078: 0.00015341009660454444
Position 4060: 0.00015107261919117406
Position 3754: 0.00014517589626903424
Position 3226: 0.00014332792207577555
Position 363: 0.00013764509738851204
Position 366: 0.00012009590343713277
Position 3175: 9.77558254565881e-05
Position 1855: 9.545354205369678e-05
Position 8132: 6.929746731886921e-05
Position 9868: 5.845214563120288e-05
Position 2045: 5.3899200226606515e-05
Position 94: 5.020802370567985e-05
Position 373: 4.606791814073707e-05
Position 1293: 4.237232773761173e-05
Position 404: 3.951489002520985e-05
Position 716: 3.8169701697847675e-05
Position 879: 3.797279049946664e-05
Position 755: 3.5306906464050485e-05
Position 2152: 2.800148936026097e-05
Position 2076: 2.6804703474785727e-05
Position 646: 2.4234915715488336e-05
Position 697: 2.2233508267504153e-05
Position 3138: 2.0353936809956337e-05
Position 3024: 1.5812417571784225e-05
Position 292: 1.4340712665140317e-05
Position 3141: 1.372064858362142e-05
Position 4595: 1.3159571019995547e-05
Position 126: 1.2725167549470808e-05
Position 1956: 1.1591337501289089e-05
Position 251: 1.1573161733029551e-05
Position 1877: 9.203358381667805e-06
Position 2011: 8.83962356768114e-06
Position 3056: 8.332939640204813e-06
Position 1333: 8.274222219883107e-06
Position 4310: 7.409311750160638e-06
Position 283: 6.840838128040979e-06
Position 3847: 6.824699212666599e-06
Position 161: 6.608356312560774e-06
Position 4133: 5.834700951519357e-06
Position 3826: 5.028680782718444e-06
Position 3787: 4.933082424559161e-06
Position 3075: 4.579063505913324e-06
Position 5039: 4.470690428225445e-06
Position 6572: 3.8878464978028516e-06
Position 767: 3.7151620869304063e-06
Position 916: 3.562014733982118e-06
Position 85: 3.361232460638945e-06
Position 517: 2.3115273259162857e-06
Position 7396: 2.1064873766028008e-06
Position 6991: 1.842693700094132e-06
Position 3834: 1.6842948664790733e-06
Position 4291: 7.902464121289991e-07
Position 3630: 6.572538660313497e-07
Position 3694: 6.389804996738828e-07
Position 3367: 6.308602383314193e-07
Position 3433: 5.783478222128457e-07
Position 4448: 5.166490116874357e-07
Position 3379: 5.114829549232755e-07
Position 3582: 3.781081409282023e-07
Position 3491: 3.1870537591088195e-07
Position 3763: 1.717389052395633e-07
Position 3793: 1.4620081971503774e-07
Position 3742: 1.1334300431397269e-07
Position 3779: 1.0972414533015595e-07
Position 98: 7.910646788028084e-08
Position 257: 6.516491432853909e-08
Position 700: 6.074758145110866e-08
Position 3454: 5.800617424316927e-08
Position 328: 3.820377187549142e-08
Position 157: 3.674947628675865e-08
Position 822: 3.325840823478405e-08
Position 177: 2.4025069219885988e-08
Position 104: 2.230404582492112e-08
Position 108: 2.0669480958232057e-08
Position 3767: 3.864356274472302e-11
Position 3640: 1.7105513581533973e-11
