Gene = Catspere2
Position 549: 0.00010437314818016607
Position 322: 0.00010029391836227393
Position 3791: 9.102911835940474e-05
Position 4204: 6.924356401863044e-05
Position 2824: 6.233121919568809e-05
Position 4110: 5.458140679198035e-05
Position 1862: 4.30459892640895e-05
Position 1530: 2.559693375628892e-05
Position 2712: 2.4580609966215983e-05
Position 2662: 2.2954284651410784e-05
Position 832: 1.985993671584886e-05
Position 865: 1.3943502337875522e-05
Position 861: 1.1535836368791724e-05
Position 1075: 1.130633521826409e-05
Position 908: 1.0469351416127666e-05
Position 3196: 4.373587233886496e-06
Position 1681: 3.506142704451104e-06
Position 1585: 3.4831556741241046e-06
Position 1532: 2.2270948826048443e-06
Position 255: 2.174660319741897e-06
Position 717: 1.4273855248805578e-06
Position 1069: 1.2131237707480092e-06
Position 1145: 1.0614843216840427e-06
Position 699: 8.624871465188116e-07
Position 1148: 6.523248726374938e-07
Position 292: 5.957173134949185e-07
Position 645: 4.187591454792171e-07
Position 1166: 3.8240880449947357e-07
Position 1267: 3.01983787483914e-07
Position 257: 3.0038615830175527e-07
Position 1961: 2.947294673987816e-07
Position 737: 2.665458686060224e-07
Position 1050: 2.4220045068535996e-07
Position 648: 1.9972204263315958e-07
Position 639: 1.665248436230931e-07
Position 748: 1.4748398641261553e-07
Position 1416: 7.165551691168165e-08
Position 248: 5.2570317622915446e-08
Position 138: 3.1614664040783254e-08
Position 297: 2.3523100415931244e-08
Position 152: 1.9372207025678085e-08
Position 183: 1.7722394390122155e-08
Position 599: 1.2892946733973426e-08
Position 342: 9.772642671254135e-09
Position 262: 4.973222861309347e-09
Position 614: 3.729903641988171e-09
Position 334: 2.8875547481477866e-09
Position 236: 2.8439721938501242e-09
Position 124: 2.5088614128903136e-09
Position 767: 1.999367447957292e-09
Position 148: 1.1237007835914498e-09
Position 755: 9.153513339496172e-10
Position 266: 8.594965393609796e-10
Position 345: 7.400740964403597e-10
Position 601: 4.4682144366077953e-10
Position 156: 2.6231066989336534e-10
Position 757: 2.1775191563071676e-10
Position 1081: 1.8993519320145152e-10
Position 1019: 1.6540295620592922e-10
Position 1098: 1.4877159957708456e-10
Position 348: 6.064599302330996e-11
Position 1084: 4.0068873539367376e-11
Position 1032: 3.481306745273522e-11
Position 935: 1.2116031261191323e-11
