Gene = 1110004F10Rik
Position 53: 8.985864009981872e-05
Position 469: 8.937712588867845e-05
Position 431: 8.932738961072405e-05
Position 617: 5.977977607583292e-05
Position 406: 5.3211194741797696e-05
Position 282: 5.191763528972237e-05
Position 100: 4.6697758659128666e-05
Position 461: 4.4815723192654826e-05
Position 4653: 4.111119812127577e-05
Position 753: 4.103417468393935e-05
Position 329: 3.458297928217851e-05
Position 14: 3.227934967479864e-05
Position 129: 2.9014476137216267e-05
Position 127: 2.3273985206769176e-05
Position 61: 1.664771392752092e-05
Position 107: 9.218508598120654e-06
Position 10911: 3.17714242070987e-06
Position 3569: 3.0969818136962214e-06
Position 525: 2.0467765364711545e-06
Position 537: 1.64382355711738e-06
Position 11153: 4.238702152056963e-07
Position 519: 3.616589623165326e-07
Position 1518: 2.706937490516955e-07
Position 1800: 6.911666538679035e-08
Position 568: 5.798079004503049e-08
Position 2281: 7.773521662085585e-09
Position 1069: 1.231094093938448e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8642: 0.9120132610532155
Position 10890: 0.6121389975994072
Position 6138: 0.5449011615453442
Position 11421: 0.5165135405507281
Position 10910: 0.342630180608013
Position 9909: 0.2439231225658678
Position 9893: 0.18314147420843907
Position 347: 0.18150855164593224
Position 788: 0.11345449587872955
Position 2667: 0.09762067812196575
Position 6106: 0.039269766354982444
Position 11879: 0.03718428807436632
Position 8478: 0.03358640013927827
Position 9918: 0.03090243264366828
Position 8670: 0.026126350294965465
Position 5821: 0.02543724361767448
Position 11457: 0.02083350707529747
Position 9745: 0.020653675649771705
Position 832: 0.019680910062619156
Position 7156: 0.017614424488337804
Position 11304: 0.01736103072815152
Position 615: 0.01471070488926323
Position 9262: 0.014116092564791578
Position 9742: 0.013329613980986803
Position 9608: 0.012452415124835779
Position 8529: 0.011492284023336304
Position 2131: 0.010922983888333005
Position 2448: 0.006473193738824236
Position 5914: 0.005556304588224604
Position 10385: 0.005380443702826228
Position 10333: 0.005350554264082291
Position 509: 0.0051327955069149795
Position 11843: 0.005027902779941182
Position 660: 0.004380007123696815
Position 9763: 0.004144473902277131
Position 11554: 0.0037833648920902307
Position 2697: 0.002815291984763979
Position 2726: 0.002765339183786169
Position 757: 0.0027265311733646862
Position 10410: 0.0027178960888789043
Position 2637: 0.002266196956286853
Position 11596: 0.0020404015460366064
Position 10236: 0.0019755849859216337
Position 11243: 0.0017008749795599648
Position 11625: 0.0016832572931728927
Position 10540: 0.0016754838348040264
Position 11387: 0.0014951259143915656
Position 10914: 0.0011287134698785889
Position 11800: 0.0011257358207240973
Position 11551: 0.0008674683939309381
Position 897: 0.0007804601189269307
Position 11330: 0.0007630205492658753
Position 11694: 0.0006343257918918801
Position 10015: 0.0005827944750011332
Position 596: 0.000561740178626425
Position 11643: 0.0005500127001189493
Position 850: 0.00048643439509033826
Position 10528: 0.0004602700710655653
Position 9098: 0.00045117316525182245
Position 11067: 0.0003747116327474088
Position 11265: 0.0003730452754679733
Position 8818: 0.00031243591915345236
Position 11021: 0.0002971471275080561
Position 500: 0.00025618597590062824
Position 796: 0.0002098490424777019
Position 9055: 0.00020110244060378652
Position 2402: 0.00018847246579153698
Position 9065: 0.00018342087721365515
Position 10512: 0.0001547418980134709
Position 11585: 0.00013965946565803938
Position 8851: 0.0001331086055122758
Position 10144: 7.479838446643426e-05
Position 10140: 6.65515182937045e-05
Position 2091: 6.187797109772939e-05
Position 4460: 5.6789588918386945e-05
Position 2171: 5.4700917933044776e-05
Position 148: 4.49181230818683e-05
Position 9494: 4.3731685024475084e-05
Position 1772: 4.252288465827278e-05
Position 514: 3.232690654451572e-05
Position 6737: 3.202007268675433e-05
Position 2045: 2.2808081658700075e-05
Position 156: 1.9785609036011515e-05
Position 488: 1.6119049038841597e-05
Position 573: 1.5447825310580337e-05
Position 356: 1.3077857723689681e-05
Position 9641: 1.1323072422193071e-05
Position 525: 1.0474330148060249e-05
Position 6683: 7.362650171243117e-06
Position 397: 4.75256496155339e-06
Position 662: 4.658811734208831e-06
Position 250: 3.875462468771328e-06
Position 385: 3.3573038850676297e-06
Position 411: 2.627839123714784e-06
Position 179: 2.294954124812575e-06
Position 415: 2.2138705508647463e-06
Position 3520: 2.0605314972956833e-06
Position 311: 1.8703009602091947e-06
Position 307: 1.7881058978780496e-06
Position 207: 1.7675953845478791e-06
Position 364: 1.5815641435131345e-06
Position 113: 1.355613263296336e-06
Position 429: 1.2664473316810544e-06
Position 3324: 1.0337164774991884e-06
Position 674: 9.426197207281672e-07
Position 680: 9.056529860637918e-07
Position 298: 8.430869649879867e-07
Position 690: 8.247167246521658e-07
Position 694: 5.753069275414413e-07
Position 1143: 3.9556773035143377e-07
Position 446: 2.929638108640933e-07
Position 116: 1.9595817399844112e-07
Position 1367: 3.442498080870333e-08
Position 324: 3.143284183035459e-08
Position 374: 1.6807251106515985e-08
Position 295: 1.553688608326598e-08
Position 280: 1.3249835178485754e-08
Position 1379: 1.2612303557200295e-08
Position 379: 1.1813479111104088e-08
Position 1562: 1.1645280992211434e-08
Position 256: 9.66339533680584e-09
Position 1596: 9.134285714740239e-09
Position 1573: 9.095189941150375e-09
Position 1488: 4.3605481017806775e-09
Position 271: 4.222894339446636e-09
Position 366: 3.5709008197151373e-09
Position 1683: 3.067397651097545e-09
Position 3477: 2.7338389013474787e-09
Position 291: 2.5403016395708958e-09
Position 1330: 2.058502622130931e-09
Position 1665: 1.6192683971579801e-09
Position 1700: 1.6129948773367798e-09
Position 903: 3.1009938598437243e-10
