Gene = Ankle2
Position 748: 7.435538560796629e-08
Position 883: 7.025735796436827e-08
Position 950: 6.998643298936009e-08
Position 18: 5.949885601814811e-08
Position 137: 2.226559040631163e-08
Position 238: 2.135793150356064e-08
Position 850: 2.0224108262934003e-08
Position 695: 1.93229221329593e-08
Position 1175: 2.9306272288515752e-09
Position 801: 3.9308594458684155e-10
Position 862: 2.3878706717090193e-10
Position 710: 2.0368266785534082e-10
Position 825: 1.8109588136159453e-10
Position 584: 1.5314128845205482e-10
Position 586: 1.4046917207147525e-10
Position 437: 1.3517424512153206e-10
Position 597: 2.000104017465901e-14
Position 668: 1.3636959034751195e-14
Position 591: 1.5190520782240428e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10924: 0.9691883891433782
Position 6942: 0.9567294277221492
Position 20571: 0.921072682752191
Position 19696: 0.8657840771694949
Position 22778: 0.8206609469858129
Position 13879: 0.7491644669879084
Position 18326: 0.7034227625844248
Position 23296: 0.6559934413010835
Position 19935: 0.6100926728723507
Position 5539: 0.6006279216477112
Position 6650: 0.39528503606153753
Position 13499: 0.34248168989222627
Position 14410: 0.23085775322324456
Position 12593: 0.22930307847616105
Position 6653: 0.2084844030091362
Position 23965: 0.19638830832696313
Position 17267: 0.193560407147525
Position 14101: 0.162469238925809
Position 3342: 0.16136046820218833
Position 22175: 0.14868147003740456
Position 5268: 0.11844133949496956
Position 730: 0.1131852560328547
Position 16931: 0.11206769893824697
Position 6727: 0.1093492207406345
Position 14287: 0.10530017147073224
Position 23036: 0.09222043007014052
Position 13751: 0.056884609094852406
Position 6677: 0.05314169716221475
Position 21131: 0.04743467412486152
Position 20575: 0.04505631508514497
Position 2707: 0.045023296107174884
Position 3666: 0.044604794007998584
Position 23362: 0.04134344429348043
Position 5235: 0.04082688175925542
Position 19700: 0.03843343376844094
Position 2987: 0.03802835995870434
Position 3646: 0.03779568015106908
Position 18268: 0.03582529168452609
Position 11165: 0.0340240600370679
Position 5343: 0.0340224443221644
Position 20492: 0.03387051200482834
Position 644: 0.03253608217830607
Position 20772: 0.03178069071626623
Position 13698: 0.02932499682167658
Position 20868: 0.028057684038514035
Position 2188: 0.026569624847263707
Position 13257: 0.026542119653448167
Position 13826: 0.026285762614006294
Position 18692: 0.024150098397192336
Position 9153: 0.023286728158871266
Position 9578: 0.023063950483393426
Position 12627: 0.022647754891946207
Position 21957: 0.021401561027107247
Position 5441: 0.020415617566236836
Position 13286: 0.019654684720978016
Position 23786: 0.019021234600717432
Position 14598: 0.01865886393013695
Position 20787: 0.018638029733149677
Position 7057: 0.01791480106909341
Position 5289: 0.016809167973249786
Position 20748: 0.016450352951750496
Position 2941: 0.015848389202349752
Position 23256: 0.013554069280539089
Position 7005: 0.013060755969683356
Position 22034: 0.01292075796236391
Position 9632: 0.011191009647962885
Position 23440: 0.011120386351011029
Position 611: 0.011014830588448012
Position 7713: 0.010611782096300428
Position 998: 0.01058884622824635
Position 3721: 0.010252321931252367
Position 20106: 0.010250058859524869
Position 3530: 0.00969210863996012
Position 11200: 0.009492976871265083
Position 2519: 0.009474305269329021
Position 23508: 0.00882263330512303
Position 6946: 0.00873893825588128
Position 20109: 0.008312952279341994
Position 21707: 0.00831230878927678
Position 9017: 0.008125196212002642
Position 9438: 0.007836384215827375
Position 14200: 0.007813251826491561
Position 22855: 0.007495942085033718
Position 3393: 0.006992788594408238
Position 23690: 0.006978937912375728
Position 23917: 0.006966191165427824
Position 13966: 0.006694050086979923
Position 21204: 0.00662078202721371
Position 3563: 0.006525440116715985
Position 22088: 0.006297877184160699
Position 23884: 0.005811439964447839
Position 937: 0.005756988126202901
Position 24445: 0.005703590467941139
Position 23643: 0.005361348348353344
Position 6590: 0.005347773856037476
Position 5210: 0.005039359409762735
Position 11679: 0.005000271414352333
Position 789: 0.004954437810293524
Position 9619: 0.004803756737769298
Position 22128: 0.004711416831890037
Position 3709: 0.004301361892277863
Position 9109: 0.0041401140277577625
Position 832: 0.0040846304650453595
Position 899: 0.0040349751286513766
Position 12947: 0.003974245031460718
Position 23761: 0.0032778591875704238
Position 22252: 0.0031519601966345525
Position 3699: 0.0030369989850459944
Position 8798: 0.0030349205993666904
Position 8745: 0.0030056070449676724
Position 8723: 0.0029956037840988786
Position 2398: 0.0029451426919984433
Position 1860: 0.002940370190696187
Position 8823: 0.002937991284774362
Position 23842: 0.002718177430742783
Position 21041: 0.002694450156566753
Position 1979: 0.0026574652878902393
Position 20806: 0.002445003267279103
Position 10061: 0.002440707898895182
Position 22132: 0.0023762549358947844
Position 12898: 0.0019889338266122496
Position 8284: 0.00198743453793754
Position 11664: 0.0018896877933865372
Position 11734: 0.001840846509107784
Position 22059: 0.001830628411500443
Position 8772: 0.0017101675243600088
Position 19554: 0.0016684631428973767
Position 3535: 0.001573605400896237
Position 3631: 0.0015679486178629667
Position 7399: 0.0014705745780070137
Position 1888: 0.0014458436031531594
Position 680: 0.0014105406271267122
Position 8303: 0.001332400966864233
Position 11280: 0.0012454353695792947
Position 13802: 0.001236935002187936
Position 21077: 0.0011961247825201722
Position 19758: 0.0011677464851723167
Position 8703: 0.0011359072302750736
Position 2962: 0.0011194859998924776
Position 12095: 0.0010892663549589004
Position 8664: 0.0010808417767787404
Position 8677: 0.0010617394143732249
Position 7236: 0.00103163515139259
Position 2890: 0.001028574553818911
Position 21877: 0.0010213325028467829
Position 7314: 0.0009882393712796426
Position 2826: 0.0009521009829828925
Position 22310: 0.0009501860866397889
Position 8362: 0.0008917241141919471
Position 812: 0.0008596812599411247
Position 887: 0.0008411814328983207
Position 13778: 0.0008287075248255608
Position 12914: 0.0008046508304863818
Position 1851: 0.0007996060907988586
Position 688: 0.0007488778458995059
Position 22527: 0.0007460816588408297
Position 841: 0.0007019047488027849
Position 2020: 0.0006852966863834467
Position 1168: 0.0006693279432227211
Position 21163: 0.0006529602552846011
Position 2546: 0.0006322282046638235
Position 1031: 0.0006074891319977044
Position 3627: 0.0005948951485271314
Position 692: 0.000520728437981464
Position 822: 0.0005203657701413663
Position 854: 0.0004426346648741422
Position 3025: 0.0004352271259811337
Position 21562: 0.0004322548506412595
Position 1069: 0.0004054244551510939
Position 24427: 0.00039003853354217333
Position 22471: 0.0003863369031993342
Position 7885: 0.00037819715499631584
Position 11698: 0.0003777148196213961
Position 11512: 0.00036843411141007453
Position 12669: 0.0003478206092690818
Position 7866: 0.00033599123327755705
Position 13141: 0.00031783706109815487
Position 2142: 0.00030997988984985466
Position 1818: 0.0002901285962965569
Position 11778: 0.00028044060629443904
Position 869: 0.0002628039523470859
Position 12216: 0.00023883515987047356
Position 2130: 0.00023144419151658783
Position 11714: 0.00022495840794235967
Position 11172: 0.000216442757146616
Position 3118: 0.00021353708576518708
Position 12305: 0.00018299698515601294
Position 11634: 0.0001667503244114333
Position 524: 0.00016080514097947457
Position 2995: 0.0001466462670005902
Position 2620: 0.0001355058321348009
Position 2465: 0.00011155526971324336
Position 2351: 9.535493936171895e-05
Position 1394: 8.957220617119751e-05
Position 2829: 8.6679204487014e-05
Position 1248: 8.433407265022652e-05
Position 2429: 7.872283966487961e-05
Position 11515: 7.725450691883006e-05
Position 21003: 7.594291501764805e-05
Position 10655: 7.441441310771307e-05
Position 1911: 6.478208184893201e-05
Position 1829: 6.40642058620264e-05
Position 11256: 6.128514845707837e-05
Position 1034: 6.122913279326638e-05
Position 390: 6.0118787499005414e-05
Position 2586: 5.8343314612482564e-05
Position 1678: 5.612018843259938e-05
Position 1986: 5.2455987963027406e-05
Position 2755: 4.051313293313493e-05
Position 1312: 4.0129899538138836e-05
Position 844: 3.5660579374318155e-05
Position 2506: 3.536182598595591e-05
Position 11196: 3.277361561489487e-05
Position 1701: 3.1735799527746906e-05
Position 2072: 3.024559766558672e-05
Position 1893: 2.994019827034135e-05
Position 943: 2.2902556670226644e-05
Position 668: 1.8870593096970157e-05
Position 912: 1.4850889738446114e-05
Position 197: 1.188005625747726e-05
Position 7460: 9.792470131315377e-06
Position 2225: 8.731920250981083e-06
Position 1051: 8.243973973963576e-06
Position 1730: 6.8885296072971355e-06
Position 1938: 6.055382426676634e-06
Position 1870: 5.9658924207062315e-06
Position 1946: 5.774465121596599e-06
Position 1923: 5.6794140764849255e-06
Position 1245: 5.57082223107475e-06
Position 2414: 5.3900849561484064e-06
Position 9061: 4.814678087595773e-06
Position 7220: 3.584627479751679e-06
Position 9123: 3.3096804988555812e-06
Position 7278: 3.0129510036664972e-06
Position 1751: 2.600243892238664e-06
Position 7360: 2.468761771983214e-06
Position 7365: 2.0169509193695e-06
Position 2679: 1.8148169262309403e-06
Position 961: 1.7157627158006497e-06
Position 621: 1.5897768508418145e-06
Position 1627: 1.0253910941409302e-06
Position 7472: 9.822630734622156e-07
Position 21080: 8.929243721912129e-07
Position 7262: 6.788668984901473e-07
Position 1077: 5.905333302962517e-07
Position 1725: 5.752358092975329e-07
Position 338: 5.154719405706307e-07
Position 1005: 5.11617894439996e-07
Position 1836: 4.784572611683804e-07
Position 1688: 4.5761961626945227e-07
Position 7841: 3.228346406325933e-07
Position 699: 3.141510638955404e-07
Position 515: 2.433902113937554e-07
Position 914: 2.02184078252783e-07
Position 2659: 1.9669954681956822e-07
Position 20820: 1.3158276465796626e-07
Position 533: 1.29843594813086e-07
Position 12602: 5.634945579141809e-08
Position 11128: 4.4936000782834685e-08
Position 169: 2.7743422565293637e-08
Position 846: 2.408574761463086e-08
Position 244: 2.3537167773083475e-08
Position 415: 2.2060503866271876e-08
Position 917: 2.116732344821861e-08
Position 340: 1.7786559266985606e-08
Position 401: 1.3506725205671162e-08
Position 343: 1.1798450481120531e-08
Position 419: 7.920897100935724e-09
Position 1098: 6.548439882829355e-09
Position 1011: 5.701904923082026e-09
Position 1767: 5.376701846457178e-09
Position 1188: 3.3631757137327225e-09
Position 176: 2.272964152070711e-09
Position 211: 2.0927926620068097e-09
Position 480: 2.0193921853053873e-09
Position 579: 1.5076428018090593e-09
Position 114: 9.698039595466245e-10
Position 283: 9.63654335756458e-10
Position 149: 5.063224022798103e-10
Position 262: 4.2685514639336397e-10
Position 428: 3.5760010402969774e-10
Position 1208: 1.6416706962038662e-10
Position 424: 1.5599799781198608e-10
Position 161: 1.473728062359154e-10
Position 434: 1.4015989201606377e-10
Position 1114: 1.0160056389646376e-10
Position 144: 8.996554481032602e-11
Position 108: 6.834618084471284e-11
Position 443: 6.569720816577913e-11
Position 111: 5.456696851096699e-11
Position 125: 2.7556301342178864e-11
