Gene = Yod1
Position 2986: 0.0001583582167950676
Position 3598: 0.00013501854114871464
Position 2840: 0.00012842688258444553
Position 429: 0.00012282263832776762
Position 2875: 0.00011701005160143079
Position 1861: 0.00011555637064178594
Position 256: 9.789932107196752e-05
Position 614: 9.707391446141413e-05
Position 592: 9.28415373732134e-05
Position 1464: 9.047707335258656e-05
Position 983: 8.37687503285421e-05
Position 648: 8.35149247422543e-05
Position 1412: 7.904611850042432e-05
Position 2127: 7.84934109187535e-05
Position 480: 7.623197375385573e-05
Position 1505: 7.20165513679783e-05
Position 2001: 5.249363932531731e-05
Position 586: 4.810984052142741e-05
Position 297: 4.1855847544063745e-05
Position 1127: 3.4655564404551706e-05
Position 663: 1.8363142452986002e-05
Position 604: 1.7615997370116796e-05
Position 1020: 1.4026203922598225e-05
Position 986: 1.0884347683271906e-05
Position 303: 1.0085893467180067e-05
Position 231: 4.646043204006472e-06
Position 259: 3.980499856746898e-06
Position 484: 2.2205080471437252e-06
Position 1079: 2.073821242563293e-06
Position 243: 7.028244994325899e-07
Position 556: 5.535428920956775e-07
Position 512: 5.236598705250849e-07
Position 776: 1.7817604748868174e-07
Position 655: 1.6758557393675747e-07
Position 166: 1.367323548904806e-07
Position 622: 3.80859883408198e-08
Position 558: 1.1482794321911961e-08
Position 529: 3.667819481084043e-09
Position 548: 2.738885152221284e-09
Position 175: 2.7167935136318635e-10
Position 141: 1.9887151849968339e-13
Position 537: 2.8728426972494927e-16
Position 539: 1.7625489888845848e-16
Position 520: 1.7160737345447764e-16
