Gene = Tnfsf18
Position 5048: 0.013256382784896156
Position 3476: 0.012999160228394186
Position 7066: 0.011248696352798616
Position 4113: 0.010824126952278527
Position 4876: 0.010506323436083832
Position 9295: 0.00997856929292434
Position 2303: 0.00924950162037801
Position 5795: 0.008315501630485554
Position 472: 0.008301052174099407
Position 4472: 0.00786049995737053
Position 2862: 0.0064464593010676655
Position 5512: 0.005051644968889198
Position 279: 0.004774240183561357
Position 5146: 0.004533362018288181
Position 514: 0.004029796391024693
Position 1977: 0.003852280831318824
Position 3228: 0.0038306592758888063
Position 10601: 0.0038058085636899787
Position 7747: 0.0037771026651296086
Position 1866: 0.0034888136289244875
Position 1302: 0.0028677965342929846
Position 1577: 0.0027084375234309246
Position 2806: 0.0022817245688365596
Position 3394: 0.0022693071679076035
Position 7377: 0.001841818143351548
Position 8071: 0.0016903905374632464
Position 3421: 0.0016746761296539553
Position 3594: 0.001210093836086622
Position 6004: 0.0011615611264571848
Position 5340: 0.0009639446444983855
Position 1351: 0.0009099504812525378
Position 6383: 0.000904031473544335
Position 2022: 0.0009008972987097444
Position 4330: 0.0007907478307366381
Position 767: 0.0007310703438849981
Position 3494: 0.0006642363292465402
Position 6436: 0.0006617317076624901
Position 465: 0.00063834310156497
Position 4376: 0.0005939643485628328
Position 6205: 0.0005700188270329495
Position 1942: 0.0005516636782546412
Position 1081: 0.0005388198674541677
Position 3056: 0.0005366263533285742
Position 3207: 0.0005252633393319208
Position 4999: 0.000496054446370781
Position 4853: 0.0004834991921677148
Position 4994: 0.0003890773434523063
Position 5096: 0.00037228491284459084
Position 1392: 0.00034061419196015864
Position 4678: 0.0003297429287101973
Position 575: 0.00032864621392665095
Position 4516: 0.0003201088383639171
Position 2988: 0.0003173564362714248
Position 1903: 0.0003132160692689368
Position 1778: 0.0003103519963268647
Position 1367: 0.0002972212042925922
Position 1319: 0.0002708071698059681
Position 4918: 0.0002677176065061975
Position 4815: 0.0002511009892845407
Position 534: 0.00023272040991235691
Position 2942: 0.00022590247810423537
Position 1053: 0.00022194967737060043
Position 2885: 0.00021269122876443804
Position 2331: 0.00018515904187885578
Position 4220: 0.00018004596665997113
Position 3676: 0.00017001279234620664
Position 3500: 0.0001609253233019333
Position 1754: 0.00015517856923721917
Position 3834: 0.0001434720930361145
Position 1002: 0.00013271663133781886
Position 919: 0.00011588040893699792
Position 288: 0.00011498033135795217
Position 1715: 9.882722252907668e-05
Position 1513: 9.490875748980533e-05
Position 485: 8.705991280575437e-05
Position 1605: 7.776435208969664e-05
Position 1745: 7.549155430163514e-05
Position 1020: 6.582081705478063e-05
Position 1332: 6.398277248857015e-05
Position 627: 4.776541130149156e-05
Position 586: 4.0769749039961006e-05
Position 1561: 3.863166570651994e-05
Position 393: 2.8206579026283403e-05
Position 826: 2.5552204310282385e-05
Position 633: 2.490434291764895e-05
Position 325: 1.988982482190164e-05
Position 1413: 1.7633736695534493e-05
Position 441: 1.6387701435304904e-05
Position 1781: 1.5770621680123213e-05
Position 1261: 1.551724225243072e-05
Position 1369: 1.4967487967371341e-05
Position 539: 1.4147050976798825e-05
Position 1649: 1.3991846494940436e-05
Position 1378: 1.0662027347825184e-05
Position 1063: 1.0458458393407793e-05
Position 699: 1.0344616545073199e-05
Position 674: 9.389732126551117e-06
Position 580: 7.35707184629705e-06
Position 705: 7.010721079512828e-06
Position 2539: 2.61797316470476e-06
Position 316: 8.9512901308089e-07
Position 1086: 7.901905446462627e-07
Position 1640: 5.218017586854015e-07
Position 1346: 4.992338219198212e-07
Position 656: 4.243139301650866e-07
Position 725: 4.0414323141425897e-07
Position 603: 3.919294401986781e-07
Position 1148: 3.8832094962966346e-07
Position 437: 3.5122253633162995e-07
Position 238: 3.4856559586869715e-07
Position 340: 3.388067941641919e-07
Position 1539: 3.3514994435869875e-07
Position 1459: 2.940734525398148e-07
Position 192: 2.895002365299082e-07
Position 981: 2.870859824841984e-07
Position 1066: 2.743380961849423e-07
Position 254: 2.4559694572437925e-07
Position 964: 2.1727337271809141e-07
Position 2609: 2.1707581311788294e-07
Position 601: 2.1634557168289946e-07
Position 2508: 7.783434866150589e-08
Position 400: 1.5719535256804907e-08
Position 682: 7.585795205618325e-09
Position 614: 5.129494584709341e-09
Position 652: 3.5644705580278987e-09
Position 290: 2.7274533892940317e-09
Position 294: 2.390914722786172e-09
Position 407: 1.7071589520400307e-09
Position 305: 9.189438103164216e-10
Position 301: 8.812575245039171e-10
