Gene = Znhit1
Position 2365: 0.00013092766003105957
Position 1788: 0.00012017688834736027
Position 915: 0.00012007926734184297
Position 1411: 0.00011215427572812201
Position 2411: 0.00010177340194464558
Position 15: 4.7471459289108434e-05
Position 4646: 4.3062168331800324e-05
Position 4621: 3.428908327113949e-05
Position 52: 2.523337691389715e-05
Position 4666: 1.4519454214085148e-05
Position 4585: 8.578264339013377e-06
Position 131: 7.588773094522641e-06
Position 4654: 6.760767928760736e-06
Position 4628: 6.281686350369951e-06
Position 3265: 5.209429408956897e-06
Position 310: 4.171326715561109e-06
Position 4630: 4.142865270904554e-06
Position 21: 3.889807610628588e-06
Position 4380: 3.504312268328314e-06
Position 4612: 3.280939268180897e-06
Position 437: 1.347229921947895e-06
Position 711: 1.2981974820394288e-06
Position 2989: 1.171001894365027e-06
Position 4833: 1.0990754466435425e-06
Position 403: 1.0103566705858682e-06
Position 331: 7.998454822818872e-07
Position 503: 7.577301404220886e-07
Position 452: 6.43872741835137e-07
Position 4815: 6.355903822345513e-07
Position 4824: 5.365583323695104e-07
Position 4747: 3.9518108061613645e-07
Position 391: 3.273733124170827e-07
Position 532: 3.0463314518383794e-07
Position 580: 1.068022793679897e-07
Position 2496: 7.812818862231915e-08
Position 4422: 3.295944349235747e-08
Position 558: 1.1779772479656866e-08
Position 598: 1.0918166432902906e-08
Position 600: 6.022160476100958e-09
Position 553: 5.917485441427093e-09
Position 382: 5.017064459310177e-09
Position 523: 1.6521612404348686e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4814: 0.9901111465293932
Position 4284: 0.9445533671747057
Position 2182: 0.9197999726174914
Position 3814: 0.5060509642068622
Position 4544: 0.37749128584295366
Position 4473: 0.29012432733848753
Position 4492: 0.1873399954491875
Position 4610: 0.1301794909805571
Position 976: 0.08310786621953226
Position 1717: 0.060922116493504264
Position 1029: 0.02638291814267859
Position 3410: 0.02605981078130758
Position 4224: 0.02435026376159775
Position 2193: 0.024207355731688786
Position 4059: 0.02115588207757433
Position 577: 0.0166082914295617
Position 4237: 0.015146614143422195
Position 1376: 0.012040941037211397
Position 3757: 0.01186423069206912
Position 4259: 0.008321537669536373
Position 2222: 0.008165690082858985
Position 839: 0.00779490852923057
Position 3057: 0.007152662405685028
Position 1983: 0.0066040752755585665
Position 2205: 0.005719252942784875
Position 574: 0.005448173890645611
Position 2253: 0.00506854917982523
Position 999: 0.004933289668436718
Position 3385: 0.004911998486417793
Position 4581: 0.004831326375129225
Position 3841: 0.00405331406885808
Position 521: 0.0036658078428651246
Position 3976: 0.0036493407327193523
Position 494: 0.0032091838277186163
Position 705: 0.0031579354046786983
Position 2083: 0.00303028533403994
Position 2573: 0.0028227464500019776
Position 1766: 0.002641249655610922
Position 981: 0.002496986987289128
Position 1809: 0.002418224648518291
Position 4248: 0.002411762888790658
Position 3361: 0.0022838803323907086
Position 4886: 0.0018913310244443274
Position 4289: 0.0017387549232857412
Position 4024: 0.0016637981707074525
Position 614: 0.0015536772876421985
Position 3678: 0.0014659130863277365
Position 3212: 0.0014383265158584642
Position 3854: 0.0013759943295142275
Position 807: 0.0012486535890067609
Position 3989: 0.0011017055323206812
Position 3366: 0.0011002749010883283
Position 3539: 0.000992692108383784
Position 1671: 0.0009700277657364421
Position 1682: 0.0008649829922928085
Position 767: 0.0008200196376480616
Position 205: 0.0007598359225237316
Position 3545: 0.0007401119755425303
Position 1664: 0.0006945688410325058
Position 2310: 0.0006921965233733585
Position 3631: 0.000645677906226017
Position 3954: 0.0006175680804058355
Position 1407: 0.0004788930063085378
Position 4510: 0.0004642498404980217
Position 1615: 0.0004193182761570254
Position 463: 0.00034610332540746617
Position 1188: 0.0003432567501496418
Position 1208: 0.0003418630018276966
Position 255: 0.0003344127507114453
Position 1452: 0.00032812670026256406
Position 4706: 0.00030047718915518853
Position 2420: 0.0002614368661452678
Position 4459: 0.0002483171802086897
Position 2227: 0.00024621754075705965
Position 2595: 0.00024530540511965296
Position 2259: 0.0002387403454009807
Position 4160: 0.00023522137695010717
Position 2538: 0.0002118366875726411
Position 222: 0.00021004284181891744
Position 1167: 0.0002049132694993019
Position 4267: 0.0001800302348846789
Position 4004: 0.00017217180010570087
Position 370: 0.00016965778105939485
Position 4014: 0.00016918285089768476
Position 701: 0.00016313166371040148
Position 4089: 0.00015621827047013938
Position 3224: 0.00015218207982343478
Position 338: 0.00013764642191464708
Position 1174: 0.00013504037546863522
Position 373: 0.0001347935717383795
Position 1255: 0.00012743700710975622
Position 2283: 0.00012364657728123352
Position 1148: 0.00011128618943825277
Position 326: 0.00010293886290229385
Position 1285: 9.113653341919918e-05
Position 3319: 8.726332055372878e-05
Position 279: 8.276268420719846e-05
Position 1500: 8.09758017708132e-05
Position 532: 7.830498219290784e-05
Position 4848: 6.498414584011626e-05
Position 1011: 6.15682050258058e-05
Position 2552: 5.771692027371976e-05
Position 4660: 5.728548599574158e-05
Position 1090: 5.5744410359669565e-05
Position 4899: 5.379680560028253e-05
Position 4111: 5.3378728310611204e-05
Position 411: 4.867945143056083e-05
Position 3495: 4.295224079967261e-05
Position 3346: 3.8259122540789745e-05
Position 1961: 3.7842598360962654e-05
Position 4762: 2.0770155962974394e-05
Position 1506: 1.70464192314462e-05
Position 743: 1.6477350881350842e-05
Position 4824: 1.1819985546976851e-05
Position 735: 1.1594829978995587e-05
Position 155: 5.91636846626459e-06
Position 4747: 5.863140063717179e-06
Position 2002: 5.088823607770121e-06
Position 4455: 4.968431790935754e-06
Position 748: 4.220211618312097e-06
Position 1066: 3.15414464300571e-06
Position 344: 2.9689250229836572e-06
Position 4906: 2.8899606915762485e-06
Position 1335: 2.3930891039936353e-06
Position 1037: 2.310875178076419e-06
Position 4709: 2.134732092158743e-06
Position 1127: 2.131313863825622e-06
Position 357: 2.0440609870404468e-06
Position 632: 1.753910280665903e-06
Position 4904: 1.3131523166068172e-06
Position 4770: 1.1871517071587804e-06
Position 474: 1.013436584144522e-06
Position 4858: 9.001509617766002e-07
Position 292: 7.30825882794336e-07
Position 166: 6.664755980643456e-07
Position 1096: 5.777073935511061e-07
Position 2895: 5.200386997421877e-07
Position 4714: 4.546789575167481e-07
Position 408: 4.2758050121561365e-07
Position 340: 3.2866417465965675e-07
Position 2347: 3.159785210683989e-07
Position 592: 2.7765079297641523e-07
Position 285: 2.0787149709825177e-07
Position 4854: 1.2474197022003874e-07
Position 2533: 9.537800118369905e-08
Position 1906: 3.302246749113121e-08
Position 117: 1.276348031459588e-08
