Gene = Jhy
Position 1074: 0.00016312724220567929
Position 1846: 0.00015421973353278053
Position 2791: 0.00015297653033476653
Position 1809: 0.00015220061950520236
Position 6260: 0.00014633779878639032
Position 3520: 0.00014205245211807116
Position 4875: 0.00014134121337800427
Position 911: 0.00013492465629727138
Position 2266: 0.0001334272185312956
Position 1895: 0.00013160330299994883
Position 7273: 0.00012518561122937027
Position 7378: 0.00012510570276001552
Position 6217: 0.00011779537353537392
Position 1735: 0.00010847302206715828
Position 363: 0.00010215879777472475
Position 1312: 0.00010046102159629996
Position 870: 9.940310382751216e-05
Position 6940: 9.522504925980748e-05
Position 6080: 9.35734054476425e-05
Position 1792: 8.846433967162123e-05
Position 3999: 8.229131658590811e-05
Position 995: 7.64508541884102e-05
Position 3722: 7.639701268887891e-05
Position 2247: 6.751948756058162e-05
Position 4714: 6.233856969774507e-05
Position 1215: 5.9491806317912134e-05
Position 1875: 5.7359049598559754e-05
Position 1239: 5.647401058768343e-05
Position 6033: 5.631365184203263e-05
Position 208: 5.389506158296704e-05
Position 5144: 5.282371483593169e-05
Position 4514: 5.222381696505442e-05
Position 4854: 4.839974499699192e-05
Position 5290: 4.404686965603082e-05
Position 1191: 4.348052399895418e-05
Position 4511: 4.031046730589332e-05
Position 5231: 3.63763236227508e-05
Position 2290: 3.384505574432529e-05
Position 3630: 3.3789271229635774e-05
Position 229: 3.272219977359375e-05
Position 1753: 2.8853985329197597e-05
Position 1236: 2.763337932395006e-05
Position 3585: 2.717064461734524e-05
Position 3496: 2.637399015961113e-05
Position 1392: 2.618541542500215e-05
Position 4048: 2.4724463127902987e-05
Position 1344: 2.460113540758941e-05
Position 3648: 2.449846380220847e-05
Position 1133: 2.3900227437374094e-05
Position 420: 2.370965561181508e-05
Position 4011: 2.189267664971879e-05
Position 3624: 2.0180599911790414e-05
Position 3477: 1.885614883576441e-05
Position 3329: 1.774519419835935e-05
Position 618: 1.759346677694788e-05
Position 3235: 1.6511312665358998e-05
Position 3469: 1.4048062886724933e-05
Position 486: 1.3918971268321964e-05
Position 3317: 1.3893524239190223e-05
Position 5772: 1.3251867313236703e-05
Position 2540: 1.0034039564420553e-05
Position 2537: 9.171590039141116e-06
Position 176: 7.10878708128758e-06
Position 848: 4.407765468780343e-06
Position 2854: 3.871070968128284e-06
Position 2820: 3.858374887471693e-06
Position 2794: 2.1105979539228825e-06
Position 3425: 1.543148309161136e-06
Position 1662: 1.1509363671136076e-06
Position 1452: 1.0950885514175432e-06
Position 1711: 8.835779249024866e-07
Position 1087: 8.353635135886625e-07
Position 437: 6.749427683474811e-07
Position 1424: 5.353419690011052e-07
Position 1714: 5.255611664959457e-07
Position 443: 4.998577447577237e-07
Position 652: 3.677475655758965e-07
Position 529: 3.422223083092013e-07
Position 1900: 3.352508349714854e-07
Position 526: 2.0129295840411474e-07
Position 989: 1.635180922869852e-07
Position 1028: 1.336473434927407e-07
Position 1315: 1.187481340705252e-07
Position 1025: 7.602352546317222e-08
Position 627: 6.826029801509659e-08
Position 3337: 5.640426223116734e-08
Position 875: 5.055495954706107e-08
Position 493: 4.375283536673471e-08
Position 304: 4.354225157596206e-08
Position 1120: 2.4754489718527244e-08
