Gene = Slc35f5
Position 1258: 0.9061729730471436
Position 5451: 0.8866884425168345
Position 30016: 0.8363526680832556
Position 9530: 0.8057603636940411
Position 15155: 0.7827714968811929
Position 13649: 0.6819062482589298
Position 33896: 0.6598184728356314
Position 17531: 0.6120030437090626
Position 28794: 0.5938611333453863
Position 1483: 0.42570835132676
Position 18246: 0.41476119524252236
Position 23436: 0.3825486608284075
Position 28822: 0.36118718659051824
Position 372: 0.3035138688362366
Position 32064: 0.2531330105352881
Position 12260: 0.23103225128796223
Position 11013: 0.1676804838924386
Position 814: 0.140483745097999
Position 27461: 0.13327781338554223
Position 27500: 0.12140280878010311
Position 8693: 0.11716256071681937
Position 10445: 0.10833676811273137
Position 29453: 0.10400871569092891
Position 21484: 0.09392413217236768
Position 1529: 0.09379997369450821
Position 29456: 0.08863276832191792
Position 392: 0.08647103368895605
Position 1447: 0.07849845833027393
Position 3178: 0.07594087965090333
Position 27297: 0.06931979219599582
Position 31725: 0.06334594752639146
Position 11717: 0.06018765422435918
Position 26317: 0.055043169670090646
Position 1309: 0.05264054014901043
Position 7477: 0.048508592139694835
Position 14071: 0.04776707721481778
Position 20184: 0.04669603442956417
Position 15179: 0.04621692694747458
Position 20508: 0.0446100422353133
Position 17654: 0.040546117802857475
Position 29376: 0.04004688610333055
Position 7530: 0.03898707090843319
Position 9557: 0.038430970919935234
Position 34175: 0.03480967831397453
Position 31656: 0.03147323198567322
Position 31267: 0.02673643883692951
Position 29858: 0.024716740357118315
Position 1846: 0.024560269266689215
Position 34050: 0.024037041869512842
Position 10353: 0.022108516276804664
Position 9398: 0.022095290133131423
Position 16059: 0.021829131888817764
Position 5423: 0.017728848381437165
Position 29979: 0.01641095865964049
Position 17856: 0.014994523500614606
Position 15997: 0.014365865832521233
Position 17853: 0.014059286654065738
Position 24367: 0.013063599584281105
Position 1534: 0.012622849613449706
Position 12840: 0.012564575575738687
Position 18080: 0.012485885167036666
Position 34215: 0.012086993485773318
Position 32160: 0.012036005299907981
Position 3693: 0.011660346998606656
Position 31411: 0.011224665247017908
Position 28603: 0.011160794848044896
Position 5466: 0.011150026827253377
Position 9975: 0.011146277790325308
Position 7305: 0.011038096275110038
Position 34242: 0.010965159695836429
Position 26377: 0.01080748895713375
Position 1543: 0.010755532919735817
Position 29307: 0.010702177868443066
Position 29391: 0.010234360739968005
Position 32677: 0.010006132632541818
Position 27529: 0.00973018337409311
Position 20511: 0.009321237739326908
Position 2727: 0.009063118425440638
Position 30018: 0.009002472577353864
Position 12890: 0.008688140397095827
Position 3099: 0.00868386155837101
Position 32945: 0.008303773226837882
Position 29831: 0.00807401392447684
Position 32360: 0.007928915118499264
Position 17786: 0.00778141239289013
Position 33286: 0.0075035409231610515
Position 14939: 0.007009888607656773
Position 30538: 0.006737459115273791
Position 10398: 0.006662269151005488
Position 15813: 0.006634136002422418
Position 32740: 0.006528883814649608
Position 1233: 0.0064916278209912436
Position 30064: 0.006202450462034406
Position 32231: 0.005980806516145515
Position 13838: 0.005467774046125588
Position 2058: 0.005081760992519171
Position 4738: 0.00505554835742248
Position 29431: 0.005031266472793495
Position 1070: 0.004947726066803868
Position 31478: 0.004765610972790504
Position 451: 0.004750741602098372
Position 17901: 0.0043757477567073775
Position 18194: 0.004269033798720884
Position 11666: 0.004216510672601097
Position 13377: 0.0037648089881622587
Position 2854: 0.003732655284101137
Position 1449: 0.0037108213842391518
Position 33916: 0.0036249216697964055
Position 17988: 0.0034035918861650403
Position 10777: 0.0033683164869739947
Position 34542: 0.0033313343301627184
Position 31295: 0.003321909213724808
Position 2773: 0.0031730153130137637
Position 27172: 0.003042167966617322
Position 34574: 0.00292522431217613
Position 32899: 0.002745617319767735
Position 30947: 0.002677998556966602
Position 30418: 0.002640298771053571
Position 3721: 0.002610698194085368
Position 12183: 0.002548831895161377
Position 31676: 0.0024948061876379486
Position 15933: 0.00246740834990126
Position 484: 0.0024637513718872212
Position 31323: 0.00245937150256547
Position 12895: 0.0019893109450118403
Position 3512: 0.0019470728099629418
Position 13878: 0.001916332967787343
Position 7537: 0.0018680289049258266
Position 32264: 0.0018071818344478695
Position 27322: 0.001779105964930656
Position 12631: 0.0016673120900628634
Position 27375: 0.0016568041429902034
Position 31386: 0.0016172964247673633
Position 605: 0.0015044188318727018
Position 32701: 0.0014524688052985296
Position 1149: 0.001434343820000965
Position 12180: 0.0013131987437793112
Position 17799: 0.0013070465225256428
Position 8982: 0.0012011511303648113
Position 1178: 0.0011293440264921056
Position 428: 0.000999042381244339
Position 9040: 0.0009721990136210576
Position 32130: 0.000944488217340749
Position 7328: 0.0009351840028519075
Position 31416: 0.0009105104095080356
Position 30322: 0.0008856218870624356
Position 11563: 0.0008745140466748811
Position 6203: 0.0008645826336987512
Position 12968: 0.0008127409157494969
Position 11979: 0.0008097359682227325
Position 5935: 0.0008076620933668649
Position 12753: 0.0008044620939255402
Position 15897: 0.000798350961950801
Position 11947: 0.000776735049204584
Position 1036: 0.0007752750116127382
Position 3242: 0.0007615849870925466
Position 15886: 0.0007575544136457752
Position 1614: 0.0006668172899138274
Position 3213: 0.0006585238960688819
Position 30933: 0.0006364060103612927
Position 4724: 0.0005319348801657553
Position 339: 0.0004901801387032215
Position 1531: 0.00048436911078619067
Position 776: 0.00044977753862349975
Position 28931: 0.0004349695035387183
Position 30646: 0.0004092564542120531
Position 1547: 0.0003981456277601125
Position 32787: 0.00038498303119950255
Position 12365: 0.0003707726261563111
Position 6535: 0.0003666924994181321
Position 332: 0.0003620039245567758
Position 26901: 0.00034917412216748273
Position 13458: 0.00033565059152560974
Position 3770: 0.0003260175140050461
Position 8118: 0.00029010188298814746
Position 26801: 0.00028778638875566503
Position 12049: 0.0002863179937810248
Position 2794: 0.00028232727675214786
Position 12314: 0.0002791771290153021
Position 20787: 0.00024980156980113863
Position 33957: 0.00023279759039256885
Position 1050: 0.00022291091437100658
Position 2029: 0.00019433059205077558
Position 2041: 0.00019016946264487655
Position 12634: 0.0001840324109931507
Position 933: 0.00017194164032008106
Position 556: 0.00015598402323383173
Position 539: 0.00013876309886855419
Position 456: 0.0001386574749620578
Position 424: 0.00013063468773912373
Position 488: 0.00012066638754662424
Position 30464: 0.0001206505412808462
Position 1042: 0.00011803911464961555
Position 1115: 0.00010648046809719304
Position 26963: 0.00010292266597693205
Position 26723: 0.00010263356047700485
Position 12039: 9.945882438712719e-05
Position 337: 7.750461372765895e-05
Position 11583: 7.704443912565331e-05
Position 675: 6.762420275542461e-05
Position 11852: 6.598951582105236e-05
Position 11758: 6.09829334838805e-05
Position 11646: 5.719888158448219e-05
Position 531: 5.433990873058588e-05
Position 1187: 5.206597220424261e-05
Position 862: 4.8757248171369245e-05
Position 2979: 4.5863819075835624e-05
Position 1099: 4.5058348801940145e-05
Position 11653: 3.782841558502167e-05
Position 259: 3.074545063352487e-05
Position 592: 2.6754250955419296e-05
Position 1331: 2.6153203860721017e-05
Position 2884: 1.9233268872895872e-05
Position 11551: 1.829019115572382e-05
Position 1552: 1.6086852001727465e-05
Position 503: 1.4285545199150135e-05
Position 1323: 1.3361266381069827e-05
Position 2153: 1.1797856379669268e-05
Position 965: 1.1774859242235884e-05
Position 2689: 1.1536335481304833e-05
Position 1135: 9.999719218192547e-06
Position 11866: 9.589360419826812e-06
Position 567: 9.369469271969183e-06
Position 2557: 9.264817760249468e-06
Position 190: 8.799390463263544e-06
Position 781: 5.729910852124019e-06
Position 2098: 5.032763879408779e-06
Position 216: 4.48754142132212e-06
Position 1572: 4.432664269341677e-06
Position 13278: 3.8670576072497475e-06
Position 3158: 3.5060919250681985e-06
Position 2521: 3.311052386154588e-06
Position 1749: 2.442228668613024e-06
Position 1822: 1.9705766346343103e-06
Position 1460: 1.868652334389981e-06
Position 29860: 1.6573493329397646e-06
Position 584: 1.2653692830054084e-06
Position 1797: 1.188581162338918e-06
Position 29697: 7.922727056159072e-07
Position 12015: 7.273427015023148e-07
Position 1701: 6.428307301531303e-07
Position 516: 4.5740509220310553e-07
Position 560: 4.452076398193817e-07
Position 12215: 2.2741836769801424e-07
Position 1369: 1.935696970249298e-07
Position 30558: 1.424697697759441e-07
Position 1663: 1.1592424987466961e-07
Position 297: 1.1129380752131824e-07
Position 263: 7.68838872388687e-08
Position 141: 3.468172781931912e-08
Position 253: 2.6288111737555526e-08
Position 132: 2.4528732598227992e-08
Position 833: 2.2906627896188004e-08
Position 301: 4.0862800579673615e-10
Position 268: 2.0351530263672928e-10
Position 127: 1.9840932873826073e-10
Position 569: 1.757485054334374e-10
Position 121: 1.6784550832574048e-10
Position 116: 1.3114139234256954e-11
Position 311: 3.2832631653942845e-13
Position 272: 2.353157431326366e-13
