Gene = Sbspon
Position 807: 7.166368752713831e-06
Position 1290: 7.12633347133726e-06
Position 81: 6.109394178104544e-06
Position 1616: 5.459686402680898e-06
Position 436: 3.967716581289482e-06
Position 111: 3.837392087948933e-06
Position 2445: 3.642911656068985e-06
Position 42: 1.7549569960099372e-06
Position 463: 1.3979734993758399e-06
Position 1575: 1.3417861131247772e-06
Position 745: 1.0808350386280427e-06
Position 485: 8.915374842875229e-07
Position 595: 6.054233794697345e-07
Position 578: 5.965072739744595e-07
Position 420: 4.3063986121834655e-08
Position 349: 1.2773100190950146e-08
Position 517: 7.498265482016936e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8881: 0.7568867427296763
Position 4316: 0.7269703504002614
Position 17051: 0.6603179338701556
Position 7628: 0.4170260408041405
Position 1536: 0.34481661727110674
Position 5157: 0.2636784305440845
Position 5766: 0.23147165101211364
Position 18649: 0.15597750833694568
Position 7724: 0.14890177387360348
Position 7485: 0.14512247101280787
Position 8097: 0.13409407968299536
Position 908: 0.10493288447854524
Position 11628: 0.07602512964744089
Position 7945: 0.0432950018390265
Position 1607: 0.0321979050282369
Position 16668: 0.030909396485746997
Position 8752: 0.03051325457452014
Position 1021: 0.026029308818161505
Position 7973: 0.025884299429140525
Position 11595: 0.025740113686039887
Position 14581: 0.01804388402473951
Position 1685: 0.017585348474131336
Position 5326: 0.014617668715769529
Position 7684: 0.013508868555395567
Position 8242: 0.013189495241670282
Position 13244: 0.01076238966407415
Position 13672: 0.01048886128254956
Position 926: 0.010316210630054848
Position 1049: 0.00964111375871687
Position 2786: 0.009467559238287385
Position 8960: 0.007522345763199224
Position 1164: 0.006634616141395279
Position 7433: 0.0064907289198555
Position 4276: 0.006229974251507489
Position 1180: 0.005783671782581452
Position 9316: 0.005163433739460906
Position 1266: 0.005139685008288232
Position 1073: 0.004947523695260386
Position 411: 0.004945748253763509
Position 10725: 0.004071904516118103
Position 1184: 0.003979197326242573
Position 13032: 0.0035137777283243705
Position 12713: 0.003308229196646718
Position 1304: 0.003149479972688635
Position 3795: 0.0031195334797393757
Position 836: 0.0029015047001045144
Position 892: 0.002901233548723822
Position 10085: 0.0028605754124667896
Position 1067: 0.00262471375712597
Position 6097: 0.002473260608624815
Position 2565: 0.002343029775906387
Position 6119: 0.002304967776325271
Position 965: 0.0022756626682049665
Position 869: 0.002225724132637594
Position 3627: 0.0020588316890008543
Position 2426: 0.002041332327459552
Position 1237: 0.0017046349698837488
Position 3258: 0.0016941746440314169
Position 9956: 0.0016314368001854943
Position 3124: 0.0014670701428261704
Position 3232: 0.0012941262351125573
Position 12416: 0.0012414370551932813
Position 4658: 0.0012258749621751094
Position 1311: 0.001180202617367283
Position 1587: 0.001152394131672906
Position 12054: 0.0009181782742425252
Position 932: 0.0009148041001832193
Position 1116: 0.0008655596907226323
Position 1646: 0.0006534823569580393
Position 2828: 0.0006147893554859995
Position 1290: 0.0005802774676974386
Position 5323: 0.0005560132653401228
Position 1098: 0.000505905094943848
Position 788: 0.0004465576750112352
Position 5161: 0.00042296788817128115
Position 6145: 0.0004143705596709266
Position 1557: 0.0004137342795345923
Position 3158: 0.0003075572066125188
Position 6739: 0.00030267829342234894
Position 10021: 0.00029075315637832764
Position 1797: 0.00022247850174666976
Position 979: 0.00021654208105034698
Position 445: 0.00020503699379161928
Position 807: 0.000194360570092926
Position 669: 0.0001892709838594726
Position 1540: 0.00017688488682187403
Position 2906: 0.0001443678987865871
Position 4890: 0.00013947655561718047
Position 4670: 0.00013861400714706843
Position 194: 0.00012851365875786566
Position 2072: 0.00012543590731003843
Position 172: 0.000122673543715448
Position 700: 0.00010985843230065714
Position 575: 9.861084729924519e-05
Position 8665: 9.55490044985535e-05
Position 1221: 9.545102956339185e-05
Position 5494: 9.172234305588615e-05
Position 1166: 6.896732917277586e-05
Position 3014: 6.20313840281891e-05
Position 5977: 6.0386181549835415e-05
Position 2366: 5.790966735567678e-05
Position 879: 5.6860341202262436e-05
Position 375: 5.461484055754317e-05
Position 1090: 4.9333979478977116e-05
Position 1214: 4.5392576963560155e-05
Position 499: 4.499775498824967e-05
Position 2394: 3.780514797049791e-05
Position 1001: 3.701546538708972e-05
Position 2379: 3.535983785875316e-05
Position 756: 2.788550581244321e-05
Position 702: 2.7760166063550455e-05
Position 1085: 2.6253954781638182e-05
Position 4501: 2.616556645336239e-05
Position 3700: 2.5530782141471413e-05
Position 609: 2.4392491313933215e-05
Position 139: 2.1471604353378063e-05
Position 232: 1.4564249619806292e-05
Position 203: 1.3675954424369456e-05
Position 951: 1.3003369076943001e-05
Position 556: 9.727138485619695e-06
Position 1088: 9.710731664494364e-06
Position 943: 9.46695693955621e-06
Position 842: 9.098473057189026e-06
Position 1026: 7.824439228348521e-06
Position 420: 7.635625910402738e-06
Position 3299: 7.029903109378604e-06
Position 1189: 6.261747949046223e-06
Position 272: 5.858939547589369e-06
Position 998: 4.309815486801271e-06
Position 2597: 4.299759890387792e-06
Position 2480: 3.507540637999972e-06
Position 535: 3.4035275800020966e-06
Position 759: 3.3834942651125285e-06
Position 1554: 3.296668709980194e-06
Position 816: 3.228652251266553e-06
Position 2080: 2.8069651220348434e-06
Position 1626: 1.900316060806671e-06
Position 507: 7.668766241618329e-07
Position 349: 3.4569507886500526e-07
Position 549: 3.3270010150499115e-07
Position 1464: 3.3233914235098026e-07
Position 1562: 3.216697873264381e-07
Position 344: 3.1799855264391567e-07
Position 515: 1.3026263036871118e-07
Position 709: 1.2183769917941754e-07
Position 976: 7.045686969505682e-08
Position 936: 3.5968850306456846e-08
Position 141: 3.122619145663084e-08
Position 4226: 1.3463617939932417e-08
Position 682: 1.658137066338807e-11
Position 620: 8.432754177129662e-12
