Gene = Lad1
Position 383: 0.0001556440513134713
Position 13365: 0.0001501772273964676
Position 1078: 0.00013200235029113184
Position 13606: 0.00012314569107851848
Position 187: 0.00012282263359417354
Position 13714: 9.466861855894798e-05
Position 14006: 8.879689491036009e-05
Position 12487: 8.580593524442583e-05
Position 70: 7.985729104463314e-05
Position 13565: 7.239367279584726e-05
Position 700: 6.432225051758229e-05
Position 10278: 5.996891982385472e-05
Position 10420: 5.9955609412067736e-05
Position 819: 5.436778703419819e-05
Position 941: 2.6265658371250475e-05
Position 1011: 2.475203151296447e-05
Position 791: 1.752753596247507e-05
Position 1716: 1.7260526830180176e-05
Position 12908: 1.6753230486826633e-05
Position 56: 1.629715154111367e-05
Position 120: 1.4944864528761637e-05
Position 47: 1.3816380484252918e-05
Position 13427: 1.364140367916305e-05
Position 460: 1.0874371593118395e-05
Position 530: 6.700840903300331e-06
Position 297: 5.520056108597597e-06
Position 413: 4.044626480192063e-06
Position 124: 3.979764980287856e-06
Position 13030: 3.056512535134621e-06
Position 535: 2.838919694586952e-06
Position 442: 2.772043679545394e-06
Position 149: 2.6905827866444677e-06
Position 423: 2.403504534642767e-06
Position 13028: 1.5995603610615429e-06
Position 688: 1.24787241451071e-06
Position 13838: 1.0156293170496825e-06
Position 863: 8.448592006976623e-07
Position 13441: 4.806746250146211e-07
Position 366: 2.1523459029190873e-07
Position 13971: 1.8656513901152712e-07
Position 204: 3.47972289438742e-08
Position 469: 1.7988557825561308e-08
Position 882: 1.7600024504763437e-08
Position 12422: 4.2847083031082615e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.9781138361053975
Position 12301: 0.9266601683501502
Position 13713: 0.9058766925623561
Position 7156: 0.897846231392381
Position 12484: 0.8312766896133388
Position 8565: 0.7699282152689125
Position 12926: 0.7643044674069762
Position 13177: 0.6061326193928155
Position 14404: 0.5785005097536736
Position 11090: 0.4476384987875391
Position 13275: 0.3415463903758961
Position 5518: 0.3069601459967209
Position 2195: 0.29257823062437577
Position 13504: 0.23228030008992348
Position 12860: 0.2061080767001747
Position 2321: 0.18793504373121692
Position 5113: 0.12144204705041996
Position 5005: 0.11367925102591599
Position 634: 0.10683883643102425
Position 1141: 0.08277978586956738
Position 7465: 0.07351550827247777
Position 11213: 0.059740803257613634
Position 12456: 0.04170560763473924
Position 7169: 0.0385619024687989
Position 13945: 0.03622661622334167
Position 11134: 0.03320819206363426
Position 9389: 0.030906389956996627
Position 2220: 0.03051867950608314
Position 12551: 0.03023593987000356
Position 1262: 0.02936019234800043
Position 7477: 0.027912644995994676
Position 12170: 0.02703705050534986
Position 3514: 0.026354215062556034
Position 12251: 0.024220351265704165
Position 494: 0.019032761251596468
Position 618: 0.016796167217028618
Position 14024: 0.01654408242830678
Position 906: 0.01511651298755253
Position 2485: 0.014580882373781436
Position 1484: 0.014259760751070884
Position 13791: 0.013756970630131985
Position 13809: 0.013528453175882823
Position 14427: 0.012454701318029423
Position 7402: 0.01230356497858252
Position 9142: 0.012231351522158566
Position 7026: 0.01222497215882259
Position 12486: 0.010810912052875862
Position 2268: 0.009965185896676207
Position 12109: 0.009870987697403218
Position 777: 0.00945809871443191
Position 11359: 0.009378028971223706
Position 13451: 0.009328582310289064
Position 796: 0.009240317735992681
Position 11461: 0.009093003889088918
Position 1144: 0.008169528155761427
Position 583: 0.007769759228304437
Position 12580: 0.007757409322627473
Position 1541: 0.007474343778670905
Position 1497: 0.0065952783752057514
Position 3838: 0.006419370673480975
Position 14503: 0.0059667211407640214
Position 829: 0.005961325228427656
Position 12234: 0.005827946393400836
Position 851: 0.005780693748332481
Position 12527: 0.005597512394953246
Position 2296: 0.005579140042555128
Position 9989: 0.0054470181891529456
Position 1123: 0.00538081415299898
Position 12577: 0.005325096470564341
Position 12461: 0.005282788795837393
Position 12907: 0.005277968238344535
Position 7572: 0.005102857815535072
Position 13584: 0.004827376418766537
Position 1048: 0.0044822619023463526
Position 10996: 0.004295149224616096
Position 7388: 0.004190200883763073
Position 2226: 0.003785497118759599
Position 12509: 0.0037822623516720276
Position 12491: 0.003630335705806011
Position 10978: 0.0035717904683575633
Position 500: 0.0034530647984627218
Position 10501: 0.0034185406932558888
Position 11400: 0.0034028729376439663
Position 722: 0.0033039514938563944
Position 870: 0.003202435871703976
Position 13244: 0.003198374697165095
Position 14086: 0.003044831916171677
Position 13139: 0.002969250387031294
Position 10178: 0.0029145604446804605
Position 13441: 0.0027044568271205067
Position 11341: 0.002572233953732926
Position 11837: 0.0024865304822046437
Position 11757: 0.0024330731483368125
Position 12945: 0.0024003929803769765
Position 7373: 0.0023531989688602237
Position 798: 0.002180439040959338
Position 10554: 0.0020165480640422463
Position 3734: 0.0019255239472933524
Position 12979: 0.0018980262749098947
Position 12555: 0.0016527318678951847
Position 13208: 0.0015921690278685055
Position 1303: 0.0015604287211558017
Position 11225: 0.0014149300187612103
Position 10963: 0.0012766070340166822
Position 10130: 0.0012493213220485249
Position 2103: 0.0012162697520185489
Position 10511: 0.0011795281356936768
Position 12501: 0.0011313475072464356
Position 10589: 0.001126765840484113
Position 14657: 0.0011211428841649863
Position 12929: 0.0009967220605944633
Position 7421: 0.000974352929488915
Position 14063: 0.0009588745328157381
Position 14315: 0.0009255892783653151
Position 4512: 0.0008781659597849932
Position 10945: 0.0008586054210449283
Position 2728: 0.000839192335940063
Position 10779: 0.0008388902248446823
Position 13838: 0.0006957714101514529
Position 13759: 0.0006803325642451706
Position 12622: 0.0006427130352712033
Position 1218: 0.000600118497557887
Position 4128: 0.0005409737410026424
Position 10519: 0.0005088238495332038
Position 14592: 0.0005045392446907662
Position 3768: 0.0004995881806862648
Position 10646: 0.0004979076200028149
Position 1845: 0.0004955509250891912
Position 13427: 0.0004919503080185012
Position 12775: 0.00048164095599007457
Position 2348: 0.00045553988964124406
Position 2249: 0.0004554094067073911
Position 14114: 0.000445457743132449
Position 10181: 0.0004277395532666365
Position 14175: 0.00040646101655093635
Position 2255: 0.0003937082429576885
Position 1882: 0.00035696670469670947
Position 12023: 0.0003295002329772795
Position 10931: 0.0003293021460724895
Position 710: 0.00031753859785372857
Position 1547: 0.00031345800739593165
Position 12889: 0.00031276867167502706
Position 14190: 0.0003076140456192244
Position 4088: 0.0002971716490252313
Position 1056: 0.00029647098470537395
Position 1352: 0.0002894707298929526
Position 804: 0.0002876646846194145
Position 654: 0.00027721913720242844
Position 14433: 0.0002738154715889483
Position 1419: 0.000268677344411061
Position 11021: 0.0002656479045240148
Position 328: 0.00026089885114022977
Position 1720: 0.0002588687638776277
Position 12961: 0.00025824389835921066
Position 672: 0.00023033482294607753
Position 14186: 0.00019110141981906935
Position 2679: 0.00017123829650129914
Position 12841: 0.0001710121098975722
Position 910: 0.00017096118330616605
Position 958: 0.00017090848422910454
Position 10498: 0.00014310437428387206
Position 753: 0.00014048062625869685
Position 11274: 0.00013843093238955777
Position 13156: 0.00013648509964271955
Position 1505: 0.00013496153934564268
Position 766: 0.0001324414968653561
Position 13348: 0.0001284746093355218
Position 1089: 0.00012722661579391676
Position 1314: 0.0001225565371383672
Position 681: 0.00012050491299814823
Position 13088: 0.00011798146530845703
Position 418: 0.00010438126863738183
Position 10613: 9.550192720584642e-05
Position 12802: 9.046753226895378e-05
Position 10524: 8.74920235860591e-05
Position 519: 8.687955222162253e-05
Position 555: 7.999329370606417e-05
Position 14111: 7.924949547064696e-05
Position 908: 7.46375527893083e-05
Position 157: 7.227117527696743e-05
Position 13886: 6.806801702782876e-05
Position 963: 6.656786357419784e-05
Position 1185: 5.569056870238046e-05
Position 12587: 5.2346162932026144e-05
Position 10609: 5.1582412441318045e-05
Position 225: 4.45738772829563e-05
Position 1866: 4.027704865791944e-05
Position 12092: 4.013473354147136e-05
Position 12720: 3.9545461302767925e-05
Position 1770: 3.916749066635588e-05
Position 1794: 3.885931601398104e-05
Position 10532: 3.720533050371769e-05
Position 2119: 2.843936445414364e-05
Position 1015: 2.5236580446740088e-05
Position 394: 2.247831567721025e-05
Position 319: 2.0915968472753747e-05
Position 13013: 1.6201023730776804e-05
Position 2150: 1.6104822976636292e-05
Position 10903: 1.5145389943665233e-05
Position 2202: 1.2593655750615153e-05
Position 11101: 1.1202140070015139e-05
Position 704: 1.0933036945976348e-05
Position 741: 8.89250772718015e-06
Position 645: 7.648640126109507e-06
Position 819: 6.2615983188844756e-06
Position 844: 5.723693776693719e-06
Position 274: 5.6524524843914416e-06
Position 686: 4.842744178220881e-06
Position 12812: 4.7485806587584524e-06
Position 13913: 4.696769429714927e-06
Position 876: 3.2872303623581415e-06
Position 660: 1.9678202679062447e-06
Position 379: 1.945049786613388e-06
Position 391: 1.5656211633888674e-06
Position 590: 1.4538344805433967e-06
Position 2385: 1.425915594862173e-06
Position 1082: 1.4026085596332217e-06
Position 1269: 1.3928821545614766e-06
Position 227: 1.289662018644202e-06
Position 344: 8.728042759808508e-07
Position 523: 5.422982128274758e-07
Position 398: 5.149936849206765e-07
Position 348: 3.7805099659118933e-07
Position 434: 1.6735202344521683e-07
Position 423: 1.6574798030187075e-07
Position 1465: 1.0714085110153225e-07
Position 159: 9.89626247647857e-08
Position 184: 8.018804302204933e-08
Position 136: 7.297258688413938e-08
Position 289: 6.588179384771105e-08
Position 428: 6.233378977688277e-08
Position 333: 5.487317419115431e-08
Position 129: 4.761433957971408e-08
Position 194: 4.732633555004725e-08
Position 254: 4.6389781657087794e-08
Position 451: 4.159595442221371e-08
Position 466: 2.99077859490933e-08
Position 284: 1.629049632455101e-08
Position 341: 7.45714640872117e-09
Position 173: 5.118117592652523e-09
Position 112: 3.9676086665685017e-10
Position 562: 1.6483892292247418e-10
