Gene = Atp6v1h
Position 681: 2.682709566712532e-06
Position 726: 1.6052398225172173e-06
Position 594: 1.5179511414465278e-06
Position 730: 1.4940022073032188e-06
Position 694: 1.4835287168154558e-06
Position 41: 6.475408123378825e-07
Position 620: 3.36190266813244e-07
Position 447: 3.0386022188982985e-07
Position 393: 1.4194215289075013e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12534: 0.9999648770385039
Position 1336: 0.9475413189878115
Position 14948: 0.9193257048621531
Position 5928: 0.9101955290212176
Position 10282: 0.8173461450573589
Position 16027: 0.5184293139375794
Position 18251: 0.5069373325437634
Position 4410: 0.31411317534137734
Position 5479: 0.3139196041237705
Position 12131: 0.24442021438565775
Position 408: 0.20676579639720122
Position 1095: 0.1666816763225352
Position 17084: 0.16229258262371
Position 20485: 0.15676761103725534
Position 17989: 0.1507905884071307
Position 471: 0.12114775512736779
Position 10133: 0.10508011353498915
Position 22529: 0.07939984370156603
Position 447: 0.0750817975920611
Position 9435: 0.07399545557998083
Position 2573: 0.072560955504343
Position 21939: 0.0713761031488275
Position 711: 0.06790924978293555
Position 10543: 0.06670628502862434
Position 15976: 0.06652727654694773
Position 18023: 0.06587219370174104
Position 9004: 0.05975760789100433
Position 14399: 0.055576092576591525
Position 1125: 0.05382754371368521
Position 23306: 0.053393151368510805
Position 5829: 0.04109619347274291
Position 581: 0.03956071230503474
Position 18182: 0.03951657053878506
Position 22756: 0.03434889576443281
Position 16304: 0.03373971933988518
Position 19631: 0.032238423913106204
Position 12764: 0.031407980644635354
Position 14834: 0.029986117137440933
Position 8230: 0.029075825307712466
Position 5880: 0.02898473794373046
Position 13348: 0.026233631324989636
Position 10570: 0.025773633411328413
Position 475: 0.02321198650964153
Position 8468: 0.02159979211613307
Position 10487: 0.020780710754336476
Position 2612: 0.019062009298558762
Position 17510: 0.01774033108429041
Position 2244: 0.016025962481157795
Position 10603: 0.015551324770331864
Position 5970: 0.015327417749019152
Position 12730: 0.015198573595801734
Position 952: 0.0150605706063572
Position 2182: 0.01409193319986842
Position 13469: 0.01359996636351543
Position 10114: 0.013551553833336769
Position 20000: 0.011929147437697721
Position 13806: 0.01178105603270088
Position 2450: 0.011347915562750806
Position 2661: 0.010331823002543618
Position 5253: 0.01026433873154104
Position 1104: 0.010245958148074911
Position 17157: 0.010120292343752127
Position 8402: 0.009663125748311453
Position 17202: 0.009585256510910313
Position 16485: 0.009276720677442892
Position 8442: 0.008652403434327445
Position 750: 0.008443227976785107
Position 10325: 0.008439422776931629
Position 10372: 0.007437210428411641
Position 2122: 0.0074166860695555874
Position 14074: 0.007147958496535584
Position 4185: 0.006734353488970555
Position 10442: 0.00649403279890401
Position 12733: 0.0064530561400466336
Position 12727: 0.005985971958565407
Position 16260: 0.005854261218562679
Position 2223: 0.0058074966304585115
Position 2247: 0.005752321128643154
Position 1072: 0.005267380227827096
Position 7981: 0.005083256616733528
Position 1021: 0.004849147551668105
Position 8498: 0.00484415236951861
Position 12739: 0.0043885684816950534
Position 14952: 0.004367229925010603
Position 5951: 0.00417527132744418
Position 10667: 0.004052225776633248
Position 12906: 0.003789912751240794
Position 16462: 0.0037718751497274046
Position 18366: 0.003708042243743619
Position 424: 0.0036990494826915485
Position 8134: 0.0036412644511998743
Position 16035: 0.003582041617894077
Position 681: 0.003458746432951774
Position 1357: 0.0033339108194377163
Position 2194: 0.002905293469616275
Position 4414: 0.002869850846833975
Position 684: 0.0027941446822637396
Position 4452: 0.00277057898548895
Position 17740: 0.002762119953561869
Position 10605: 0.0026566202552433965
Position 13320: 0.0026078698201158833
Position 1136: 0.0025240442447072974
Position 8203: 0.0023732074350434
Position 10638: 0.002336571432038764
Position 10809: 0.002302259984100164
Position 1077: 0.0022347419364819603
Position 16762: 0.002204402097437108
Position 1370: 0.0021947028943093264
Position 10880: 0.002151687591899056
Position 12886: 0.0021058478472505055
Position 8476: 0.002032076278018298
Position 13774: 0.0018892866105806613
Position 716: 0.001868843286451261
Position 7809: 0.001752164020106126
Position 2554: 0.0017334566255228707
Position 10641: 0.001732092621710267
Position 12773: 0.0015606616239459217
Position 1294: 0.001462786332617433
Position 1043: 0.001334437124089399
Position 2168: 0.001325582615928393
Position 1436: 0.0012757456260275482
Position 13161: 0.0012704985463897918
Position 14654: 0.0012350675159195615
Position 850: 0.0011848558757787966
Position 10576: 0.001158878872597135
Position 384: 0.001134518463642037
Position 17485: 0.0011222968113872044
Position 19977: 0.0010975120596401003
Position 14925: 0.001027418279030622
Position 15491: 0.0009988448558025604
Position 4876: 0.0008957983795365036
Position 2300: 0.0008642522432726524
Position 14276: 0.0008486687894791553
Position 1142: 0.0008342522827663849
Position 12041: 0.000799186997346272
Position 977: 0.000738017548287562
Position 12869: 0.0006128650322060827
Position 264: 0.000543944733342294
Position 806: 0.0005434778457824149
Position 1168: 0.0005102220023375112
Position 15182: 0.00048459344697073496
Position 1234: 0.00046982058883076683
Position 305: 0.000425353289876949
Position 16231: 0.0003528720942427856
Position 18107: 0.00035259143157269433
Position 8095: 0.00034076587570832626
Position 1392: 0.00029646789794329136
Position 281: 0.00028248569998746997
Position 1379: 0.0002782544934329771
Position 14782: 0.000276849963204726
Position 4161: 0.0002735440653645562
Position 955: 0.0002647143873817879
Position 2488: 0.0002553536792459496
Position 17065: 0.00020075136779028156
Position 6100: 0.00014950484521270582
Position 300: 0.0001444723911020527
Position 308: 0.00013340820676532094
Position 538: 0.00013259393857467831
Position 16270: 0.00012599431423538203
Position 8074: 0.00012044812881571395
Position 895: 0.00011619802463628441
Position 957: 0.00011375034058793841
Position 830: 9.822128369960006e-05
Position 1203: 9.051499854482061e-05
Position 8606: 8.790704519659095e-05
Position 1967: 7.714524137464615e-05
Position 586: 6.679638355113015e-05
Position 1174: 5.711972715635481e-05
Position 327: 4.9163510179299194e-05
Position 12792: 4.578796945882121e-05
Position 6486: 4.223783586776614e-05
Position 5214: 4.0372098850732496e-05
Position 2080: 3.453410175145332e-05
Position 358: 3.19955505058297e-05
Position 7709: 3.061316621249608e-05
Position 7818: 2.8440978817330484e-05
Position 6112: 2.696349285804355e-05
Position 6165: 2.366392961941572e-05
Position 12928: 2.3641917978812796e-05
Position 492: 2.316820380386388e-05
Position 479: 2.2696813104166656e-05
Position 6106: 2.1738545342173005e-05
Position 6540: 2.0719434521791313e-05
Position 6614: 1.49542559357796e-05
Position 1365: 1.2324991099323497e-05
Position 12937: 8.02931110614382e-06
Position 12913: 7.153540892787389e-06
Position 12815: 5.659365865707009e-06
Position 620: 5.459962418856993e-06
Position 490: 4.880869022767763e-06
Position 356: 4.826386709252975e-06
Position 517: 4.485194302911646e-06
Position 13667: 4.4427586439978786e-06
Position 623: 3.7298457389204313e-06
Position 6145: 2.8832373739396638e-06
Position 7860: 2.319440387605691e-06
Position 7608: 2.2012885326269678e-06
Position 98: 1.8520199975343988e-06
Position 2305: 1.621589940103044e-06
Position 501: 1.1113926534037922e-06
Position 312: 9.218036159821531e-07
Position 76: 4.6875770755892715e-07
Position 275: 2.307494454072182e-07
Position 14601: 2.2632817722477186e-07
Position 198: 1.217124940633097e-07
Position 310: 1.1004780476627182e-07
Position 137: 1.0501340033012856e-07
Position 189: 6.657905569933504e-08
Position 803: 5.783925716755042e-08
Position 653: 4.306983681899727e-08
Position 5674: 1.6598896437083594e-08
Position 72: 8.109283178291157e-09
Position 6127: 2.654897851104493e-09
Position 6131: 2.261606303987506e-09
Position 6141: 1.7191798444881891e-09
Position 235: 3.129293658596692e-10
Position 146: 1.1829161973859455e-11
