Gene = Fip1l1
Position 605: 0.0017653487368310158
Position 25828: 0.001652985540862738
Position 11664: 0.0015653991762620307
Position 6563: 0.0015476586425693098
Position 4670: 0.0015231491477120229
Position 8577: 0.0015110383190927547
Position 10785: 0.001496331587497844
Position 1125: 0.0014778702102262163
Position 4641: 0.0014298593928300048
Position 25875: 0.0014239754408923845
Position 9329: 0.001359756970209164
Position 8278: 0.0012215018206735546
Position 662: 0.0010284750051850133
Position 8068: 0.001002909673971409
Position 28455: 0.000976933042136589
Position 5645: 0.0009615893328949467
Position 22603: 0.0009170672534322087
Position 27064: 0.0008584649120723902
Position 12128: 0.0008391281721859869
Position 1580: 0.0007933444556069035
Position 1069: 0.0007822284844365592
Position 23328: 0.0007734903755843698
Position 11299: 0.0007721761332482554
Position 26554: 0.000736787823989145
Position 3817: 0.0007169772615658167
Position 12064: 0.0007113200635546318
Position 11461: 0.000702764948165158
Position 7673: 0.0006632444893846431
Position 3348: 0.0006541576719677661
Position 7513: 0.0006230368381881776
Position 5648: 0.0006182318308072948
Position 7652: 0.0005584484383156234
Position 5844: 0.0004991409519612796
Position 10806: 0.00048213581318522566
Position 22520: 0.00048131019914600544
Position 1306: 0.00046964646505652237
Position 24657: 0.0004688885202128667
Position 25625: 0.00046316837716252064
Position 26059: 0.0004542358137587078
Position 12230: 0.0004523787603605908
Position 665: 0.00043246767570245966
Position 22409: 0.00042262095061216674
Position 10870: 0.00040802860167657787
Position 7076: 0.0003423212858881843
Position 12322: 0.00030683631061175106
Position 12633: 0.0003038562553243223
Position 12749: 0.0002823017806617705
Position 12259: 0.00027746529682947074
Position 27314: 0.0002682799179594384
Position 13010: 0.00019801982382390687
Position 12989: 0.0001948741778959016
Position 7363: 0.0001940209295960965
Position 5890: 0.0001792360483274681
Position 25209: 0.00017230231903048288
Position 6611: 0.00014652030073722297
Position 7200: 0.00013172170247764214
Position 22878: 0.00013129803842307867
Position 7497: 0.00011100921920475768
Position 10390: 0.00010526715200105773
Position 6369: 0.00010121832138626125
Position 11229: 9.726770436780036e-05
Position 7156: 8.514230708515996e-05
Position 21994: 8.379107991869536e-05
Position 6413: 7.260782244591799e-05
Position 11535: 6.794477124818459e-05
Position 9861: 6.209418937699325e-05
Position 893: 5.7191593213937785e-05
Position 6333: 5.687446913759017e-05
Position 7760: 5.4978471064663006e-05
Position 11119: 4.999714378274616e-05
Position 3464: 4.8527807926974066e-05
Position 3364: 4.305541825737347e-05
Position 7668: 3.208534300865026e-05
Position 785: 3.179824306335804e-05
Position 772: 2.870599769848322e-05
Position 7104: 2.8442870165198892e-05
Position 7404: 2.7533326545002663e-05
Position 11041: 2.7167740680721166e-05
Position 1681: 2.6559674825434872e-05
Position 1041: 2.5844341853903944e-05
Position 12182: 2.3299143781510415e-05
Position 11142: 2.0861846514655708e-05
Position 1159: 1.6063262738562327e-05
Position 7185: 1.4817965923499069e-05
Position 580: 1.4628006281633567e-05
Position 251: 1.304189335214374e-05
Position 738: 1.2984755803776364e-05
Position 1447: 1.2352281298490089e-05
Position 1098: 1.1628445677774623e-05
Position 6330: 1.1622015943010031e-05
Position 791: 1.0447105920833985e-05
Position 1736: 9.25810410220683e-06
Position 169: 9.185402929254548e-06
Position 268: 8.26725972113247e-06
Position 1167: 7.212665095733663e-06
Position 490: 7.172712234894876e-06
Position 11688: 5.796931346920507e-06
Position 370: 4.212701423377779e-06
Position 180: 2.7389531703960194e-06
Position 362: 2.400807008071295e-06
Position 376: 2.1653899246948956e-06
Position 8257: 2.0644945206863444e-06
Position 11726: 1.4549327549018595e-06
Position 6295: 1.3493556865731884e-06
Position 14153: 1.1872927492657355e-06
Position 8421: 1.0183943375411977e-06
Position 188: 9.830065532501798e-07
Position 14928: 9.41193974525017e-07
Position 6307: 8.723018709551272e-07
Position 6163: 5.634128347467892e-07
Position 425: 5.463665605549168e-07
Position 6144: 4.4453897886544573e-07
Position 11437: 4.1780648833606273e-07
Position 816: 3.3500757841035505e-07
Position 11794: 3.0604083914975175e-07
Position 12331: 2.687779052838198e-07
Position 11771: 2.638598577512125e-07
Position 6977: 2.396675688833006e-07
Position 192: 1.996864736555531e-07
Position 297: 1.857810611538936e-07
Position 282: 6.543591244071654e-08
Position 190: 5.289361958724485e-08
Position 263: 4.5997295178711395e-08
Position 290: 4.280685633474836e-08
Position 11370: 2.390341030818285e-08
Position 299: 1.3766248785783208e-08
Position 99: 7.392623497406456e-09
Position 13963: 5.5878696680623175e-09
Position 385: 5.244233320055218e-09
Position 293: 2.5947659483488913e-09
Position 88: 3.5958319611679927e-10
Position 502: 1.002331343166609e-10
Position 493: 9.922450541172986e-11
Position 11482: 4.2201983483733744e-11
Position 106: 4.90314419857825e-13
