Gene = Nrgn
Position 222: 2.7221535747279543e-05
Position 2368: 2.3150410121830224e-05
Position 1862: 2.2913910845411457e-05
Position 894: 2.2119857423727575e-05
Position 1032: 2.081306991153703e-05
Position 2047: 2.0666761983703763e-05
Position 1274: 2.0559630839344698e-05
Position 257: 2.0288674463834534e-05
Position 162: 1.940327987056571e-05
Position 330: 1.770291788159533e-05
Position 703: 1.6218819336760967e-05
Position 1232: 1.5837427716372734e-05
Position 2030: 1.541215747218771e-05
Position 1993: 1.4969192834668206e-05
Position 2221: 1.3927090428169537e-05
Position 1215: 1.1205284875278994e-05
Position 2442: 1.0497884298705567e-05
Position 464: 1.0271288572670739e-05
Position 1907: 8.465110644251202e-06
Position 591: 8.220281412432073e-06
Position 1902: 7.967570329830404e-06
Position 903: 7.334794997737414e-06
Position 805: 6.999824280128127e-06
Position 1286: 6.062146307754808e-06
Position 1738: 5.314064951437073e-06
Position 1162: 5.052124754942227e-06
Position 677: 4.2773138588496695e-06
Position 986: 4.163374205535971e-06
Position 657: 3.4273764579979e-06
Position 335: 2.636403281912954e-06
Position 967: 2.449053700481126e-06
Position 976: 2.4206406968465705e-06
Position 537: 2.412192236003713e-06
Position 220: 2.344899515658118e-06
Position 2649: 2.072712564810749e-06
Position 169: 1.9629000812691774e-06
Position 236: 1.9323808306330547e-06
Position 134: 1.8395668330697805e-06
Position 865: 1.6389468052763567e-06
Position 109: 1.5227780674999915e-06
Position 275: 1.4163198489797396e-06
Position 618: 1.3068486435082766e-06
Position 639: 1.2675428439675575e-06
Position 213: 1.2250515235708673e-06
Position 1058: 1.0443796002605717e-06
Position 183: 6.982705189862711e-07
Position 872: 5.616653143382543e-07
Position 650: 4.919989461150577e-07
Position 623: 3.82812411818493e-07
Position 215: 2.5398671923878724e-07
Position 218: 1.9967512937372273e-07
Position 532: 1.275431329339353e-07
Position 458: 1.2057680251082464e-07
Position 480: 1.1759678358354893e-07
Position 577: 6.185257501656623e-08
Position 433: 5.4405027657324145e-08
Position 437: 2.3616432944237604e-08
Position 81: 1.3544573664031492e-08
Position 185: 1.3542104555489765e-08
Position 201: 1.2228675211707126e-08
Position 1160: 9.056322123456177e-09
Position 446: 4.136351328126691e-09
Position 1095: 4.0712485595290184e-09
Position 77: 2.240303179912732e-09
Position 405: 1.7510403286890025e-09
Position 389: 1.7364170195701073e-09
Position 1425: 1.6192272500089343e-09
Position 372: 9.4388859757829e-10
Position 193: 4.437476004807883e-10
