Gene = 2310009A05Rik
Position 936: 8.995567620516348e-05
Position 1455: 8.786609814038112e-05
Position 2306: 8.68523267237454e-05
Position 393: 8.318609147584673e-05
Position 635: 7.200218771589947e-05
Position 1509: 6.935217773851928e-05
Position 3011: 6.379805978837132e-05
Position 2468: 6.335141557647588e-05
Position 2319: 6.230221652767617e-05
Position 2287: 6.20826944116531e-05
Position 2493: 5.990945106890413e-05
Position 544: 5.408926719169513e-05
Position 955: 5.2733417137711035e-05
Position 1334: 4.785590504183601e-05
Position 2727: 4.7356677761416325e-05
Position 887: 4.667924369936368e-05
Position 2373: 4.627039427796964e-05
Position 2423: 4.479950905730774e-05
Position 2567: 4.054695816784439e-05
Position 1600: 3.57690146647484e-05
Position 2535: 3.505498655137416e-05
Position 1252: 3.167932926941934e-05
Position 239: 2.9734386366032755e-05
Position 137: 2.8352970453093196e-05
Position 1534: 2.8075028279040213e-05
Position 721: 2.6970589532825397e-05
Position 2887: 2.6348873825359946e-05
Position 1257: 2.599600689639214e-05
Position 2068: 2.5374002775334827e-05
Position 1667: 2.4812305651668898e-05
Position 436: 2.308069599824958e-05
Position 2650: 2.2477809335867874e-05
Position 706: 2.0249315591025496e-05
Position 2845: 1.839692520252364e-05
Position 3016: 1.672642322347362e-05
Position 820: 1.664627831853148e-05
Position 2910: 1.6568448784766895e-05
Position 877: 1.5974730539630976e-05
Position 1086: 1.2970930641639694e-05
Position 611: 1.1560184340469755e-05
Position 1032: 9.736150733641687e-06
Position 3027: 8.872439310291164e-06
Position 457: 7.243583066735574e-06
Position 154: 6.510340292634124e-06
Position 134: 1.984855637064718e-06
Position 861: 5.084919703905285e-07
Position 187: 8.397868525931649e-08
Position 592: 2.5295204274519843e-08
Position 84: 1.8844337696879882e-09
Position 413: 1.0822993946416393e-09
