Gene = Zzz3
Position 5250: 0.006181806571024733
Position 4772: 0.006008013002774947
Position 4189: 0.005750996840226345
Position 6292: 0.005256166990995558
Position 6150: 0.004908905710040425
Position 4768: 0.004815207730842406
Position 5338: 0.004636632077185094
Position 7789: 0.004221943542026297
Position 5954: 0.004159908054590439
Position 2334: 0.003840803325288754
Position 1036: 0.0035957178470483
Position 6464: 0.003567951482186243
Position 5958: 0.003279610379542719
Position 3663: 0.00298963246224017
Position 7858: 0.0029676273214623537
Position 2920: 0.0029400299523437336
Position 3321: 0.002627590418377083
Position 8501: 0.002567797066013024
Position 1722: 0.0024444473401678563
Position 1189: 0.0023894442448648013
Position 2815: 0.0021761316615419362
Position 2786: 0.0021378487369945486
Position 1096: 0.0020936740898462
Position 1119: 0.00201569913897359
Position 2730: 0.0019680753588913326
Position 4210: 0.0019252872965725954
Position 3146: 0.0019085129064881391
Position 543: 0.0017965420193984348
Position 1398: 0.0017482745113670327
Position 1160: 0.0016968209631088404
Position 7444: 0.0015388362881006222
Position 6725: 0.0014625601146521267
Position 5341: 0.0014542526572163123
Position 3900: 0.0013850106012150178
Position 3400: 0.0013654939077145274
Position 1147: 0.001343475887063898
Position 3715: 0.001320480993435774
Position 2929: 0.001125707399043973
Position 3237: 0.001020041595151182
Position 2783: 0.0009234301363945873
Position 5477: 0.0009172140237203403
Position 4629: 0.0008934946704502528
Position 1049: 0.0008067076538884798
Position 3623: 0.00079358281863845
Position 3283: 0.0007911956843566943
Position 616: 0.0007909901348629052
Position 5671: 0.0007609756189508716
Position 4413: 0.0007596031865412069
Position 6443: 0.0007377802410997847
Position 6084: 0.0007355468048880884
Position 1900: 0.000666798673993049
Position 3571: 0.0006505417298379811
Position 2396: 0.0006074382458629998
Position 1537: 0.000589477754355358
Position 4363: 0.0005377809704989093
Position 3294: 0.0005112538292697055
Position 1003: 0.0005075334972190517
Position 5279: 0.0004544538951034518
Position 1686: 0.0004111714751915117
Position 1755: 0.00037785583930233154
Position 1352: 0.00032912556193694185
Position 988: 0.0003130801239560649
Position 1854: 0.0003107947097361851
Position 2734: 0.0003050834959236343
Position 1069: 0.00025985646737176356
Position 4097: 0.00023773117428752804
Position 4158: 0.00022524817521329813
Position 4127: 0.00020264654711601548
Position 3462: 0.0001623425364063355
Position 634: 0.0001411656310021028
Position 1784: 0.00013209449921184057
Position 2183: 0.0001270968330069113
Position 2557: 0.0001182801219644695
Position 1610: 0.00011488108449649716
Position 1948: 0.00011477881875414698
Position 1995: 9.033315378527849e-05
Position 2140: 8.802564489790985e-05
Position 1455: 8.346307538442019e-05
Position 1577: 7.937148271076587e-05
Position 2347: 7.278415347787563e-05
Position 763: 6.971176328853693e-05
Position 497: 6.33928024662254e-05
Position 1403: 6.01956662574133e-05
Position 844: 5.235567246144141e-05
Position 2820: 4.885033748412059e-05
Position 1728: 4.709099905466119e-05
Position 641: 3.77948863207521e-05
Position 1007: 3.753741972419557e-05
Position 690: 2.9099088987810207e-05
Position 1247: 1.2521953919205312e-05
Position 1305: 2.3397178543015518e-06
Position 484: 2.2509648573000797e-06
Position 1197: 2.0165977000286695e-06
Position 569: 1.4107540156057783e-06
Position 944: 1.3185195415282968e-06
Position 580: 1.0651557960086835e-06
Position 2055: 9.409666807266878e-07
Position 587: 9.162230195046566e-07
Position 1483: 8.202201217770657e-07
Position 2023: 7.632942403141819e-07
Position 1170: 5.834817626372076e-07
Position 549: 5.599299546087337e-07
Position 1533: 4.576756511068977e-07
Position 804: 3.8492549550186947e-07
Position 427: 3.764314585405651e-07
Position 387: 3.7363318553341794e-07
Position 489: 3.658371398809086e-07
Position 955: 3.1351812277907553e-07
Position 382: 2.404920309284849e-07
Position 1202: 1.212699315791783e-07
Position 486: 1.1272483665722156e-07
Position 577: 6.655814984749153e-08
Position 403: 5.221014858385764e-08
Position 435: 4.844418167883764e-08
Position 507: 4.043828048923196e-08
Position 314: 3.290430635228493e-08
Position 228: 7.225121847043654e-09
Position 202: 6.425459538042385e-09
Position 658: 5.841412248724735e-09
Position 220: 4.50777846997262e-09
Position 437: 3.2514597064300978e-09
Position 234: 2.052659969825475e-09
Position 444: 1.3398431685683514e-09
Position 259: 1.11584135552829e-09
Position 397: 1.0574570378764177e-09
Position 325: 3.927005229095298e-10
Position 230: 1.328267616352413e-10
