Gene = Ecm1
Position 2813: 0.000149463847489286
Position 1607: 0.00014698399804395892
Position 3459: 0.0001348473082666212
Position 243: 0.00012735152015568222
Position 447: 0.00012570789708376035
Position 2279: 0.00012072659477487946
Position 2528: 0.00012048994033414756
Position 961: 0.00011454274500305323
Position 987: 0.00010547304991463339
Position 632: 9.915852502607873e-05
Position 3434: 9.232574282381989e-05
Position 5031: 8.417639143606005e-05
Position 1282: 8.375055037458754e-05
Position 1225: 8.170972081692236e-05
Position 5005: 8.08170994133597e-05
Position 3992: 7.146518641724531e-05
Position 1287: 7.000844253843092e-05
Position 3719: 6.65194188918277e-05
Position 654: 6.085181946981007e-05
Position 4338: 5.920152587525546e-05
Position 1963: 5.832149281954419e-05
Position 336: 5.7725933073768654e-05
Position 2153: 5.111291273514806e-05
Position 2177: 5.071145997794885e-05
Position 5346: 5.0475065915338685e-05
Position 1634: 4.860216369799723e-05
Position 743: 4.793365854467795e-05
Position 2324: 4.7080381722984436e-05
Position 3353: 4.5839946636483305e-05
Position 534: 4.2091437211716566e-05
Position 994: 4.03475424111565e-05
Position 630: 3.940361221726662e-05
Position 3204: 3.787428311608678e-05
Position 1055: 3.7586114541677015e-05
Position 1330: 3.743070122641478e-05
Position 253: 3.728911887796919e-05
Position 219: 3.63950831699836e-05
Position 1721: 3.593112631724558e-05
Position 1124: 3.523572463842023e-05
Position 125: 3.334070657172579e-05
Position 1037: 3.212156977549367e-05
Position 1117: 3.016827314237105e-05
Position 250: 2.7726810491928253e-05
Position 1817: 2.432017983876862e-05
Position 2284: 2.4255682740593028e-05
Position 2321: 2.4234401695744344e-05
Position 3236: 2.1385361171827163e-05
Position 2815: 2.1026154724788762e-05
Position 2608: 2.0868314479829626e-05
Position 3241: 1.8948432074434268e-05
Position 391: 1.8594102471433196e-05
Position 395: 1.8342275399216505e-05
Position 1409: 1.736420536279307e-05
Position 493: 1.633292415646698e-05
Position 1899: 1.5589251242243718e-05
Position 1915: 1.2966186628652754e-05
Position 1583: 1.296329021227203e-05
Position 437: 1.2086958265793269e-05
Position 333: 1.1566336663179584e-05
Position 1423: 1.1378821674558412e-05
Position 1500: 9.996323993848508e-06
Position 1293: 5.62720135848392e-06
Position 1303: 5.039320806648969e-06
Position 1552: 4.790267204986129e-06
Position 4014: 4.54061573281567e-06
Position 4003: 4.483343731106603e-06
Position 3881: 3.7299215765485487e-06
Position 506: 3.431242771096273e-06
Position 216: 3.3696779507180493e-06
Position 2238: 2.5840773084091625e-06
Position 2111: 2.336941260800332e-06
Position 1897: 2.046209274128629e-06
Position 2328: 1.8334211235094157e-06
Position 2333: 1.7434651332020552e-06
Position 2330: 1.5644823846228846e-06
Position 245: 1.5221886360416364e-06
Position 2540: 1.3676942183250527e-06
Position 1929: 8.476408082613634e-07
Position 201: 8.437539137565558e-07
Position 384: 8.176137561116788e-07
Position 376: 8.151133441399942e-07
Position 341: 7.207188521522726e-07
Position 536: 5.64769455435716e-07
Position 450: 4.061522029226347e-07
Position 228: 4.0087340171202036e-07
Position 192: 3.5366741554003545e-07
Position 1902: 2.8166577232814164e-07
Position 542: 2.6826125115610286e-07
Position 2220: 2.5374784965812616e-07
Position 230: 1.8894926485304507e-07
Position 345: 1.808516777501033e-07
Position 2242: 1.6360818294262818e-07
Position 2257: 1.625454893997963e-07
Position 347: 1.592150387701008e-07
Position 454: 1.5163738332897503e-07
Position 2184: 1.1214184053275514e-07
Position 2263: 1.0535889739157091e-07
Position 91: 6.800912802687488e-08
Position 196: 6.433466358079094e-08
Position 413: 5.569752993716535e-08
Position 1932: 4.7981799687924536e-08
Position 351: 4.6384708462508326e-08
Position 359: 3.80865791719853e-08
Position 440: 3.7469581226180845e-08
Position 1761: 3.086913936831985e-08
Position 72: 1.5647843635030237e-08
Position 400: 1.3496415982962302e-08
Position 143: 1.1608457281271973e-08
Position 113: 1.1115686758628507e-08
Position 148: 6.999389139979689e-09
Position 471: 4.878094858195729e-09
Position 106: 4.337963801480277e-09
Position 67: 3.336996430219124e-09
Position 515: 2.190199049051528e-09
Position 2132: 9.351001808927194e-10
Position 459: 2.3407315197566953e-11
Position 468: 1.473373619521683e-11
