Gene = Msto1
Position 1892: 0.001486694597576425
Position 3535: 0.0014298548930210431
Position 4200: 0.0014008963109507313
Position 3198: 0.001333309040405135
Position 4006: 0.0011439272588923519
Position 3024: 0.0011088966039189121
Position 1075: 0.001089603418671762
Position 2656: 0.001052327248753919
Position 206: 0.0010245998149099806
Position 3201: 0.000999066468675537
Position 3550: 0.0009811030242760765
Position 1401: 0.0009055688307737638
Position 2562: 0.0008928565679977998
Position 3501: 0.0008687557342130541
Position 1795: 0.0007973337255038684
Position 1762: 0.0007340792598452314
Position 885: 0.0006906738987765002
Position 3584: 0.0006756901790274288
Position 704: 0.0006597598325587397
Position 1513: 0.000648736772648205
Position 3490: 0.000634792996747595
Position 3556: 0.0006326634118173215
Position 972: 0.000629516865335308
Position 3979: 0.0006072824950765113
Position 372: 0.0006015143498063458
Position 4343: 0.000572265272151151
Position 2174: 0.0005586836118753731
Position 1111: 0.0005400579134304624
Position 339: 0.0005264147881855893
Position 890: 0.0005185442206893017
Position 4362: 0.0005182500457907571
Position 4225: 0.000463376197045691
Position 3267: 0.0004327987159242633
Position 1887: 0.0004214058159494007
Position 3662: 0.0004029164522946366
Position 766: 0.0003951425803962443
Position 1092: 0.00039404013305086906
Position 1098: 0.00038561313383452043
Position 1803: 0.00038464822404387717
Position 1278: 0.0003840012905305693
Position 3828: 0.00037148021969308327
Position 3594: 0.00028418277702215366
Position 2568: 0.00026848423820664683
Position 2290: 0.0002534299666155033
Position 3947: 0.00022561430582015188
Position 798: 0.0002206068636633276
Position 4024: 0.00021892520374432482
Position 3519: 0.00020889855371013862
Position 323: 0.00020081991699374873
Position 2857: 0.0001707920527783209
Position 3332: 0.0001614832337682382
Position 675: 0.00015246951971108948
Position 2790: 0.0001513109570175046
Position 503: 0.00014658284330423943
Position 3396: 0.0001428829164317567
Position 1452: 0.00014127327932301592
Position 3204: 0.00010942879715976673
Position 4369: 0.00010762486420030309
Position 3639: 0.00010651280651984754
Position 656: 0.00010513748162449803
Position 3270: 0.00010010013262866809
Position 2886: 8.182582440775733e-05
Position 332: 5.9353660250671775e-05
Position 1421: 5.386344925333328e-05
Position 203: 5.15019854525025e-05
Position 392: 4.8345588374792625e-05
Position 853: 4.7005844972640104e-05
Position 709: 4.48488960583558e-05
Position 1743: 4.1789072366938914e-05
Position 726: 4.09292455696291e-05
Position 894: 4.077295943891333e-05
Position 541: 4.06784048468989e-05
Position 225: 3.7845611235252226e-05
Position 863: 3.645061935835324e-05
Position 1015: 3.599963566955001e-05
Position 1263: 2.771783258941062e-05
Position 1184: 2.737454089802054e-05
Position 1548: 2.2266506574651503e-05
Position 1121: 2.1405359497988835e-05
Position 3642: 1.8728398060737978e-05
Position 1375: 1.8477880923709236e-05
Position 976: 1.655124684919752e-05
Position 4154: 1.6003311845839447e-05
Position 219: 1.4760302782575983e-05
Position 211: 1.4578099869767394e-05
Position 546: 1.3868476641764034e-05
Position 1230: 1.2586369636811507e-05
Position 1294: 1.1697621339210013e-05
Position 612: 1.1382435872780071e-05
Position 487: 7.899769577056893e-06
Position 344: 7.500322891309775e-06
Position 578: 7.2639819975842275e-06
Position 811: 6.2634713997226745e-06
Position 957: 5.2557808448118355e-06
Position 978: 4.865477223251001e-06
Position 1466: 3.3560010987377827e-06
Position 1113: 1.4465428413146242e-06
Position 1127: 1.3044542467090382e-06
Position 4222: 8.913157017156258e-07
Position 432: 1.9399884561726452e-07
Position 479: 1.64501023704453e-07
Position 158: 7.332506078679506e-08
Position 493: 5.3254812602586083e-08
Position 453: 4.689231688871683e-08
Position 556: 2.1269404295560626e-08
Position 143: 1.3574408986926946e-08
Position 1244: 1.0199985336741016e-08
Position 458: 3.2295152404849633e-09
Position 115: 2.7167061113788808e-09
Position 437: 1.8342913917957308e-09
Position 112: 1.0098912142285786e-10
