Gene = Ppme1
Position 1538: 8.610024029897145e-06
Position 2614: 8.231488172942936e-06
Position 3922: 7.902088157463963e-06
Position 3820: 6.826035412020326e-06
Position 3276: 6.412882872626674e-06
Position 3118: 5.554335156682774e-06
Position 2609: 5.1299751944769325e-06
Position 709: 4.256130545352307e-06
Position 2478: 4.068734563805299e-06
Position 1357: 3.929019787055303e-06
Position 2324: 3.2818527391574313e-06
Position 1279: 3.120313700217557e-06
Position 1017: 3.034433775612412e-06
Position 1509: 2.690179367107878e-06
Position 613: 2.527334760464844e-06
Position 2077: 2.504167137997718e-06
Position 717: 2.140046865962391e-06
Position 1691: 1.8389830458178356e-06
Position 1679: 1.4844055197426039e-06
Position 1704: 1.3933461674022656e-06
Position 282: 1.2160446646172995e-06
Position 1257: 9.329299989236494e-07
Position 933: 6.286619099792994e-07
Position 618: 5.962017462220269e-07
Position 2119: 5.726872087828508e-07
Position 1639: 5.707556757416299e-07
Position 721: 5.682517537412397e-07
Position 895: 5.658386021566337e-07
Position 2868: 4.839291070617209e-07
Position 1237: 4.76715192922248e-07
Position 2938: 4.391245243574127e-07
Position 1620: 4.346745305583085e-07
Position 1833: 3.794809847791862e-07
Position 557: 3.7056361730050045e-07
Position 2340: 3.411806365823121e-07
Position 1171: 2.95542053406445e-07
Position 1886: 2.842380891407704e-07
Position 1807: 2.8175456783461713e-07
Position 2023: 2.730940613699434e-07
Position 2551: 2.585756912785418e-07
Position 776: 2.570443504380782e-07
Position 2049: 2.408291012705456e-07
Position 1968: 2.1981372995841538e-07
Position 401: 2.1970405867467553e-07
Position 2563: 2.1679619231862466e-07
Position 925: 1.888803805923611e-07
Position 1199: 1.8855250754385264e-07
Position 751: 1.7784874262043158e-07
Position 1296: 1.5985525528376562e-07
Position 233: 1.3596776796293023e-07
Position 1628: 1.3251630798195147e-07
Position 266: 1.286778778903388e-07
Position 1856: 1.2784445665309523e-07
Position 1596: 8.801196787643373e-08
Position 1756: 8.69455754770414e-08
Position 350: 8.360968366034074e-08
Position 410: 7.572932802946587e-08
Position 1550: 7.416462926039627e-08
Position 212: 5.880866615113847e-08
Position 406: 4.913949179192874e-08
Position 2034: 4.7667070185428226e-08
Position 1222: 4.585016367452318e-08
Position 403: 4.579142912056687e-08
Position 1179: 3.910090367482708e-08
Position 408: 3.276419943383302e-08
Position 1218: 9.551542533671444e-09
Position 624: 1.592274420298787e-09
Position 306: 1.0597532557783572e-09
Position 656: 9.405706046943734e-10
Position 686: 9.287688571265211e-10
Position 820: 5.098389591947951e-10
Position 904: 4.966313582335114e-10
Position 668: 3.387967873284072e-10
Position 340: 3.1217038434014456e-10
Position 561: 2.246708766076491e-10
Position 563: 6.906830474768139e-11
Position 178: 5.02939624337682e-11
Position 236: 4.793695723455712e-11
Position 252: 4.016851878353135e-11
Position 318: 2.182389790547741e-11
Position 195: 2.0243642289055203e-11
Position 568: 1.809412588834975e-11
Position 242: 1.7944321664309898e-12
Position 111: 1.7084019086864368e-12
Position 634: 1.6169365192394853e-12
Position 573: 5.769907080268146e-14
Position 197: 3.741047124391459e-14
Position 336: 3.526775217492643e-14
Position 120: 3.502893056374533e-14
