Gene = Cyp20a1
Position 13703: 0.5108393412753272
Position 19866: 0.44910879683952304
Position 19700: 0.439184225153389
Position 44147: 0.3566430392012639
Position 19956: 0.3065653240446301
Position 14017: 0.2733627729288879
Position 2944: 0.22466038231156035
Position 29266: 0.22448950250387295
Position 23764: 0.18053648547768675
Position 22317: 0.16025009410666205
Position 23689: 0.13503737937152738
Position 4992: 0.13021139853263541
Position 44487: 0.10299363180649652
Position 14047: 0.09706862958428769
Position 7291: 0.08158010319189916
Position 18633: 0.08101802811857134
Position 8797: 0.0777116923484254
Position 23707: 0.07392937472327463
Position 9687: 0.07278508370233111
Position 522: 0.0656924231762068
Position 6792: 0.06306737950707551
Position 39720: 0.06073362834550682
Position 9585: 0.05496601715420533
Position 13745: 0.05396759154936288
Position 43788: 0.048787116685696796
Position 13958: 0.047676176804966754
Position 436: 0.04410714077249547
Position 19906: 0.04165217153845927
Position 43646: 0.0402027290006327
Position 44535: 0.036687232060435365
Position 43838: 0.03255692979178917
Position 19449: 0.030707701466544998
Position 6326: 0.029350332220014725
Position 2947: 0.026037213211941097
Position 6384: 0.02368603342807927
Position 25983: 0.021663878806127506
Position 12725: 0.017787978772734653
Position 29301: 0.016438193286778188
Position 38905: 0.015638216441113763
Position 17181: 0.015228334802829657
Position 2766: 0.014601160516701355
Position 18433: 0.01412654733620346
Position 16391: 0.013493084990759073
Position 22362: 0.012731212131491528
Position 2673: 0.012702246515550634
Position 23591: 0.012690755285838412
Position 38914: 0.012274490523444762
Position 44191: 0.011670291799136274
Position 14389: 0.010652252742797061
Position 38776: 0.010311976178295365
Position 44458: 0.010223728013932806
Position 13716: 0.009880676410149147
Position 26140: 0.008328910946805967
Position 13699: 0.007837378840679466
Position 15438: 0.007397078476893434
Position 19653: 0.006958512770244655
Position 685: 0.006937595956345711
Position 2791: 0.0060052388607605665
Position 408: 0.004869951226526891
Position 15485: 0.004640594586694851
Position 2402: 0.0044288164408557845
Position 23670: 0.004395408982876412
Position 22080: 0.003932570615351801
Position 23175: 0.0038784766827658
Position 44162: 0.003644643237115389
Position 23787: 0.0036152284096250278
Position 44143: 0.0034951034163475773
Position 44442: 0.0033065040033101343
Position 21323: 0.003241842331328802
Position 2897: 0.0031763995330239105
Position 21840: 0.0031281706826583305
Position 615: 0.003088096346494927
Position 15442: 0.002985122058520538
Position 14601: 0.0025853977724858463
Position 44511: 0.002493393266378057
Position 43887: 0.002007809186588938
Position 2073: 0.001760049494530957
Position 13852: 0.0016172895826235439
Position 2076: 0.00123641650841332
Position 16199: 0.0011333038272341813
Position 4689: 0.0010370324022091354
Position 1308: 0.0009841940343853508
Position 14473: 0.00092935414918336
Position 28330: 0.0008305723398697458
Position 23489: 0.0008133842187747831
Position 2009: 0.0006541803534182235
Position 2361: 0.0005938877313184607
Position 16103: 0.0005682537384798605
Position 586: 0.0005199442242445527
Position 2508: 0.0004331750539380891
Position 1330: 0.0004243177342380254
Position 28303: 0.00041991030242346253
Position 4744: 0.00041843729088729853
Position 28374: 0.0004156346402862481
Position 28256: 0.00035054067568647594
Position 3829: 0.00035017885220218467
Position 37936: 0.000264104169272413
Position 39249: 0.00026279724199229946
Position 39394: 0.00023642985827866146
Position 4294: 0.00022002280353103772
Position 1272: 0.00019555712929862558
Position 39852: 0.0001756615390361685
Position 4436: 0.00015607989383681426
Position 1194: 0.0001476291078105279
Position 40061: 0.00012772828946104408
Position 2290: 0.00011663322695428995
Position 39349: 0.00011660096623463309
Position 2135: 0.00010630649800379191
Position 37278: 9.850690376979172e-05
Position 28235: 9.71730142245206e-05
Position 2336: 9.36279740180964e-05
Position 2091: 8.875880826549247e-05
Position 38730: 8.519569400028726e-05
Position 1282: 6.504123717893374e-05
Position 36351: 6.257320513605578e-05
Position 1924: 5.953035663654993e-05
Position 32162: 5.468681874569992e-05
Position 1570: 4.5065536129079035e-05
Position 2116: 4.073952523253453e-05
Position 3063: 3.6622351898675275e-05
Position 2815: 3.3614218499836246e-05
Position 1830: 3.269421988301007e-05
Position 36896: 2.5895943744710942e-05
Position 626: 2.5655920230144775e-05
Position 2097: 2.4348334236662247e-05
Position 1905: 2.2059988185702344e-05
Position 1950: 2.0207164531694958e-05
Position 1080: 1.929144838958622e-05
Position 36624: 1.8765545708753516e-05
Position 558: 1.685741192769802e-05
Position 15457: 1.6753722225039316e-05
Position 36282: 1.5364068454154845e-05
Position 649: 1.168269553465405e-05
Position 14502: 9.992915934491769e-06
Position 31850: 9.385410052404069e-06
Position 33962: 9.07077747965232e-06
Position 29593: 5.835345011408152e-06
Position 29550: 5.186409800905842e-06
Position 2357: 2.924661049829077e-06
Position 30043: 1.9658225180743636e-06
Position 30985: 1.629170230371974e-06
Position 32335: 1.5044536661256747e-06
Position 30414: 1.3406986261720724e-06
Position 29476: 1.2523715555842413e-06
Position 2144: 7.831979368577302e-07
Position 1867: 6.908153745714455e-07
Position 1804: 6.702328301183365e-07
Position 32211: 6.497390018705859e-07
Position 1942: 6.450405920562461e-07
Position 30104: 4.1541619438286965e-07
Position 524: 3.447388754955053e-07
Position 572: 3.2021659534099093e-07
Position 28495: 2.7114695458771043e-07
Position 30639: 2.4014816495897015e-07
Position 29196: 1.0889453703200057e-07
Position 28513: 7.524504091272437e-08
Position 25826: 3.453551265525997e-08
Position 22553: 2.1333803339343876e-08
Position 25703: 1.374919191414374e-08
Position 20200: 1.1619508830263874e-09
Position 19726: 1.1020087889123333e-12
