Gene = Ei24
Position 11407: 0.0013164430968131777
Position 11900: 0.0012356963381443264
Position 2413: 0.0011971430032301118
Position 2386: 0.0011952476444331652
Position 2766: 0.001141902007553979
Position 1593: 0.0011041684823400173
Position 2363: 0.0010604693663464502
Position 3904: 0.001037260365843132
Position 1045: 0.0010068291063221274
Position 10772: 0.0006713108510202856
Position 9446: 0.0006105100321645593
Position 11418: 0.00043910051618661135
Position 8870: 0.00043858694942627125
Position 8459: 0.00035280717325230173
Position 4518: 0.00031175681756922445
Position 5160: 0.00030563945341290804
Position 6216: 0.00026640785526771675
Position 10495: 0.00025678965609303005
Position 6068: 0.0002547672655536739
Position 958: 7.029311595844014e-05
Position 15059: 6.099684909337871e-05
Position 426: 4.189876686031471e-05
Position 821: 3.578254103645205e-05
Position 416: 2.8214525945142525e-05
Position 173: 2.7858252964714517e-05
Position 4158: 2.2220242378164252e-05
Position 7692: 1.8457662787273144e-05
Position 7562: 1.683909779202121e-05
Position 685: 1.6610041543019227e-05
Position 930: 1.6060382719114378e-05
Position 727: 1.3747543065874053e-05
Position 570: 1.0364590558181936e-05
Position 7888: 9.89082418943365e-06
Position 8560: 8.543425804493467e-06
Position 652: 8.249428386980093e-06
Position 40: 2.458358449771551e-06
Position 1233: 1.3422968135240883e-06
Position 828: 1.2407236601771935e-06
Position 62: 5.490158118911298e-07
Position 204: 4.874996958325169e-07
Position 476: 3.790820125187425e-07
Position 446: 3.3751563761823465e-07
Position 274: 8.465316812368155e-08
Position 7594: 7.511669375457785e-08
Position 60: 7.410624813203237e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11740: 0.9554722552927372
Position 4043: 0.9112220355717158
Position 7467: 0.8838582708656912
Position 14977: 0.6736515006121249
Position 14548: 0.6028630660498009
Position 10843: 0.5367551064545777
Position 11332: 0.5155848638516632
Position 17760: 0.35323844676166455
Position 12813: 0.2529497151519583
Position 6294: 0.22012614784953677
Position 14303: 0.15373717405397133
Position 17165: 0.12941754618196794
Position 15582: 0.12265797666597257
Position 17199: 0.1192549454154838
Position 14635: 0.0745299456456247
Position 16074: 0.07406182607429393
Position 9139: 0.07313281585605921
Position 17792: 0.07189835321916178
Position 10390: 0.06586834266050984
Position 14372: 0.06350304365824132
Position 14826: 0.06131855644185643
Position 7509: 0.05744582052052005
Position 10810: 0.044506791086199364
Position 4957: 0.04273330111462459
Position 1070: 0.04167984570659938
Position 17123: 0.03858019843795326
Position 10428: 0.037756638422554986
Position 7513: 0.036387538256005325
Position 17900: 0.036219572678203985
Position 15754: 0.03298194467221819
Position 8416: 0.03200808227282776
Position 10031: 0.029527573703583856
Position 15616: 0.028538418987591532
Position 3986: 0.02827737124403219
Position 14203: 0.027504327894977962
Position 6297: 0.027289897033311646
Position 1512: 0.025687495483173135
Position 15019: 0.022156449966384894
Position 15543: 0.020784731160328005
Position 4455: 0.020562833629244978
Position 1642: 0.019533365408651252
Position 8718: 0.019428969444964663
Position 16897: 0.019126765954785824
Position 17462: 0.0170374842408937
Position 11796: 0.01688179244455774
Position 12855: 0.014201801526542296
Position 17594: 0.0127547072538178
Position 1554: 0.012489048709568809
Position 18152: 0.01196784463141851
Position 9744: 0.011451934260913638
Position 16641: 0.011061947092555554
Position 10005: 0.009762711689357672
Position 1566: 0.009158160560719856
Position 16701: 0.009076234263359103
Position 8897: 0.007457485599096717
Position 16439: 0.007387695653342163
Position 11842: 0.007214851968646933
Position 7530: 0.0067919835306279675
Position 10294: 0.006218028749218554
Position 1343: 0.005723234100461873
Position 14497: 0.005655647430445034
Position 4095: 0.005492722760116505
Position 15223: 0.005387642637285997
Position 17133: 0.00523187707977957
Position 14269: 0.005231422632699982
Position 14660: 0.004305840672437545
Position 6445: 0.003904081235206796
Position 10888: 0.003893794097767066
Position 11335: 0.003873880423644471
Position 14780: 0.003844790299512911
Position 14290: 0.0038330812588322776
Position 12925: 0.003539871531901265
Position 2259: 0.0034528600140097277
Position 10848: 0.0034391643847502713
Position 3957: 0.0034139841755196874
Position 426: 0.0030104744338151097
Position 1170: 0.0029657906680350564
Position 12696: 0.0028780409557648827
Position 9089: 0.002771802510844969
Position 7842: 0.002734231916009752
Position 11396: 0.002659229021394626
Position 11650: 0.0026242802407330955
Position 8312: 0.0026131215758047866
Position 1025: 0.0025965300980320114
Position 7888: 0.0025296210285679086
Position 9160: 0.002479207684102021
Position 4341: 0.002470384274306619
Position 11429: 0.002439459701939198
Position 1099: 0.002380353468182397
Position 16980: 0.0023335498662208224
Position 9024: 0.0023048591573278294
Position 10868: 0.002272114138241721
Position 1253: 0.0021750501571691275
Position 456: 0.0021308997075342277
Position 12719: 0.0020849575000826555
Position 14125: 0.002025004323587016
Position 7527: 0.002002871671395321
Position 10442: 0.0018639278335423487
Position 915: 0.0017989486212845339
Position 8990: 0.0017941530732620103
Position 13989: 0.0017857903555482562
Position 4953: 0.0017846870367657333
Position 6330: 0.001764249142248464
Position 6517: 0.001736580643806107
Position 9229: 0.0017008984105032876
Position 15334: 0.0016371425482366497
Position 10601: 0.0016178485375685032
Position 10310: 0.0014901431467329574
Position 15119: 0.001336097032981022
Position 3820: 0.0013357388780575227
Position 263: 0.0013053924416190636
Position 1392: 0.001214855798028755
Position 17036: 0.001206024804062271
Position 1603: 0.0011934300444351648
Position 2659: 0.0011419020075539796
Position 9113: 0.0011056728206760781
Position 9310: 0.001077183826525121
Position 9253: 0.0010634873592824778
Position 1411: 0.0010194186962517774
Position 9060: 0.0009820210069649438
Position 2990: 0.0009422412016545301
Position 4414: 0.0009225097998148545
Position 231: 0.0008947267911549653
Position 4019: 0.0008653118400315343
Position 8394: 0.0008140389046885005
Position 4141: 0.000802304566604638
Position 2952: 0.0008014205441017121
Position 13448: 0.0007985753285474677
Position 322: 0.0007683684602130004
Position 410: 0.0007507454240636398
Position 1584: 0.0007415504319515615
Position 594: 0.0006911259266469968
Position 6354: 0.0005687693226208329
Position 1135: 0.0005642730308708156
Position 13574: 0.0005197409570787213
Position 15785: 0.00048159186036994057
Position 7844: 0.00042625484090754953
Position 15455: 0.00039989502592842807
Position 7313: 0.00037795745978658473
Position 979: 0.00037453890691826314
Position 994: 0.00037277152837404123
Position 8376: 0.0003630020043888478
Position 7338: 0.000341164237885073
Position 13323: 0.00032410246717236665
Position 12199: 0.0003148519491757186
Position 12593: 0.00027088876209833864
Position 6044: 0.00026640785526771675
Position 4276: 0.0002453183557961557
Position 1233: 0.0002431646451268201
Position 4359: 0.00023671787025735137
Position 7867: 0.00023645801804065203
Position 7848: 0.000225293747294799
Position 1449: 0.00021784051146793033
Position 243: 0.00021476269696852628
Position 508: 0.00020196746356441943
Position 7796: 0.0001656920606480028
Position 8749: 0.00015409806402835716
Position 5883: 0.0001511561519425548
Position 14756: 0.00013630148427922476
Position 13282: 0.00013001997696797724
Position 538: 0.00012934196970091228
Position 13410: 0.0001286888068091514
Position 5925: 0.00010361111361111911
Position 8239: 4.056959081526777e-05
Position 4481: 3.929379697648858e-05
Position 9775: 3.412293641384108e-05
Position 7872: 2.0368376311825765e-05
Position 7098: 1.481696918579896e-05
Position 7838: 1.4512226115365594e-05
Position 8917: 9.106612681986822e-06
Position 1115: 8.223748928545737e-06
Position 389: 6.758735624086287e-06
Position 4291: 5.776830914475486e-06
Position 4296: 5.0165517333328955e-06
Position 7063: 4.821423805458115e-06
Position 4337: 4.704709083479605e-06
Position 1151: 4.067528766518842e-06
Position 9264: 3.529926109454523e-06
Position 471: 3.517833997745461e-06
Position 282: 3.078734617692951e-06
Position 1138: 2.9839937776264075e-06
Position 7898: 2.626360525934612e-06
Position 8383: 1.8731053564875226e-06
Position 885: 1.819932395457297e-06
Position 7159: 1.7610863149968016e-06
Position 7130: 1.6814013071462664e-06
Position 1112: 1.5585037090895591e-06
Position 1269: 1.4066482699548775e-06
Position 541: 5.36221918479936e-07
Position 529: 5.260347524140953e-07
Position 274: 4.7128081440973457e-07
Position 545: 4.504711986075857e-07
Position 292: 4.272582673824251e-07
Position 378: 4.0665754935267975e-08
Position 513: 2.6334251182304536e-08
Position 270: 2.4645786479263635e-08
Position 11567: 2.207701551243692e-08
Position 11288: 4.5376806594252905e-11
