Gene = Prpf38b
Position 7158: 4.380873998885512e-05
Position 7060: 4.254155514309807e-05
Position 1505: 4.1441980936599884e-05
Position 446: 3.862951007935299e-05
Position 850: 3.813926645263184e-05
Position 1592: 3.19004279448887e-05
Position 1865: 2.9724200711684918e-05
Position 1907: 2.6362718784402267e-05
Position 907: 2.5110082307984716e-05
Position 563: 1.7600161026734082e-05
Position 362: 1.7529171069570403e-05
Position 1868: 1.668707718023687e-05
Position 365: 1.5092318730915049e-05
Position 1007: 1.477493096777764e-05
Position 578: 1.0335636389935581e-05
Position 395: 1.0302363919722993e-05
Position 894: 9.835535364834383e-06
Position 877: 8.681312974716612e-06
Position 880: 7.739583515702191e-06
Position 897: 6.644062742186601e-06
Position 3859: 6.641305549856768e-06
Position 225: 5.392351761950443e-06
Position 1139: 4.641443956508187e-06
Position 1172: 4.32059775971887e-06
Position 3841: 3.99351846606465e-06
Position 862: 3.684207317877039e-06
Position 1277: 2.629453512898158e-06
Position 1142: 2.3219184637525527e-06
Position 527: 2.082682414166338e-06
Position 1096: 1.723126055087084e-06
Position 733: 1.6093320083511528e-06
Position 539: 1.440800035557273e-06
Position 1121: 1.3023030802652202e-06
Position 1103: 1.2725932392378878e-06
Position 132: 1.228499557778193e-06
Position 521: 1.0985555482224326e-06
Position 1673: 9.99638429302658e-07
Position 198: 9.826778203933741e-07
Position 1181: 8.548364009600557e-07
Position 138: 8.15711080660848e-07
Position 797: 7.074778262106151e-07
Position 551: 3.794590356551194e-07
Position 673: 3.377121856209244e-07
Position 681: 2.9612088036541753e-07
Position 1342: 2.951084988634597e-07
Position 3919: 1.7565813422214978e-07
Position 2205: 1.4262920871719123e-07
Position 4241: 1.2830431073886517e-07
Position 1354: 9.84576709679791e-08
Position 235: 8.583216666041924e-08
Position 3937: 3.9518958320720905e-09
