Gene = Spg20
Position 24441: 0.12164329408542224
Position 21336: 0.10377751236756878
Position 14790: 0.10266184957795467
Position 14709: 0.08065802589937551
Position 4875: 0.07057246703870024
Position 19830: 0.06645039037023928
Position 576: 0.0631763457203955
Position 17014: 0.06066515319908227
Position 18588: 0.05262731578884345
Position 3373: 0.05132465068921312
Position 19585: 0.05069332347659116
Position 3412: 0.042442514889724316
Position 19632: 0.03624267772653677
Position 23886: 0.027106390154297874
Position 10338: 0.026731679079808064
Position 5879: 0.023388264013885492
Position 20915: 0.020739205695953986
Position 17618: 0.02043814262677383
Position 17401: 0.018217626232155455
Position 20770: 0.01786660429226957
Position 19059: 0.017811863175706353
Position 19685: 0.016723719609535125
Position 20129: 0.016259671672646015
Position 19653: 0.015105888207978167
Position 358: 0.014107597213610523
Position 10532: 0.012365052445217293
Position 21087: 0.01107011925577004
Position 15139: 0.009674429401861497
Position 2607: 0.00942860146274435
Position 19025: 0.008790774131919173
Position 15969: 0.008663117904510092
Position 651: 0.008265479885760403
Position 16411: 0.0073272168741010165
Position 16949: 0.007147694037922164
Position 19279: 0.006939847314951967
Position 18792: 0.006207428973497036
Position 18315: 0.006171521130302824
Position 16456: 0.006137190988165343
Position 5991: 0.0061019230964652225
Position 15225: 0.0046602411942501636
Position 20240: 0.004652696877928353
Position 19384: 0.00396213391450746
Position 5371: 0.003693403003116331
Position 14820: 0.00364440840493526
Position 1656: 0.0032701961639557612
Position 17161: 0.0032632349117931525
Position 10160: 0.0028843999581278533
Position 17062: 0.002545881346274675
Position 19083: 0.001459567218280272
Position 17041: 0.0013876625298248045
Position 16563: 0.001227683490504916
Position 16612: 0.0011207609859305292
Position 16785: 0.0008672215112366269
Position 1844: 0.0007624637494450171
Position 1994: 0.0007277045447773641
Position 405: 0.0006982761780784065
Position 18172: 0.0004096585236095205
Position 2778: 0.0003435744744446661
Position 972: 0.0002719766202828055
Position 4422: 0.0002477947042486586
Position 1080: 0.0002123279597710775
Position 3991: 0.0002021276701461859
Position 2095: 0.00019774299131429033
Position 4030: 0.00017581972039889233
Position 1914: 0.00013167237931460717
Position 16730: 8.561261777225386e-05
Position 1706: 8.222973322517798e-05
Position 251: 7.823488816158627e-05
Position 3934: 7.755079440940645e-05
Position 1741: 7.338616729729695e-05
Position 222: 7.16468098959721e-05
Position 1857: 6.043922301296449e-05
Position 3286: 4.593509939454023e-05
Position 282: 4.505350219763432e-05
Position 1788: 4.381386284003115e-05
Position 2653: 3.849632079135149e-05
Position 1230: 3.277422110864926e-05
Position 1099: 3.0240704896800674e-05
Position 869: 2.8263137685340756e-05
Position 316: 2.294447880247335e-05
Position 1661: 1.0932908974180225e-05
Position 823: 9.574714855983024e-06
Position 1064: 7.162410899899764e-06
Position 286: 6.575304593597134e-06
Position 3614: 1.3357647030264454e-06
Position 3703: 2.0501251141067218e-07
Position 383: 2.758070421236864e-09
Position 3128: 2.4575829168539437e-09
Position 293: 1.9146767300675194e-09
Position 373: 5.426262806223483e-10
Position 198: 4.422853172048625e-10
Position 390: 4.371426061488299e-10
Position 320: 3.2000369553672876e-10
Position 296: 2.854691820456112e-10
Position 269: 2.383468631380085e-10
Position 267: 1.2764055388540928e-10
Position 173: 7.403721173681212e-11
Position 109: 7.193765253186431e-11
Position 328: 5.530569228213848e-11
Position 1149: 5.0968871925574374e-11
Position 306: 1.2463487435819478e-11
Position 1609: 1.218245080971351e-11
Position 664: 2.467204723204873e-12
Position 658: 2.334438735014369e-12
Position 682: 4.062993385116854e-13
Position 331: 9.141331296572894e-14
Position 763: 1.017439188963642e-14
