Gene = Msantd4
Position 1005: 0.06998497226313144
Position 5080: 0.06590135351223805
Position 9443: 0.04468224979355829
Position 7223: 0.04406232874513048
Position 10017: 0.03671736815907437
Position 1346: 0.033393723411447356
Position 938: 0.02344780720649795
Position 6706: 0.02089033543476749
Position 5077: 0.020507596015290508
Position 804: 0.017892884235744914
Position 6119: 0.016939777174253125
Position 5042: 0.015205400165083219
Position 5016: 0.014107620579260583
Position 8222: 0.013427670965601695
Position 3798: 0.011790865073913182
Position 884: 0.011359661906631185
Position 3159: 0.010249626224875182
Position 1272: 0.010082201086782011
Position 1201: 0.009535547720319002
Position 8298: 0.009320318294667175
Position 6087: 0.008511035212709326
Position 5083: 0.00815232766908184
Position 8336: 0.007951033913489334
Position 3130: 0.007704475005585373
Position 7903: 0.007291365729196591
Position 7838: 0.006995643282133185
Position 7521: 0.004992652144092474
Position 10301: 0.004654961015201627
Position 4916: 0.004592433079658143
Position 7806: 0.004447443276501964
Position 3104: 0.003987661634871095
Position 2221: 0.0034806982948145993
Position 8380: 0.003271058140327473
Position 7080: 0.003148037636221534
Position 1577: 0.003021416092107376
Position 8182: 0.0028374195824309332
Position 1595: 0.0025271260139658096
Position 9026: 0.0025182941774892394
Position 1325: 0.0022020518858673057
Position 187: 0.0021761694414577986
Position 1353: 0.002041881191060604
Position 5716: 0.0017690284472348322
Position 7707: 0.0016750440773525004
Position 9873: 0.0016717398583975776
Position 3122: 0.0016465584887459222
Position 2856: 0.0014134529437086418
Position 7774: 0.0013975731079449612
Position 1558: 0.0013783425281189727
Position 3171: 0.0012195223748964448
Position 813: 0.0012157541423119054
Position 6156: 0.0011901704541246103
Position 383: 0.0010932411108266972
Position 5926: 0.0009667078825054101
Position 5781: 0.0008118111775498977
Position 4555: 0.0007621168358522219
Position 790: 0.0006888447271629838
Position 1181: 0.0005841081675302211
Position 2106: 0.0005802905130317296
Position 4814: 0.0005706298863160751
Position 3333: 0.0005621569062467586
Position 3316: 0.0005364404268182778
Position 3366: 0.0004663413988228512
Position 7617: 0.00046003144595074623
Position 7185: 0.0003635797265153477
Position 2101: 0.00035180923561291754
Position 1711: 0.00034271189159892944
Position 160: 0.00033566750358050574
Position 6676: 0.00030408089420375567
Position 968: 0.00030276116445737743
Position 6786: 0.00029390653754009124
Position 6225: 0.0002635545605278996
Position 858: 0.00026157704596636264
Position 1667: 0.00024403990062243537
Position 5991: 0.00024065258890582599
Position 898: 0.00023566676527907933
Position 943: 0.00023358909837715476
Position 618: 0.0002260972264532714
Position 1685: 0.00021904410285436256
Position 338: 0.00020770547305587052
Position 182: 0.00020298027787542366
Position 5673: 0.000181735154583735
Position 1564: 0.00017640391761390763
Position 4749: 0.00016843636961227769
Position 1408: 0.00015359612620545043
Position 2381: 0.00013169943241942304
Position 260: 0.00011643848638715719
Position 1790: 0.0001131480486921483
Position 2042: 0.0001125229881976654
Position 5361: 0.00010571365969236212
Position 1279: 0.00010421403802729403
Position 5290: 9.91665365499088e-05
Position 1095: 8.673521755549813e-05
Position 1246: 7.953812357542146e-05
Position 4616: 7.470847822667949e-05
Position 405: 6.928564892622723e-05
Position 1009: 6.782943050771498e-05
Position 1014: 5.9143484828184353e-05
Position 128: 5.232207295113655e-05
Position 974: 4.584602581450527e-05
Position 824: 4.158805963634875e-05
Position 2570: 3.955315463629016e-05
Position 323: 3.933960635030229e-05
Position 441: 3.615380083499019e-05
Position 305: 2.4900723673482307e-05
Position 2361: 1.86259118847079e-05
Position 277: 8.271859290468793e-06
Position 1139: 7.905390940941029e-06
Position 244: 7.361311612333785e-06
Position 1061: 7.311486203403215e-06
Position 1055: 7.130641673153022e-06
Position 957: 5.9719503247118376e-06
Position 849: 5.778259486251929e-06
Position 3016: 5.192762540547099e-06
Position 1022: 4.4212662831821325e-06
Position 210: 4.0406006921734405e-06
Position 196: 3.4890926014367547e-06
Position 485: 2.9869955355440983e-06
Position 241: 2.3615632838983664e-06
Position 1952: 1.2668543091410948e-06
Position 263: 1.048418238386009e-06
Position 836: 8.490595745945738e-07
Position 1867: 5.54409413210347e-07
Position 1415: 5.422980199950005e-07
Position 407: 4.846180866868868e-07
Position 4899: 2.6518433104012727e-07
Position 281: 1.74979174883193e-07
Position 1722: 1.4321415919198827e-07
Position 267: 9.901980711082138e-08
Position 1793: 9.83931810640632e-08
Position 526: 9.835862378224423e-08
Position 493: 6.572476494353916e-08
Position 447: 5.533039660818417e-08
Position 466: 2.7939991918362526e-08
Position 205: 3.693162725372799e-11
Position 107: 1.3983821563582214e-11
Position 114: 1.0473684991300052e-11
Position 116: 8.447034392729324e-12
Position 119: 3.995829018721574e-12
Position 111: 2.9281051134192123e-12
