Gene = Fdps
Position 2525: 0.003571697499167396
Position 6121: 0.003452536555154744
Position 1613: 0.0031593958667589187
Position 4607: 0.003072554492309323
Position 882: 0.0027215980837472903
Position 7656: 0.002713956756895613
Position 6455: 0.0025991212104602207
Position 933: 0.002590369988336025
Position 7713: 0.002500484836839496
Position 7381: 0.002321590096130912
Position 1186: 0.002295980343997613
Position 465: 0.0020959763779260054
Position 4360: 0.0020547323730537963
Position 8087: 0.0019751503515679117
Position 543: 0.0018397525125130273
Position 1164: 0.0018318637028323453
Position 2778: 0.0018103113742190904
Position 7929: 0.0018100566557040535
Position 2807: 0.0018085903417146708
Position 6452: 0.0017843864101601656
Position 1136: 0.0017337680537688831
Position 2159: 0.0017194377325666765
Position 272: 0.0013672649743577284
Position 999: 0.0013443615463722732
Position 5999: 0.0013155151079291907
Position 4812: 0.0011671815954846384
Position 6858: 0.0011586977507027426
Position 6551: 0.0011586588216970554
Position 931: 0.0011067701039535703
Position 643: 0.0011048750199891993
Position 7348: 0.001093658293273004
Position 2797: 0.0010932062862126183
Position 2828: 0.0010852435865292241
Position 4679: 0.0010720503621038406
Position 980: 0.0010649849551754003
Position 5371: 0.0010151995602044703
Position 4733: 0.0010083734287796107
Position 6605: 0.000990567006968622
Position 1629: 0.0009828845444073053
Position 4900: 0.0009683954847543517
Position 1206: 0.0009635282614986239
Position 3068: 0.0009170188578819785
Position 2927: 0.0008162453250065646
Position 7897: 0.0007967969080836857
Position 482: 0.0007728743716522435
Position 2584: 0.0007492368864655607
Position 6492: 0.00074039306507936
Position 1194: 0.0007295563081862229
Position 7842: 0.0007257754960966098
Position 7670: 0.0007122115454419098
Position 7837: 0.000699870625556839
Position 3089: 0.0006103897317848584
Position 3892: 0.0006017037502618727
Position 6342: 0.00059398098731258
Position 3812: 0.0005761533606648854
Position 7686: 0.0005576476883305265
Position 6089: 0.0005542473962202769
Position 1191: 0.0005409537220366044
Position 4879: 0.0005324894557159878
Position 2548: 0.0005239030909568085
Position 3268: 0.0004976732694888569
Position 826: 0.000495112522106763
Position 8072: 0.00043067453154211363
Position 1686: 0.0004150576266851933
Position 3053: 0.00041230231708205595
Position 2098: 0.0004041101976104324
Position 1712: 0.0003816521840857241
Position 4975: 0.00035409753010958236
Position 6562: 0.0003476350485532005
Position 216: 0.0003312500214558127
Position 2243: 0.00032140511449768757
Position 287: 0.00031328375498417135
Position 512: 0.0003011945366979508
Position 3056: 0.000298064790731836
Position 3101: 0.0002865710729450715
Position 4763: 0.000284183709652705
Position 8208: 0.00026338312630243065
Position 7051: 0.0002522033978428341
Position 6654: 0.00024270514958337175
Position 6782: 0.00024068462312616052
Position 2306: 0.0002362389332539783
Position 7324: 0.0002291123476600137
Position 6910: 0.00021375807032127103
Position 8232: 0.00021138837988256688
Position 2944: 0.0002099605120736288
Position 2429: 0.0002094365461280786
Position 720: 0.00020927196963194434
Position 6868: 0.00020399919548270745
Position 2576: 0.0001980693284645379
Position 6930: 0.00019446598044432257
Position 610: 0.00019372037156069859
Position 3141: 0.0001908359631606603
Position 6971: 0.00018882550242629463
Position 6039: 0.00018832982134520164
Position 648: 0.00018734188640936837
Position 7471: 0.0001821745902837545
Position 2250: 0.00018013610743258622
Position 1666: 0.00017635785927821751
Position 337: 0.00017322020685052255
Position 7388: 0.00017152529603619004
Position 7045: 0.00016863678337900015
Position 7185: 0.0001676213271679113
Position 1227: 0.00016760917427633172
Position 794: 0.00015823985567742138
Position 7394: 0.0001413959601382232
Position 2193: 0.00013432533201358524
Position 2188: 0.00012738773601620148
Position 7800: 0.00012025833671433023
Position 487: 0.00011674239850948984
Position 8133: 0.00011061294209041951
Position 7770: 0.00010866921282538182
Position 1287: 0.00010850479585075305
Position 399: 0.00010407850776446767
Position 2354: 9.874653127286974e-05
Position 8295: 9.299352823463242e-05
Position 8242: 8.973935565259409e-05
Position 7954: 8.838986102904302e-05
Position 1404: 8.703418561484899e-05
Position 8161: 7.593094628383426e-05
Position 664: 6.971043545829936e-05
Position 2374: 6.177354248945011e-05
Position 8247: 6.157879748721561e-05
Position 1382: 5.5094839075041617e-05
Position 1513: 5.359191735117164e-05
Position 1019: 4.9593699597970725e-05
Position 2209: 4.4226946651350116e-05
Position 4318: 4.0904238529712285e-05
Position 2236: 3.827886087956622e-05
Position 715: 3.765660874885933e-05
Position 1635: 3.5147664781286884e-05
Position 7211: 3.480304700552694e-05
Position 627: 3.212531578012116e-05
Position 171: 3.076715848022179e-05
Position 3059: 3.0500447385581113e-05
Position 749: 2.986955074147394e-05
Position 295: 2.9516354253672044e-05
Position 2900: 2.856211303399379e-05
Position 3755: 2.747938439900108e-05
Position 3911: 2.7273435166974776e-05
Position 3322: 2.3837576787409486e-05
Position 3123: 2.3746725724081608e-05
Position 2543: 2.3610450530335585e-05
Position 614: 2.2456620339281157e-05
Position 1242: 2.1519559504633418e-05
Position 7450: 2.029576103729515e-05
Position 1580: 1.9063813626985857e-05
Position 1447: 1.7776896250765227e-05
Position 7354: 1.764224429139491e-05
Position 369: 1.723658778614554e-05
Position 177: 1.6938686125070956e-05
Position 607: 1.618435516946637e-05
Position 3749: 1.573517542050405e-05
Position 2782: 1.102933877933506e-05
Position 2381: 1.0758295797572498e-05
Position 2608: 1.067842958656501e-05
Position 4658: 1.0673631797091604e-05
Position 3728: 1.0123926208445255e-05
Position 3244: 9.410425720705328e-06
Position 3641: 9.344576421597559e-06
Position 189: 9.102174171315108e-06
Position 162: 8.634532079113995e-06
Position 7719: 7.97217628185412e-06
Position 3104: 7.008685467751058e-06
Position 7258: 3.951175407376703e-06
Position 4299: 3.4381535828828484e-06
Position 7295: 3.3612396107713798e-06
Position 2357: 2.385294868084348e-06
Position 3509: 2.226839867148488e-06
Position 309: 2.179978298920731e-06
Position 7501: 2.1677287319931035e-06
Position 7218: 2.116503686961811e-06
Position 3686: 1.8218790877010478e-06
Position 7292: 1.6973228494462701e-06
Position 2417: 1.6177404443518576e-06
Position 3465: 1.5968656140507397e-06
Position 3619: 1.5564053208514677e-06
Position 3609: 1.3239967237110715e-06
Position 2639: 1.2950446624432304e-06
Position 3171: 1.0302571749813925e-06
Position 2949: 9.943955409245105e-07
Position 2817: 9.55474544601263e-07
Position 1245: 7.950732269076304e-07
Position 2654: 4.3831721098483543e-07
Position 1258: 4.07118506651132e-07
Position 422: 2.7780157445656643e-07
Position 358: 1.5189926724119868e-07
Position 7147: 1.4548807276349094e-07
Position 127: 1.0518648831113715e-07
Position 1736: 7.540177669093553e-08
Position 1576: 3.127045585156077e-08
Position 1746: 2.192954032644235e-08
Position 352: 3.5380954933926176e-09
Position 155: 1.8413108740187365e-09
Position 122: 7.786755291341341e-10
Position 384: 7.080077735753726e-10
Position 424: 6.645763827943295e-10
Position 1264: 2.556897910239252e-10
