Gene = Tirap
Position 237: 1.7534026122017403e-06
Position 340: 1.4079365852708038e-06
Position 153: 7.373636262409162e-07
Position 249: 6.438339025132224e-07
Position 321: 4.559314658845085e-07
Position 1139: 2.664322095308009e-07
Position 333: 1.9731514732249683e-07
Position 231: 6.075114608134192e-08
Position 357: 2.408995246459593e-08
Position 9287: 1.7415157652384966e-08
Position 9479: 5.340570148412661e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9897137780445983
Position 8908: 0.8112844460410095
Position 971: 0.8051589209913675
Position 9114: 0.6515001069014348
Position 12481: 0.627105339231454
Position 8220: 0.4544725207005099
Position 13029: 0.4125521259535239
Position 13984: 0.3054652023308597
Position 14102: 0.28437699514449916
Position 8336: 0.26127071892015524
Position 10401: 0.21417332633127484
Position 10293: 0.19357133559746448
Position 12360: 0.19109603533231573
Position 12141: 0.1909234063894576
Position 9190: 0.18258165295932477
Position 11436: 0.18232740908835549
Position 13291: 0.15168244634092454
Position 14347: 0.13519082063483603
Position 13096: 0.0982876382192095
Position 15105: 0.07537531071185391
Position 10995: 0.07097331720028614
Position 10573: 0.07014251713434157
Position 13710: 0.06472281059749467
Position 15264: 0.06251250734762621
Position 13163: 0.05705812967934858
Position 1717: 0.05464879422034185
Position 1404: 0.051045654031428175
Position 9231: 0.04898919743406848
Position 8486: 0.03983849413882027
Position 8181: 0.030346755602455557
Position 11847: 0.029648373507758237
Position 8851: 0.02678567315347149
Position 304: 0.02570868526098191
Position 12747: 0.025538664635183027
Position 15285: 0.025127099279604322
Position 1304: 0.024079329565489856
Position 14146: 0.02021875686330434
Position 5375: 0.017213045556367663
Position 8807: 0.014066719048932825
Position 242: 0.012745800067784188
Position 735: 0.012188137459328294
Position 11539: 0.01168361003074977
Position 11345: 0.01154366771298352
Position 7891: 0.011305777030354108
Position 5408: 0.009995595516766216
Position 8931: 0.009631641929526756
Position 847: 0.008293113884540362
Position 259: 0.008081024612688977
Position 5557: 0.007802648601646057
Position 10615: 0.007267243057108042
Position 1336: 0.006751502761228245
Position 13122: 0.006739045769373595
Position 1216: 0.006358012164467322
Position 2569: 0.006269752237425575
Position 13613: 0.005917364833863603
Position 419: 0.005674908486010233
Position 12883: 0.005403105890245817
Position 1696: 0.005302185496812683
Position 15198: 0.005046601069366054
Position 11075: 0.005000746524183179
Position 14917: 0.004620450687761084
Position 1041: 0.004450148291589247
Position 11167: 0.0038604533345191036
Position 14064: 0.0036750157086128197
Position 13729: 0.0036539716672120853
Position 14042: 0.0035387597308235512
Position 10815: 0.0031926865409056017
Position 10463: 0.0031543673964955364
Position 542: 0.002913075893784672
Position 219: 0.002808213151345328
Position 9487: 0.0027721700820525674
Position 866: 0.002605639707668882
Position 927: 0.0025519874234109893
Position 1066: 0.002468673041214429
Position 1525: 0.0024530293152496786
Position 1737: 0.0024448817265893693
Position 9563: 0.0023910169493153526
Position 1263: 0.00235805538740222
Position 9089: 0.0023379590041296954
Position 1522: 0.00221652476144284
Position 13428: 0.00216599916692142
Position 5844: 0.002043866997974612
Position 1469: 0.0019306802510570581
Position 11113: 0.0019301701199947673
Position 787: 0.0018627152080059135
Position 979: 0.001789830807182002
Position 7494: 0.0017762755319971888
Position 1171: 0.0017748638003477633
Position 1010: 0.0017527315859680967
Position 1650: 0.001726329047169604
Position 7521: 0.0015221772709560345
Position 10297: 0.0015048473142833514
Position 328: 0.001499434187481968
Position 740: 0.0014322867038038093
Position 5964: 0.0014229352810373388
Position 5055: 0.0013494109479688376
Position 9080: 0.001240693525321255
Position 1487: 0.0011210786643410472
Position 213: 0.001044580230433246
Position 2519: 0.0010388773202474357
Position 200: 0.001019458539182248
Position 937: 0.0010106911107216744
Position 9137: 0.0009540028448887976
Position 995: 0.0008802367032974144
Position 1612: 0.0008784891357893454
Position 2036: 0.0008729300447452109
Position 9197: 0.0007532464830668936
Position 263: 0.000730202657431858
Position 5499: 0.000702368507894322
Position 8862: 0.0006710151799589467
Position 9048: 0.0006312550218319984
Position 10788: 0.0005850163825184906
Position 1247: 0.0005326026026962895
Position 11172: 0.0005232379396222867
Position 9254: 0.0004570880148646492
Position 9251: 0.00044872293354006066
Position 556: 0.00044555779281057204
Position 1306: 0.0004096448083419045
Position 10750: 0.00036232922570611297
Position 10691: 0.00035138988858450764
Position 9367: 0.0003484415146661473
Position 9934: 0.00032732349283028496
Position 9888: 0.0003236176838737548
Position 2626: 0.00031916568545669135
Position 799: 0.0002746651896911257
Position 2527: 0.00027432180911412407
Position 426: 0.00026703150745776134
Position 331: 0.00026600721307001526
Position 10341: 0.00024100735242132338
Position 9132: 0.0001724880525206404
Position 333: 0.00015968206350639436
Position 9968: 0.00014523550626915595
Position 585: 0.00014356024801797951
Position 718: 0.00012770813712964548
Position 1953: 0.00011954196993580261
Position 9055: 0.00011587900710271145
Position 11107: 0.0001055168888557782
Position 10741: 0.00010336359355777553
Position 852: 9.286543657393884e-05
Position 11048: 8.963605408435969e-05
Position 294: 8.464985363907724e-05
Position 707: 8.464428662704866e-05
Position 896: 8.251581250169547e-05
Position 352: 7.516503133698358e-05
Position 405: 7.279829720939062e-05
Position 948: 6.925155106350786e-05
Position 9709: 6.476120634101492e-05
Position 9029: 6.473388855524505e-05
Position 365: 6.225826536725765e-05
Position 7454: 4.862915231097546e-05
Position 875: 4.432743023368122e-05
Position 9686: 4.343128757576993e-05
Position 10005: 4.298730671278116e-05
Position 340: 4.066174359935447e-05
Position 9066: 3.917918357352336e-05
Position 1314: 3.758620642007052e-05
Position 9982: 3.4887440314771155e-05
Position 368: 3.2592119118925514e-05
Position 1541: 3.176484349791614e-05
Position 8791: 2.975544876855684e-05
Position 1450: 2.121134450293285e-05
Position 647: 2.0755943135244138e-05
Position 8993: 1.821504427531553e-05
Position 887: 1.7620205148608276e-05
Position 10346: 1.2688177385580167e-05
Position 619: 1.2136102485429489e-05
Position 835: 1.0888366250667521e-05
Position 378: 1.0377001412696861e-05
Position 10596: 1.006087558261809e-05
Position 2500: 7.9834962567921e-06
Position 657: 7.1218712683638455e-06
Position 1700: 7.0751156188273716e-06
Position 954: 6.936341061610433e-06
Position 2454: 6.683076891090902e-06
Position 223: 5.880556266506312e-06
Position 277: 5.42911718824052e-06
Position 488: 4.933664080286665e-06
Position 1268: 4.366354114919852e-06
Position 434: 3.253931559412908e-06
Position 812: 3.0493775641897823e-06
Position 616: 3.0147409777452954e-06
Position 1270: 2.801670125669026e-06
Position 634: 2.5549253955153397e-06
Position 10441: 2.3417768340623922e-06
Position 1265: 2.0906837204293347e-06
Position 1554: 1.951714354763737e-06
Position 184: 1.8444200609154326e-06
Position 1647: 1.217717495630086e-06
Position 1188: 1.1611801187616322e-06
Position 1224: 1.0989405115175982e-06
Position 10312: 1.0137400510832206e-06
Position 153: 8.775635514243113e-07
Position 10427: 7.862300344699749e-07
Position 10360: 7.076351069554772e-07
Position 821: 7.053995336402191e-08
Position 9314: 9.466091963915241e-09
Position 87: 3.3512569551690667e-09
Position 126: 2.842585329841168e-09
Position 123: 2.0238159622711562e-09
Position 592: 8.887609353827723e-11
Position 131: 6.711297974864137e-11
Position 439: 1.2674102136766685e-12
Position 97: 5.5150921733768344e-14
