Gene = Ube2m
Position 1686: 0.0004784417762447805
Position 1966: 0.00043153385259633967
Position 1406: 0.0004001081609682066
Position 1045: 0.000342351869988491
Position 2439: 0.0003398379910237329
Position 1030: 0.00033582780246574644
Position 1394: 0.00030413704146019753
Position 732: 0.0002972421642165535
Position 944: 0.00028990325993396746
Position 351: 0.0002821932365675001
Position 1038: 0.00026849780303318403
Position 2371: 0.0002396377680711058
Position 1439: 0.00023003394021454908
Position 1021: 0.00022530019946622257
Position 2419: 0.00019600786670246638
Position 2317: 0.00018596072630048947
Position 853: 0.0001755898841249407
Position 404: 0.00016995965635730294
Position 377: 0.00016621577729698786
Position 1100: 0.0001530380309635077
Position 2602: 0.00013036236418613226
Position 2659: 0.00012012811136166788
Position 636: 0.00011773483648486119
Position 1519: 0.0001170418181801856
Position 648: 0.00011595579273976595
Position 2369: 0.0001150604159894416
Position 822: 0.00011437185177658899
Position 2548: 0.00010969159603736641
Position 552: 9.845896256842916e-05
Position 160: 8.321423765389066e-05
Position 347: 8.236444750480086e-05
Position 229: 7.78774381391018e-05
Position 1839: 7.15593637877302e-05
Position 1666: 6.90299886641217e-05
Position 2945: 6.168302687011088e-05
Position 2105: 5.890107261421544e-05
Position 1384: 5.8147076049188625e-05
Position 358: 5.620045218786022e-05
Position 845: 4.926576650940149e-05
Position 1832: 4.7676533446021645e-05
Position 579: 4.714647011815733e-05
Position 401: 4.362407740284172e-05
Position 929: 4.21736858731893e-05
Position 412: 3.907101022980822e-05
Position 1877: 3.707634194376694e-05
Position 1282: 3.50744519904425e-05
Position 606: 3.336645568517034e-05
Position 171: 3.1262647715813534e-05
Position 774: 2.8734307743484107e-05
Position 585: 2.75467768307783e-05
Position 1814: 2.4793560688458574e-05
Position 1306: 2.272501016001965e-05
Position 582: 2.1257164302697936e-05
Position 243: 2.0879380522944346e-05
Position 223: 1.789799519451401e-05
Position 1386: 1.625024235973806e-05
Position 678: 1.1606163849722761e-05
Position 1821: 6.0165440784937015e-06
Position 2533: 3.1564580867095853e-06
Position 283: 3.0481288571810694e-06
Position 286: 2.1102472737274717e-06
Position 168: 1.270962953349002e-06
Position 372: 7.022591049188586e-07
Position 319: 5.828436787581602e-07
Position 309: 5.750779673479241e-07
Position 356: 4.6386727315903016e-07
Position 428: 4.267439198146556e-07
Position 250: 4.242021357570878e-07
Position 256: 3.2683332031724777e-07
Position 209: 3.1740252862252515e-07
Position 173: 3.140159406721656e-07
Position 651: 2.083355134119803e-07
Position 433: 1.8863392677229551e-07
Position 446: 1.8689118935354904e-07
Position 2066: 1.8032631678728984e-07
Position 264: 1.6242003566295777e-07
Position 614: 1.5470232040480258e-07
Position 299: 1.5438146091766966e-07
Position 611: 1.4896415768467145e-07
Position 177: 1.0627437517375238e-07
Position 184: 1.0163339127150586e-07
Position 683: 9.055314763366115e-08
Position 267: 8.170529515925281e-08
Position 473: 7.410745581034287e-08
Position 459: 6.979512360875273e-08
Position 191: 5.214857299680715e-08
Position 181: 2.792127423611888e-08
Position 422: 1.8330322464764705e-08
Position 258: 7.884691452377945e-09
Position 621: 3.6833290005788494e-09
Position 456: 3.4735065400118264e-09
Position 193: 1.882731559327216e-09
Position 436: 7.744459808093823e-10
Position 816: 3.1982738092827964e-10
Position 83: 3.0222030397036686e-10
Position 618: 2.8278051474999696e-10
Position 465: 2.5614145385894423e-10
