Gene = E130311K13Rik
Position 3885: 0.00024310438142478123
Position 504: 0.00023035834525412033
Position 2248: 0.00022479274231469918
Position 3220: 0.00020878248590282082
Position 852: 0.00019800752925930152
Position 3928: 0.00018714742254405647
Position 1070: 0.0001617641846790739
Position 3446: 0.00014378962335480586
Position 858: 0.00014007330363770856
Position 3606: 0.00013939988167339034
Position 1567: 0.00013528083314897157
Position 1695: 0.00013297178992543326
Position 1564: 0.0001312646654845077
Position 1110: 0.00010384090922922106
Position 3821: 0.00010186066129274229
Position 3467: 0.00010167952190210705
Position 917: 9.800650228894236e-05
Position 1658: 8.336199358082844e-05
Position 987: 8.279176249536592e-05
Position 253: 7.762645653396229e-05
Position 1756: 7.759635807892223e-05
Position 542: 7.064960702842375e-05
Position 419: 5.8421999797458265e-05
Position 984: 5.144967350548061e-05
Position 876: 4.838920413078839e-05
Position 1941: 4.804048882010877e-05
Position 887: 3.8324875418084344e-05
Position 1663: 3.573208329481072e-05
Position 2280: 1.1099282715013008e-05
Position 4548: 9.890075039897282e-06
Position 4553: 7.658775826933969e-06
Position 4412: 6.977119052273163e-06
Position 4733: 6.392555265785575e-06
Position 4928: 6.212138603462423e-06
Position 2625: 5.539118876852926e-06
Position 4433: 4.2755581736664735e-06
Position 4765: 2.0241259896172405e-06
Position 2681: 1.320951189143394e-06
Position 595: 7.692209056275727e-07
Position 571: 5.248280750782512e-07
Position 587: 7.581759026442498e-08
Position 545: 7.210597946338943e-08
Position 38: 6.356192163664332e-08
Position 580: 3.721982417057895e-08
Position 4222: 6.252407145304535e-09
Position 616: 1.7531321146559644e-09
Position 676: 9.773537169398228e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2148: 0.9507870413841164
Position 3990: 0.8785959447745939
Position 13733: 0.27294890481059075
Position 3382: 0.09448178153198532
Position 13177: 0.06871824869885453
Position 3927: 0.06488509850951688
Position 10490: 0.05965813298122617
Position 8045: 0.05140769249849549
Position 8821: 0.04744114034077318
Position 5144: 0.045936865860455034
Position 10971: 0.0427411344916559
Position 4015: 0.04157210236356909
Position 7536: 0.03430982710134739
Position 2085: 0.03370100857642581
Position 769: 0.032417619352018236
Position 10616: 0.029577211309717633
Position 14753: 0.027903236568862587
Position 9110: 0.027725540719411954
Position 1425: 0.022241298910494946
Position 4870: 0.02177419315404058
Position 12614: 0.02070478723255623
Position 6579: 0.01893073773299557
Position 10953: 0.018205210635774332
Position 13246: 0.017869257042833136
Position 13806: 0.01744064221708734
Position 13364: 0.016601073535724216
Position 6817: 0.013968887132613968
Position 4335: 0.013873508650230017
Position 9081: 0.013646560752930324
Position 4850: 0.012731215827515865
Position 2471: 0.011341169261484664
Position 3353: 0.011290904060478679
Position 9551: 0.010908697336353435
Position 14592: 0.01067378015482729
Position 9513: 0.00985277833102402
Position 3125: 0.009782441319673124
Position 2445: 0.00929911987406886
Position 12535: 0.008985170389792713
Position 12849: 0.008760542371529706
Position 9220: 0.00861169898246637
Position 13199: 0.008267949070835598
Position 7910: 0.008167398944206282
Position 7012: 0.007232696423324158
Position 11003: 0.007206601019585646
Position 8383: 0.007004290032667015
Position 10651: 0.006980856502113563
Position 4456: 0.006588082765318012
Position 11035: 0.006568190153785259
Position 10935: 0.006179363574207487
Position 405: 0.005804111032682599
Position 5003: 0.005263372501034558
Position 9943: 0.0052479081300718065
Position 9738: 0.005167328599065225
Position 3956: 0.004992120174270598
Position 8109: 0.004929173683921203
Position 9449: 0.004893306348907942
Position 8054: 0.004542788521011052
Position 11648: 0.004539137378141591
Position 11321: 0.004342101345683473
Position 5093: 0.004181732823266123
Position 5383: 0.004069254651384535
Position 4691: 0.0038340895114212514
Position 2419: 0.0036248090527836846
Position 4359: 0.003410229098766256
Position 2396: 0.003106596408205119
Position 666: 0.0028366269344846057
Position 7365: 0.0027999389349799976
Position 6862: 0.002615034721764807
Position 990: 0.0025706074311880323
Position 6744: 0.0024605928571307836
Position 4068: 0.0023383454926215862
Position 9453: 0.00225503577553842
Position 9042: 0.0022456086570109635
Position 1662: 0.002155864595545798
Position 887: 0.0021485053809927154
Position 1778: 0.001987125709869304
Position 1387: 0.0017832542703136824
Position 1333: 0.0016651459884118001
Position 8826: 0.0016469786419435553
Position 10164: 0.0015722372054243546
Position 9758: 0.001547994351853099
Position 5188: 0.0014773640571120923
Position 4207: 0.0014256435481649803
Position 1022: 0.0014208751802268654
Position 6971: 0.0013458318972653365
Position 984: 0.0013333904276573924
Position 7551: 0.001257692094057546
Position 1935: 0.0011047125272573527
Position 5202: 0.0010889456262187579
Position 285: 0.001016721908296388
Position 6489: 0.0009696643868135114
Position 5330: 0.0008737847740800241
Position 434: 0.0008492220570213488
Position 6017: 0.0008210552188541173
Position 5264: 0.0008156326272601658
Position 9113: 0.0008028291706801416
Position 4027: 0.0007802740813667943
Position 6257: 0.0007779943633701702
Position 6167: 0.0007680220378675658
Position 1395: 0.0007470156494988439
Position 710: 0.0006930674639582
Position 1291: 0.000682678890757969
Position 8419: 0.0006735465274201935
Position 5935: 0.0006652182899085755
Position 5994: 0.0006604943818801232
Position 5527: 0.000639635678853077
Position 5459: 0.0006259893260087779
Position 3745: 0.0006166119429016335
Position 1381: 0.0005954703097494133
Position 6186: 0.0005825804393758308
Position 4024: 0.0005799315138800162
Position 8402: 0.0005390363612335385
Position 6535: 0.0005300703407867597
Position 7028: 0.000523365645307475
Position 455: 0.0005204622298305277
Position 2156: 0.0005095780859181859
Position 6722: 0.00047373634702730304
Position 835: 0.000459179019181645
Position 2372: 0.0004529266977436485
Position 4556: 0.0004311136678984654
Position 5598: 0.0003998428420459078
Position 8470: 0.00039743894561736047
Position 970: 0.0003948327239834652
Position 7305: 0.0003898099788639418
Position 310: 0.00038703700266769914
Position 2054: 0.0003551643502455624
Position 962: 0.00033167118774155024
Position 4819: 0.00031796849995268246
Position 7580: 0.0003104485247119577
Position 4623: 0.000285773161686119
Position 5493: 0.00027886216898685256
Position 4363: 0.0002625569387357148
Position 1481: 0.00025444087128798044
Position 2488: 0.00025106099711121467
Position 1004: 0.00024356070607702934
Position 6242: 0.00024048871223098718
Position 3366: 0.00022701340050357969
Position 958: 0.00022181490246243017
Position 4518: 0.00021851888511315772
Position 6327: 0.0002170088825299143
Position 5401: 0.00021047382322267533
Position 6939: 0.00019286964612546135
Position 803: 0.00018931688245193545
Position 6890: 0.00018696020733083684
Position 732: 0.00018138163426115956
Position 1741: 0.00017314476031420585
Position 2663: 0.00017108760217823772
Position 6137: 0.00016134643935436673
Position 2173: 0.00016088214340115507
Position 388: 0.00015464065700723822
Position 2680: 0.00015302522565662378
Position 945: 0.000152201367974151
Position 2297: 0.0001489029580531672
Position 4582: 0.0001476774830596282
Position 6221: 0.00014764406100770052
Position 1792: 0.0001447356234210925
Position 1822: 0.00013885539723186243
Position 1836: 0.00013541044455287214
Position 5562: 0.000134960833488464
Position 5116: 0.00013204013486971215
Position 979: 0.0001284502537830867
Position 2428: 0.0001253312449878203
Position 417: 0.00012456589407222233
Position 2329: 0.0001238326646437762
Position 3302: 0.00010592624713643834
Position 6201: 0.00010380028389349323
Position 914: 0.00010355441495118529
Position 3160: 9.996553643027364e-05
Position 681: 9.80645188384274e-05
Position 5270: 9.1443338965013e-05
Position 2317: 8.934908575346316e-05
Position 5051: 8.884474834991912e-05
Position 1036: 8.872474658013963e-05
Position 4547: 8.818583300143912e-05
Position 370: 8.561689566068436e-05
Position 5997: 8.125403013036786e-05
Position 4475: 8.089911140792852e-05
Position 5568: 7.729812494711444e-05
Position 1794: 7.240429184934263e-05
Position 4712: 6.90683355299614e-05
Position 2942: 6.862946479018548e-05
Position 1114: 6.635746291138315e-05
Position 1433: 6.61469812384085e-05
Position 4911: 6.466430401457702e-05
Position 3479: 6.410879521252744e-05
Position 4702: 6.30045454990677e-05
Position 4222: 5.6798721230766476e-05
Position 3333: 5.649989842398359e-05
Position 4225: 5.3438611803221154e-05
Position 920: 4.9885218136504974e-05
Position 4315: 4.850441956720043e-05
Position 4293: 4.756723408538963e-05
Position 265: 4.747552921783348e-05
Position 487: 4.3886909508383415e-05
Position 2493: 4.371966774036305e-05
Position 884: 4.360236778960847e-05
Position 4392: 4.171712479805853e-05
Position 4347: 4.0472455688057365e-05
Position 1338: 3.9490896740790805e-05
Position 997: 3.7159846725311394e-05
Position 8280: 3.622524303155629e-05
Position 2335: 3.48790690816416e-05
Position 1473: 3.134396020420733e-05
Position 422: 2.9490280347284572e-05
Position 1079: 2.870699912081682e-05
Position 323: 2.5850263689391538e-05
Position 2785: 2.1265788162294067e-05
Position 513: 1.956504288181459e-05
Position 6586: 1.879821496556272e-05
Position 459: 1.864005142817975e-05
Position 6556: 8.265437441850568e-06
Position 3860: 5.533044471849755e-06
Position 2195: 4.782522004425379e-06
Position 2198: 2.8933444018916812e-06
Position 2810: 1.932056673995707e-06
Position 4880: 1.8163065665310234e-06
Position 893: 1.1380429417885768e-06
Position 215: 8.882778108196574e-07
Position 1094: 3.171112091213428e-07
Position 378: 2.746404779091903e-07
Position 3752: 2.281380728554523e-07
Position 295: 2.258084110492894e-07
Position 461: 2.1923596108197906e-07
Position 464: 1.716183382809938e-07
Position 299: 1.491691869409375e-07
Position 662: 1.2382984596291172e-07
Position 419: 1.1464523083392522e-07
Position 3668: 9.512305652132655e-08
Position 3606: 9.255206469460224e-08
Position 841: 9.14306287311174e-08
Position 327: 6.140468279504525e-08
Position 492: 5.1198964998987345e-08
Position 498: 2.959616692088123e-08
Position 466: 1.7683480379230863e-08
Position 715: 1.4462734581764315e-08
Position 494: 1.4055263961454203e-08
Position 242: 1.402713140944366e-08
Position 469: 9.744586221659476e-09
Position 1070: 8.50119008404416e-09
Position 806: 7.3677012275800546e-09
Position 2255: 5.2416887192183544e-09
Position 475: 5.193835154000157e-09
Position 224: 4.2537806422700286e-09
Position 489: 3.975254226001282e-09
Position 1051: 2.9723068987890468e-09
Position 274: 2.0502206546058605e-09
Position 248: 1.6770556540827758e-09
Position 253: 9.140562672852748e-10
Position 276: 8.849973054530914e-10
Position 477: 7.762774964233088e-10
Position 545: 3.981937045519943e-10
Position 537: 8.057444917704907e-12
Position 192: 5.120381759437477e-12
