Gene = Ino80d
Position 569: 1.149219227247889e-06
Position 1764: 7.822767514737316e-07
Position 220: 7.309419491220876e-07
Position 163: 6.562573621761171e-07
Position 673: 6.522112839663165e-07
Position 8966: 6.042488755094341e-07
Position 876: 3.27915957970107e-07
Position 559: 2.460496595546958e-07
Position 818: 9.768342741714642e-09
Position 195: 8.003091527101736e-09
Position 1290: 7.805519176742793e-09
Position 1159: 3.2026507328124294e-09
Position 206: 5.493196927201085e-10
Position 812: 1.9680639071955802e-11
