Gene = Cenpf
Position 46789: 0.024719251005560654
Position 44234: 0.024232226469509555
Position 6979: 0.023722391790665258
Position 9892: 0.023533028390128698
Position 41918: 0.023432686844841233
Position 8239: 0.022993735882739726
Position 3940: 0.02253818303418746
Position 10127: 0.021550300298165414
Position 44836: 0.02006148328637993
Position 2998: 0.019243685573277776
Position 8353: 0.019137324604500495
Position 6894: 0.018641016605705347
Position 5517: 0.01745055200678982
Position 10075: 0.016905162183738054
Position 22160: 0.016803749283831052
Position 3624: 0.01659163134659937
Position 15236: 0.015560824401500823
Position 44464: 0.015169119649737734
Position 3906: 0.014998062999876863
Position 42866: 0.014284804331929489
Position 26849: 0.014189840887573527
Position 5988: 0.013825308861412115
Position 6922: 0.013800892824447047
Position 40024: 0.013674420608906595
Position 2651: 0.013333467686908745
Position 42399: 0.012782048916372574
Position 26895: 0.01270827533338504
Position 2672: 0.01252301229034357
Position 27020: 0.011693219788034994
Position 7946: 0.011608356388922427
Position 944: 0.011511762671712113
Position 43382: 0.011415080908752281
Position 10089: 0.011125966144670117
Position 2145: 0.010166261538243206
Position 5548: 0.009497039166775334
Position 2129: 0.009333925862086357
Position 5598: 0.0087659438896343
Position 3006: 0.008217429324365349
Position 17681: 0.008121609045623139
Position 17517: 0.008072413417623924
Position 2540: 0.008060020436679414
Position 45435: 0.007923382893515461
Position 8010: 0.0077858309954799134
Position 41041: 0.00773489488743199
Position 18720: 0.00748315780628471
Position 6810: 0.007156490689944346
Position 19129: 0.006897615596675089
Position 42286: 0.006751565054826621
Position 18266: 0.006661848869104523
Position 8298: 0.006571112639095635
Position 2622: 0.00653808906359318
Position 3036: 0.00650875032486756
Position 2496: 0.006311260783324962
Position 17553: 0.006259520486745812
Position 7296: 0.006113737547183186
Position 43871: 0.006022247738105778
Position 22128: 0.005787941313486508
Position 4815: 0.005684265548236868
Position 9368: 0.005561100628997681
Position 7652: 0.005486471582474142
Position 907: 0.005459223717831153
Position 3033: 0.005225378229682721
Position 3518: 0.004778529380343503
Position 7374: 0.004604123120899164
Position 3963: 0.004483117455277727
Position 43092: 0.004387892178427715
Position 2492: 0.00430190011465897
Position 816: 0.004289724657082164
Position 8187: 0.003998334793669434
Position 9863: 0.0038498179597158924
Position 2602: 0.0037693360171180156
Position 15861: 0.0036655783140689827
Position 9294: 0.003559605752365039
Position 42094: 0.003464895360238838
Position 47343: 0.0034561357094947446
Position 17328: 0.0034049721946667623
Position 4852: 0.003207454208296266
Position 2692: 0.0031089107435712704
Position 1857: 0.0030600288036043482
Position 17250: 0.0030334778425657387
Position 9920: 0.0030228063870025587
Position 3773: 0.00298994300618679
Position 2209: 0.002938856731637454
Position 673: 0.0028934905495836345
Position 18556: 0.0028806305696040357
Position 11868: 0.0028425371596185064
Position 18934: 0.0027830742131041445
Position 26170: 0.002742422218536551
Position 3010: 0.0026460025146900425
Position 44563: 0.0026405697416316135
Position 8503: 0.0025978265125918367
Position 2096: 0.002597088422075431
Position 440: 0.0024623482365260215
Position 7827: 0.0022368509743273027
Position 17704: 0.0020881542593713374
Position 3925: 0.002085601373506489
Position 5854: 0.0018920394220426516
Position 3830: 0.0018701912425303797
Position 41889: 0.0018119663858652613
Position 4128: 0.001800581420649739
Position 2743: 0.0017992787359732024
Position 42536: 0.0017434509767041042
Position 18648: 0.0016380185971967365
Position 17480: 0.0016068820758560183
Position 3366: 0.0016063101912484777
Position 417: 0.001572631814418526
Position 1899: 0.001519293244774315
Position 26434: 0.0015187087763794682
Position 1437: 0.0015115274917507741
Position 17183: 0.0014536404963647852
Position 42471: 0.0014510484859532997
Position 18263: 0.001401338203995545
Position 19405: 0.0012706767381155185
Position 2511: 0.0012680501548101046
Position 452: 0.0012467981631725572
Position 5789: 0.001243896769612389
Position 210: 0.001201077721040826
Position 6942: 0.0011193165547897991
Position 5155: 0.001109856778431796
Position 3025: 0.001022086804202333
Position 1600: 0.0010029988858897621
Position 2588: 0.0009913157457825583
Position 2821: 0.0009531837745995
Position 43923: 0.0009507107744525209
Position 7011: 0.0009474050205146499
Position 523: 0.0009395344073343909
Position 949: 0.0009259475962705012
Position 941: 0.0009228879693254169
Position 26456: 0.0008749003556612604
Position 3057: 0.0008455561338165641
Position 26486: 0.0008424596742893176
Position 19386: 0.0008325332623426144
Position 38706: 0.0008274635318258366
Position 327: 0.0007993133014747665
Position 42452: 0.0007538019863258523
Position 7958: 0.0007177964800133311
Position 248: 0.0007168096736967858
Position 4171: 0.0006976613668677406
Position 4233: 0.0006844906603938901
Position 377: 0.0006461091199938332
Position 5387: 0.0006166852177282399
Position 745: 0.0005923639134332151
Position 1770: 0.0005473709239711715
Position 3644: 0.0005421964587883518
Position 245: 0.0005379033262113384
Position 1673: 0.0005057345255671564
Position 2984: 0.00047813219865633095
Position 26211: 0.00047049830186713705
Position 5354: 0.000437429586412865
Position 3308: 0.0004290698131072852
Position 5445: 0.0003725236448562539
Position 1035: 0.00032775665157692865
Position 1978: 0.00032447382478579455
Position 6631: 0.0003239324886032376
Position 1389: 0.00032108102757073993
Position 5829: 0.00032082807939843693
Position 37826: 0.00031965578870279146
Position 2247: 0.00025778157593417606
Position 1944: 0.00023160659332343818
Position 3223: 0.00022443470673365237
Position 979: 0.00021453884042090183
Position 5889: 0.00020535369579825896
Position 1002: 0.00019902667795977202
Position 5330: 0.00018881983150471904
Position 851: 0.00018106727905021008
Position 534: 0.0001704493225617699
Position 19898: 0.00016747280795802313
Position 6563: 0.0001671034676891983
Position 1567: 0.00016359762014679465
Position 17526: 0.0001598110015062896
Position 1573: 0.00015126578028482285
Position 6091: 0.0001394277393196095
Position 17261: 0.00013294661433040325
Position 3547: 0.00012391451561761502
Position 41524: 0.00011560894403472147
Position 3052: 0.00010786537158602445
Position 3385: 9.84375248747816e-05
Position 3445: 9.596894049251508e-05
Position 41567: 8.707847659789256e-05
Position 17496: 8.43901262967467e-05
Position 3245: 8.114280582799017e-05
Position 3401: 6.454657655269715e-05
Position 3115: 5.198311573887846e-05
Position 550: 5.0633926157245555e-05
Position 758: 5.039628243967608e-05
Position 39010: 4.5705423362898785e-05
Position 5749: 4.5062069328843105e-05
Position 1309: 4.15901201843229e-05
Position 1360: 4.041022975166319e-05
Position 16824: 3.5367691161241055e-05
Position 877: 3.162468858995215e-05
Position 2268: 3.108829213676993e-05
Position 17415: 3.065808413660197e-05
Position 17281: 2.704812809571767e-05
Position 19980: 2.5277072224051994e-05
Position 18291: 2.3397607877628618e-05
Position 20015: 1.8681093339470403e-05
Position 7538: 1.84426586237967e-05
Position 5905: 1.8034862595706707e-05
Position 183: 1.789532220064298e-05
Position 5942: 1.733187862050424e-05
Position 5946: 1.666988604831157e-05
Position 3753: 1.564435528704552e-05
Position 20113: 1.4956772902331966e-05
Position 1009: 1.469546607016488e-05
Position 219: 1.1571066817937303e-05
Position 1219: 1.1212095305244815e-05
Position 3372: 1.1164851570292682e-05
Position 3200: 9.616138539981176e-06
Position 1720: 9.38662697137669e-06
Position 3881: 9.064568268181848e-06
Position 919: 8.166745295927647e-06
Position 227: 7.712626822396612e-06
Position 644: 6.950695038429507e-06
Position 302: 6.879883045362815e-06
Position 335: 6.257812559505161e-06
Position 395: 5.756587902110785e-06
Position 419: 5.415990621160023e-06
Position 305: 5.3441904847381284e-06
Position 866: 5.322073897742774e-06
Position 764: 4.717498669766055e-06
Position 793: 4.253947132518264e-06
Position 186: 3.736409394997101e-06
Position 819: 3.7132793577487065e-06
Position 252: 3.523727051214873e-06
Position 1602: 2.9797451662830447e-06
Position 18065: 2.2880886016931065e-06
Position 1912: 2.278157870519822e-06
Position 3126: 2.2396939246202965e-06
Position 3589: 2.0177861213877005e-06
Position 571: 1.3857979470140466e-06
Position 18175: 6.849058161540907e-07
Position 279: 5.830248187824184e-07
Position 316: 4.4912487188236563e-07
Position 28013: 3.203321224923873e-07
Position 360: 2.593489282268712e-07
Position 790: 1.932005133551684e-07
Position 271: 1.8265007421033656e-07
Position 166: 1.0869102841281785e-07
Position 258: 1.0445477021023149e-07
Position 294: 2.2861529810303235e-08
Position 275: 1.937136057963116e-08
Position 21256: 6.722941894854615e-09
Position 21923: 4.912615077498318e-09
Position 21002: 2.7197218904429467e-09
Position 20398: 2.0686559718935333e-09
Position 20443: 2.064291115730447e-09
Position 21582: 1.978355325344436e-09
Position 110: 9.087502246520669e-10
Position 273: 3.9488855586409804e-10
Position 262: 3.5751175118759936e-10
Position 92: 7.648396001781958e-12
Position 105: 5.130737270345647e-12
Position 118: 4.5047700155291225e-12
Position 102: 2.339746587142769e-13
