Gene = Uvssa
Position 311: 0.0005120287266435861
Position 10490: 0.0005091556752424957
Position 2933: 0.0004890397974797835
Position 183: 0.0004873951440732615
Position 3535: 0.00043958330529560337
Position 14243: 0.0004141160509361853
Position 6081: 0.00039622274622610896
Position 13130: 0.00036298451103247833
Position 247: 0.0003627978277467893
Position 14057: 0.0003587833706395279
Position 2737: 0.00034361399376056135
Position 1313: 0.00033271819718718067
Position 943: 0.00032864622974600026
Position 134: 0.000307634284800863
Position 13143: 0.0003070293775795205
Position 6578: 0.0002918838936382939
Position 11846: 0.00028794608428518205
Position 12221: 0.0002866917478583322
Position 13781: 0.0002743251908903511
Position 364: 0.00023025282094893632
Position 10481: 0.0001361665359822716
Position 375: 0.0001231901946305172
Position 13155: 0.00011015883069907193
Position 2898: 0.00010657951056532449
Position 13716: 8.366725412342796e-05
Position 17: 6.005079014504349e-05
Position 13493: 5.120848345862376e-05
Position 13242: 4.6656655436213274e-05
Position 68: 4.3829188733504075e-05
Position 66: 4.130149988665764e-05
Position 275: 2.3542992719987746e-05
Position 13553: 1.2735889811144862e-05
Position 492: 9.93203853446638e-06
Position 483: 6.121298131236754e-06
Position 478: 3.1133562819285927e-06
Position 649: 1.6679988290869594e-06
Position 834: 1.0278583501432058e-06
Position 13498: 1.0161244110381305e-06
Position 13145: 7.734000869518307e-07
Position 10518: 3.136786686515226e-07
Position 1022: 2.790418621290609e-07
Position 705: 1.4872324994374887e-07
Position 677: 1.2596154791479502e-07
Position 657: 1.2478522610372812e-07
Position 784: 3.418347046545119e-08
Position 968: 1.715455410476508e-08
Position 978: 1.5744992867739386e-08
Position 13604: 1.9876450513733236e-09
Position 972: 1.6394047753512993e-09
Position 13599: 1.3213304323003492e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13047: 0.9799791441404376
Position 10019: 0.9701674796224485
Position 529: 0.9061428954675536
Position 13359: 0.7117356663012068
Position 19888: 0.501041519664201
Position 11194: 0.39099524878126307
Position 22326: 0.38477035402999876
Position 11214: 0.36911304731215366
Position 22126: 0.3610816524296767
Position 5296: 0.3274916081153013
Position 15341: 0.3152324547269822
Position 6652: 0.3138646333365406
Position 6306: 0.307817100555002
Position 9050: 0.29728963174915435
Position 18935: 0.28655593212398994
Position 10945: 0.2404403428764706
Position 15969: 0.19949351369780988
Position 8959: 0.1966624172634815
Position 13684: 0.18199655775077106
Position 13297: 0.1720920933464386
Position 15266: 0.14086257285451723
Position 16877: 0.13621735284361272
Position 17181: 0.13063844212990447
Position 6713: 0.1303605272040231
Position 13883: 0.11923740693689494
Position 14607: 0.09248571836977375
Position 9113: 0.07881329631525805
Position 10911: 0.07545029782641546
Position 13375: 0.07329164322224853
Position 8638: 0.06460100411550311
Position 11139: 0.06199972534033017
Position 7270: 0.060413765442022156
Position 12381: 0.058960716869319016
Position 16929: 0.05874716572318577
Position 11249: 0.05806966344278096
Position 12085: 0.05583696873231972
Position 13401: 0.055394786231712
Position 10978: 0.054696490670560864
Position 5804: 0.05138563996938656
Position 17867: 0.036098883815891145
Position 12081: 0.03139052585256859
Position 11230: 0.026222783932773476
Position 5995: 0.02497297071652493
Position 14677: 0.024628277304563954
Position 6630: 0.022446751823891487
Position 16874: 0.02233722687596101
Position 12177: 0.020248895264617338
Position 5761: 0.018721618895161496
Position 9008: 0.018661913229369755
Position 18300: 0.01769241092017226
Position 16100: 0.01749921598249386
Position 10023: 0.014739169921803668
Position 17807: 0.014715351182154838
Position 22881: 0.013381663495214025
Position 3598: 0.012151996518087892
Position 14846: 0.010698323078975546
Position 12258: 0.010662687437466027
Position 11032: 0.008603841779818383
Position 13906: 0.008425957863551787
Position 6514: 0.008385300252579938
Position 5212: 0.007870031207088048
Position 10045: 0.007832007754499697
Position 5203: 0.00702534930185733
Position 5138: 0.0068884908240196595
Position 160: 0.0068814103865779686
Position 9988: 0.0066924521158910994
Position 505: 0.006535993085096861
Position 5660: 0.0053629704837113434
Position 15557: 0.005353848711681236
Position 2236: 0.0051659421491408635
Position 10881: 0.004960042821979605
Position 331: 0.004878857431524736
Position 15283: 0.004341853448033043
Position 12115: 0.004203565325970848
Position 15503: 0.004091990605087056
Position 3374: 0.004040436610313694
Position 13385: 0.003501872839247622
Position 4220: 0.0033854135274654475
Position 1433: 0.0032864011794834346
Position 3234: 0.0027707020192469186
Position 3408: 0.002744073287751796
Position 14688: 0.002728949317751238
Position 11520: 0.002568574907702384
Position 10511: 0.0025217781911487523
Position 13748: 0.0024398951099481748
Position 10564: 0.0024257253896045696
Position 10918: 0.0023458884255572274
Position 16825: 0.0022653864857955465
Position 739: 0.0022463791356068033
Position 11422: 0.002231633176696494
Position 11093: 0.0022059955692902812
Position 3344: 0.0021507864668418625
Position 17511: 0.0021492848542282875
Position 10878: 0.0021398121646849246
Position 15725: 0.001851119945612038
Position 4216: 0.0018024145761360744
Position 1295: 0.0017609767414903331
Position 15464: 0.0017199766356093724
Position 552: 0.0016382353248964613
Position 4808: 0.0016033803783297505
Position 11826: 0.0014745996415485433
Position 540: 0.001405682341970186
Position 10998: 0.0012687937117045879
Position 11256: 0.0012633931279981462
Position 13688: 0.0012556437288914542
Position 11053: 0.0012422028322171047
Position 12129: 0.0012143332521149905
Position 11653: 0.0011295019149194128
Position 14183: 0.0011085340870793615
Position 3552: 0.0010059238606896467
Position 10541: 0.0010047656869346588
Position 442: 0.000998335127616343
Position 12270: 0.000987092225728835
Position 10422: 0.0009828428460003345
Position 4805: 0.0009402574173046026
Position 15592: 0.0009391362509148926
Position 5424: 0.000864154380820537
Position 11239: 0.0008554477031985708
Position 792: 0.0008317252615279302
Position 10981: 0.0007307691349674359
Position 5355: 0.0007274160833117655
Position 10927: 0.0007235936630680942
Position 5702: 0.0006915900963771654
Position 17326: 0.0006093563309775371
Position 6656: 0.0005852879773444059
Position 10692: 0.0005799665150680708
Position 3445: 0.0005791116645244495
Position 9809: 0.0005688905853549282
Position 13058: 0.0005683391169928941
Position 5729: 0.0005652540820748043
Position 347: 0.000549927106196347
Position 1476: 0.0005166797157548626
Position 1061: 0.00047061287735407267
Position 2672: 0.0004521831167670821
Position 11060: 0.00045024922538890476
Position 3295: 0.000433487376178945
Position 15139: 0.00041296777116455184
Position 3286: 0.00041071974529971694
Position 11381: 0.00039779679768920723
Position 820: 0.00039547684481214745
Position 5561: 0.00036214898445288506
Position 11118: 0.0003535699485498123
Position 1333: 0.00033657447173341174
Position 3187: 0.0003213401552891095
Position 577: 0.0003128321403560097
Position 2833: 0.00031194557937451445
Position 10517: 0.00027939442376191735
Position 1456: 0.00027745649423750545
Position 14226: 0.00027663509713506324
Position 5575: 0.00027375949415312184
Position 263: 0.0002711147566202735
Position 5811: 0.0002698921439313367
Position 1396: 0.00025568350887153886
Position 13619: 0.0002491107075418997
Position 11034: 0.00022824359045559692
Position 4264: 0.00022038886378285863
Position 850: 0.00021869913756597019
Position 10339: 0.00020236232552240483
Position 4921: 0.00019958992802917463
Position 15652: 0.0001897591214634881
Position 4235: 0.00018822974258181864
Position 287: 0.0001818562134148517
Position 10438: 0.00018131979876563254
Position 5436: 0.00017718759849216965
Position 3472: 0.00015290927756586386
Position 600: 0.0001479715871581748
Position 3219: 0.0001479363882654533
Position 3059: 0.00014762584687841833
Position 231: 0.0001469570614224291
Position 3305: 0.00014080202399115776
Position 12707: 0.00013676070973257613
Position 12889: 0.0001350221196237226
Position 3083: 0.0001304722612812747
Position 862: 0.00012288466917566738
Position 13440: 0.00012188287684353719
Position 10451: 0.00010699656895291919
Position 559: 0.00010589574045961551
Position 788: 9.672694376004353e-05
Position 761: 9.591738229448942e-05
Position 12789: 9.417990631581471e-05
Position 900: 8.364448665756786e-05
Position 834: 8.344437759848079e-05
Position 13599: 8.26111857801159e-05
Position 247: 7.910519341879992e-05
Position 1508: 6.852003198229168e-05
Position 2847: 6.496709775255775e-05
Position 207: 6.48860546160836e-05
Position 111: 6.046458300898217e-05
Position 2608: 5.818469209561661e-05
Position 3347: 5.7950681523970395e-05
Position 1536: 5.705028869882921e-05
Position 13831: 5.317276107264876e-05
Position 183: 5.1987002520531935e-05
Position 2794: 5.195281581589793e-05
Position 3637: 4.439492125555882e-05
Position 13301: 3.519727973207993e-05
Position 10352: 3.228007594931276e-05
Position 13988: 3.0167307496812092e-05
Position 13983: 2.9129635704894258e-05
Position 13160: 2.7953560622995552e-05
Position 1377: 2.7167911256551292e-05
Position 13701: 2.5927982806487547e-05
Position 1412: 2.483944494894744e-05
Position 12191: 2.1902666345929973e-05
Position 12218: 2.04448395369722e-05
Position 13553: 1.803891995686813e-05
Position 1466: 1.7562326489909617e-05
Position 794: 1.6018614200640893e-05
Position 382: 1.0592589745579746e-05
Position 410: 8.563545638786672e-06
Position 145: 4.616780266812965e-06
Position 191: 2.370280344902377e-06
Position 399: 2.2043303560586962e-06
Position 171: 1.892304525160197e-06
Position 474: 1.807118592735687e-06
Position 311: 1.6887602064147788e-06
Position 107: 1.5766363166174488e-06
Position 297: 1.339842674387248e-06
Position 129: 5.754426830813051e-07
Position 215: 5.721225158470491e-07
Position 193: 4.50143060013236e-07
Position 115: 4.162072989340332e-07
Position 609: 2.4386391250584423e-07
Position 209: 1.9433802352194518e-07
Position 2279: 1.840831625873031e-07
Position 10394: 1.6877940794828697e-07
Position 211: 1.583283764023101e-07
Position 13856: 9.399222586230528e-08
Position 1483: 8.302031278914549e-08
Position 3439: 8.200587452122698e-08
Position 561: 3.258809700286402e-08
Position 421: 2.9922947619438644e-08
Position 564: 1.8446741426792575e-08
Position 10378: 1.692550181088161e-08
Position 483: 7.746159828900718e-09
Position 580: 6.604027110338159e-09
Position 641: 5.5434752036259715e-09
Position 666: 9.434094254619222e-10
Position 630: 9.010622511670039e-10
