Gene = Csn1s1
Position 14805: 0.0005245435915767262
Position 7430: 0.0004935949340439612
Position 1494: 0.0004630807414936026
Position 7371: 0.00044618009354104146
Position 1563: 0.00044060062542399187
Position 7119: 0.0003966281294147721
Position 1631: 0.0003363486731799567
Position 1906: 0.0003163136811567355
Position 116: 0.00028862604432078895
Position 342: 0.00028359093420377945
Position 7107: 0.00027689943513126104
Position 578: 0.00022736964433466182
Position 15523: 0.0002087730978459722
Position 278: 0.0001696304880546112
Position 11057: 0.00016755106023130334
Position 558: 0.00014038591227652272
Position 1615: 0.0001267725976459842
Position 103: 8.17304726412396e-05
Position 468: 8.123075238273343e-05
Position 806: 8.018708600901879e-05
Position 17: 7.674119267358184e-05
Position 1569: 4.840871335861293e-05
Position 1992: 3.644421122579132e-05
Position 574: 3.600030305975075e-05
Position 1388: 3.467701269340651e-05
Position 11199: 3.3166122125934156e-05
Position 1501: 2.855653627986462e-05
Position 450: 2.7110815464761502e-05
Position 1437: 2.703515735493205e-05
Position 728: 2.605999726904886e-05
Position 1089: 2.4914176335948026e-05
Position 418: 2.1001844789033477e-05
Position 1404: 1.943215974690976e-05
Position 114: 1.925178503310208e-05
Position 896: 1.3762522625288274e-05
Position 470: 7.888856279888923e-06
Position 581: 4.427201719683837e-06
Position 936: 3.639987110661022e-06
Position 838: 3.57429305631707e-06
Position 413: 3.0060221311860796e-06
Position 136: 2.946796165889426e-06
Position 1230: 7.223582188150798e-07
Position 1181: 4.504448356473759e-07
Position 1281: 3.2942231463730767e-07
Position 1208: 1.587095061204806e-07
Position 1257: 1.1860998399488903e-07
Position 1184: 1.1384944229247589e-07
Position 1041: 9.60689238393162e-08
Position 483: 8.323890477797269e-10
Position 1237: 3.761306089394437e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1001: 0.9508988842105339
Position 5953: 0.9050564617490978
Position 15955: 0.8636108188403203
Position 10370: 0.784099963076391
Position 7018: 0.7774026792918334
Position 7963: 0.7592856691055301
Position 14643: 0.5942862444469794
Position 9639: 0.5365341233739119
Position 8779: 0.5195102792791951
Position 9898: 0.519235412170633
Position 9377: 0.4675792489154822
Position 9395: 0.46372124827756506
Position 10759: 0.4617653556891564
Position 14586: 0.37806841351687065
Position 9621: 0.36635085142284013
Position 9880: 0.3532913049286503
Position 10634: 0.3437401735492135
Position 2698: 0.3045573953521155
Position 2773: 0.28010310012667466
Position 10886: 0.2128530190632587
Position 10253: 0.19246091639767554
Position 7966: 0.17762512216246434
Position 7468: 0.17701789590745917
Position 10129: 0.17264541832339692
Position 7698: 0.1598449458734707
Position 4769: 0.13277434926105228
Position 9249: 0.11352912696542433
Position 9011: 0.11160359267292307
Position 4233: 0.10778561818127268
Position 7821: 0.10423619399475616
Position 2060: 0.0903545441525341
Position 13818: 0.08922003388049617
Position 7585: 0.08599264190016645
Position 10190: 0.07573235725151396
Position 6985: 0.07175567195161714
Position 2734: 0.07020044328878781
Position 5063: 0.0693219225726918
Position 15262: 0.06890212994776986
Position 12741: 0.06613883838358144
Position 15125: 0.06575799352655375
Position 4661: 0.06469776038388698
Position 7316: 0.06132323577832424
Position 5291: 0.06117186062828462
Position 10003: 0.059151714212174286
Position 2032: 0.058820085933992655
Position 4772: 0.05684154771105645
Position 10147: 0.05293851469561714
Position 3280: 0.052622137648865655
Position 10505: 0.050600674244063254
Position 16171: 0.04407527316235056
Position 10777: 0.0440394714968292
Position 4602: 0.03922193608163442
Position 10652: 0.03723217436619137
Position 554: 0.03590043042837028
Position 387: 0.03292654607408249
Position 6916: 0.03228516705904075
Position 9746: 0.028220485107479605
Position 8694: 0.02810736417131038
Position 9007: 0.02402444128856134
Position 4123: 0.023794185600096024
Position 9041: 0.02015696661200303
Position 9114: 0.019561711713873987
Position 11009: 0.018688164667825784
Position 693: 0.01612396408960808
Position 4149: 0.015578039351984829
Position 13572: 0.014692195899776198
Position 4077: 0.014537292407688897
Position 12789: 0.013757429419780606
Position 10271: 0.013697828303466216
Position 6802: 0.013581689922481904
Position 9493: 0.013525795995819273
Position 652: 0.013183370329229652
Position 11365: 0.012842686709499984
Position 8638: 0.01277669092855088
Position 492: 0.012731088612402502
Position 13515: 0.010321845319504619
Position 2858: 0.00921764061739478
Position 7329: 0.009161792393078065
Position 14860: 0.008703659826805005
Position 9764: 0.007983480895725724
Position 949: 0.00767145057020886
Position 9884: 0.006036231407026121
Position 3112: 0.0056374609678583355
Position 10133: 0.005567440838149192
Position 9325: 0.005274295574659103
Position 15173: 0.005118799516016829
Position 6955: 0.005101795223927634
Position 658: 0.0049671881397493406
Position 2223: 0.004820675267670754
Position 1493: 0.004804788715782199
Position 1813: 0.004295684864286141
Position 9625: 0.004273251360528696
Position 14490: 0.0040708722769206675
Position 15405: 0.004060023529723029
Position 600: 0.003669955766412759
Position 8198: 0.0036675890248536016
Position 3044: 0.003351073983628883
Position 10021: 0.0029935385066102048
Position 16031: 0.00292390086989044
Position 16338: 0.0026936093839122336
Position 2710: 0.002640799030100544
Position 635: 0.0021546084353212167
Position 3237: 0.0020487912414591317
Position 8930: 0.001994768087552017
Position 142: 0.001973620611435551
Position 3094: 0.001938441122700392
Position 7022: 0.0019296114613278775
Position 15783: 0.0017956635515488538
Position 15423: 0.0017254503258081685
Position 14941: 0.0015441443996196662
Position 8176: 0.0015382721912795274
Position 15155: 0.001486369610906224
Position 5998: 0.001286841178014671
Position 8916: 0.0012653714723891026
Position 14887: 0.0012053495159577822
Position 518: 0.00114699313466801
Position 15264: 0.0010744208788058963
Position 728: 0.0009792060145088792
Position 15666: 0.0009631257522407573
Position 1184: 0.0009393350607889032
Position 695: 0.0008418489217498376
Position 902: 0.0008169133827870472
Position 16150: 0.0008163622047597748
Position 16146: 0.0008043114715154784
Position 2137: 0.0007723404658299861
Position 10461: 0.0006779334227508482
Position 10288: 0.0006769835944415289
Position 3077: 0.000644072197256521
Position 9511: 0.0006146319768371531
Position 190: 0.0005888165250544251
Position 10108: 0.0005529076515939915
Position 15925: 0.0005156835762693053
Position 10232: 0.0004528668190393899
Position 2119: 0.000448270611880389
Position 1273: 0.0004415965477381803
Position 616: 0.00043948773828497625
Position 14814: 0.0004347454607555659
Position 1376: 0.0004340666351751259
Position 16109: 0.0004237565157544787
Position 11808: 0.0003452485283397405
Position 1956: 0.0003345642938003557
Position 700: 0.00028843983263498535
Position 1971: 0.00028717307105678594
Position 10322: 0.00026187328808581245
Position 10523: 0.0002613970427945805
Position 14820: 0.00024991059412305284
Position 16132: 0.00024925240373338585
Position 15572: 0.00024091651419795774
Position 1980: 0.00020738928007696625
Position 1131: 0.00019732172534289315
Position 558: 0.00018418284555038212
Position 2901: 0.00018296926243355034
Position 607: 0.00018041696909348978
Position 3141: 0.00017990437917873517
Position 12264: 0.00017575175055077561
Position 2062: 0.00017230199457627624
Position 13364: 0.00016630021005766425
Position 1835: 0.00015826090231889348
Position 1719: 0.00014425372695545113
Position 639: 0.000138306945343012
Position 11263: 0.0001361209030349138
Position 870: 0.00013504057110397976
Position 2862: 0.0001300078309602937
Position 581: 0.00012690726359487796
Position 174: 0.00011222545782028006
Position 463: 0.00011046345469957707
Position 338: 0.00010648530511680977
Position 1910: 0.00010508017482225807
Position 10987: 9.922626849978064e-05
Position 3301: 9.389863674033808e-05
Position 1146: 9.249601144194918e-05
Position 2985: 9.001367492864197e-05
Position 1884: 8.493293852183575e-05
Position 1462: 8.022543212662256e-05
Position 1706: 7.780710301576357e-05
Position 468: 7.770414131412106e-05
Position 1257: 7.221984922598723e-05
Position 11113: 7.035575522885814e-05
Position 1102: 5.846688932220634e-05
Position 611: 5.7904411329995624e-05
Position 1412: 5.302382498086158e-05
Position 955: 4.9894916004621045e-05
Position 13068: 4.976833089046916e-05
Position 305: 4.870005408388572e-05
Position 10890: 4.861182746550211e-05
Position 621: 4.7726927891138935e-05
Position 11624: 4.396208644679498e-05
Position 1188: 4.259159293227745e-05
Position 8422: 4.1649971152226535e-05
Position 2817: 4.146078193265762e-05
Position 1381: 4.092241081135192e-05
Position 11162: 3.756979482310799e-05
Position 352: 3.41400745486834e-05
Position 10111: 2.932351131804602e-05
Position 11092: 2.89969850082528e-05
Position 770: 2.437897498894453e-05
Position 296: 2.3161191712541862e-05
Position 365: 2.1526878989035468e-05
Position 2355: 1.9039385794898078e-05
Position 11141: 1.5228958264342687e-05
Position 11046: 1.5202069385797954e-05
Position 7073: 1.2769833151501507e-05
Position 574: 1.183961583325608e-05
Position 1333: 8.87315008626952e-06
Position 221: 6.948462834763981e-06
Position 1656: 5.2141676135472105e-06
Position 11281: 4.692097974626237e-06
Position 1281: 3.472181336926546e-06
Position 200: 2.3996540720116403e-06
Position 192: 5.138598291985109e-07
Position 151: 4.1938215328921184e-07
Position 342: 2.2367379279813883e-07
Position 828: 2.0515830413474053e-07
Position 968: 1.6855493366075474e-07
Position 1437: 3.6575762451197464e-08
Position 153: 3.225496754479643e-08
Position 310: 6.423751837947895e-09
Position 1194: 5.703538348308333e-09
Position 1074: 1.3549156232622283e-09
