Gene = Arpin
Position 3573: 0.001155494756913857
Position 797: 0.001015492657703431
Position 5688: 0.0009904843513038502
Position 2594: 0.0009188492836117521
Position 4001: 0.0008683521943041167
Position 214: 0.0008389214801897243
Position 1037: 0.0008381728861903613
Position 1267: 0.0008376559070723595
Position 1229: 0.0007565247000698404
Position 3050: 0.0007315493469439709
Position 7785: 0.0007034259207158826
Position 7961: 0.0006269301293250342
Position 5047: 0.0006231062522456724
Position 7806: 0.000616813832296821
Position 3243: 0.0005809786152096914
Position 5593: 0.0005718757779758368
Position 1664: 0.0005543199320251079
Position 1259: 0.0005348916981731417
Position 8199: 0.0004455768213184328
Position 970: 0.00037551063403717087
Position 2569: 0.00028055513192042666
Position 612: 0.00027107702672807244
Position 1390: 0.00020267582192668473
Position 77: 0.00020249165276266186
Position 230: 0.00019992511337742967
Position 510: 0.0001961949416264755
Position 1274: 0.00019109677651393201
Position 3911: 0.000176312170767918
Position 836: 0.0001398584647609334
Position 1021: 0.00013240242912034632
Position 8667: 0.00012586973531458198
Position 1338: 0.0001164372056888115
Position 811: 7.71360678578723e-05
Position 4841: 5.7727245839262845e-05
Position 221: 5.2606295532989734e-05
Position 533: 3.777839039158809e-05
Position 434: 3.6113808230893966e-05
Position 3708: 3.4814844921901876e-05
Position 492: 2.6539883527375327e-05
Position 8231: 2.4415479436063213e-05
Position 281: 2.1101118438233877e-05
Position 804: 2.0275403812459275e-05
Position 725: 1.4459776443486815e-05
Position 1055: 1.4162106586189586e-05
Position 1156: 1.2207790671425961e-05
Position 1128: 1.2009829817487719e-05
Position 542: 1.1050160433551163e-05
Position 23: 1.0940069950949144e-05
Position 157: 1.0915390489519214e-05
Position 1005: 8.724296419705723e-06
Position 1124: 8.410278978489328e-06
Position 106: 7.3710171620611e-06
Position 357: 6.17370184002748e-06
Position 48: 6.106247283345675e-06
Position 291: 5.704395387061899e-06
Position 368: 5.137528521029269e-06
Position 333: 4.3933848097591825e-06
Position 8235: 4.184153563681473e-06
Position 284: 4.0676741240793075e-06
Position 808: 3.717152370472462e-06
Position 248: 3.510370543079823e-06
Position 958: 2.555623808377686e-06
Position 437: 1.5192278706309935e-06
Position 540: 1.3282621791860893e-06
Position 8757: 1.3192204476555132e-06
Position 403: 6.281905749632652e-07
Position 1052: 4.7019037353997994e-07
Position 6: 4.9204826183720646e-08
Position 3712: 1.049576715928645e-08
Position 570: 7.643043569831774e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7569: 0.9888998350413163
Position 3480: 0.9682339930731824
Position 8508: 0.7468451076063682
Position 5653: 0.743871512145889
Position 1422: 0.2531368248315338
Position 5336: 0.24412970019235322
Position 3272: 0.22975624146709725
Position 6980: 0.11958520668047125
Position 3289: 0.1178542600081733
Position 4955: 0.10497258641654131
Position 884: 0.0952378724143685
Position 3874: 0.09262168667132177
Position 9677: 0.08669768599849353
Position 9238: 0.07437415015109004
Position 3137: 0.07259958932033798
Position 3346: 0.07158561783209685
Position 5697: 0.0567580466247954
Position 5427: 0.0553625935065405
Position 1228: 0.04469291926693803
Position 7858: 0.034205226884276935
Position 8097: 0.03351754394523537
Position 6345: 0.0322461668894131
Position 2506: 0.030150294952895534
Position 6348: 0.026235460796723422
Position 5680: 0.025823083753913637
Position 1382: 0.02503658951662001
Position 9514: 0.024797211893557443
Position 8756: 0.02428235299944151
Position 9478: 0.020927246312968363
Position 3973: 0.019495032470859954
Position 6248: 0.017598736204982608
Position 758: 0.013900399153493894
Position 8276: 0.012816564654712726
Position 3406: 0.011829779112255065
Position 2947: 0.011655470769195545
Position 5174: 0.011617629996927522
Position 8169: 0.01137250615207268
Position 2554: 0.010540554922032777
Position 8040: 0.010534301528323521
Position 8218: 0.00990239943787581
Position 6040: 0.009079009890097828
Position 7187: 0.008940008891473445
Position 2568: 0.008672943679025238
Position 8229: 0.00852299551581201
Position 6772: 0.00851445379805673
Position 7650: 0.008111704252842142
Position 9112: 0.0077689239711044656
Position 1288: 0.0076046707381104695
Position 8934: 0.0066913411930822255
Position 1399: 0.0066009257546478925
Position 3033: 0.006548106640390197
Position 3401: 0.006452024767430939
Position 1366: 0.006240763382508008
Position 2458: 0.005879797303799596
Position 1513: 0.005817617872582795
Position 8868: 0.005672891997104806
Position 9027: 0.005561345145581767
Position 9359: 0.005349667944243866
Position 8417: 0.0052729130590852885
Position 3092: 0.005008573958392682
Position 4926: 0.004794646681990568
Position 3930: 0.004741910651562869
Position 5447: 0.004481457152677125
Position 8534: 0.004381759021940337
Position 3246: 0.004333828537285576
Position 7271: 0.004308794597257537
Position 8289: 0.003777113798115322
Position 3067: 0.0037412320692116613
Position 2528: 0.003716995888836144
Position 611: 0.003632621190341685
Position 8996: 0.003509381644970458
Position 7222: 0.0031339472519943913
Position 2462: 0.003105856254901001
Position 6084: 0.0029965725880515296
Position 3300: 0.0029768781063342978
Position 7919: 0.00286916892871723
Position 9887: 0.002861020121691342
Position 5612: 0.0028194350621037036
Position 1197: 0.0027211626294276407
Position 8183: 0.00271771846258739
Position 7922: 0.0024486440376663373
Position 6911: 0.00229919308556217
Position 9040: 0.002084564800858711
Position 8476: 0.0020762049244996564
Position 6799: 0.0020331309312601846
Position 2477: 0.0019670929134707007
Position 3896: 0.0018168837703764354
Position 1128: 0.0017320303821088995
Position 2511: 0.001620601086138399
Position 3631: 0.0015736985897709139
Position 9974: 0.0015440806172716288
Position 1579: 0.0015256742463488804
Position 5500: 0.0012783166185925245
Position 3038: 0.0010676541910768075
Position 4031: 0.0010390187957316807
Position 1210: 0.0009504416258653549
Position 9728: 0.0009002365082199971
Position 4840: 0.0008594168840774514
Position 1459: 0.0007678116319550921
Position 888: 0.0007239725645764091
Position 3047: 0.0007044927677501775
Position 5038: 0.0006786717179141396
Position 304: 0.0006651326638469543
Position 3418: 0.0006186484278906839
Position 3883: 0.0006176291573423853
Position 9497: 0.0005855873715722627
Position 588: 0.0005682180686218006
Position 8018: 0.0005572973366694806
Position 1368: 0.0005539451867609837
Position 819: 0.0004952345148666115
Position 863: 0.00047217902296219365
Position 1266: 0.0004179306199182911
Position 5122: 0.00041738379779061147
Position 8198: 0.0003795190630775772
Position 773: 0.00035761117596674343
Position 3531: 0.00034873195643096786
Position 8188: 0.0003470355012280451
Position 1438: 0.00034669844025630043
Position 2987: 0.00032842983716986916
Position 274: 0.00032559663705348526
Position 8365: 0.0003014133873953022
Position 1516: 0.00024266487667480094
Position 5195: 0.00024130164773485056
Position 8139: 0.00022958960194449863
Position 3977: 0.00017688051663936521
Position 1482: 0.00017187669098510472
Position 1448: 0.00016838991012525824
Position 3651: 0.0001334734398843858
Position 2263: 0.00012586288912239948
Position 6129: 0.00012164947058248642
Position 5512: 9.029936197654827e-05
Position 954: 7.132303342260569e-05
Position 4759: 5.772724583926283e-05
Position 916: 5.5199027713784885e-05
Position 596: 5.2975484994493744e-05
Position 3910: 5.0961509748879604e-05
Position 361: 3.982440320367205e-05
Position 804: 3.9045609835145845e-05
Position 1154: 3.698204684199139e-05
Position 3947: 2.839224972845458e-05
Position 919: 2.7803362809388867e-05
Position 3753: 2.3554547827466894e-05
Position 860: 1.758390525056659e-05
Position 132: 1.690373385741916e-05
Position 711: 1.4340364815771047e-05
Position 667: 1.2472207364331393e-05
Position 8741: 1.0599107476444678e-05
Position 3905: 7.717559160744578e-06
Position 6149: 7.618170107102519e-06
Position 153: 7.382941043397768e-06
Position 3586: 7.122529334474764e-06
Position 3698: 6.220657579528207e-06
Position 3552: 5.569987991966858e-06
Position 641: 2.729398705142859e-06
Position 3656: 2.3523551924596075e-06
Position 431: 2.3201740215170894e-06
Position 923: 1.3759754516489096e-06
Position 365: 1.0934168754345841e-06
Position 1258: 8.853717836683348e-07
Position 205: 8.143188978475986e-07
Position 828: 7.41858559302468e-07
Position 323: 7.357564646757902e-07
Position 1273: 7.189260937646992e-07
Position 137: 5.393560045001241e-07
Position 545: 4.58527570520718e-07
Position 241: 3.6646741699426847e-07
Position 162: 3.389420968649095e-07
Position 898: 3.1795468501995283e-07
Position 119: 3.078157448774901e-07
Position 437: 3.068832164644301e-07
Position 503: 2.963382698450166e-07
Position 96: 2.646427441577547e-07
Position 392: 1.9949757694301917e-07
Position 691: 1.607059257048677e-07
Position 681: 1.2018514442928295e-07
Position 522: 9.491157601491492e-08
Position 325: 6.170854827333518e-08
Position 243: 5.138686701026632e-08
Position 637: 3.772184566781354e-08
Position 713: 1.0155458179344168e-09
