Gene = Tdo2
Position 488: 6.246965551663071e-05
Position 343: 5.513333271247681e-05
Position 523: 4.730395552675994e-05
Position 9685: 3.5629601424312e-05
Position 15134: 3.529149134570326e-05
Position 11552: 3.377663274557284e-05
Position 10722: 3.321984699210255e-05
Position 648: 2.8014119875417213e-05
Position 379: 2.2742112318106215e-05
Position 403: 2.220005146597113e-05
Position 405: 2.1303124580330944e-05
Position 686: 1.9177707023314857e-05
Position 644: 1.860161469085246e-05
Position 483: 1.8199694797017754e-05
Position 689: 1.6455502453141486e-05
Position 15122: 1.5945176560149988e-05
Position 196: 1.3917344363928665e-05
Position 230: 1.3014059046417752e-05
Position 831: 1.234202540692042e-05
Position 188: 1.077564816310474e-05
Position 72: 9.117836025307511e-06
Position 303: 7.896686153397757e-06
Position 9498: 6.742998178326793e-06
Position 948: 5.78828642047393e-06
Position 548: 5.649670256850859e-06
Position 550: 5.208176790554112e-06
Position 537: 5.200360867685321e-06
Position 789: 4.720681444306486e-06
Position 485: 3.756158163061429e-06
Position 919: 3.60104313376029e-06
Position 560: 3.526114990235297e-06
Position 239: 3.3103923058083253e-06
Position 937: 3.0884043841220636e-06
Position 15863: 3.031478193936245e-06
Position 1249: 3.005210953702568e-06
Position 601: 2.1000672109509184e-06
Position 1165: 1.119328105790711e-06
Position 1963: 3.308907270126823e-07
Position 829: 5.941669985515766e-08
Position 2065: 5.877229130986055e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6584: 0.9815857417995922
Position 7930: 0.9596585769933477
Position 14689: 0.8921248105041314
Position 1790: 0.8355545495906384
Position 12168: 0.8262895882693863
Position 4494: 0.7257083719175692
Position 772: 0.7044898765458881
Position 13419: 0.5905812593238429
Position 9109: 0.5630083941163015
Position 15641: 0.405932834660818
Position 1022: 0.3859027017209758
Position 16840: 0.35325346108285216
Position 4655: 0.30698797017881696
Position 15582: 0.27846777749876944
Position 8998: 0.12105434305424087
Position 12465: 0.1186022089912341
Position 18670: 0.10772641315840856
Position 12144: 0.09012971061128586
Position 1747: 0.08305500851316346
Position 4454: 0.07390794413373016
Position 17314: 0.0717974804319269
Position 7355: 0.07077922893532886
Position 8852: 0.06918097977459368
Position 18050: 0.05759405512802986
Position 8844: 0.056078327761134215
Position 17364: 0.05428896479522898
Position 17257: 0.051807761908514736
Position 12402: 0.04572392857099795
Position 18315: 0.04207111649841423
Position 13372: 0.03916162701449475
Position 13168: 0.03798666438489895
Position 16787: 0.03682267208054508
Position 4431: 0.030178334014037706
Position 15198: 0.0285792095131383
Position 12437: 0.026325572930263982
Position 15906: 0.024380878776465713
Position 14720: 0.023935676576747538
Position 800: 0.023873188962623346
Position 1081: 0.023715803010108914
Position 17947: 0.023329881595050384
Position 13951: 0.021392465802308677
Position 18222: 0.021109396089199116
Position 1390: 0.019763025115148963
Position 15666: 0.01972088120174348
Position 7181: 0.016651876415281004
Position 12039: 0.01456285171929277
Position 15821: 0.014259479289214672
Position 16008: 0.014253860388129055
Position 13342: 0.013544460606109055
Position 13351: 0.013369729389825289
Position 15400: 0.013276033787032371
Position 11652: 0.012514672518561686
Position 1657: 0.012462563675021247
Position 9720: 0.012413116313058494
Position 12121: 0.012318559074450553
Position 16762: 0.012299278095060078
Position 987: 0.012215598508120807
Position 14104: 0.011868826327070823
Position 13797: 0.011033952150985028
Position 1121: 0.010687349315769415
Position 14086: 0.01044205722486813
Position 17263: 0.0100211281980561
Position 8006: 0.009880692624913192
Position 9601: 0.009715489545701806
Position 475: 0.009680726345773721
Position 13898: 0.009084814505304304
Position 15883: 0.008123099562327213
Position 13316: 0.007960160359019358
Position 644: 0.007936799281475457
Position 10815: 0.00786799039568276
Position 13235: 0.007724952038030251
Position 6563: 0.0076288382372340004
Position 8029: 0.007518395090301006
Position 7230: 0.0070993505736579735
Position 17686: 0.007041060948196788
Position 4533: 0.006938493101665766
Position 17507: 0.006848358120716929
Position 10876: 0.006742848914254355
Position 14409: 0.006710812980871051
Position 15065: 0.006583300237955986
Position 18337: 0.006460597788312058
Position 15862: 0.006115833091288531
Position 17194: 0.006099803049140063
Position 14660: 0.006079915428231598
Position 15704: 0.005961126978035847
Position 4168: 0.005911506910346435
Position 1703: 0.005804332240836821
Position 12360: 0.005303827128649217
Position 8869: 0.005204544295857465
Position 16538: 0.0051732994885337995
Position 2664: 0.004649090837149485
Position 4764: 0.004514640615195133
Position 12516: 0.004452508852980967
Position 8603: 0.004376906822460763
Position 1339: 0.0037655317943325367
Position 8639: 0.0037211044685635302
Position 9188: 0.0036679942200346658
Position 7991: 0.0034970003740057484
Position 7947: 0.0032723870690572724
Position 7953: 0.003140810550435934
Position 15831: 0.0031034328771166186
Position 13451: 0.0029783167216754134
Position 1283: 0.0029603490667922026
Position 7288: 0.0027488203600350997
Position 15335: 0.0027424868270696646
Position 6778: 0.0027405418066420908
Position 1084: 0.0027271026103353573
Position 10503: 0.0026757810116858453
Position 17760: 0.0024410456124004543
Position 10541: 0.0024038891261635273
Position 17890: 0.002335904154901076
Position 838: 0.0022680886548542946
Position 7740: 0.00217781900877017
Position 1101: 0.0021438001225278012
Position 9056: 0.00209246229346762
Position 7826: 0.002063824950081779
Position 6047: 0.0020575177550332586
Position 990: 0.0020122219584382556
Position 7558: 0.0019967158434795506
Position 4677: 0.001661833674401454
Position 9005: 0.0015955908903852116
Position 7329: 0.0015834059156772972
Position 9684: 0.001555799090465069
Position 9764: 0.0015368432900305787
Position 4705: 0.0014402239089955564
Position 15032: 0.0013663641879189561
Position 13907: 0.0013444896130017114
Position 7932: 0.001331048768160457
Position 9621: 0.001203314091756655
Position 8651: 0.00118207954818614
Position 9137: 0.0011726887140411342
Position 14256: 0.0010833781728976928
Position 14968: 0.0010041799250972386
Position 11927: 0.0009841986315073307
Position 6886: 0.000980802326118409
Position 1124: 0.0008805959618406865
Position 1815: 0.000872060705973784
Position 6496: 0.0008683909985411265
Position 7386: 0.0008678387438214498
Position 4411: 0.0007907715089916627
Position 6245: 0.0007827477715025891
Position 810: 0.000777026735676641
Position 1711: 0.000707798910526318
Position 4636: 0.0007064576669485604
Position 1244: 0.0006781551616959351
Position 530: 0.0006779464075066169
Position 668: 0.0006070779735246031
Position 6650: 0.0005953866633311221
Position 6945: 0.0005381730412038873
Position 1172: 0.0005100173259412711
Position 7961: 0.0005088331107424159
Position 7518: 0.0005016421428760956
Position 13477: 0.00046614869564048857
Position 15216: 0.00043716680274250616
Position 417: 0.00041733406984477086
Position 8742: 0.0003951324766925697
Position 1749: 0.00038843688125469696
Position 8085: 0.00038235893898160554
Position 7712: 0.00038223612479589176
Position 6811: 0.00037508140502987084
Position 813: 0.0003566766382534212
Position 1086: 0.0003249513467982281
Position 17169: 0.00031691868496878494
Position 2308: 0.000313183415740936
Position 7435: 0.00030241938290423664
Position 15415: 0.000292462881933402
Position 1060: 0.00028774824250531926
Position 17115: 0.0002687470504975569
Position 1799: 0.00026641019343791544
Position 8816: 0.0002608626462486199
Position 8055: 0.00025967751884009
Position 8705: 0.00024494030597296807
Position 7856: 0.00023642149848681365
Position 292: 0.00021531508133113773
Position 672: 0.0002109403992972296
Position 1196: 0.00020621173268732626
Position 1098: 0.00019083289917067525
Position 7131: 0.00017917665723894702
Position 6289: 0.00016945738580317814
Position 7332: 0.00016537955906919378
Position 8828: 0.00015831068498940734
Position 819: 0.00011885229254894407
Position 1688: 0.00011651122567304935
Position 7783: 0.00011443203985161932
Position 1145: 0.00011123067171067054
Position 8880: 9.999335781466463e-05
Position 453: 9.944117714720596e-05
Position 9360: 9.862693753941898e-05
Position 10114: 9.705135814700082e-05
Position 537: 8.977515750710224e-05
Position 7859: 7.881813229966409e-05
Position 495: 7.258997668097063e-05
Position 1105: 6.862024475524511e-05
Position 572: 6.823608607138715e-05
Position 7805: 6.548984202211507e-05
Position 7798: 6.289326881839331e-05
Position 1431: 6.163905932792735e-05
Position 335: 6.130896214813273e-05
Position 817: 5.817196753413311e-05
Position 622: 5.661614845157701e-05
Position 584: 5.017237087507858e-05
Position 8931: 4.463047105990954e-05
Position 9166: 4.431792308173603e-05
Position 12592: 3.9563994241569154e-05
Position 878: 3.676141144194406e-05
Position 1140: 3.038164381935547e-05
Position 10256: 2.8870863696314463e-05
Position 1255: 2.877888748026805e-05
Position 504: 2.7045607569634902e-05
Position 1353: 2.6052152211634814e-05
Position 9975: 2.2688514145545857e-05
Position 143: 2.1651607545200583e-05
Position 252: 1.8960459635497897e-05
Position 8108: 1.70490143827406e-05
Position 11378: 1.6988696055651492e-05
Position 844: 1.4493577133771942e-05
Position 6260: 1.3032184880753148e-05
Position 9011: 9.100119281823057e-06
Position 10186: 9.057399496502297e-06
Position 11398: 9.05148695107371e-06
Position 329: 8.209934613619506e-06
Position 11346: 7.736449738847604e-06
Position 6798: 6.181431962386696e-06
Position 270: 5.296962934944326e-06
Position 840: 4.988271467026355e-06
Position 13828: 4.889380590225383e-06
Position 9861: 4.441405863754092e-06
Position 684: 3.780176189607907e-06
Position 300: 3.6943041082162026e-06
Position 678: 3.5290630595484066e-06
Position 601: 3.1446099425806358e-06
Position 180: 2.6077641572363003e-06
Position 160: 2.5789392016052247e-06
Position 9760: 2.371472025597448e-06
Position 266: 2.1975093799207773e-06
Position 542: 2.185802674752535e-06
Position 354: 1.7135088872509248e-06
Position 849: 1.6509442759873939e-06
Position 183: 1.587840700453141e-06
Position 590: 1.442042855881196e-06
Position 6964: 1.3641083752503365e-06
Position 272: 1.3069938523614106e-06
Position 1823: 6.783382264647082e-07
Position 1150: 4.45757034823764e-07
Position 434: 3.888795744851276e-07
Position 343: 2.7712022794267415e-07
Position 852: 2.693035129617971e-07
Position 1185: 2.630155807473158e-07
Position 1157: 2.5014462028257074e-07
Position 429: 2.446165463861948e-07
Position 1134: 1.5611375316676982e-07
Position 365: 1.0520503042724106e-07
Position 442: 1.0018446655902347e-07
Position 1962: 5.179262017602423e-08
Position 513: 4.471807988316582e-08
Position 913: 3.3344574081900114e-08
Position 337: 3.0404240638658484e-08
Position 1545: 1.90826498734358e-08
Position 6228: 1.89841129974803e-08
Position 1668: 1.5387540017406306e-08
Position 1434: 1.4917410289364774e-08
Position 2031: 6.979671133836214e-09
Position 377: 2.1999269113460867e-10
Position 188: 5.933840808550593e-11
Position 1507: 1.430348507694648e-12
Position 379: 1.1183861633758107e-13
