Gene = Crcp
Position 23113: 0.0026630106345450874
Position 1025: 0.0024955066434783194
Position 19325: 0.0024162188877910047
Position 18623: 0.0021990249605530303
Position 214: 0.0018233023395599298
Position 1966: 0.001798733246208322
Position 24097: 0.0015440177542091489
Position 652: 0.001136444047816186
Position 20309: 0.0011274239760280071
Position 229: 0.001029208106137087
Position 539: 0.0009579915126855372
Position 12602: 0.0007932723481000616
Position 1158: 0.0007062326040068212
Position 12598: 0.000602692839404693
Position 17538: 0.000577353138844964
Position 1221: 0.0005735322214551217
Position 20787: 0.0005257308914486392
Position 8900: 0.0004935193528978053
Position 391: 0.0004456619145607321
Position 1213: 0.00038741335818833666
Position 11766: 0.00025558623728949424
Position 327: 0.0002521307123079551
Position 645: 0.00021473507593983544
Position 1361: 0.00018859506316530345
Position 383: 0.00013611736569065424
Position 9770: 0.0001262515621222961
Position 1120: 0.0001243196429539471
Position 20694: 0.00010874654858246483
Position 15382: 9.737253772250793e-05
Position 1440: 9.682312280957613e-05
Position 84: 9.419628744528644e-05
Position 1186: 9.343314266520955e-05
Position 412: 8.140375407803043e-05
Position 418: 5.891405863516013e-05
Position 21840: 5.803772948739863e-05
Position 943: 5.119596214514536e-05
Position 394: 4.213715868628724e-05
Position 11098: 3.435476276911422e-05
Position 21013: 3.118688201314464e-05
Position 810: 1.5376406676429436e-05
Position 116: 1.4953552953639137e-05
Position 310: 1.1374460922192576e-05
Position 443: 8.16554422058373e-06
Position 374: 8.109233621276633e-06
Position 14537: 4.092857306777686e-06
Position 4: 2.326383742504607e-06
Position 350: 1.6451571580403041e-06
Position 636: 5.034586569725654e-07
Position 717: 4.033316834719418e-07
Position 12: 3.7944724325944993e-07
Position 639: 2.67745742432813e-07
Position 524: 9.366016779648938e-08
Position 831: 8.711527236028266e-08
Position 654: 1.9464170272724753e-08
Position 604: 1.448281003135502e-08
Position 671: 7.107485447237622e-10
Position 530: 1.386195691547331e-10
Position 519: 7.838486902106265e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8529: 0.9814816641675889
Position 12915: 0.9582161751462799
Position 5621: 0.9536988010675543
Position 19635: 0.9015476840902513
Position 17474: 0.8431200973400944
Position 30414: 0.6143213454095581
Position 2059: 0.28617938782874475
Position 19350: 0.26947192747270715
Position 1468: 0.21164170495145476
Position 15801: 0.18932510548226747
Position 4846: 0.147142428229816
Position 22463: 0.13490038439685592
Position 498: 0.12704903281242794
Position 12022: 0.09648246271069491
Position 12694: 0.0858488352844595
Position 22065: 0.08175065189356492
Position 24603: 0.07201229495561123
Position 26924: 0.07108537494347317
Position 18081: 0.07108212579282062
Position 502: 0.06658448898200796
Position 9579: 0.056051697410928275
Position 3464: 0.05257242924687955
Position 11334: 0.049769235174792405
Position 9924: 0.048464203573672
Position 13213: 0.04789902915618413
Position 18057: 0.04763929719908821
Position 22140: 0.045838682945520154
Position 21197: 0.038814885492255466
Position 11353: 0.03757246122437274
Position 29409: 0.03697421422567719
Position 19547: 0.035948661899780396
Position 15752: 0.028066528328128865
Position 12328: 0.02761880373966523
Position 28770: 0.024905825643667702
Position 546: 0.02375002924412788
Position 25131: 0.0233094734016012
Position 22431: 0.02301823666638819
Position 12947: 0.020472171498708006
Position 22271: 0.018914200863610484
Position 462: 0.018811583925648478
Position 2856: 0.018694534810886804
Position 3430: 0.017544318056870862
Position 27845: 0.016773439429869006
Position 6943: 0.016470966166797503
Position 7017: 0.016082709540377098
Position 1207: 0.015361208347853638
Position 10792: 0.014471282298848982
Position 17864: 0.0143478385666938
Position 19117: 0.014165589453002414
Position 20246: 0.011054494495891748
Position 23903: 0.011010609870430167
Position 13178: 0.010858794938419222
Position 22288: 0.010847101075600392
Position 2586: 0.010485772410575377
Position 2397: 0.010400537498177648
Position 22174: 0.010047539551879307
Position 2207: 0.009239206871803246
Position 26022: 0.00923805412308331
Position 5948: 0.009183935015319982
Position 9533: 0.008752530295542219
Position 6024: 0.008478044067164152
Position 21059: 0.008248046241024041
Position 1345: 0.00801717986406044
Position 8507: 0.007948474657086101
Position 6421: 0.007798326326430155
Position 5739: 0.007732827904573939
Position 28495: 0.0076022134491129665
Position 26514: 0.007502653738303295
Position 20250: 0.00735912906562933
Position 13253: 0.007328027492951781
Position 2538: 0.006952345056119566
Position 5841: 0.0068800656443523955
Position 9769: 0.006838075620026603
Position 2571: 0.006599727717265345
Position 22416: 0.0065781562312197325
Position 22100: 0.006436662911310802
Position 6002: 0.006324830499054992
Position 15443: 0.0061693416131438205
Position 1370: 0.005509875342414484
Position 2456: 0.005355699312130181
Position 15708: 0.005242560956939782
Position 8538: 0.0045388652360481615
Position 19491: 0.004432790654001992
Position 13221: 0.004302253298094258
Position 25105: 0.004168238822784016
Position 22445: 0.0037587541224703893
Position 11941: 0.0036754740690836465
Position 1449: 0.0035627509137691146
Position 21504: 0.0035143216767137674
Position 10608: 0.0032749381571094425
Position 8393: 0.0032254462705278404
Position 563: 0.0032091712736854083
Position 21288: 0.003082180718870404
Position 20635: 0.0030455770898744254
Position 17275: 0.002964515106073215
Position 21159: 0.002902116699985057
Position 22892: 0.0028995437539026427
Position 13112: 0.0028601535786905692
Position 20483: 0.002625843295492796
Position 10055: 0.002496437519286096
Position 2358: 0.0024090353049252234
Position 486: 0.0024042019278511955
Position 18583: 0.0021990249605530303
Position 893: 0.0021824236538474004
Position 2816: 0.0021485646782879076
Position 15470: 0.002009063017682971
Position 3114: 0.00198082605930316
Position 8431: 0.001978161845781124
Position 1255: 0.0019021453306394182
Position 9650: 0.0018414457082585663
Position 9506: 0.0018261170456673366
Position 17924: 0.0018229339489694491
Position 12114: 0.0016725076640787982
Position 20505: 0.0016314256091166128
Position 19909: 0.0015538230374446127
Position 6454: 0.001513149198557875
Position 2813: 0.0015061574027153788
Position 21938: 0.0013031530483816592
Position 4923: 0.0012979265461730738
Position 21265: 0.0012597091342160603
Position 10016: 0.0012195457808605158
Position 1859: 0.0011587347437957533
Position 22552: 0.0011580019961197076
Position 13134: 0.0011344949013771294
Position 20902: 0.00107069683176304
Position 21010: 0.0010375164730436414
Position 589: 0.0010295830261069525
Position 1317: 0.0010055586871982503
Position 15244: 0.0009411511506068409
Position 20155: 0.0009380301192245756
Position 1485: 0.0007754677186389086
Position 12985: 0.0007540296017823246
Position 1115: 0.0007441562506335274
Position 985: 0.0007334917719649506
Position 1141: 0.0006341786725997563
Position 1082: 0.0005612540064264386
Position 19798: 0.0005034317847414116
Position 5703: 0.000501780095440237
Position 20182: 0.0004870267835650993
Position 21466: 0.0004573136599393277
Position 8716: 0.0004407589830380625
Position 20907: 0.00039124449659989425
Position 20329: 0.0003683938087129128
Position 942: 0.0003678203131062886
Position 1903: 0.0003270643416753513
Position 1874: 0.00031918185519178824
Position 1260: 0.00030617822227957034
Position 742: 0.0002954193393774011
Position 1056: 0.00025453884441325043
Position 20076: 0.00023915380150286845
Position 23981: 0.0002379187280532977
Position 1016: 0.00020574720798766314
Position 11427: 0.00019754524112956557
Position 1303: 0.00017133105796432257
Position 20051: 0.00016772544209249943
Position 21986: 0.0001627366159950286
Position 21768: 0.0001580432567329815
Position 8211: 0.0001518100032656274
Position 21834: 0.00013951191301004345
Position 11624: 0.0001376307913706154
Position 11484: 0.00011795544591887873
Position 1349: 0.00011129109629213449
Position 1212: 0.0001109738595484342
Position 370: 8.988195564282723e-05
Position 394: 8.231818849162072e-05
Position 10688: 7.867765563185942e-05
Position 908: 7.866027909318317e-05
Position 622: 5.8707084438743146e-05
Position 3207: 5.2543741740983476e-05
Position 391: 4.760590919341521e-05
Position 19931: 4.482240923304039e-05
Position 1277: 3.983377724250333e-05
Position 303: 3.527011261915985e-05
Position 9668: 3.079770704756282e-05
Position 17690: 3.066647268238124e-05
Position 17599: 2.910290953426763e-05
Position 418: 2.863549490202464e-05
Position 2250: 2.6484522836245543e-05
Position 2790: 2.519085041105302e-05
Position 2063: 2.364599681729464e-05
Position 12724: 2.3326006046295917e-05
Position 2435: 2.1766425526796506e-05
Position 102: 2.175260731994061e-05
Position 9382: 2.0786802713930682e-05
Position 8847: 1.8561507130159017e-05
Position 8723: 1.7679291869895892e-05
Position 8759: 1.651957085968829e-05
Position 10979: 1.5841181842367637e-05
Position 134: 1.3416728780766949e-05
Position 17722: 1.2759128591084388e-05
Position 20585: 1.2617717437456213e-05
Position 165: 1.1752687048403026e-05
Position 10996: 1.0614091056888099e-05
Position 20642: 9.394599844448496e-06
Position 104: 8.250230083400292e-06
Position 11028: 7.899489869858482e-06
Position 5812: 6.833194521351274e-06
Position 889: 6.747997066031616e-06
Position 322: 4.290033019405721e-06
Position 9482: 4.097284619218627e-06
Position 14432: 4.0928573067776924e-06
Position 9547: 3.703550121923892e-06
Position 9366: 3.223589880859053e-06
Position 13143: 3.178144152858189e-06
Position 9511: 2.998313616682328e-06
Position 404: 2.634800725143059e-06
Position 13634: 2.1810420983543456e-06
Position 9818: 1.3655783914434266e-06
Position 10095: 5.99851525899502e-07
Position 13095: 3.5207828015837597e-07
Position 317: 2.632835325567329e-07
Position 199: 1.1252692118790039e-07
Position 326: 5.3920452159979583e-08
Position 8176: 9.98489226855606e-09
Position 324: 6.943086737592491e-09
Position 706: 5.780212041215805e-09
Position 140: 3.880063978989855e-09
Position 9808: 3.306474015734849e-09
Position 144: 3.1418263016788414e-09
Position 959: 2.529716952042588e-09
Position 179: 1.7275203370912751e-09
Position 1024: 1.2031461856818836e-09
Position 116: 6.617699696880124e-10
Position 626: 2.3959562592333605e-10
Position 229: 1.8049948509825358e-10
Position 122: 1.6339661901415373e-10
Position 196: 3.3648118418593276e-11
Position 250: 3.03515332657256e-11
Position 634: 1.5570760905702403e-11
Position 406: 1.545300478554281e-11
