Gene = Zbbx
Position 6198: 0.00023330435045742766
Position 3311: 0.00023249337695047735
Position 513: 0.00022283690521196327
Position 1861: 0.00022041201722852976
Position 1045: 0.00020801822966339082
Position 973: 0.00020635331275148885
Position 1896: 0.00018266280920107623
Position 2398: 0.00018230852133010368
Position 2657: 0.00017939217402407058
Position 576: 0.00017913456621414624
Position 936: 0.00016451340815358211
Position 1121: 0.00014309363430442217
Position 728: 0.00013524610763856866
Position 4911: 0.000131940849741422
Position 4318: 0.00012613645077091536
Position 3222: 0.0001158597635507015
Position 3472: 0.00010398022041963285
Position 551: 0.00010132817179291623
Position 865: 9.102424390711666e-05
Position 2084: 7.36917131238231e-05
Position 3097: 7.092411349647067e-05
Position 273: 6.636541275783859e-05
Position 499: 6.49298809885397e-05
Position 2049: 6.480444925454925e-05
Position 1929: 6.468082545146964e-05
Position 2100: 5.967139484617304e-05
Position 3620: 5.488258869101903e-05
Position 544: 5.218137255508516e-05
Position 2095: 5.157198039482045e-05
Position 989: 5.002939368376454e-05
Position 1375: 4.912446448170231e-05
Position 1067: 4.726165159867936e-05
Position 8833: 4.443376896680215e-05
Position 833: 4.2358679504017584e-05
Position 476: 4.232616903329795e-05
Position 2011: 4.182709992154266e-05
Position 1834: 4.173973611771475e-05
Position 2279: 4.109720354135494e-05
Position 785: 3.945577946113118e-05
Position 1190: 3.798127413569516e-05
Position 5220: 3.496889067044882e-05
Position 5101: 3.19837820879751e-05
Position 594: 3.159052514227067e-05
Position 1972: 3.0034160917437182e-05
Position 556: 2.917677029041502e-05
Position 620: 2.8075869486051268e-05
Position 2137: 2.7534212995404664e-05
Position 2122: 2.2146037342726894e-05
Position 422: 1.9868372653636353e-05
Position 1073: 1.766355708997531e-05
Position 5563: 1.6270819024701824e-05
Position 3580: 1.592950816850029e-05
Position 308: 1.551310429757975e-05
Position 3315: 1.55063129299515e-05
Position 367: 1.5180584867654176e-05
Position 3324: 1.4937402849181949e-05
Position 671: 1.457372867015472e-05
Position 1019: 1.400990013522447e-05
Position 2798: 1.2865335343352936e-05
Position 1211: 1.2303030338630241e-05
Position 584: 1.206032048735429e-05
Position 638: 1.1858291804884207e-05
Position 2917: 1.1280494012200827e-05
Position 305: 1.1274949427221941e-05
Position 645: 1.0124517119920371e-05
Position 1379: 9.706356538924722e-06
Position 3002: 9.510525277495263e-06
Position 1167: 6.918156430272179e-06
Position 1201: 6.4974508850882275e-06
Position 374: 6.021354345032968e-06
Position 809: 5.933808410120603e-06
Position 301: 5.735737472860439e-06
Position 1511: 5.518192035863848e-06
Position 250: 5.23258150841125e-06
Position 369: 5.009822483768183e-06
Position 668: 4.574994402696434e-06
Position 5432: 3.727014870287454e-06
Position 910: 1.7409560231381765e-07
Position 310: 1.328843406215082e-09
