Gene = Vps35l
Position 3953: 0.0004894635829808189
Position 4509: 0.00045419793623312796
Position 7350: 0.0004498996946726409
Position 1407: 0.0004486200889849736
Position 21109: 0.00044144595769152423
Position 2427: 0.0004403180751476138
Position 528: 0.0004366365486824263
Position 9712: 0.0004164734383180409
Position 5866: 0.0004092500048023924
Position 9810: 0.0003993350642025998
Position 15813: 0.00039274260583755717
Position 2315: 0.00039164485750133846
Position 3258: 0.0003828032164465917
Position 19378: 0.00037984570592322414
Position 1090: 0.0003518093647353474
Position 981: 0.00033340297730600387
Position 20699: 0.00033255247398413206
Position 2097: 0.00033082089800665656
Position 11409: 0.00032458151377732787
Position 4978: 0.0003193263729889009
Position 2591: 0.00031865401287746827
Position 5921: 0.00031195396119351347
Position 20463: 0.0003008313531101089
Position 1435: 0.0002999545612072873
Position 21879: 0.0002882880098173477
Position 3066: 0.0002618942121696965
Position 591: 0.00025408180175693425
Position 3875: 0.0002526429036381175
Position 3494: 0.00024919156700653277
Position 22797: 0.0002445058914774445
Position 2469: 0.00024432700318767383
Position 3539: 0.00024268864460096946
Position 669: 0.00023945686283936997
Position 4059: 0.00023057928429680074
Position 3586: 0.00023047251462755114
Position 20196: 0.0002217574102579575
Position 1841: 0.00021856749038340242
Position 11395: 0.00020680772731372987
Position 1662: 0.000195008991160017
Position 19742: 0.00019200209073115955
Position 11475: 0.00018762420779894142
Position 1449: 0.0001700657024003352
Position 11301: 0.00015274757808219274
Position 3575: 0.00014893446125752708
Position 2117: 0.00014872467820296856
Position 296: 0.00014621087367274404
Position 3414: 0.00014480883588722731
Position 19304: 0.00014396666852542516
Position 2647: 0.0001338115974272599
Position 20147: 0.00013357705949415584
Position 12155: 0.0001320536447496335
Position 831: 0.00013154845002938626
Position 1772: 0.00012302323045334238
Position 1713: 0.00011880964393997694
Position 19217: 0.00010706912506535875
Position 10670: 0.00010468157279926998
Position 1510: 0.00010439615286275004
Position 6853: 9.95724983666336e-05
Position 19894: 9.329442034528574e-05
Position 1565: 8.491073977041101e-05
Position 783: 8.176851188237188e-05
Position 19621: 8.170134462635098e-05
Position 4791: 8.071152335743242e-05
Position 316: 6.200134172214147e-05
Position 1140: 5.938856523007842e-05
Position 6689: 4.833317167036113e-05
Position 19993: 4.328850790579553e-05
Position 1331: 4.207736648299053e-05
Position 2166: 4.0464726673488815e-05
Position 1092: 3.55023361224818e-05
Position 2881: 3.2666684850586846e-05
Position 19214: 3.135433451620766e-05
Position 6848: 2.5094249233707197e-05
Position 3196: 2.4815881139362997e-05
Position 3223: 2.2468302265084668e-05
Position 3592: 2.0151182085923048e-05
Position 17470: 1.954594859635202e-05
Position 3230: 1.93140156917109e-05
Position 3445: 1.6350627614279555e-05
Position 4136: 1.4360126736369574e-05
Position 1335: 1.2580469647770397e-05
Position 3260: 9.112036569827223e-06
Position 107: 7.530617947508035e-06
Position 3613: 7.027364600149349e-06
Position 6469: 6.7688250053094544e-06
Position 3253: 6.752136952557082e-06
Position 4413: 6.408036187078139e-06
Position 3286: 6.090487027385283e-06
Position 3120: 5.7861582152346835e-06
Position 2733: 5.0530682586600816e-06
Position 2661: 4.483690142798993e-06
Position 4092: 4.1467023898756785e-06
Position 3632: 4.093362611117201e-06
Position 10103: 3.856079198601553e-06
Position 12569: 3.522224381680903e-06
Position 3211: 3.499791700096467e-06
Position 5585: 3.4642072978928883e-06
Position 2644: 3.412113063780819e-06
Position 3164: 3.2968782032702064e-06
Position 2878: 2.9324839143455024e-06
Position 10124: 2.8758501444213716e-06
Position 3085: 2.8330805506145e-06
Position 2897: 2.793539541446867e-06
Position 10182: 2.6828733882100953e-06
Position 6391: 2.6479371580924054e-06
Position 2672: 2.573657361209554e-06
Position 20184: 2.52098158271436e-06
Position 4975: 2.2887805902859076e-06
Position 10343: 2.076551183161332e-06
Position 390: 1.6503339139976993e-06
Position 3297: 1.4464023979862752e-06
Position 250: 1.2138509484530357e-06
Position 15844: 1.1091393044193859e-06
Position 237: 1.104650197623762e-06
Position 1886: 8.083994366979828e-07
Position 168: 7.698790731328872e-07
Position 81: 7.274547016288363e-07
Position 887: 6.893552274114343e-07
Position 206: 5.948855505653112e-07
Position 2536: 5.584984740782482e-07
Position 2985: 5.424016310763956e-07
Position 349: 5.418503564233579e-07
Position 321: 4.361910091767984e-07
Position 186: 3.9978619441959415e-07
Position 201: 3.950354695062067e-07
Position 330: 3.8144795822040117e-07
Position 10959: 2.869448195375662e-07
Position 4105: 2.417146685829861e-07
Position 4023: 2.4111612765889445e-07
Position 511: 2.2498526565897631e-07
Position 2518: 1.8556595998556685e-07
Position 305: 1.704728865698393e-07
Position 763: 1.6089923630041715e-07
Position 254: 1.1553568193654415e-07
Position 1642: 7.60781665516338e-08
Position 11067: 7.165660557682166e-08
Position 118: 6.913966793348639e-08
Position 1247: 6.262409061983288e-08
Position 383: 4.0875621434896755e-08
Position 213: 3.508297040134188e-08
Position 397: 3.4407072017826855e-08
Position 228: 3.2212982651549e-08
Position 155: 3.140048161073565e-08
Position 216: 2.8717881125706272e-08
Position 353: 2.3100511045405958e-08
Position 539: 1.6702839136727114e-08
Position 553: 1.413890276532405e-08
Position 545: 1.0665299739145356e-08
Position 180: 5.810220123858374e-09
Position 231: 4.662878863198105e-09
Position 1176: 4.547375137593877e-09
Position 171: 1.7881280272872552e-09
Position 10109: 1.6094576200564018e-10
