Gene = Fan1
Position 1125: 0.010557008682404707
Position 24829: 0.010222203827645658
Position 1171: 0.010092131381271999
Position 11645: 0.009769525320656655
Position 5209: 0.009768566024710528
Position 10566: 0.009277468869763675
Position 25890: 0.008768848362289812
Position 1756: 0.008757075324214885
Position 11931: 0.008628675308651034
Position 1647: 0.008560748991357657
Position 1658: 0.008137622238849488
Position 21740: 0.007223281080665169
Position 10265: 0.007157007522225524
Position 25700: 0.006657108525168562
Position 26008: 0.006214966489530678
Position 973: 0.00596649872682593
Position 4364: 0.005902340157908221
Position 13512: 0.005627599494870589
Position 11444: 0.005616804525065529
Position 620: 0.005321881299230052
Position 23901: 0.005310282656041626
Position 10541: 0.005245109964969321
Position 1061: 0.004783066621906226
Position 26920: 0.004723379249656323
Position 15375: 0.004678406364741356
Position 4763: 0.004639690123621973
Position 26339: 0.00450141862959984
Position 15130: 0.0044296144941950236
Position 27293: 0.004409778219907105
Position 15356: 0.004297250441371118
Position 2647: 0.004245139677407402
Position 1782: 0.004126506071683335
Position 25315: 0.004072036268677941
Position 2158: 0.003758148348212711
Position 9623: 0.00327573636266727
Position 7708: 0.003241906777352378
Position 10455: 0.0032186979663518618
Position 24214: 0.0030971464543410976
Position 611: 0.0030861548469241257
Position 1844: 0.0027315546278304506
Position 2424: 0.002681053966053685
Position 8820: 0.002626081997001118
Position 10212: 0.002449731439400485
Position 4612: 0.002194034787582139
Position 4717: 0.002078213252087464
Position 375: 0.0020480165706565742
Position 9974: 0.0020453305852692815
Position 532: 0.0019914870218473795
Position 3246: 0.0018221251507590749
Position 492: 0.0017488981279383988
Position 1212: 0.001663283675958488
Position 24533: 0.00165270625366181
Position 847: 0.001607637545568641
Position 635: 0.001583961851601214
Position 25499: 0.001572559054565094
Position 1543: 0.0015297469643662713
Position 3380: 0.001507247208101793
Position 1014: 0.0015034573825395048
Position 229: 0.001497051280950944
Position 3207: 0.0014621262976064306
Position 3068: 0.0014243537702463022
Position 26496: 0.001404406869794296
Position 2531: 0.001371051861312759
Position 27156: 0.0013695771920962407
Position 5143: 0.0013621049230923788
Position 25262: 0.0013344678942686069
Position 1243: 0.0012935520745668324
Position 171: 0.0012859091849235687
Position 1681: 0.0012758558124428465
Position 10666: 0.0011927013121211722
Position 1095: 0.001164166404853146
Position 25537: 0.0011098927318576974
Position 982: 0.001106266877805818
Position 20604: 0.0010821470537458705
Position 1101: 0.0010509131459932113
Position 4918: 0.0010334038159346306
Position 202: 0.0010002438633123156
Position 4308: 0.0009987463057729534
Position 27229: 0.0009951476358753695
Position 265: 0.000961262845490347
Position 24803: 0.000960732570644038
Position 1202: 0.0009446849492319868
Position 1040: 0.000939228901672602
Position 1758: 0.0009301960732599702
Position 3443: 0.0009058659704953987
Position 6608: 0.0007406054568085213
Position 1173: 0.0006981255690950702
Position 5163: 0.0006481992599706683
Position 12346: 0.0006343281701304664
Position 26012: 0.0006322446360246001
Position 3717: 0.0006287520220016905
Position 11580: 0.0006270728967342244
Position 21296: 0.0006268947345809855
Position 11120: 0.0005926925999915771
Position 4264: 0.0005641688235036954
Position 1388: 0.0005501962113597789
Position 734: 0.0005383960986810307
Position 20534: 0.0004913417669624073
Position 1324: 0.00045973397134189097
Position 2933: 0.00045855089828800974
Position 1246: 0.00045347023271045413
Position 11906: 0.0004353503324257743
Position 2365: 0.00043206473815173235
Position 21336: 0.0004160235361554271
Position 24521: 0.0004036425357736192
Position 2907: 0.00039500457597594604
Position 12708: 0.0003832612689915776
Position 4311: 0.0003791434586864566
Position 4588: 0.0003513319062662426
Position 12081: 0.0003452560114558705
Position 12381: 0.000333492736007053
Position 12366: 0.00030660782857707883
Position 12863: 0.0003047443574171518
Position 20657: 0.00029875981931427095
Position 4583: 0.00029493662229745254
Position 24116: 0.000274655901454329
Position 1785: 0.00025798094721756956
Position 2956: 0.0002389501653269622
Position 623: 0.00022203463325207268
Position 3218: 0.00022000946722496427
Position 1802: 0.00021780574467967074
Position 2886: 0.00019403637475857923
Position 3465: 0.00019241524438570222
Position 183: 0.0001914893712761916
Position 1425: 0.00018415377082377837
Position 3797: 0.00016250433548044312
Position 14987: 0.00014677552644102508
Position 3892: 0.00012641508658335548
Position 4199: 0.00011674835000807602
Position 1021: 0.00011380420974618495
Position 13209: 0.00011315297359156077
Position 3843: 0.00011148020241930499
Position 329: 0.00011066916714830532
Position 1108: 0.00010445370341626122
Position 175: 9.660115033452611e-05
Position 1180: 9.638187892588366e-05
Position 243: 8.770290818533037e-05
Position 2336: 8.445954053263788e-05
Position 2368: 8.232255236001655e-05
Position 868: 7.747987209497148e-05
Position 405: 7.630980555146243e-05
Position 3003: 6.643023084768385e-05
Position 1411: 6.290070801943388e-05
Position 3377: 5.9118430169061076e-05
Position 991: 5.451482357273358e-05
Position 136: 4.830501913813014e-05
Position 2686: 4.709745323912518e-05
Position 2661: 4.2579306811692074e-05
Position 332: 3.541418150818266e-05
Position 4347: 3.371051013270458e-05
Position 8624: 2.6478896400054153e-05
Position 155: 1.5363476619012258e-05
Position 3149: 1.531428977519694e-05
Position 2912: 1.304665170189952e-05
Position 5001: 1.2641385460996075e-05
Position 951: 1.0626647490148776e-05
Position 497: 9.70813002465203e-06
Position 1429: 9.664438637979126e-06
Position 954: 9.404412313009806e-06
Position 1258: 9.343393647704865e-06
Position 885: 6.850075085055432e-06
Position 150: 6.217414742298916e-06
Position 196: 4.624798414660176e-06
Position 146: 4.553552274442075e-06
Position 8023: 2.52045974830277e-06
Position 185: 2.3662927501120505e-06
Position 5436: 2.2877744912061736e-06
Position 117: 1.5915331545507697e-06
Position 1263: 1.4600871267275777e-06
Position 246: 1.4350644822566666e-06
Position 25217: 1.307365590881249e-06
Position 2202: 1.0156771335816453e-06
Position 654: 8.919351920750237e-07
Position 444: 6.88690695091693e-07
Position 650: 6.395363459546336e-07
Position 74: 5.421294890488476e-07
Position 2188: 4.745648355656802e-07
Position 2557: 4.4282478316103995e-07
Position 2173: 4.0190055328208353e-07
Position 2539: 2.272211633809746e-07
Position 2561: 1.7924548557212385e-07
Position 1473: 1.4852190515889077e-07
Position 12119: 1.0245283975950748e-07
Position 3119: 6.776771228351744e-08
Position 2657: 6.28454799919972e-08
Position 447: 5.1374026323947224e-08
Position 2252: 4.3736586930647543e-08
Position 2207: 2.78400004693084e-08
Position 2232: 2.5793127049492653e-08
Position 2663: 1.568262429913586e-08
Position 2703: 7.339402286087546e-09
Position 2849: 7.106100158505595e-09
Position 2691: 1.1133900820454557e-09
Position 132: 4.805529491760461e-10
Position 83: 5.3631267890714295e-11
Position 78: 1.2135759762639565e-11
Position 94: 1.8112866197518974e-12
Position 102: 1.0725338025408174e-12
Position 98: 5.30544037788554e-13
Position 88: 1.6591660606442162e-13
