Gene = Sdhc
Position 128: 2.1243386239579108e-08
Position 894: 1.1705675188284024e-08
Position 620: 1.164267669931659e-08
Position 7121: 2.841677718363525e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6943: 0.9830693318478847
Position 4790: 0.9088991335729159
Position 14446: 0.6512999255536127
Position 20697: 0.4278856894261539
Position 11847: 0.24096817370528456
Position 12097: 0.1993036171699626
Position 21355: 0.18591411954815565
Position 3127: 0.13005289210403015
Position 4544: 0.0834175728934969
Position 4520: 0.06250307405060561
Position 4347: 0.05032423874614751
Position 12345: 0.04753697675368761
Position 10788: 0.04680153342371568
Position 4586: 0.04653688657364546
Position 15099: 0.04291524264789611
Position 13649: 0.030064013754844538
Position 14810: 0.028567482774536537
Position 16927: 0.02830174779316516
Position 11155: 0.023529188969860712
Position 3148: 0.02248372090131449
Position 5465: 0.02046032983875409
Position 2498: 0.019744836181288833
Position 15327: 0.017631860066340356
Position 5543: 0.017338281627813493
Position 16133: 0.016111917737377045
Position 6013: 0.01466460050890388
Position 6966: 0.014161154874241973
Position 9956: 0.011262731489617994
Position 13922: 0.010900496518078317
Position 8559: 0.010863310588812129
Position 18698: 0.009908377488560851
Position 14724: 0.009856415191444385
Position 5518: 0.008358313329566538
Position 7544: 0.00677869950931307
Position 13630: 0.0061915075836498825
Position 12112: 0.0060576572566220675
Position 5499: 0.00548351138848458
Position 2494: 0.005252395111526045
Position 9425: 0.005124420741951231
Position 7590: 0.004953585765569472
Position 4277: 0.004571666741091907
Position 6748: 0.0037183330158754055
Position 7957: 0.00370410489744671
Position 12141: 0.0036276487352015223
Position 10524: 0.003458292301686886
Position 4732: 0.0031835459766868094
Position 9723: 0.003030131847105185
Position 4230: 0.0030163958372570036
Position 16048: 0.0026280106296568836
Position 2608: 0.00254465039455506
Position 6916: 0.0025259759499452004
Position 9377: 0.002420360184221192
Position 7887: 0.002237845496752483
Position 11522: 0.0021809176599579577
Position 4354: 0.0019817840585019996
Position 2927: 0.001949368726472747
Position 2513: 0.0019106337863336322
Position 13696: 0.0018519610811616495
Position 2087: 0.0017112493427147754
Position 11594: 0.0016922544273065992
Position 7751: 0.001677795880669577
Position 4691: 0.001600571559143648
Position 9800: 0.0015959300750418505
Position 5113: 0.0015868408260617487
Position 12318: 0.0015735283916296376
Position 2962: 0.0014008873086279639
Position 9045: 0.0013594122530859165
Position 6672: 0.0013351755128109346
Position 15240: 0.0013223490610562235
Position 6715: 0.001311356963050334
Position 8583: 0.0012336170832861352
Position 2327: 0.001110310553616908
Position 2237: 0.0011085410106172033
Position 5615: 0.001061974378610766
Position 982: 0.0010384422579658938
Position 1649: 0.0010243594809945366
Position 9070: 0.0010164691152807037
Position 6009: 0.0009956158503359827
Position 3894: 0.0009944501960318314
Position 3191: 0.000984562581333191
Position 7564: 0.0009712674414231559
Position 8652: 0.000886298536789506
Position 1522: 0.0008828251153992406
Position 8336: 0.0008517607149697748
Position 7400: 0.0008420600125846292
Position 7193: 0.0008382346649563386
Position 873: 0.0008251766681660554
Position 3812: 0.0008210911895447918
Position 4524: 0.0007801782511708144
Position 8036: 0.0007345121871015192
Position 5970: 0.0007143004206120511
Position 9374: 0.0006897154662558903
Position 4502: 0.0006875709753906167
Position 13900: 0.0006753254522922954
Position 9503: 0.0006334140167602334
Position 9466: 0.0006298723676725728
Position 3860: 0.0006105343279777466
Position 2549: 0.0005871734225764505
Position 7279: 0.0005666822799172558
Position 3936: 0.000503486953128165
Position 8832: 0.0004549990954290568
Position 11035: 0.0004474106440482278
Position 8418: 0.00044723426602774635
Position 2056: 0.00044414582149772934
Position 4937: 0.00042554271959750636
Position 10991: 0.0004076598253380866
Position 9858: 0.00040554939812108043
Position 6061: 0.00038370912725131765
Position 451: 0.0003835663919397313
Position 5377: 0.00035192521411143713
Position 2457: 0.00033016588893121845
Position 2185: 0.0003283270480734444
Position 2574: 0.0003257841429839065
Position 1397: 0.0003200693872617277
Position 2439: 0.0003198621889011466
Position 5151: 0.0003001564420226293
Position 12373: 0.0002999151912606243
Position 9765: 0.00029429113270449466
Position 7500: 0.00028605574728805214
Position 295: 0.00028595840906665436
Position 7842: 0.00027826754997335045
Position 1617: 0.00026473124561059283
Position 9833: 0.00025719314062395987
Position 2886: 0.0002524938834328642
Position 8007: 0.00023600756945524337
Position 9513: 0.00021370883980150165
Position 9900: 0.00020588059109805394
Position 1489: 0.00020275970808495897
Position 10474: 0.0001948683875443838
Position 750: 0.0001816857695032015
Position 684: 0.0001813826028497423
Position 144: 0.00017283262809809625
Position 8226: 0.0001497769957828761
Position 8870: 0.0001473579451442809
Position 761: 0.00013499279945232691
Position 7894: 0.00011669950993401639
Position 385: 0.00011327350786239046
Position 7729: 0.0001068188569395165
Position 578: 0.00010311714357628231
Position 8995: 8.872102712054566e-05
Position 7671: 8.806829623276476e-05
Position 9915: 7.948756586252755e-05
Position 9892: 6.529790889878669e-05
Position 7245: 6.434414592707257e-05
Position 9250: 4.301024900882639e-05
Position 7478: 3.0172722435435857e-05
Position 7719: 2.286460559632509e-05
Position 2530: 1.936145509554217e-05
Position 7225: 1.500881496941429e-05
Position 7483: 8.081195694687698e-06
Position 2074: 7.1610668702746956e-06
Position 915: 5.421244780579206e-06
Position 1656: 5.104674624264812e-06
Position 7486: 4.985446916137919e-06
Position 620: 4.885686246121669e-06
Position 793: 3.627092695531219e-06
Position 8010: 3.5196416695688635e-06
Position 188: 3.517170271117929e-06
Position 7822: 2.996036398136679e-06
Position 8167: 2.03510132074411e-06
Position 5198: 1.9022308902868333e-06
Position 7440: 1.80952479098612e-06
Position 7338: 1.7049077774052914e-06
Position 7333: 1.5918966125824046e-06
Position 7372: 1.5171168857683133e-06
Position 7856: 9.223998902471326e-07
Position 7456: 8.464405991963232e-07
Position 8118: 7.69969051190552e-07
Position 7644: 7.411769424177298e-07
Position 8200: 6.986653548089875e-07
Position 8603: 2.438301085253755e-07
Position 7437: 2.1242505247877738e-07
Position 7254: 2.121600248492852e-07
Position 3283: 1.7100967061993363e-07
Position 7267: 1.1162758518711446e-07
Position 7906: 3.533658970945199e-10
