Gene = 1110002E22Rik
Position 575: 1.7888046061868429e-06
Position 714: 1.6613660580328693e-06
Position 230: 1.6347381567503733e-06
Position 6576: 1.3892622960379443e-06
Position 6800: 1.3868183626772597e-06
Position 2128: 1.317501832669774e-06
Position 6516: 1.2630969219150592e-06
Position 857: 1.1142926480709651e-06
Position 98: 9.80665952137714e-07
Position 176: 8.306629496857306e-07
Position 819: 8.214342866819647e-07
Position 902: 7.705664964143839e-07
Position 948: 4.949605199158822e-07
Position 707: 4.868335501252539e-07
Position 2041: 4.778519423349458e-07
Position 668: 4.7683040842752147e-07
Position 279: 4.666170663849828e-07
Position 1058: 4.29688575660159e-07
Position 675: 4.279452316242208e-07
Position 2019: 4.2713179323681043e-07
Position 936: 4.236881855994127e-07
Position 942: 3.6386567765297053e-07
Position 691: 3.39324879971302e-07
Position 1025: 3.089217099498043e-07
Position 919: 2.0954033525524671e-07
Position 957: 1.5667449257532254e-07
Position 202: 1.3296892143745605e-07
Position 2272: 1.2692436815553795e-07
Position 1357: 1.2212156372906796e-07
Position 2075: 1.1922463223633402e-07
Position 2096: 1.0544186908677673e-07
Position 1085: 1.0450226284370943e-07
Position 1109: 7.626038639135803e-08
Position 309: 3.0377196851662454e-15
Position 251: 2.829250295376158e-15
Position 154: 1.12596628596072e-15
