Gene = Nppc
Position 1149: 4.645331349848185e-06
Position 1175: 4.352655822005726e-06
Position 691: 4.0921319017339945e-06
Position 1317: 4.015345139829338e-06
Position 101: 3.8656955494711815e-06
Position 1077: 3.7630423345715167e-06
Position 1086: 3.3848528172686664e-06
Position 1235: 3.2584367955890544e-06
Position 514: 3.1142690584253878e-06
Position 710: 2.0546013989501757e-06
Position 495: 1.8324107336266958e-06
Position 463: 1.7409329873859114e-06
Position 293: 1.695940684673235e-06
Position 466: 1.5700477913369097e-06
Position 1181: 1.3409887019093273e-06
Position 534: 1.1920611034930253e-06
Position 1828: 1.0146994675205747e-06
Position 1170: 9.204803401198564e-07
Position 1601: 8.240970498757452e-07
Position 204: 7.291696597451319e-07
Position 222: 1.389850414781527e-07
Position 281: 6.029406444809567e-08
Position 268: 1.2425894852904913e-08
Position 531: 8.390385832416177e-09
Position 284: 7.142115967958996e-09
Position 1168: 2.0667265674987508e-09
Position 256: 2.873426220588787e-14
