Gene = Xpo6
Position 731: 1.2031664393460549e-12
Position 540: 3.789521476635882e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18576: 0.9471126365329291
Position 9768: 0.7938237468204308
Position 22951: 0.37622155380560146
Position 7505: 0.23780133798740197
Position 20950: 0.20620632144719203
Position 11216: 0.1514775283117989
Position 20791: 0.12058177536628126
Position 7390: 0.11324519470781254
Position 9569: 0.0877153134351022
Position 19106: 0.043204957939625005
Position 11097: 0.039931772883569736
Position 1902: 0.036413759458513884
Position 1858: 0.0328943680086184
Position 3220: 0.022957883409442412
Position 1862: 0.021446001883193587
Position 17743: 0.019417495242841573
Position 358: 0.015475001456968448
Position 1877: 0.010949485348887612
Position 7414: 0.0070031303083124274
Position 12948: 0.00663114998197135
Position 9958: 0.005658348533349667
Position 3296: 0.00423132735476804
Position 6834: 0.004196906197740243
Position 17022: 0.003906170686682186
Position 12127: 0.0033171959894947763
Position 12441: 0.002113547734367392
Position 3567: 0.00172640529732027
Position 3564: 0.001680624419199867
Position 5723: 0.001455413734456145
Position 6853: 0.0014432971634100915
Position 3603: 0.0013174032305239666
Position 14803: 0.0012745481406295244
Position 5894: 0.001191148801085603
Position 5987: 0.0011170132790720771
Position 10017: 0.0010380543910943842
Position 8263: 0.001005754194137376
Position 6768: 0.0009453169164359217
Position 5842: 0.0006985822798734245
Position 5874: 0.0006564712281177868
Position 1933: 0.0005249809809846499
Position 10671: 0.00038685970861266283
Position 4495: 0.0003605449912902353
Position 9987: 0.0003553400630273308
Position 4359: 0.00030565627936632143
Position 505: 0.0002832823390842548
Position 3430: 0.0002819291701006372
Position 9422: 0.00025154587185143327
Position 8690: 0.00023265562753441532
Position 8046: 0.00016734241228791142
Position 7608: 0.00014520840705206198
Position 7881: 0.00011924117468850298
Position 10716: 0.00010319102485648103
Position 7696: 0.00010212528672648391
Position 379: 9.431474854597383e-05
Position 4327: 8.861383852410986e-05
Position 4236: 8.106096163999708e-05
Position 2410: 7.897164440371507e-05
Position 585: 7.750399915764134e-05
Position 4065: 7.442663509508191e-05
Position 2058: 5.2261683027052337e-05
Position 1947: 4.9720336080011014e-05
Position 4259: 4.8416338361456975e-05
Position 4929: 3.723835149800913e-05
Position 5440: 3.622219104809304e-05
Position 8206: 3.621923215389272e-05
Position 8921: 3.529236460854134e-05
Position 2762: 3.249929314984938e-05
Position 1202: 2.877631114543671e-05
Position 470: 2.7849885819808947e-05
Position 6414: 2.0858609245925284e-05
Position 7732: 2.0556432929141593e-05
Position 631: 1.7527560187587107e-05
Position 744: 1.7423434791676894e-05
Position 898: 1.6171603282788744e-05
Position 1909: 1.6000878462353437e-05
Position 3978: 1.576262668989897e-05
Position 7022: 1.4417951647555849e-05
Position 5642: 1.4333329311549824e-05
Position 3922: 1.4079705818882282e-05
Position 6503: 1.3806529392520411e-05
Position 6460: 1.3443124899387155e-05
Position 5660: 1.3221541450107458e-05
Position 809: 1.2692850150704293e-05
Position 1007: 1.0278287116512002e-05
Position 6013: 9.736541320959516e-06
Position 2239: 8.567514143294633e-06
Position 831: 8.450347340804987e-06
Position 2581: 6.989451050676515e-06
Position 3999: 6.940306665457068e-06
Position 5018: 5.387782999158531e-06
Position 2148: 5.302864096510468e-06
Position 5140: 5.024835857841954e-06
Position 1151: 5.008194430822476e-06
Position 1309: 4.80026510566847e-06
Position 5444: 4.72960786579218e-06
Position 2806: 4.227972299188743e-06
Position 2501: 4.023327965094804e-06
Position 3125: 4.021730619626559e-06
Position 695: 3.595593415122672e-06
Position 2488: 3.578189245243479e-06
Position 4631: 3.2551208559353665e-06
Position 2177: 3.0619039243729136e-06
Position 1695: 2.484547660371351e-06
Position 924: 2.4193684687023504e-06
Position 748: 1.9194645881176616e-06
Position 1723: 1.7128093492479918e-06
Position 2777: 1.6578737504539117e-06
Position 2413: 1.549131363859148e-06
Position 2151: 1.5163036666254736e-06
Position 813: 1.4446462671409034e-06
Position 3263: 1.4383968175957361e-06
Position 993: 1.3859903470889998e-06
Position 954: 1.2579455131015354e-06
Position 595: 1.1143884496724453e-06
Position 1352: 1.0631406915934984e-06
Position 1614: 9.167628940922793e-07
Position 921: 8.313018806401732e-07
Position 2331: 8.309746444075111e-07
Position 1312: 7.645009669243721e-07
Position 1051: 7.023994318657065e-07
Position 1244: 6.7222001601563e-07
Position 449: 5.694224399920802e-07
Position 903: 4.018496952675683e-07
Position 2463: 3.7022216164178225e-07
Position 2453: 3.6033383669851005e-07
Position 941: 2.9348438434205215e-07
Position 418: 2.432280877233695e-07
Position 1751: 1.849118151499373e-07
Position 3323: 1.7443898141389275e-07
Position 3476: 1.5778873075869838e-07
Position 335: 1.1703663980119919e-07
Position 3388: 4.8121142879275915e-08
Position 593: 2.5957534941946185e-08
Position 302: 2.4591463742865418e-08
Position 761: 2.2793174132983716e-08
Position 1179: 1.4703060772784872e-08
Position 1222: 9.49315562050706e-09
Position 987: 6.648147210128724e-09
Position 208: 3.687476198017912e-09
Position 476: 3.663884913273322e-09
Position 692: 2.3096759968141393e-09
Position 472: 1.6648490385105883e-09
Position 143: 1.3980966389260111e-09
Position 233: 8.008940548731622e-10
Position 251: 1.2586240018218054e-10
Position 546: 6.926471631589583e-11
Position 124: 4.840362474130137e-11
Position 523: 4.809618658579059e-11
Position 486: 3.1467228058464193e-11
Position 180: 3.03423828790472e-11
Position 606: 2.5345713800364466e-11
Position 556: 2.4775835340278814e-11
Position 561: 2.0888217637292763e-11
Position 128: 5.912738165234493e-12
Position 154: 3.678912329343668e-12
Position 537: 2.4248188884797384e-12
Position 118: 6.608852281159361e-13
Position 101: 3.292704085803296e-13
Position 189: 1.5949184007497428e-13
