Gene = D1Ertd622e
Position 927: 2.676837136582252e-05
Position 3715: 1.5763876099786306e-05
Position 3345: 6.57140548765897e-06
Position 2010: 5.3857950064936415e-06
Position 1599: 2.140753104782162e-06
Position 1015: 1.5585655879602588e-06
Position 2652: 1.1619381751385536e-06
Position 686: 7.894350903555279e-07
Position 1635: 6.742573782605549e-07
Position 1021: 5.83517359714808e-07
Position 1541: 3.7222892897293785e-07
Position 165: 2.8709920335820265e-07
Position 1643: 2.829939154676985e-07
Position 1048: 2.2882300464133473e-07
Position 786: 2.2427082656568356e-07
Position 593: 2.1623095694238045e-07
Position 629: 1.9052633897355379e-07
Position 439: 1.8518669806288676e-07
Position 1959: 1.8058533577684147e-07
Position 514: 1.6791646638404654e-07
Position 555: 1.616926837436799e-07
Position 1763: 1.4797213080781208e-07
Position 2221: 1.319803769071805e-07
Position 2301: 1.2998875171807807e-07
Position 950: 1.207317374152224e-07
Position 216: 8.329308950303534e-08
Position 1071: 7.746155862064091e-08
Position 690: 6.565815301331037e-08
Position 1767: 5.8309524594304876e-08
Position 1294: 5.8114059771441235e-08
Position 2182: 4.213354866531505e-08
Position 856: 4.174098828186373e-08
Position 497: 3.9634053449908845e-08
Position 823: 3.8528167359474234e-08
Position 2420: 3.421573033519139e-08
Position 1942: 2.762996134898241e-08
Position 963: 2.6578859204504744e-08
Position 819: 2.622069509127833e-08
Position 328: 2.2799524946574502e-08
Position 1068: 1.812777330004225e-08
Position 2232: 1.1239515088587307e-08
Position 2391: 9.547647427210352e-09
Position 2323: 9.058261312481747e-09
Position 765: 5.984415710174328e-09
Position 694: 5.763500131906429e-09
Position 1110: 5.554908868967478e-09
Position 2209: 3.034222573017788e-09
Position 2104: 2.680800323450078e-09
