Gene = Myocos
Position 4195: 0.005788732415016219
Position 6598: 0.005100862137869823
Position 3623: 0.004455329040120883
Position 3571: 0.0038408379271358956
Position 3058: 0.003746338771326657
Position 814: 0.003623281509556859
Position 8594: 0.003585374549835443
Position 5086: 0.0033378260418572385
Position 869: 0.0033130614910491193
Position 4095: 0.0031327687152677332
Position 1888: 0.0026739325739638864
Position 6453: 0.0025112946886393745
Position 2133: 0.0022588923707316903
Position 268: 0.002230223767666532
Position 1265: 0.001998346071286419
Position 396: 0.0019707932631011053
Position 3888: 0.0019375970033980803
Position 649: 0.0015367939396855562
Position 671: 0.0013506490556844466
Position 271: 0.0013063369546995982
Position 1358: 0.001299942728569026
Position 1100: 0.001037671423286066
Position 4598: 0.0007841485184060016
Position 5707: 0.0006421227904699898
Position 1130: 0.0005893364961721946
Position 1722: 0.0005253706125235363
Position 1321: 0.00046586730238771954
Position 5211: 0.00044846766348973307
Position 1319: 0.0004448936788742228
Position 325: 0.000418641958132864
Position 1029: 0.0003845330952228022
Position 2177: 0.0003249926980872746
Position 2727: 0.0003137452086825932
Position 1084: 0.0002682855224678279
Position 4266: 0.0002562700968788016
Position 1214: 0.0002459063563118988
Position 2839: 0.00023811274672160367
Position 2148: 0.00023167451407906265
Position 1089: 0.00022909258708446762
Position 2436: 0.00021907463704681486
Position 351: 0.00021550260636681774
Position 2957: 0.00021278876087034
Position 302: 0.0002101986667217982
Position 2583: 0.00020681205945295898
Position 412: 0.0001997018619764798
Position 691: 0.00019379620740888687
Position 1352: 0.0001906352853752334
Position 1371: 0.00018170347078417477
Position 3071: 0.00018100698218490073
Position 1670: 0.00017552328944158042
Position 2981: 0.00017501632613717893
Position 2242: 0.00013545429413804028
Position 158: 0.00012288261338674617
Position 2201: 0.00012194556392491627
Position 2961: 0.00011832253335560669
Position 1259: 0.00011193358350674898
Position 1970: 0.00010570521550973653
Position 240: 0.00010129820703579094
Position 2623: 0.00010004058041697854
Position 1926: 9.779591006773944e-05
Position 1327: 9.318670973009755e-05
Position 501: 7.679177426974886e-05
Position 3173: 7.612550678405204e-05
Position 530: 7.293274207306219e-05
Position 1454: 6.385144256629101e-05
Position 1256: 6.290494486454632e-05
Position 377: 5.758217590020319e-05
Position 2753: 4.862416121226103e-05
Position 400: 3.393114857823511e-05
Position 1702: 3.280140885142412e-05
Position 574: 2.5033673028947293e-05
Position 943: 2.059062875484382e-05
Position 342: 1.915931989592829e-05
Position 993: 1.8988996963013143e-05
Position 1118: 1.78321435697674e-05
Position 334: 1.4700818479700368e-05
Position 488: 1.2136384758091832e-05
Position 3473: 4.942803845757339e-06
Position 485: 9.169854041013057e-07
Position 596: 4.362137457812348e-07
Position 331: 3.3514006652429814e-07
Position 518: 2.468711661578613e-07
Position 155: 1.6064617092042428e-07
Position 285: 1.369453210649535e-07
Position 551: 7.630116149977256e-08
Position 1742: 3.6915267554524346e-08
Position 214: 3.3475125235680436e-08
Position 120: 2.7491455581637875e-08
Position 110: 2.5951705183066744e-08
Position 125: 7.282340803586514e-09
Position 218: 6.065793426067935e-09
Position 221: 5.523130397437389e-09
Position 687: 5.137230315505625e-09
Position 165: 4.243310398518491e-09
Position 178: 1.3721993685498845e-09
Position 226: 2.974857505686206e-10
Position 133: 1.0777184466245067e-10
Position 173: 1.0673504150132e-10
