Gene = Eif3k
Position 1208: 0.0004118151439536648
Position 309: 0.00040938177581915567
Position 3603: 0.0004050200102094758
Position 207: 0.0003958964690454219
Position 425: 0.00037313193734625526
Position 3543: 0.0003613722165871058
Position 9789: 0.000354539460724352
Position 1360: 0.0003486136863907042
Position 718: 0.0003393664809910181
Position 9185: 0.0003045339759254745
Position 3338: 0.0002519534236945243
Position 848: 0.0002392135698290295
Position 688: 0.00022998754091306477
Position 1272: 0.0002196521048320015
Position 260: 0.00021715104500349673
Position 90: 0.00018441394026847454
Position 1377: 0.00018267945043148916
Position 2970: 0.00017276252140860962
Position 9461: 0.00016445122078625804
Position 3269: 0.00015084341317740308
Position 657: 0.00014106489623060488
Position 3104: 0.0001357875605993067
Position 465: 0.0001300513726447724
Position 709: 0.00012487486496944082
Position 3597: 0.00010786656044228489
Position 2192: 0.00010645334552985885
Position 722: 9.976876015888419e-05
Position 14: 9.445285088318971e-05
Position 834: 9.217835679399387e-05
Position 8256: 7.489055864564465e-05
Position 1439: 7.310187881565399e-05
Position 1866: 7.275189523113695e-05
Position 2091: 7.169844124580146e-05
Position 3375: 6.297459478689015e-05
Position 1484: 6.260847138362896e-05
Position 1381: 5.035222594772215e-05
Position 758: 4.8740958616772284e-05
Position 1100: 4.79696840004245e-05
Position 3227: 4.3406082251760555e-05
Position 1375: 4.2518654334724176e-05
Position 324: 3.341172232189935e-05
Position 2088: 2.602939354743264e-05
Position 1757: 2.455673051530683e-05
Position 301: 2.2733743821015937e-05
Position 349: 2.1690160198579544e-05
Position 2917: 2.0668393009782222e-05
Position 680: 1.8916691984577776e-05
Position 41: 1.5871347195658607e-05
Position 2507: 1.2387199453566768e-06
Position 43: 7.529891362599717e-07
Position 34: 5.376212163775174e-07
Position 22: 3.683563479655511e-07
Position 359: 2.649746796949548e-07
Position 330: 2.4532289417128583e-07
Position 347: 1.941898233514696e-07
Position 372: 1.7573752480909546e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1271: 0.9741370013630227
Position 7587: 0.9679271876665517
Position 9156: 0.9112223620563499
Position 7144: 0.8651510353401768
Position 3823: 0.5632348842423793
Position 6635: 0.5198135636255952
Position 10375: 0.5032473555777106
Position 8274: 0.10889669172809148
Position 9892: 0.0870233751370335
Position 4538: 0.0790703668325977
Position 9528: 0.07021402343356078
Position 10222: 0.06696423053677512
Position 10053: 0.06251568741277362
Position 4562: 0.05026768864869376
Position 4466: 0.048958838010587126
Position 8353: 0.048725232725658554
Position 9700: 0.04353368736870486
Position 7065: 0.04229977771299306
Position 6488: 0.030272677800117206
Position 424: 0.028280041511984128
Position 372: 0.022821742949469013
Position 2808: 0.02206434830570915
Position 8567: 0.02000799021895383
Position 9398: 0.01780818468909277
Position 9104: 0.0162206158533519
Position 4330: 0.015524686774653738
Position 9405: 0.01511766050501416
Position 9809: 0.014757916338573271
Position 3757: 0.01449302043608068
Position 7148: 0.013612546079942557
Position 9636: 0.013069028749589873
Position 1242: 0.01064419857076236
Position 9111: 0.010530248722768074
Position 10080: 0.010321373199545146
Position 4205: 0.010203213235118505
Position 9939: 0.010146704714372332
Position 10260: 0.009898623571089114
Position 8183: 0.009705378892000722
Position 10104: 0.0068460133393767825
Position 8329: 0.005479905638412323
Position 9985: 0.0054082394727875014
Position 9597: 0.005309776601741513
Position 991: 0.005307776252732203
Position 6580: 0.005053546131670527
Position 9670: 0.004289008170087469
Position 3773: 0.00423721883708755
Position 7528: 0.00395836680843921
Position 4391: 0.00395210872194257
Position 10248: 0.0037522486328963175
Position 1141: 0.003655496774367061
Position 4386: 0.0035168730432531678
Position 746: 0.003406673577600773
Position 10083: 0.003306457002424648
Position 10306: 0.003286913073782388
Position 9762: 0.003175091200143535
Position 1199: 0.003046882579327211
Position 2656: 0.0029554206995289238
Position 3851: 0.0029300654898534416
Position 2778: 0.0028424951353043367
Position 7912: 0.0027095397127245265
Position 8186: 0.002405948805437135
Position 6532: 0.0022752276129011126
Position 4142: 0.0022316539661262538
Position 1161: 0.0021999048455431168
Position 9569: 0.0021977128298517855
Position 4356: 0.0021845803221156464
Position 1995: 0.0020918799601656523
Position 309: 0.0020827471769764632
Position 4071: 0.001821355699980914
Position 3527: 0.0018165397839705602
Position 9533: 0.0017977981424533195
Position 7552: 0.0017451057437961426
Position 3472: 0.00171401123812528
Position 291: 0.0017035241840357318
Position 347: 0.001615395047760701
Position 2676: 0.0015481068115027708
Position 9976: 0.0013865338859081104
Position 1402: 0.0013841385146642717
Position 7442: 0.0013031894433432236
Position 3709: 0.001265002019221635
Position 8228: 0.0012303442659562988
Position 1207: 0.001228321386516497
Position 9894: 0.0011293926769612938
Position 9229: 0.0009257488934317177
Position 9776: 0.0008993219942938124
Position 461: 0.0007999617418526837
Position 8999: 0.0007829110868370712
Position 9418: 0.0007748654607918231
Position 1035: 0.0007672669148580182
Position 518: 0.0007344691329314926
Position 776: 0.0007076859417160359
Position 7884: 0.0006943546293408412
Position 458: 0.0006627153870363479
Position 8318: 0.0006589359352207607
Position 10147: 0.0006145108329826639
Position 10404: 0.0005714586273833714
Position 3148: 0.0005619668967904294
Position 9124: 0.0005516159910982008
Position 384: 0.0005343090089223729
Position 6904: 0.00042952072700518486
Position 5773: 0.0004179979869217532
Position 2412: 0.0003958959309989126
Position 232: 0.000361683431567907
Position 8474: 0.0003335927436122618
Position 2720: 0.0003245535009110824
Position 8039: 0.0003053412019760431
Position 10057: 0.0003037947406793534
Position 3777: 0.0002978153650290461
Position 5822: 0.00028320385655718596
Position 766: 0.0002762281964179239
Position 3268: 0.00026243324190979397
Position 6956: 0.0002382793979405386
Position 7312: 0.00023741951829591045
Position 1492: 0.0002366032145653435
Position 9117: 0.00022793798135775832
Position 7952: 0.0002131389884013332
Position 8157: 0.0002056515157238297
Position 7469: 0.00019383219591231711
Position 7349: 0.00019136508444932962
Position 4239: 0.00018333260857871593
Position 2953: 0.00017089820012196924
Position 1083: 0.00016280202808145522
Position 7354: 0.00016083504958013399
Position 7761: 0.00015759713948393424
Position 7503: 0.00015690852880566184
Position 797: 0.0001531739204109791
Position 8909: 0.00015156868299364182
Position 7326: 0.00014667246172627934
Position 1006: 0.0001450700574003295
Position 8929: 0.0001444972196919722
Position 7619: 0.0001168849426202815
Position 10427: 0.00011043053959196548
Position 2499: 0.00010725155043687564
Position 485: 9.783773822384413e-05
Position 2739: 9.583018950848949e-05
Position 2681: 8.852588952340766e-05
Position 2069: 8.322941971910745e-05
Position 1664: 8.109972641679971e-05
Position 8495: 7.667250924447603e-05
Position 2467: 7.479379840057145e-05
Position 987: 7.192267223969886e-05
Position 2112: 6.249138245072694e-05
Position 2781: 6.143755943912224e-05
Position 3355: 5.8395094656302496e-05
Position 9033: 5.73922561282508e-05
Position 496: 5.688842280746159e-05
Position 4047: 5.041716873777965e-05
Position 1444: 4.366349093646935e-05
Position 9702: 4.23905359305378e-05
Position 2856: 4.002656177127767e-05
Position 688: 3.6316616013851375e-05
Position 4264: 3.447080244147692e-05
Position 1413: 3.436951625900856e-05
Position 2450: 3.4102153542405156e-05
Position 3830: 2.6611439348966675e-05
Position 718: 2.5738036179336653e-05
Position 3647: 2.5022612887179533e-05
Position 2015: 2.2921570963829018e-05
Position 234: 2.1904245517564435e-05
Position 1222: 2.1216651357891026e-05
Position 1963: 1.954206792368943e-05
Position 2373: 1.8754258795670695e-05
Position 7445: 1.8622973057481503e-05
Position 502: 1.7817844075574344e-05
Position 7373: 1.6857822201491943e-05
Position 1137: 1.631423503149931e-05
Position 1780: 1.6208899329643912e-05
Position 1302: 1.5183859323833421e-05
Position 8963: 7.287922104462309e-06
Position 7412: 5.572585016342261e-06
Position 8392: 3.7932390047617435e-06
Position 8388: 3.756585592690769e-06
Position 3733: 2.3918972613851578e-06
Position 7382: 2.9262880525167736e-07
Position 3726: 2.6521446023541736e-07
Position 522: 1.2579622836824167e-07
Position 1321: 8.053202828169573e-08
Position 790: 5.540401701864377e-08
Position 1057: 4.7209708979065396e-08
Position 7328: 3.6112644244095354e-08
Position 700: 3.0098639083242485e-08
Position 514: 2.989383693263132e-08
Position 475: 2.251271640112276e-08
Position 250: 2.143517304916241e-08
Position 1040: 1.4708723428566835e-08
Position 1166: 1.3070406013833856e-08
Position 543: 3.853923652007703e-09
Position 712: 3.6839010092266058e-09
Position 240: 1.0908702914928342e-09
Position 465: 1.0478220588867293e-09
Position 525: 1.0114906380373998e-09
Position 930: 7.279336455004051e-10
