Gene = Sbds
Position 423: 0.00013019216782318572
Position 1197: 0.00012879786250469396
Position 159: 9.949558833360545e-05
Position 668: 8.321516643647488e-05
Position 60: 7.638193204195228e-05
Position 314: 7.043355974585459e-05
Position 600: 6.436291694568277e-05
Position 180: 6.229120711492186e-05
Position 113: 6.122555129856008e-05
Position 1127: 5.978171154736762e-05
Position 403: 5.806833212902236e-05
Position 136: 5.2466315393786224e-05
Position 2637: 3.4876059751332554e-05
Position 1596: 3.477801933475388e-05
Position 2668: 2.4448943841879406e-05
Position 2333: 1.936773711924956e-05
Position 1745: 1.4359772279362892e-05
Position 5400: 9.327163348549243e-06
Position 139: 8.073887539923939e-06
Position 1613: 1.6166950141211706e-06
Position 1526: 8.937114944223049e-07
Position 333: 9.339788807201696e-08
Position 319: 9.185062233417606e-08
Position 594: 3.2874251516599106e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7079: 0.9376401582492625
Position 1461: 0.8537850557118236
Position 9068: 0.6313162448153741
Position 8406: 0.5930521849432913
Position 4515: 0.5103975729655155
Position 9434: 0.3082598289100376
Position 4606: 0.3001289668343933
Position 2931: 0.1992403062609431
Position 1520: 0.1195618629746094
Position 8375: 0.11786054967369174
Position 219: 0.11487994530040342
Position 6344: 0.08659270226512544
Position 7340: 0.08427254911120519
Position 9249: 0.058950352373804034
Position 4346: 0.04709813944835833
Position 7158: 0.04649171146441161
Position 2746: 0.039231293865615254
Position 7485: 0.03651696134627767
Position 9050: 0.0359584721476218
Position 6381: 0.028946970401552467
Position 9087: 0.024258849540530262
Position 4624: 0.023466903258930707
Position 4528: 0.021498032022376688
Position 4244: 0.021383253027290366
Position 7861: 0.02128218193447779
Position 5234: 0.019730861900482895
Position 9621: 0.01896479882572941
Position 6261: 0.018567898696614415
Position 6245: 0.016940689526830564
Position 9366: 0.016008528748020345
Position 9252: 0.014946844004297303
Position 9440: 0.014685521776637312
Position 7761: 0.013450923844591726
Position 7813: 0.012751529610865104
Position 4282: 0.01237791946058087
Position 2951: 0.012228552967095616
Position 922: 0.01179882807073554
Position 1784: 0.010642764075387756
Position 9736: 0.010373678027207237
Position 1036: 0.010156756123177057
Position 6142: 0.009355468947831156
Position 1424: 0.008306576966762442
Position 4302: 0.0062909645835744965
Position 8657: 0.006117660320093446
Position 4415: 0.006023197630341211
Position 7530: 0.005852553070984537
Position 9157: 0.005607560049155778
Position 1525: 0.005603072491032304
Position 1225: 0.005247979836556398
Position 9164: 0.005106078851751379
Position 4611: 0.0050861679245121335
Position 9329: 0.0048933791886682015
Position 8753: 0.004886665209399997
Position 145: 0.004660228821248374
Position 397: 0.004289993579916841
Position 9150: 0.004243218515114373
Position 4566: 0.004220586209704107
Position 2695: 0.004076099299277214
Position 9394: 0.0035387950215494835
Position 985: 0.0034730740204246507
Position 1281: 0.003440521870051033
Position 1437: 0.00324735238028933
Position 1860: 0.003225044682300167
Position 175: 0.003160893390382073
Position 1489: 0.002904906427075258
Position 9636: 0.0025895855414121683
Position 6792: 0.002252263725446478
Position 6105: 0.002174402754081091
Position 4534: 0.0021436614233661167
Position 8384: 0.00210113894507881
Position 7535: 0.0018570537974368117
Position 9177: 0.0018012833585480245
Position 1799: 0.00180103381011989
Position 8894: 0.0017224781001922076
Position 1929: 0.0015628900232590433
Position 9221: 0.0014736571575154284
Position 6750: 0.0013405090865921045
Position 187: 0.0013166197223245298
Position 994: 0.0012900200026575341
Position 8816: 0.0012550640742383307
Position 2022: 0.001222666639161885
Position 4374: 0.0011368126372985376
Position 2793: 0.0011122179679162632
Position 8499: 0.0011107549889481077
Position 1004: 0.0010588815686327227
Position 4390: 0.0010167018210258422
Position 169: 0.0008768878570358901
Position 7037: 0.0008702320613592821
Position 7940: 0.0008456842169645598
Position 445: 0.0008421036536132163
Position 6464: 0.0007188818555636942
Position 6698: 0.0006900955971165854
Position 3908: 0.00066937316913882
Position 4462: 0.0006414829937239714
Position 5501: 0.0005594478576318924
Position 2103: 0.000556877432786627
Position 1161: 0.00055108157570141
Position 6503: 0.0005464494259739319
Position 1894: 0.000538321185651534
Position 3955: 0.0005370471071353659
Position 9132: 0.0004812925442006651
Position 1469: 0.0004768818614898806
Position 4394: 0.00047257714657570336
Position 7100: 0.0004316209931565802
Position 1132: 0.00038456902612866566
Position 4997: 0.0003760548263966935
Position 5253: 0.00036968832580926457
Position 4033: 0.0003596867201037383
Position 297: 0.0003492254363519142
Position 9097: 0.0003478703038441744
Position 1042: 0.00033235631561168193
Position 8530: 0.0003261345453262682
Position 1691: 0.000306350605206121
Position 1780: 0.0002879203544387172
Position 6642: 0.00028559588882485896
Position 6122: 0.0002568364504074377
Position 4350: 0.00023046801922512342
Position 4015: 0.00021846948537559865
Position 2977: 0.0001911402416342655
Position 1499: 0.00018958193774313477
Position 7613: 0.0001771300306990641
Position 1718: 0.00017651468777963244
Position 7359: 0.00016673283908452127
Position 5152: 0.00016078234938545952
Position 3869: 0.00015943037109100578
Position 3007: 0.00014477559658262646
Position 134: 0.00013037707174757217
Position 4100: 0.00012189267900686491
Position 1565: 0.00011615013604952969
Position 4060: 0.00011571014664327218
Position 2074: 9.594243171120929e-05
Position 255: 9.063331451713725e-05
Position 2957: 8.960037253191787e-05
Position 731: 8.565177218994241e-05
Position 1821: 7.826699726169094e-05
Position 479: 6.825816363954665e-05
Position 1336: 6.575343758437702e-05
Position 799: 6.508218064533113e-05
Position 895: 6.32258720021701e-05
Position 640: 6.008680253764555e-05
Position 340: 5.999224872432929e-05
Position 5353: 5.188243303954602e-05
Position 2824: 4.661783614663676e-05
Position 769: 4.65949201119109e-05
Position 1355: 3.4728737147366236e-05
Position 503: 3.0105113475074508e-05
Position 1805: 2.7993820156946434e-05
Position 2485: 2.4816596678787336e-05
Position 898: 2.342203755551992e-05
Position 7636: 2.3402648611843885e-05
Position 1051: 1.977145763464611e-05
Position 1405: 1.813236525444945e-05
Position 1014: 1.8033840914310985e-05
Position 6938: 1.7765809231508636e-05
Position 1989: 1.6521941169788497e-05
Position 2158: 1.523826141436266e-05
Position 861: 1.5095204226984913e-05
Position 2393: 1.1772425310922182e-05
Position 1901: 1.1568617089695764e-05
Position 118: 1.1169755117018267e-05
Position 1994: 1.0555832439063025e-05
Position 668: 1.0327098211181937e-05
Position 2437: 1.0166304031094572e-05
Position 150: 9.295829044418466e-06
Position 1362: 7.586195908192287e-06
Position 2579: 7.220972119734659e-06
Position 7584: 6.618076076470808e-06
Position 2969: 6.19777170498463e-06
Position 2408: 5.348705452673188e-06
Position 1908: 6.223417286892659e-07
Position 6147: 3.839574863643328e-07
Position 745: 3.0328012042896365e-07
Position 1112: 2.1912224655399117e-07
Position 262: 1.4661090593020646e-07
Position 558: 1.153699406300328e-07
Position 314: 1.0461301813635041e-07
Position 517: 1.0270007926312804e-07
Position 481: 8.542883307287052e-08
Position 563: 3.273548403268843e-08
Position 775: 3.1816393616627665e-08
Position 267: 2.757216754483392e-08
Position 747: 1.9759895743154996e-08
Position 751: 1.9656714555196798e-08
Position 524: 1.588911317375551e-08
Position 900: 4.577509555344757e-09
Position 1676: 3.2150227377526038e-09
Position 865: 1.8161925863147314e-09
Position 2659: 9.779422078076688e-10
Position 93: 1.4051233253427378e-10
Position 95: 5.948852951763686e-11
Position 325: 1.6196942154931906e-15
