Gene = Uros
Position 7336: 0.003997012005057437
Position 7219: 0.003527106727693582
Position 18468: 0.003419086915873952
Position 9172: 0.003415306663390379
Position 21394: 0.003406958605343448
Position 8202: 0.0032379330716631426
Position 1381: 0.003053232237489696
Position 8035: 0.0030240319103968377
Position 6682: 0.0029913133078766853
Position 9922: 0.0029819273986767597
Position 11561: 0.0028956289519541855
Position 9317: 0.002826727795532582
Position 817: 0.0021854555002077504
Position 11250: 0.002142368089351941
Position 8411: 0.002087951896166747
Position 806: 0.0017854875368729548
Position 1334: 0.0017803168633375756
Position 9061: 0.0017513771922840304
Position 2661: 0.0017128945985510572
Position 2650: 0.0017013933849631335
Position 11143: 0.0016691090327607067
Position 7228: 0.00161009185059377
Position 9261: 0.0015394107622493
Position 2426: 0.001512006238875538
Position 2504: 0.0014787076534649227
Position 19900: 0.0014705776080658135
Position 20040: 0.001423587904632674
Position 8155: 0.0013357705917246751
Position 754: 0.0012774094551483513
Position 21865: 0.0011950518846889169
Position 3567: 0.0011723532613595621
Position 9082: 0.0011437549956393842
Position 3498: 0.001127167397121765
Position 2358: 0.0011064147986559235
Position 20622: 0.0010989020843137744
Position 21669: 0.0010798995108330846
Position 4437: 0.0010729707041173717
Position 3412: 0.0010429842195880197
Position 6088: 0.0010280202839896167
Position 7361: 0.0010115975595995827
Position 8504: 0.0009346999434453474
Position 1306: 0.0009316082808318749
Position 10884: 0.0008972267390486943
Position 1522: 0.0008623126286584072
Position 7199: 0.0008450081813679637
Position 19174: 0.0008219355858491491
Position 18889: 0.0008007156418884304
Position 824: 0.0008002406839503923
Position 4485: 0.0007644194309317895
Position 7617: 0.0007543279226316609
Position 8892: 0.0005819769468074913
Position 863: 0.0005169631080191813
Position 7289: 0.0005021582345308938
Position 349: 0.00047153641673390996
Position 1315: 0.0004642730087779673
Position 7316: 0.0004529545106754707
Position 1239: 0.00044065012926915636
Position 7209: 0.0004344108515265601
Position 2336: 0.0003923330758547737
Position 771: 0.0003503779726258696
Position 171: 0.0002930568119713414
Position 1356: 0.000224635554164037
Position 7111: 0.00022209171176780124
Position 7380: 0.0002041591122998331
Position 11344: 0.00019399795352053147
Position 332: 0.00018172516439178096
Position 7035: 0.00017547598280189566
Position 860: 0.0001600630998058675
Position 2407: 0.00015838505503065913
Position 6563: 0.0001479844542464183
Position 7231: 0.0001428797006672364
Position 616: 0.00012596105787780686
Position 7494: 0.00011822641487083333
Position 621: 0.00011214953767341767
Position 15047: 0.00010561242178814008
Position 9684: 0.00010393011245014223
Position 7637: 9.372393584721546e-05
Position 11849: 8.654431442081176e-05
Position 11880: 7.890874347972714e-05
Position 10201: 6.373585359824345e-05
Position 10255: 6.314696066892135e-05
Position 6431: 5.1746787633779516e-05
Position 3391: 4.368442926740588e-05
Position 4471: 4.181014359117824e-05
Position 19738: 3.595824480112468e-05
Position 1615: 3.356257877013032e-05
Position 11924: 3.2626400688336815e-05
Position 7412: 2.9292424572644173e-05
Position 3719: 2.2299749360787223e-05
Position 3299: 2.08332335458931e-05
Position 455: 1.2298065352443028e-05
Position 729: 1.031658979737214e-05
Position 7437: 1.0159470132903582e-05
Position 958: 9.343517332174996e-06
Position 1577: 9.121124794664919e-06
Position 693: 8.167813119389313e-06
Position 935: 7.903350919987146e-06
Position 780: 7.884513340089913e-06
Position 1064: 7.822140821267627e-06
Position 7115: 7.727128103150023e-06
Position 1142: 7.45545192684691e-06
Position 1069: 7.121420993670903e-06
Position 1650: 6.794845631810593e-06
Position 602: 6.238526131461715e-06
Position 10553: 5.732638961434592e-06
Position 1126: 5.636555934949837e-06
Position 547: 4.356429428693515e-06
Position 626: 2.4276263071159005e-06
Position 1730: 2.082869749685894e-06
Position 513: 2.0217820786978703e-06
Position 1530: 1.954846014979489e-06
Position 1035: 1.7006131402122087e-06
Position 499: 1.6437188744739491e-06
Position 517: 1.5988443955274113e-06
Position 374: 1.4506085911500227e-06
Position 385: 4.1839196390178034e-07
Position 357: 3.189011930081397e-07
Position 962: 3.028862057849536e-07
Position 726: 2.825368678617605e-07
Position 972: 2.382582447954812e-07
Position 482: 1.4274468067044564e-07
Position 557: 9.074316226819095e-08
Position 361: 8.620133969993345e-08
Position 523: 4.078931496122853e-08
Position 647: 3.1522263100956524e-08
Position 233: 2.760808090231144e-08
Position 633: 2.4994829415598044e-08
Position 636: 8.701944267969584e-09
Position 554: 6.770843920562625e-09
Position 105: 3.5513646019702444e-09
Position 248: 1.981247506397359e-09
Position 272: 1.3454663010441066e-09
