Gene = Psph
Position 644: 0.0008654068093612671
Position 398: 0.0008415234476134908
Position 361: 0.0007191875897254963
Position 8481: 0.0006346161483388955
Position 197: 0.00048677161735638367
Position 18225: 0.0004479253911348276
Position 622: 0.00042361525045750994
Position 21613: 0.0003940260626681709
Position 19144: 0.0003858088639611979
Position 168: 0.0003532205996379627
Position 99: 0.0003518470514150445
Position 529: 0.0003226223035705294
Position 123: 0.00029043461199772453
Position 21020: 0.00027398996129635565
Position 18533: 0.000220685912094919
Position 9035: 0.0001921687796490746
Position 593: 0.00019069100231025243
Position 2172: 0.00018620274727751908
Position 990: 0.00018503076810184548
Position 363: 0.0001695564432755403
Position 205: 0.00011183134995624006
Position 818: 0.0001039383847582491
Position 45: 9.998224096964196e-05
Position 228: 9.537643748715583e-05
Position 72: 9.170838482168341e-05
Position 418: 7.423937564229134e-05
Position 675: 6.869653960820642e-05
Position 307: 6.630023103102615e-05
Position 21593: 5.466537117517926e-05
Position 8742: 3.9460003722510186e-05
Position 856: 3.921276517061533e-05
Position 59: 3.8883165625772436e-05
Position 316: 3.742311543333358e-05
Position 909: 3.428330545379171e-05
Position 1338: 3.342130065681005e-05
Position 437: 2.8138570518957635e-05
Position 655: 2.7375603190349155e-05
Position 236: 2.422733497691147e-05
Position 429: 2.3038843372878453e-05
Position 8529: 2.286814262673865e-05
Position 565: 2.2300848410249223e-05
Position 8816: 2.0961848667100945e-05
Position 439: 1.4436179312034536e-05
Position 400: 1.3362235027126894e-05
Position 573: 1.1275006432336315e-05
Position 268: 8.579003741607617e-06
Position 1443: 8.203962419752953e-06
Position 969: 8.065919894697628e-06
Position 906: 7.6146549212961545e-06
Position 1346: 6.423915818252131e-06
Position 1078: 5.547994183691021e-06
Position 761: 4.756326900428711e-06
Position 679: 3.984808334888984e-06
Position 975: 3.5326688811279475e-06
Position 8300: 2.3529966413299394e-06
Position 8449: 1.9502447346548363e-06
Position 520: 1.3427389636631561e-06
Position 9214: 1.0954470711830202e-06
Position 641: 1.0768765203374594e-06
Position 8458: 2.7998976999626846e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8004: 0.9931860431128401
Position 16708: 0.9540750371519672
Position 18064: 0.9178600687434623
Position 8200: 0.8500966173999567
Position 21550: 0.8180915133657141
Position 15816: 0.7868573787092127
Position 20881: 0.6228334590891887
Position 21092: 0.2620608220393704
Position 11050: 0.173333931697658
Position 20408: 0.16994476186988416
Position 20224: 0.1430615296957637
Position 20432: 0.13432933981282244
Position 10507: 0.11661103114365833
Position 9120: 0.10688099854785778
Position 21322: 0.08918389914709593
Position 10526: 0.08117785766954136
Position 8329: 0.07384083345204084
Position 8869: 0.07319770985416216
Position 14836: 0.06848343358011966
Position 16382: 0.06428055896348579
Position 8605: 0.055074228090021514
Position 14919: 0.047656612712701364
Position 1067: 0.0471150104837474
Position 8352: 0.04207643882204648
Position 13394: 0.035744111341890816
Position 788: 0.03210376469101912
Position 7064: 0.025761227864770496
Position 16221: 0.022461279283741833
Position 13241: 0.020228739519842838
Position 20593: 0.018564316084834068
Position 8633: 0.017319362186624512
Position 21844: 0.016765377150378447
Position 20666: 0.014619482025645466
Position 9198: 0.014374380016048533
Position 8973: 0.014110991008306796
Position 8222: 0.014048367069141561
Position 15901: 0.013585038281470938
Position 8355: 0.01328489716907362
Position 10991: 0.012913139079342523
Position 1623: 0.012347436144943609
Position 20440: 0.011864671532949999
Position 7390: 0.011688653823704874
Position 18101: 0.011234348116062208
Position 1138: 0.01066711467358188
Position 3955: 0.00976367930293781
Position 10380: 0.009618029847240231
Position 10549: 0.009434579469114664
Position 1170: 0.009053243856722551
Position 10582: 0.0076475031951899804
Position 18086: 0.007461188203898402
Position 10411: 0.007424511947224382
Position 12410: 0.005655181107079438
Position 21072: 0.005053990929820213
Position 8810: 0.0046520630262474084
Position 8937: 0.003988276367308049
Position 5960: 0.0037529029825484807
Position 4049: 0.0037222327434827014
Position 10250: 0.003636482390695915
Position 5939: 0.0035594112422184365
Position 19210: 0.00349138290902682
Position 8573: 0.0030830101189641764
Position 5813: 0.0029630226337454234
Position 20122: 0.0029250786512436105
Position 20470: 0.0027080831332689285
Position 17965: 0.002695347573729052
Position 833: 0.002657959745348078
Position 17950: 0.002653350968629374
Position 19108: 0.002542300567567707
Position 8336: 0.002508374593571268
Position 8202: 0.0024699024790329634
Position 21757: 0.0024185881220410207
Position 8387: 0.0018270155889171477
Position 21572: 0.0016436952482352316
Position 792: 0.001559724241079437
Position 19745: 0.0013718770887523682
Position 8710: 0.0013712628703873508
Position 19863: 0.0013137195951477489
Position 1358: 0.001258106391970688
Position 9745: 0.001238536034101976
Position 3990: 0.0010521061721675661
Position 10072: 0.0009948879644596158
Position 1345: 0.0009183372536953265
Position 9827: 0.0009109608166263669
Position 19749: 0.0008441388648628162
Position 8878: 0.0007969549145678022
Position 19046: 0.0006827954505291481
Position 1717: 0.0006098427751403638
Position 18445: 0.0005917209212344309
Position 20958: 0.0005737198223227587
Position 8552: 0.0005438729448312215
Position 7662: 0.0005256512700884941
Position 19316: 0.00044077112864464025
Position 9911: 0.0004164496829970683
Position 8175: 0.00036564413354359115
Position 8381: 0.0003593414466535134
Position 1798: 0.0003514315869684314
Position 10022: 0.00034282219752031207
Position 583: 0.00032579156630844726
Position 8871: 0.00030181380799767165
Position 8528: 0.00029909829233746606
Position 8361: 0.00027067335417723623
Position 9977: 0.00023539741752517964
Position 8893: 0.0002247496815336538
Position 9846: 0.00022456781683273682
Position 10465: 0.00019465489140518905
Position 2066: 0.00018620274727751898
Position 18683: 0.00017103918324964126
Position 18377: 0.00016266075068615505
Position 8207: 0.0001521165055288294
Position 9129: 0.00011374483731202889
Position 9595: 0.00011340784027768231
Position 9073: 0.00011207666558386393
Position 19224: 0.00010776319094762789
Position 18452: 0.00010115293960449674
Position 9949: 8.109994328351849e-05
Position 18937: 5.9107040493612236e-05
Position 18516: 5.488594984233576e-05
Position 9878: 5.11208343768047e-05
Position 18475: 4.777331139721477e-05
Position 17029: 4.380692072639474e-05
Position 9709: 4.218015057379428e-05
Position 17167: 4.1947301542398497e-05
Position 8636: 2.7727251775719858e-05
Position 8814: 2.1906433685874014e-05
Position 18269: 2.099382519334733e-05
Position 17324: 1.1537394318943205e-05
Position 17066: 8.758451535648076e-06
Position 8885: 3.988479153586864e-06
Position 8908: 3.766743886565622e-06
Position 10000: 2.040236115630522e-06
Position 8569: 1.967528296091638e-06
Position 9226: 1.1703793878524918e-06
Position 9078: 7.973978671042892e-07
