Gene = Fuz
Position 509: 5.9112433834858756e-05
Position 276: 5.8104627121335864e-05
Position 1681: 5.6146032072384944e-05
Position 28: 5.096637945638755e-05
Position 389: 4.9736088830810545e-05
Position 3026: 3.683598274433876e-05
Position 211: 3.6820674114665466e-05
Position 567: 3.554962672251766e-05
Position 305: 2.6125323080472407e-05
Position 246: 1.8557212176894034e-05
Position 676: 1.7324841199556327e-05
Position 14: 1.571174358484116e-05
Position 906: 1.2272627421825188e-05
Position 662: 1.1473534347044986e-05
Position 1583: 6.6713063581181395e-06
Position 1572: 3.2497781727281743e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1440: 0.9064490644324521
Position 2696: 0.8923004754499619
Position 4053: 0.7029935049599959
Position 2905: 0.6313610020308517
Position 467: 0.5896815312962992
Position 1181: 0.5410514517126404
Position 2423: 0.45506884057541447
Position 3232: 0.3725327076829022
Position 835: 0.3608529957214044
Position 3094: 0.28621257665276056
Position 1141: 0.1627527756511461
Position 4477: 0.13274688353514993
Position 1049: 0.12747378394626455
Position 2436: 0.1271110590658372
Position 2372: 0.08956588053203428
Position 3666: 0.08071823116941415
Position 2484: 0.07490973537269935
Position 3307: 0.07115934724472515
Position 2707: 0.058972429493351824
Position 2445: 0.05682452711756928
Position 2970: 0.0485217295321062
Position 1826: 0.04153391259694313
Position 3417: 0.037725166365676834
Position 2406: 0.03233557325830541
Position 2858: 0.027959436717224367
Position 1419: 0.025194061437215958
Position 728: 0.02515746311466404
Position 3249: 0.022679095891653487
Position 3063: 0.021813059676985685
Position 789: 0.020985241625745037
Position 3073: 0.019103319748863267
Position 725: 0.019025433757192057
Position 1014: 0.014953139294655658
Position 3899: 0.01459895484807153
Position 501: 0.013922700550581745
Position 2290: 0.013421272093871863
Position 2839: 0.012611296461342394
Position 221: 0.01210294642580279
Position 1463: 0.011518949244578193
Position 1711: 0.009871579578684734
Position 1084: 0.009407777240863004
Position 2577: 0.009249712955770827
Position 4033: 0.008866747849745527
Position 3234: 0.00882770698870583
Position 984: 0.008652378272305129
Position 283: 0.007211295748647622
Position 3266: 0.005640974410487124
Position 1749: 0.004724735756291473
Position 1445: 0.004671107767812429
Position 2926: 0.004579930660141296
Position 3254: 0.004340961449662666
Position 2523: 0.003829520253035488
Position 3563: 0.0034365572550516185
Position 1679: 0.0033263476793220985
Position 2505: 0.0032305913303938977
Position 4128: 0.0030480076769169163
Position 518: 0.0026905195637737804
Position 3421: 0.0026178689817026903
Position 1331: 0.00225100465611352
Position 3474: 0.0021714516996056313
Position 3143: 0.002026805545030758
Position 255: 0.00201511926388749
Position 1383: 0.0018544701002975099
Position 2873: 0.0017588245261950573
Position 3000: 0.001675511838795306
Position 2984: 0.001602151603280255
Position 4059: 0.0015260463950003086
Position 2792: 0.0014897435108647806
Position 3036: 0.001461188223684365
Position 863: 0.0013917229609929286
Position 4167: 0.001309986926764937
Position 228: 0.0012823694722769994
Position 2780: 0.0012433770310148985
Position 3530: 0.0011251538840254959
Position 3152: 0.001123343759213389
Position 3626: 0.0011112459129879572
Position 3081: 0.0009931528087216823
Position 1202: 0.0009082348119500597
Position 2330: 0.0007923948288983412
Position 3490: 0.0006644664657343815
Position 3571: 0.0006464689271116869
Position 2741: 0.0006357360426146491
Position 3738: 0.0006036264468984811
Position 399: 0.0005384178745948242
Position 1958: 0.0004820474251580436
Position 2045: 0.00044016498600479853
Position 1354: 0.00036605229501883994
Position 989: 0.0003538860186316837
Position 1655: 0.0003422861960910179
Position 258: 0.0002528496729412696
Position 3432: 0.00024852812719864536
Position 693: 0.0002464783441484437
Position 1052: 0.00020843529897591562
Position 1227: 0.00018926414830815918
Position 1793: 0.0001846267497577631
Position 547: 0.00016047185602719572
Position 1789: 0.00014984862230325112
Position 589: 0.00013769839196146788
Position 1480: 0.00012803261590686241
Position 3017: 0.00010452757322641291
Position 348: 9.165795163276335e-05
Position 954: 8.079073353125548e-05
Position 1900: 8.051437968392347e-05
Position 1940: 6.556243046439875e-05
Position 2167: 6.380852339015855e-05
Position 2811: 6.25356112915018e-05
Position 372: 6.245119556371326e-05
Position 641: 5.8072953940995365e-05
Position 866: 5.7630827159310415e-05
Position 567: 4.711182759567103e-05
Position 252: 3.12874266505703e-05
Position 1022: 2.7485848251540506e-05
Position 384: 2.7482431596127302e-05
Position 1152: 2.4246146416958755e-05
Position 2006: 1.5488213628721658e-05
Position 555: 1.4225287528254038e-05
Position 315: 1.1035780880707757e-05
Position 735: 9.499706683949977e-06
Position 430: 8.990073887314517e-06
Position 442: 5.9531383143701454e-06
Position 438: 3.1799586578756435e-06
Position 121: 2.968371534746877e-06
Position 742: 2.6988449292220646e-06
Position 1373: 2.5182082999755596e-06
Position 1528: 2.2332292507576583e-06
Position 421: 1.876545370813609e-06
Position 357: 1.8736140875134283e-06
Position 1593: 1.655211167716862e-06
Position 172: 5.838095135663941e-07
Position 662: 4.4303583591524955e-07
Position 760: 4.282267650895308e-07
Position 608: 1.4930510724593095e-07
Position 747: 7.40011803503639e-08
Position 883: 6.795868088624921e-08
Position 142: 6.343600793769389e-08
Position 88: 3.844597105077509e-08
Position 1831: 2.775338708060402e-08
Position 327: 1.0859050027991027e-08
Position 355: 3.670586250287142e-09
Position 184: 1.9455025587497188e-09
Position 352: 1.3650340232696013e-09
Position 135: 4.331283872969449e-10
Position 133: 3.9957513257282556e-10
Position 195: 3.621914210554321e-10
Position 365: 1.9864883447991103e-10
