Gene = Elof1
Position 3797: 0.0001675374588653975
Position 1632: 0.00016274840507165666
Position 3591: 0.00014944440110451756
Position 1006: 0.00014765536463903924
Position 1782: 0.00010102162022848604
Position 3678: 6.297019078862981e-05
Position 4171: 5.867824296666363e-05
Position 769: 2.7480935028667416e-05
Position 138: 2.653188383100286e-05
Position 1027: 1.9392928951001483e-05
Position 3094: 1.7132464397420446e-05
Position 860: 1.4405556335676993e-05
Position 798: 1.2830908338926207e-05
Position 212: 1.2587324201189434e-05
Position 688: 1.2365380011098085e-05
Position 3578: 1.173441944604359e-05
Position 3602: 1.04416110342772e-05
Position 1189: 9.51917636648222e-06
Position 934: 5.5987688789415394e-06
Position 468: 4.936279754038238e-06
Position 145: 4.673674014093791e-06
Position 685: 2.898972659128545e-06
Position 355: 2.7715488086766502e-06
Position 480: 2.7625453827077713e-06
Position 406: 2.5104596076657442e-06
Position 488: 2.4324797083389865e-06
Position 181: 2.040608631649853e-06
Position 416: 2.034273142164952e-06
Position 3515: 4.8884011562207e-07
Position 351: 6.198075774609264e-08
Position 810: 5.155470943176399e-08
Position 398: 5.1156626736398466e-08
Position 907: 4.174373824630315e-08
Position 507: 2.7389434429206094e-08
Position 877: 9.940261368517978e-09
Position 517: 1.193666721132607e-09
Position 450: 4.46990578510937e-13
