Gene = Atrip
Position 2307: 0.26126435230188244
Position 6986: 0.26050001879570156
Position 10412: 0.2249490135870055
Position 14215: 0.2163085058351317
Position 7011: 0.19706204626298598
Position 12925: 0.16613402884505923
Position 5454: 0.16453111848776178
Position 4315: 0.15313967750010848
Position 4565: 0.1352004297127503
Position 8996: 0.13031831834088048
Position 462: 0.12101197319288415
Position 756: 0.12005448641149769
Position 5134: 0.10780393508816256
Position 4074: 0.09145949183111836
Position 6199: 0.0909261130038531
Position 5521: 0.09000433419511004
Position 2311: 0.08859391449564016
Position 4027: 0.08715681406750762
Position 12352: 0.07920847265658347
Position 6213: 0.07550548223372756
Position 1846: 0.07239614939585809
Position 6872: 0.0698555648282808
Position 5107: 0.06607201865128955
Position 4561: 0.06564178413985386
Position 12696: 0.060818860629470575
Position 4957: 0.060278096049055076
Position 13114: 0.05867501156155872
Position 6457: 0.052223939006253606
Position 8758: 0.04451770760886393
Position 8905: 0.03899609486015517
Position 13782: 0.03726211967790747
Position 13156: 0.0347082480795443
Position 6219: 0.03435791395576626
Position 4106: 0.03346681654984768
Position 2085: 0.033461600443761
Position 1261: 0.030042423365723204
Position 5543: 0.029076679100460117
Position 1340: 0.028650178034479334
Position 6244: 0.02792381478116262
Position 12755: 0.025959496730180904
Position 5642: 0.025594817880022342
Position 14147: 0.025569849118166007
Position 1280: 0.025376894979241386
Position 10933: 0.023990320836182757
Position 1265: 0.022248664183978525
Position 4698: 0.021908346266808643
Position 5398: 0.021232889697809145
Position 13669: 0.020494986296123473
Position 5472: 0.018899809962734743
Position 6334: 0.015852972202569957
Position 14052: 0.01507307633369779
Position 14217: 0.015048047621008347
Position 5139: 0.014797704408647824
Position 10846: 0.012610230285674512
Position 4093: 0.010794968649487795
Position 261: 0.009946676799500561
Position 4501: 0.009830291816290361
Position 5524: 0.009775479168977485
Position 13739: 0.009166879917780547
Position 1410: 0.009073430354703177
Position 1366: 0.008722040762627985
Position 13906: 0.008677364850965347
Position 12965: 0.00805006676193836
Position 8060: 0.008036499659256952
Position 13994: 0.00721208554369215
Position 2323: 0.00710140416907045
Position 4142: 0.007086132704020113
Position 13310: 0.006934325389190168
Position 4589: 0.006763862036162811
Position 9990: 0.006699344953853209
Position 2690: 0.006165263570712613
Position 7747: 0.0060709286706327175
Position 5253: 0.006040361089500131
Position 716: 0.0059773684107929685
Position 5199: 0.005897291658969246
Position 5604: 0.005454207876615376
Position 13126: 0.004426180501269746
Position 1213: 0.004229586883728115
Position 246: 0.004093129215056151
Position 2052: 0.0037979119649557878
Position 13187: 0.003773635050927749
Position 13940: 0.0035342352556225567
Position 494: 0.003341121151278004
Position 1184: 0.0033196343849741074
Position 8911: 0.0033036901095680796
Position 13418: 0.003280001542748874
Position 2783: 0.003143181587629078
Position 1426: 0.003083286919752759
Position 9724: 0.002923192930797115
Position 5218: 0.002838526085706055
Position 777: 0.0027427029097531305
Position 1284: 0.0025785739413788397
Position 2359: 0.00257439551933728
Position 8883: 0.002314205970863704
Position 805: 0.002312576213896496
Position 2123: 0.002254412935025438
Position 4941: 0.001937474899277726
Position 1669: 0.0019081253030137993
Position 2739: 0.0019058876663607105
Position 14193: 0.00178352898121777
Position 1737: 0.0016948833963558222
Position 7027: 0.001562378454589122
Position 13591: 0.0014250620183398665
Position 13615: 0.001382487175508001
Position 203: 0.0013722958679360346
Position 5382: 0.001337708289218001
Position 9108: 0.0013125719777961693
Position 218: 0.001246114432615622
Position 1312: 0.001173286160373075
Position 821: 0.0011579582975318017
Position 8076: 0.0011096833302685458
Position 1326: 0.0009301485510026007
Position 4741: 0.0009224716347887654
Position 8110: 0.0008615126679496349
Position 4753: 0.000852533601108315
Position 4927: 0.0008472546631309418
Position 4964: 0.0008210448114889968
Position 497: 0.0008051706130641252
Position 1435: 0.0007724563403751997
Position 693: 0.0007280253642648475
Position 8831: 0.0007136813520276849
Position 702: 0.0007109847189655808
Position 2154: 0.0006427953759999413
Position 8535: 0.000624864535463644
Position 13561: 0.0006056588152103158
Position 4118: 0.0006028221538527872
Position 329: 0.0006021837179371304
Position 5111: 0.0006000901559907826
Position 8088: 0.0005872473243074411
Position 1479: 0.0005244260562182466
Position 1458: 0.00048121329489689355
Position 8702: 0.0004773569215021119
Position 7842: 0.00047404225488860283
Position 1049: 0.0004462462472170987
Position 13493: 0.0003940795941710455
Position 1759: 0.00035239995262652214
Position 1441: 0.00032256640605961534
Position 303: 0.00031653856243319615
Position 5048: 0.0003097624739224369
Position 2027: 0.00030684951019392263
Position 10232: 0.0002985320637033369
Position 5272: 0.0002780452407335197
Position 8812: 0.0002680798495994316
Position 625: 0.0002645114663420141
Position 5186: 0.0002574595428160539
Position 13986: 0.00024373913157416227
Position 8324: 0.00022576268391777144
Position 1762: 0.00020620605800719351
Position 1862: 0.0002021721777225974
Position 6751: 0.00019777226564548584
Position 2524: 0.00019020811507573814
Position 2674: 0.00016900209356922473
Position 1302: 0.0001521992341687605
Position 5856: 0.00014886350508317532
Position 5116: 0.00010772680674079054
Position 2476: 0.00010417298594498052
Position 5176: 0.00010068939184381027
Position 1697: 9.833590666933244e-05
Position 5439: 9.433097394565256e-05
Position 438: 8.917745365991895e-05
Position 2697: 8.865304129233916e-05
Position 5189: 8.748622734836347e-05
Position 239: 8.524004768039926e-05
Position 1812: 6.640141916663465e-05
Position 1857: 6.552027206915722e-05
Position 1237: 5.8444494026398943e-05
Position 1634: 5.607262495699119e-05
Position 3996: 5.599990369845891e-05
Position 5774: 4.9057445791990414e-05
Position 4057: 4.284632017671626e-05
Position 2044: 3.310265995792684e-05
Position 963: 3.264185394741463e-05
Position 410: 3.2403304524829325e-05
Position 229: 3.1106065348029854e-05
Position 828: 3.072953653632294e-05
Position 341: 2.9012720821864277e-05
Position 499: 2.683239415564501e-05
Position 430: 2.6651141477816647e-05
Position 2482: 2.65940872130695e-05
Position 1002: 2.4772450630694146e-05
Position 1118: 2.4593101412256942e-05
Position 5299: 2.3528908097887237e-05
Position 370: 2.1791429144671735e-05
Position 979: 1.9164970547638386e-05
Position 305: 1.734115335065969e-05
Position 13672: 1.4851028923168726e-05
Position 214: 1.0864565556513764e-05
Position 558: 9.920903825528836e-06
Position 519: 9.538188605719491e-06
Position 145: 9.426183589465058e-06
Position 4966: 8.87094875541591e-06
Position 856: 7.807134854186322e-06
Position 151: 6.545110671256144e-06
Position 275: 5.3054228901665655e-06
Position 505: 4.888796118825318e-06
Position 528: 4.772051975723367e-06
Position 4408: 3.782747429501009e-06
Position 1186: 2.5472961843801394e-06
Position 8824: 2.0943243335950776e-06
Position 1149: 1.8277120220672325e-06
Position 5004: 1.6917173151939253e-06
Position 568: 1.423113972314223e-06
Position 337: 7.155065633560018e-07
Position 627: 6.390193159665977e-07
Position 526: 3.4885989883226494e-07
Position 374: 3.3361592160942027e-07
Position 113: 2.929891664449973e-07
Position 8144: 2.566799724439984e-07
Position 158: 1.7372810673516252e-07
Position 13241: 1.5386934695124553e-07
Position 508: 1.3828383706399092e-07
Position 521: 1.2807332725401852e-07
Position 535: 5.67968604214734e-08
Position 173: 5.5876181968164335e-08
Position 648: 4.368172839974025e-08
Position 539: 2.4621547785419663e-08
Position 921: 4.8616214175236e-09
Position 976: 4.525540091757634e-09
Position 160: 3.3427774385483697e-09
Position 117: 2.5922258572598575e-09
Position 382: 1.2465609074316105e-10
