Gene = Trip4
Position 942: 0.002152174009091706
Position 4594: 0.0020271547504879745
Position 15810: 0.0019897924063296277
Position 2094: 0.0019121650201757063
Position 6338: 0.0017529445544576157
Position 6992: 0.0016548253984579918
Position 439: 0.001483080008392616
Position 15184: 0.0013404527999341972
Position 7061: 0.0012544498517590235
Position 11563: 0.0011433277443722138
Position 838: 0.0010822161139724775
Position 535: 0.0008925025874300979
Position 748: 0.0007951923436308082
Position 979: 0.0007573415120046306
Position 5913: 0.0006810781557277602
Position 13894: 0.0006174123573618205
Position 2024: 0.0005909600254116166
Position 12405: 0.00058799193490324
Position 2077: 0.0004696022006287001
Position 1089: 0.00045357038863160507
Position 577: 0.0004010078577188469
Position 1019: 0.0003149625432749393
Position 333: 0.00029545431723926617
Position 463: 0.0002851989912637515
Position 4609: 0.00026973521514972345
Position 362: 0.00018043576243656888
Position 855: 0.0001355841256700036
Position 1864: 0.00011851895218937199
Position 9188: 0.00010721967224213116
Position 4203: 9.90244764830488e-05
Position 8795: 8.909060379805125e-05
Position 644: 8.613168233282003e-05
Position 598: 8.365052351136012e-05
Position 7233: 7.302155842337927e-05
Position 443: 5.44303875977854e-05
Position 615: 4.4770803149670854e-05
Position 142: 4.429909499640767e-05
Position 4546: 4.349796836637616e-05
Position 1221: 4.309867535056547e-05
Position 755: 4.178610230945445e-05
Position 4027: 4.067732954244472e-05
Position 659: 4.053361382897812e-05
Position 2810: 3.697596719782364e-05
Position 602: 3.639053574074849e-05
Position 2344: 3.599509814099126e-05
Position 2337: 3.413555793525021e-05
Position 981: 2.8507601109819953e-05
Position 4086: 2.6030047219214778e-05
Position 641: 1.838575597728992e-05
Position 1293: 1.7072072453073907e-05
Position 7311: 1.7059951220824923e-05
Position 1579: 1.5536870281969582e-05
Position 718: 1.5473187977676664e-05
Position 1255: 1.3397956053731634e-05
Position 4418: 8.421193675514194e-06
Position 5063: 8.319130609799627e-06
Position 295: 7.841144256711585e-06
Position 666: 6.957213352983152e-06
Position 2393: 5.274196764820496e-06
Position 109: 5.270420886444126e-06
Position 1608: 4.770491412600855e-06
Position 798: 4.400160292535345e-06
Position 364: 4.387827416788045e-06
Position 183: 3.954079908366043e-06
Position 399: 3.847399282726356e-06
Position 1660: 3.789097849590889e-06
Position 1229: 3.6398798787930762e-06
Position 610: 3.4002305560459502e-06
Position 3197: 3.3593278826706933e-06
Position 606: 3.3586754370429665e-06
Position 344: 3.339505031831959e-06
Position 498: 2.5240527114317304e-06
Position 436: 2.0577681620728897e-06
Position 618: 1.7967962262146466e-06
Position 494: 1.508552585665351e-06
Position 3418: 1.4047235831429472e-06
Position 1466: 1.366440577242736e-06
Position 98: 1.084343056129243e-06
Position 86: 1.0329549249110573e-06
Position 414: 1.0076435547916286e-06
Position 699: 9.37857483765734e-07
Position 146: 6.939970434239619e-07
Position 791: 1.7636812426403635e-07
Position 1981: 5.016590629372667e-08
Position 1931: 2.197017506058463e-08
Position 712: 1.5871778664220454e-08
Position 408: 1.1296112945176772e-08
Position 668: 8.480655218420357e-09
Position 452: 4.372465569381966e-09
Position 693: 2.2346848593840996e-09
Position 218: 1.1440417004320445e-09
Position 674: 3.529362199628952e-10
Position 1161: 6.832694631437108e-11
Position 221: 1.7493917482897284e-11
Position 123: 6.3329612844788145e-12
Position 229: 3.3041535478891234e-15
